,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11,mgu200_cluster12
1965-01-01,0.37802467,-0.9600517,-0.88086206,1.8454765,-1.0871464,-1.8373295,-2.3186588,2.7273166,0.68891716,-2.6044588,-0.078863524,-1.4941746
1965-02-01,-0.86945647,-1.6633079,-0.49501687,1.5994346,-0.7733208,-1.5655429,-2.1700563,0.368248,-1.0894276,-1.133096,1.2087009,-1.1106098
1965-03-01,-0.35782012,-1.046737,-0.16848221,1.2526948,-1.085191,-1.4319309,-0.5729027,2.0657737,-0.9623333,-2.185047,0.94669074,-0.86750144
1965-04-01,1.9849541,-0.94994944,-0.7188984,1.0131708,-0.64915925,-3.1382556,-1.7542298,1.9344425,1.9311838,-2.3391898,0.18966408,-1.0099121
1965-05-01,1.5899842,-2.524617,-0.041713335,-1.5414276,0.13817444,-3.0108352,0.4363571,2.9756398,0.6214592,-3.0926313,-0.24538994,-1.4808133
1965-06-01,2.3202882,-1.7594433,-0.24604186,-2.3870945,-0.23887253,-2.604133,1.1647065,2.6575775,0.85511744,-3.296309,-0.56182253,-1.5531594
1965-07-01,3.6156738,-1.0307682,0.01173172,-1.6620045,0.31903917,-3.8711662,0.25158232,4.3186045,2.3020394,-3.3393254,-0.57942045,-1.4325825
1965-08-01,2.335279,-2.4506416,-0.14762497,-2.7511063,1.4651706,-1.5655426,0.591478,2.5396075,2.012003,-3.4559913,-0.98938143,-1.5257851
1965-09-01,3.148684,-1.9321613,-0.5562828,-1.0275099,0.73486674,-2.9085076,-0.6504631,1.8487355,0.08147049,-3.5449574,-1.4671261,-1.6300678
1965-10-01,0.14664765,-3.4250329,-0.4321209,1.0128448,0.004562378,-1.1053956,-0.7276974,2.1736407,0.2317028,-3.539743,-0.5732285,-1.4071636
1965-11-01,2.2603257,-1.1594923,-0.9040001,-1.3928245,-0.2069355,-2.144963,1.7082794,2.4587886,0.83002436,-2.7784805,-0.5758354,-1.5573959
1965-12-01,1.5104682,-0.69738996,-0.309589,-1.3328621,-0.63710177,-2.1713595,-0.2763489,-0.5442249,-1.015778,-2.0970585,0.13035317,-1.1695945
1966-01-01,-0.4349045,-1.6083267,-0.6810768,0.27735424,-0.3856701,-0.40405083,-1.1924591,-1.5338186,-0.56980705,-1.7189404,-0.26914865,-0.11422424
1966-02-01,1.4179535,-2.1558144,-0.5872036,-0.48873425,-0.29671973,-1.7481525,-0.077790454,-0.69945794,1.674957,-1.3106222,-0.17494622,-1.2105122
1966-03-01,-0.32133713,-2.1525316,-0.42407265,-0.6653221,1.3011036,-1.3112786,-0.3328251,1.2502277,-0.25372162,-2.4295583,-0.025273895,-0.8793278
1966-04-01,3.0272648,-0.8671833,-0.07713394,-0.31641388,0.12702484,-3.6161091,-0.41356963,2.4456413,-0.65219307,-3.0771556,0.46871224,-0.9610573
1966-05-01,3.0630417,-1.0805328,-0.26849213,-1.6477144,-1.4606228,-2.967527,1.0477104,3.3561509,0.35087776,-3.6033082,-0.21170846,-1.7350235
1966-06-01,1.8403854,-2.8171973,-0.05087509,-1.334911,1.0060246,-2.4938912,0.52155685,3.2199357,2.9333909,-3.6111858,-0.66597825,-1.2886311
1966-07-01,3.2662163,-1.7570145,-0.16477127,-2.3586605,1.2800972,-3.491382,1.4294411,4.405831,3.0715756,-3.0164332,-0.8783436,-1.6421344
1966-08-01,1.8055931,-2.2365584,-0.48578033,-1.4222202,1.0998981,-2.2811973,-0.12308578,3.532739,2.850677,-3.272452,-0.41192856,-1.9572353
1966-09-01,3.384707,-2.3580036,-0.46871263,-1.3782375,1.520361,-2.4092078,0.12210121,2.9596493,2.936345,-3.442147,-0.31378746,-1.6539501
1966-10-01,1.364452,-1.8288971,-0.09387398,-0.15361138,0.34496993,-1.7379776,0.22352448,2.2053769,0.63906366,-3.7812088,0.023960495,-1.3956337
1966-11-01,1.6976051,-1.2679522,-0.57669985,-0.17691574,1.1399429,-1.7248482,0.62691915,1.4136862,0.2202423,-3.6036363,-0.25634727,-1.761282
1966-12-01,0.58523405,-2.0235376,-0.69716036,1.2912567,0.05415802,-0.9485844,-0.8947544,0.6292168,-0.6000042,-2.4988143,0.15787849,-1.1419121
1967-01-01,-0.053879548,-2.0062866,-0.71055984,1.9638361,0.37389296,-1.721214,-1.6327206,0.38989335,-1.2300915,-1.9226916,1.580147,-1.0162052
