,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,4.911590313565904,-3.3259329972443754,-7.937644233166332,0.27494456457055133,-22.115543276764626,1.5564688416414483,-5.562120676040649,2.9412532590099216,-11.085239355114924,-1.764061310712029,-1.6518940160303939,1.1065856976942583
1965-02-01,4.654934786368107,-2.7224402368804554,-7.564994650827328,0.7055919671404189,-20.940166295960893,1.7273329025091126,-4.99975151485867,2.870472681891058,-10.518161801324375,-1.0401499271392822,-0.2739647288381317,1.5421786091544412
1965-03-01,4.315057180929875,-2.921462353364921,-8.443013043470787,0.14709059310996014,-22.64431354611419,1.6248683596766273,-5.6014484829372835,2.651095636112174,-11.511233233023383,-1.0220169319826014,0.8941208138877962,1.9735798691258286
1965-04-01,4.370745023091635,-4.0906017209276735,-10.131878920004402,-0.9455230788908143,-25.661370920580488,1.1594121539315512,-7.00591074095832,2.4114340850987386,-13.334047621574955,-1.9341436554403866,1.2406745074707783,2.985421274647568
1965-05-01,4.2785000110018085,-5.638124913345148,-12.13114295207279,-2.5044073229250703,-28.58763850012491,0.20200575506964397,-8.798476722505358,1.9111306396956296,-15.36494407100954,-3.130228379193474,0.9550112265127676,3.4982370607780684
1965-06-01,4.3314337730407715,-6.797604501983265,-13.422650350651272,-3.6660844001217168,-31.2896728515625,-0.5622639559036078,-10.10705828666687,1.3307870048837565,-16.719186478766844,-4.1119724161484665,0.2869971372463085,3.118822791359641
1965-07-01,4.3004269185273545,-7.728677325778537,-14.536359276570066,-4.5047742733057,-32.897547788398214,-1.1749526789022047,-11.102398898866442,0.962532795581621,-17.76100932687953,-5.004031798418831,-0.7965712635605423,2.90009162642739
1965-08-01,4.430787459663724,-8.558203261575581,-15.2209631154235,-5.318366617396259,-33.745271106098976,-1.4308154582977295,-11.85514662000868,0.9043391217890474,-18.433756068132926,-5.867767894969267,-1.7641004220938976,2.9966627106522066
1965-09-01,4.568602727807087,-8.962566469922477,-15.089608581972795,-5.392957770306132,-32.90248915206554,-1.4219949411791424,-12.229560481177437,0.8813105293155946,-18.069717849510305,-6.349559671738569,-2.283946673075358,2.5953139319564356
1965-10-01,4.782587030659552,-8.597037232952353,-14.863187494412275,-4.708421057549076,-32.804256261781205,-1.126524806022644,-11.950046486324734,1.2131316145670783,-17.992898692255437,-5.9374882193172684,-2.153415591628463,3.0898841944607818
1965-11-01,5.309576228045035,-7.817112957989727,-13.740311206226618,-3.4501348716625273,-30.65025196519009,-0.297758606977241,-10.980869001812405,1.9447402855784623,-16.755770254826203,-5.329849018770106,-2.0963539311915267,3.0994700663017505
1965-12-01,5.233730440554412,-6.090058809445227,-11.516374937245544,-1.9867461660633918,-27.034231673839482,0.5647075384162193,-8.936667442321777,2.4521576989557325,-14.448522484820822,-3.9390903360703415,-1.6006294591927233,3.218971960472338
