,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8,r100_cluster9,r100_cluster10,r100_cluster11,r100_cluster12
1965-01-01,43.717262,96.77135,29.204336,30.386993,82.04875,56.739586,20.08871,14.3507,87.09879,57.535667,68.847885,95.74594
1965-02-01,41.73197,97.33155,37.59104,41.903965,64.12381,86.548416,30.524588,11.703648,82.17488,60.849396,76.06995,94.895805
1965-03-01,52.194057,88.784325,25.903711,31.864494,68.69555,75.69975,29.471334,11.15163,87.893234,75.62932,94.943306,94.26517
1965-04-01,37.286366,88.0423,20.524426,50.343086,79.58516,60.5955,45.08174,6.8894844,84.15362,58.434944,76.66292,79.06918
1965-05-01,27.160078,80.11096,14.702877,51.232536,73.626015,61.489864,35.918613,6.072109,73.79309,42.229935,58.739616,83.260895
1965-06-01,24.48354,75.658806,16.347458,60.18272,61.06398,75.17886,49.627266,8.042656,76.63016,39.571415,58.80186,80.831696
1965-07-01,27.078176,64.32693,15.9199295,67.45557,76.738266,79.894745,50.519993,6.5373077,67.93878,44.718098,65.95349,66.83475
1965-08-01,21.368011,61.93377,14.904354,57.62576,61.199936,60.6299,46.164474,5.258007,59.339134,33.92841,47.67474,73.77507
1965-09-01,26.10355,73.58343,14.789692,62.1762,76.96759,67.942055,46.418373,6.686367,73.89137,41.68447,60.410404,81.58192
1965-10-01,30.785034,88.247055,15.890446,52.91479,84.60735,77.911095,31.350153,5.551216,80.260025,47.07686,66.61526,82.45662
1965-11-01,29.540133,94.564926,21.546555,81.38207,96.42736,78.197754,57.91241,7.515209,79.97992,42.43469,56.38741,91.642685
1965-12-01,36.606583,86.674545,21.731655,65.86012,81.49346,82.85957,43.804077,9.816639,88.17825,52.08103,68.135345,92.4748
1966-01-01,44.602203,97.26955,15.649364,44.410137,89.66075,74.9307,24.594423,9.998989,87.41833,57.600365,76.176674,76.83331
1966-02-01,44.275528,86.56142,19.9011,59.509544,84.17618,77.39638,24.362959,12.133064,78.277916,54.338512,60.323776,88.093025
1966-03-01,39.69219,84.52911,15.895603,58.475338,86.06073,55.11499,33.470535,7.177082,77.55562,48.37295,63.383713,96.71304
1966-04-01,30.566553,85.66675,14.176853,68.661446,81.86481,63.41162,42.71765,8.029072,79.79968,42.71765,52.788845,82.40982
