,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10,mgv500_cluster11,mgv500_cluster12
1965-01-01,-0.19868556,-0.17616782,0.07711945,-0.35792834,-0.47007522,0.25534773,0.10184474,0.4933288,-0.29685077,0.23341873,-0.22061448,0.26447248
1965-02-01,0.2962622,0.0559263,-0.14290638,0.22591281,-0.28802043,0.26197058,0.09581058,0.30465117,-0.09684086,0.2818391,0.1764622,-0.052835632
1965-03-01,0.013392878,0.34850916,0.2632951,0.27035952,-0.59796983,0.3111268,0.16616002,0.08756876,0.0263443,-0.17028086,-0.5033367,0.0052984236
1965-04-01,0.2942018,0.12406807,0.003973675,-0.41782826,-0.09080668,0.100667335,-0.100667335,0.51290303,0.18396807,0.029876411,-0.120535806,0.26197058
1965-05-01,-0.063579366,0.04135604,-0.19691944,-0.12907204,-0.030317951,0.077855304,-0.32245928,0.09948995,0.26197058,0.09330861,0.12657003,-0.047978878
1965-06-01,0.14732163,0.11303,0.45579934,-0.32775754,-0.10066734,0.2535816,-0.4825851,0.38736326,-0.2772767,-0.029729247,-0.32922927,0.2164936
1965-07-01,-0.3014133,-0.21987858,0.34556565,-0.013834405,-0.6680249,0.07653074,-0.4284249,0.32319513,-0.41091117,-0.08079879,-0.24651738,0.6899539
1965-08-01,-0.11273565,-0.45521063,0.09963715,-0.371174,-0.14584991,0.06563978,-0.39810696,0.38338947,0.059016943,0.024725342,-0.45020676,0.37073255
1965-09-01,-0.23753957,-0.23636219,0.5670632,-0.37294012,-0.033850122,0.24813616,-0.00058870314,0.5389529,0.40399393,0.033997297,-0.010302162,0.12553981
1965-10-01,0.13245702,-0.22576566,-0.022812033,0.14378949,0.119947195,-0.14452533,-0.2141389,0.03414445,-0.0030906678,0.06549263,-0.09375014,0.03752947
1965-11-01,-0.056809355,0.09831254,0.062254786,-0.17778675,-0.17837544,-0.12333219,0.19677226,-0.069172,0.039295673,0.32731605,-0.2237052,0.3396787
1965-12-01,-0.34512416,-0.4241568,-0.13275127,-0.42621726,-0.031936884,0.063726544,0.31583637,-0.16777892,-0.06608133,0.19721381,-0.269918,0.05092237
1966-01-01,0.07175474,-0.14148417,-0.2699484,-0.22596964,-0.013164711,0.13005552,0.2537457,0.25692838,0.061628103,0.2657531,0.033418037,-0.1869096
1966-02-01,0.0008679867,-0.41620654,0.4473099,-0.38886452,-0.0010126829,0.09982014,0.16275024,-0.0309587,-0.22365494,0.26965904,0.14611354,-0.3794611
1966-03-01,0.13540816,-0.070597455,-0.09866281,-0.19992962,0.043834068,0.20123163,-0.07363544,0.2122263,0.16911557,0.107776806,0.30741706,-0.20586094
1966-04-01,0.038626052,-0.04672737,0.36904517,-0.3165311,-0.241015,-0.15334687,-0.25692835,0.40289727,0.23291364,0.011862683,-0.06900606,-0.3366398
1966-05-01,0.072622776,0.17490225,-0.38394585,0.21888098,-0.38351187,-0.1142868,-0.536714,0.19385359,-0.0947568,-0.030958747,0.11081483,0.43139663
1966-06-01,-0.17446823,-0.31710976,-0.22148497,-0.14611354,-0.48275337,0.097650096,-0.15580621,0.33967778,0.08651085,0.004773998,0.41041988,0.14973012
1966-07-01,-0.20007429,-0.09996481,0.038481425,-0.2862957,-0.28933373,0.0041953563,-0.6385595,0.044412754,0.12267752,0.12629418,-0.10546217,-0.022568012
1966-08-01,-0.029512072,-0.41895524,0.07840943,-0.51935387,-0.26387233,0.27573505,-0.27284163,0.33461452,0.017215347,-0.032839347,0.3058257,0.1908156
1966-09-01,-0.12976618,-0.09562478,0.38481385,-0.53816074,0.10256882,0.19182828,-0.3525532,0.40998587,-0.0067993402,0.06958475,0.12238822,-0.37526584
1966-10-01,-0.062206745,-0.093020774,-0.039060067,0.019819355,-0.25794104,0.1417735,-0.38510323,0.04658272,0.10155614,0.037034728,0.08810215,-0.24694633
1966-11-01,0.11877153,-0.029656744,-0.35848445,-0.04990997,-0.21005628,-0.07725215,0.08159213,0.25736234,-0.19515559,0.21237096,0.23045433,-0.13338284
1966-12-01,0.17779556,-0.40969658,-0.28933373,-0.3706365,0.2676337,0.08911476,0.21511964,0.46597195,0.10618548,0.046293378,0.016636658,-0.3749765
1967-01-01,0.09758546,-0.10674451,-0.4053294,0.03097422,0.04296427,0.08742724,0.097752,0.036136605,0.19683619,0.08792682,0.2274774,-0.08126573
1967-02-01,0.038301468,-0.11590358,0.0657786,-0.33272314,-0.1636971,0.0965863,0.33671984,0.11273952,0.14071622,-0.04046633,-0.14704429,0.04729395
1967-03-01,-0.07160709,-0.03180685,0.036469657,-0.6927569,-0.26061648,0.04363036,-0.12572876,-0.019650316,0.0056619644,0.09308922,0.17935076,-0.00016655921
1967-04-01,-0.08809338,0.07460461,-0.1528728,-0.30957574,-0.33022523,-0.1512075,-0.19367218,0.13205679,-0.05245638,0.067776956,-0.10507922,0.0697753
1967-05-01,0.1084098,-0.42647848,-0.23330589,0.011157418,-0.12422995,0.05545386,-0.19716921,0.4316408,-0.19733582,-0.11290604,-0.17235652,-0.16536239
1967-06-01,-0.49741945,-0.35470492,0.14471292,-0.6472947,-0.8411335,0.14005014,-0.4204835,0.53638697,-0.3592011,-0.05861788,0.1505414,0.22631173
1967-07-01,0.03363868,-0.5207335,0.17502102,-0.66777766,-0.25512105,0.10774368,-0.12223168,0.6592848,0.0128226755,0.046960928,0.087760255,0.24746065
1967-08-01,-0.4164868,-0.4028315,-0.03896756,0.11307259,-0.04046632,-0.05428815,-0.051124144,-0.017152404,-0.030474663,-0.018318105,-0.391008,0.07343893
1967-09-01,-0.022148227,-0.5362205,0.001998329,0.12905927,-0.77851886,0.127394,-0.45262337,0.09658631,0.017485429,-0.08126571,0.0121565815,0.43630368
1967-10-01,-0.09225657,-0.28592876,-0.24546242,-0.4088265,0.12922578,0.24879298,-0.007160711,0.23214021,0.23114105,0.048959255,-0.16752724,-0.1675273
1967-11-01,0.14837654,0.09592018,-0.08659463,-0.032639503,-0.2419653,0.0044962526,0.29841834,-0.06477942,0.0341383,-0.008659458,-0.27993375,0.21432166
1967-12-01,0.027810192,0.25995034,0.051457178,0.13022494,-0.087926865,0.16819337,0.13788527,0.34038344,-0.30391377,-0.13838483,-0.15070792,0.0034971237
1968-01-01,0.013873291,-0.2263617,0.48514175,0.5021294,0.24434038,0.18771458,-0.06285465,-0.041195285,-0.28298753,0.016704619,-0.4279496,0.051104832
1968-02-01,-0.13307068,0.024349093,-0.113676324,-0.3163967,-0.65969074,0.03199358,-0.35108006,0.123019576,0.32828817,-0.11183597,0.26883107,-0.024065971
1968-03-01,0.06511967,-0.8519354,0.39524817,-0.38972715,-0.048698187,0.02817135,-0.29063198,0.1374592,0.45796126,-0.106173396,0.122311786,0.10334215
1968-04-01,-0.1133932,0.049406014,0.11084499,0.21772623,-0.15218188,-0.01330707,-0.19734097,0.18601581,0.022650337,0.08139958,-0.25240955,0.44026574
1968-05-01,-0.025056934,0.11764014,0.23726216,-0.080267146,-0.13420317,-0.031427335,0.07191479,-0.0070782183,0.12783277,-0.0862128,0.13321218,0.48301822
1968-06-01,-0.06568594,-0.29558676,0.27392736,0.46079263,-0.50750875,-0.14425425,-0.24533138,-0.31894493,0.048415184,-0.027321959,-0.057475187,0.34046277
1968-07-01,-0.121037684,-0.2534005,-0.13788386,0.27067137,-0.43828383,0.14227235,-0.1775219,0.28496945,0.19465125,-0.2351387,0.10886313,0.28157187
1968-08-01,0.06681846,-0.16294077,0.10277586,-0.5036866,0.024349105,0.009626389,-0.18544954,0.6326519,0.22862673,0.024915362,-0.018686581,0.2981348
1968-09-01,-0.02930386,0.26727384,0.0042469027,-0.10914626,-0.17582312,0.061722137,-0.21772628,-0.1592601,0.1745491,0.12160394,-0.3557517,0.31299913
1968-10-01,-0.17171778,-0.54332465,0.11962204,0.17554002,-0.023216581,0.17596473,0.04615004,0.1752569,-0.080267146,-0.030436397,0.34216136,0.032984544
1968-11-01,0.070216015,-0.059173964,0.18672362,0.24094276,0.23386459,-0.14298019,-0.15175715,0.057050515,0.33961332,-0.04445126,0.14099827,0.08677907
1968-12-01,0.25467458,0.037231483,0.16421486,0.18997963,-0.2766171,-0.016563058,-0.37585384,0.32899597,-0.11962204,0.026897263,0.005379486,0.043177187
