,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9
1970-01-01,-0.3841407,-0.5186224,-0.47338372,-0.2555998,-0.22470856,-0.5342113,-0.09327343,-0.79000336,-0.30663887
1970-02-01,-0.96742606,-0.12992516,-0.21059941,-0.21173353,-0.104137674,-0.65783966,0.19330029,-1.4791263,-0.32542956
1970-03-01,-0.1714773,-0.287491,-0.19952099,-0.72550184,0.06404938,-0.73502576,-0.37283853,-0.32441857,-0.3699447
1970-04-01,-0.5936993,-0.4668442,-0.3484749,-0.75716984,-0.22124405,-1.1609803,-0.3848429,-0.86005515,-0.20681792
1970-05-01,0.28851652,-0.42595896,0.42371967,-1.3335279,-0.20126617,-0.6588836,-0.9670662,-0.2975349,-0.35983622
1970-06-01,0.36811835,-0.40272564,0.28912807,-1.274503,-0.21125604,-1.3720905,-1.3616446,-0.6185148,-0.37239766
1970-07-01,-0.2975844,-0.085843384,0.61304015,-1.620913,-0.21649435,-1.4679745,-1.1105824,0.038813964,-0.79667336
1970-08-01,0.38804486,-0.6450534,0.62625927,-1.5923164,-0.17844716,-0.74391544,-1.1874437,0.056592125,-0.66403234
1970-09-01,0.21450815,-0.5657588,-0.29600856,-0.93839836,-0.2667808,-0.6922891,-1.2195574,-0.58261025,-0.47380242
1970-10-01,-0.5662525,-0.61491406,-0.5770433,-0.55475557,-0.22305968,-0.49035138,-0.47469547,-1.1267502,-0.28418845
1970-11-01,-0.14762723,-0.31187922,-0.18494427,-0.6976634,-0.1042298,-0.47446996,-0.22452874,-0.9378175,-0.32013622
1970-12-01,-0.9135216,-0.3284795,-0.729667,-0.27448994,0.044569355,-1.1043675,0.046667725,-0.9406259,-0.2000899
1971-01-01,-0.1846869,-0.36902565,-0.42381394,-0.3389263,0.11320347,-0.64624363,-0.05649482,-1.5612686,-0.21144433
1971-02-01,-0.38837564,-0.23222046,-0.5084581,-0.45820776,0.03204957,-0.4060498,0.13928646,-1.2704204,-0.3586636
1971-03-01,-0.7561154,-0.54973507,-0.085089386,-0.38325182,0.058460783,-0.5661706,0.07732572,-1.227083,-0.21844326
1971-04-01,-0.03274223,-0.3279829,0.015550775,-0.6311426,0.04958083,-0.64942557,-0.547527,-0.64917254,-0.3861923
1971-05-01,0.19984244,-0.16795841,0.4752721,-1.4386897,-0.20420037,-1.3077972,-0.66770494,0.10422593,-0.5927607
1971-06-01,-0.02341798,-0.43536487,-0.12301136,-1.055997,-0.25520155,-1.3188918,-1.0604677,-1.0008928,-0.15092102
1971-07-01,0.25329462,-0.29672483,1.1732786,-1.9078971,-0.18139333,-1.7421505,-0.9633776,0.37328595,-1.0206902
1971-08-01,0.5238294,-0.6587684,0.29016984,-1.4519264,-0.2075102,-1.3256339,-1.4207076,-0.4706439,-0.30191976
1971-09-01,0.10406524,-0.8899417,-0.36120927,-0.87359095,-0.085180365,-0.565923,-1.0733751,-0.5906231,-0.40772283
1971-10-01,-0.056282118,-0.85253227,-0.5741794,-0.73169726,-0.16866802,-1.0976684,-0.7300105,-0.63335407,-0.26999912
1971-11-01,0.37705112,-0.5282573,0.17711782,-0.91565645,0.1191055,-0.8902931,-0.7209974,-1.1721971,-0.09057241
1971-12-01,-0.6233096,-0.27984005,-0.23797095,-0.44034365,0.095421314,-0.54248613,-0.11315191,-0.74309283,-0.1461555
1972-01-01,-0.5006537,-0.53715664,-0.12296432,-0.6732993,0.072205015,-0.99858,-0.006722198,-1.0060556,0.026411371
