,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8,r100_cluster9
1980-01-01,57.55768342121336,22.98968314644778,97.62450031954495,41.158129519560916,69.78625506887124,33.36284507791813,89.85041262741683,9.648077402054026,73.32149322618729
1980-02-01,69.76266370970382,30.78468174698416,95.06505654931944,44.11986692171782,67.49361653521768,43.408975274495205,90.0603627764438,11.969938917182427,84.017449017418
1980-03-01,61.994129405963015,24.534269478806646,88.1862287958826,39.75348704975769,64.84284140468091,36.53521611368066,89.0409578725961,9.337354188823985,74.71396501956892
1980-04-01,43.26007999250983,23.111167999178743,83.1869812512174,61.28650659946732,78.25098462556569,38.709299701310236,87.83439049596167,8.666149497984962,59.69350684115708
1980-05-01,37.30692746266963,18.612412658848505,85.75048016096402,64.04604957723107,76.57250603497496,35.3644720050178,79.29947424291996,6.556446702184203,59.516130491954534
1980-06-01,34.51715189976732,12.960071867414943,82.40759400848913,54.46289595977216,80.89245937320528,26.94460058935107,78.04175827891996,4.448661778944183,53.67930004103079
1980-07-01,32.67881019523646,12.136273213709572,74.17832720325349,48.47141029914742,71.10768553180516,24.930280051408698,67.61614111481222,4.110847831402046,46.24499649536157
1980-08-01,35.82874167279623,14.007434993251083,68.30920151188764,49.404794541487234,68.84078892466957,28.2812071520694,66.50805966567935,4.725277530937912,49.32692034950664
1980-09-01,39.563336043188166,13.694033933426907,80.71247587274016,49.08964809786504,71.61983179397083,27.639683764177278,75.80353246631243,4.574214516085197,57.09689097970477
1980-10-01,43.266094942951256,15.35955553414164,88.92993900755856,50.941571651203354,74.32395730510783,28.21754775176558,84.2233738807891,5.581633107802746,60.174141370897175
1980-11-01,47.95516816780044,18.223765884529794,90.06171246208038,54.55128501799091,75.8519944013241,32.74849981711537,85.99643698253685,7.24160924129315,65.08521016256914
1980-12-01,52.080054938772,21.835914100124697,94.9137077460557,55.33400581380506,72.77316952283424,36.79963883267572,86.86730496391304,9.132619035809048,69.48229029461093
1981-01-01,66.63746193561965,25.65126259705687,94.40307056117439,51.811485980940674,76.08233416884322,39.505312142419854,87.7938718136404,11.944787109635937,80.1165556297508
1981-02-01,70.35473588631757,28.783753671373034,91.38634916113887,36.59377554892492,67.4622200158132,38.43981570239532,93.3690720952079,14.167159884746738,82.53537142027417
1981-03-01,56.07381831404903,29.19231102846663,79.17675517969981,68.66171070796631,71.15357250778568,46.75846102279011,81.46379762790923,11.97842760306649,71.50928298412599
1981-04-01,42.007555225366744,18.630399231191635,87.47724345061793,46.781677409613415,66.72674303990321,29.874787547248964,82.39282657804715,7.98497777623588,59.79834283068901
