,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1970-01-01,2.2729492,-5.1309204,-9.0815735,-1.9251404,-2.7309875,1.2232971,-5.9563904,-0.7954407,-10.740784
1970-02-01,2.4806519,-4.346222,-8.193054,-1.3718872,-2.227295,1.2140198,-5.6159363,-0.29534912,-10.508301
1970-03-01,2.141632,-5.2870483,-9.016602,-1.2754211,-2.633484,1.21698,-5.656891,-0.24591064,-11.444458
1970-04-01,2.128357,-5.7125244,-10.357941,-1.861023,-3.1653442,1.1479492,-6.9109497,-0.35888672,-13.138092
1970-05-01,2.1148682,-6.5659485,-11.879303,-2.0729065,-3.6985168,1.1783447,-8.73291,-0.7102051,-14.3489685
1970-06-01,1.9074402,-6.8761597,-12.459137,-2.8867493,-4.2468567,0.52615356,-9.995148,-1.414032,-14.857544
1970-07-01,1.9404297,-6.917053,-12.809967,-2.8966675,-4.323395,0.13452148,-10.310852,-1.5995789,-15.142761
1970-08-01,2.2045898,-8.318787,-12.317993,-3.3112488,-5.4813232,-0.017120361,-10.499695,-1.8814087,-14.7282715
1970-09-01,2.3608704,-8.433716,-12.480438,-3.5775146,-5.650482,-0.27770996,-10.485474,-2.1564636,-15.742523
1970-10-01,2.0491028,-8.277985,-12.328857,-3.689392,-5.5743103,-0.045562744,-9.971802,-1.8876038,-15.379669
1970-11-01,2.197998,-8.365173,-10.838989,-3.586975,-5.84021,0.24694824,-8.372406,-1.4220581,-13.853638
1970-12-01,2.584381,-6.896057,-8.757751,-2.578125,-4.2987976,0.75006104,-6.4673157,-0.97161865,-11.529114
1971-01-01,2.4317017,-4.949188,-7.268158,-1.876648,-2.923706,0.9181824,-4.801422,-0.49209595,-10.426666
1971-02-01,2.184204,-4.3136597,-6.3079834,-1.7629395,-2.2417603,1.1687622,-4.02063,-0.40060425,-9.823761
1971-03-01,1.9247742,-4.9520874,-7.91391,-1.6774597,-2.3336487,1.0506592,-5.5860596,-0.16589355,-10.186432
1971-04-01,1.7184143,-6.1200256,-9.597748,-2.4797363,-3.5421448,0.43859863,-6.8602295,-1.068512,-11.609375
1971-05-01,2.356903,-7.2366943,-10.874512,-3.2396545,-4.7783813,-0.04309082,-8.502167,-1.5343933,-13.450439
1971-06-01,1.9229431,-6.989258,-11.590637,-3.1814575,-4.945526,0.021514893,-9.349731,-1.6629944,-15.37027
