,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1970-01-01,3.4904141,-3.373529,-7.723731,-0.47713944,-1.3847613,2.7483191,-5.409452,0.9437809,-9.619092
1970-02-01,3.270615,-2.649574,-7.0382414,0.036266603,-0.8675148,2.5102448,-4.678606,1.0331217,-9.114861
1970-03-01,3.1664755,-3.1475575,-7.4126954,0.13016443,-1.0722196,2.5293229,-5.2359824,1.0657513,-9.404881
1970-04-01,3.132204,-4.0725374,-8.671394,-0.2164626,-1.8764105,2.3592606,-6.341829,0.96000063,-10.7128725
1970-05-01,3.300942,-5.2658443,-10.095982,-1.0645677,-2.7548382,2.218874,-7.7256613,0.7101562,-12.097232
1970-06-01,3.3544047,-6.174993,-10.991688,-2.0762568,-3.7974029,1.8047651,-8.614188,0.078759894,-12.952914
1970-07-01,3.3345556,-6.745904,-11.536485,-2.7443612,-4.3706994,1.4125077,-9.1874275,-0.4792646,-13.355607
1970-08-01,3.314378,-7.2819533,-12.054785,-3.1133323,-4.7740216,1.2194815,-9.697207,-0.7304238,-13.792578
1970-09-01,3.3035347,-7.355574,-12.063389,-3.1810975,-4.8463326,1.2651374,-9.805467,-0.885633,-14.047852
1970-10-01,3.3874485,-7.1297126,-11.687796,-3.0043392,-4.5570974,1.462333,-9.449301,-0.72620326,-13.661702
1970-11-01,3.3353682,-6.212689,-10.501008,-2.5625942,-3.860415,1.9083594,-8.314219,-0.28801003,-12.541076
1970-12-01,3.2861128,-4.6667924,-8.8814745,-1.8579631,-2.7353628,2.1132488,-6.647476,0.050597962,-10.976146
1971-01-01,3.2704628,-3.1751163,-7.1986723,-1.0210017,-1.5645999,2.3293707,-4.9976025,0.39897907,-9.471658
1971-02-01,3.0093296,-2.1556368,-6.408554,-0.26417613,-0.5980489,2.200962,-4.1235514,0.6508329,-8.762296
1971-03-01,2.8603032,-2.542127,-6.989271,0.1661783,-0.69795704,2.2037513,-4.681027,0.86583567,-9.089746
1971-04-01,2.8516884,-3.8591454,-8.474596,-0.012059745,-1.7236972,2.109295,-6.0467086,0.77402,-10.602707
1971-05-01,3.0650997,-5.309736,-9.874084,-1.0387846,-2.9985154,1.8740048,-7.543066,0.34663922,-12.090961
1971-06-01,3.1422222,-6.215163,-10.900943,-1.7094218,-3.7454922,1.5915391,-8.62635,-0.07474884,-13.331776
1971-07-01,3.327853,-6.901699,-11.646238,-2.3860202,-4.4516153,1.435988,-9.384054,-0.4329544,-13.944406
1971-08-01,3.2093916,-7.3648868,-12.037373,-2.9706953,-4.9616303,1.4569612,-9.789538,-0.67787486,-14.107129
1971-09-01,2.909128,-7.3014474,-12.210223,-2.9598176,-4.6815367,1.3708156,-9.81415,-0.6428077,-14.066135
1971-10-01,3.1986063,-6.8939433,-11.712713,-2.7154412,-4.342336,1.57338,-9.279757,-0.5113086,-13.678596
