,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8,zgv200_cluster9
1965-01-01,-0.17550333398874565,-0.39106693820676947,-0.29157989081882296,0.3604281855666119,0.35873567848874816,-0.009945846760450903,-0.15588123142049554,0.2034707513070644,-0.553177389605292
1965-02-01,-0.39594846656504235,0.5703352067781532,0.042319516577417886,0.3264179696207461,0.3911701210758143,-0.5359744402899671,-0.003869823452210828,0.2424822265940501,-0.3954305936550272
1965-03-01,0.053264977485609696,0.6672673035359038,-0.49235101730104475,-0.07027743951134059,-0.21234542915695595,-0.29171100303308284,0.04038505172461606,0.05397165012090726,-0.3499329603951553
1965-04-01,-0.7574380379621224,-0.4707318717154904,0.9552773975190663,0.7687544045240983,0.3828354310571102,-0.7384783741253526,-0.025726459250691232,0.12804466698850903,-0.17587617553513626
1965-05-01,-0.12421571219448552,-0.08210179706414542,-0.4970384495598929,0.16976692106412805,0.546933318439283,-0.3262670404875456,-0.14491233597980457,0.07767894102218456,-0.08743934590241005
1965-06-01,-0.2500673948114763,-0.31191974446393445,-0.24369988176557753,0.3636070891566898,-0.03760892309640584,-0.19362092907749004,0.09739117675952697,0.18521722238090702,0.18122385288106985
1965-07-01,-0.33060037969473766,-0.49800915994505957,-0.18000744637988864,0.4672734957674275,-0.4538764033401222,0.5077603147990668,0.3486097863550936,0.07149176882173781,-0.12199168318304522
1965-08-01,0.0741328075194038,-0.34601049146790436,-0.44737297391134595,-0.13290293028821115,-0.5241591679422479,0.6088034430546546,0.3630721502089768,0.12142590030019444,-0.2712992861353118
1965-09-01,-0.2245733355727431,0.05463615491770316,-0.1357097474355546,0.2135205689979636,0.07082178796592513,-0.3235801164783648,0.16527107257521553,0.10627817250508115,-0.13155703914576564
1965-10-01,0.17474189801601017,-0.6146302257758984,-0.08817364180844928,-0.40245001082834986,0.028154378135999046,-0.07542495740883386,0.31767564543177573,0.31172479117723334,-0.6778187587343414
1965-11-01,-0.018600708566973562,-0.6654552791429603,-1.0519383445618644,-0.0386795393474724,-0.6972661143855046,-0.16585282647787633,0.5778649549805716,0.2423234479992013,-0.27552401197367704
1965-12-01,0.11281681835918683,-1.2767780518186267,-0.3016260171693469,-0.10090092116076013,0.6855170977743049,0.36356017660738815,-0.19215551320086705,0.16688702670031022,0.0018126645992542136
1966-01-01,0.1682246579984913,-0.5526845005975254,-1.1716510568346297,0.40003527765688685,0.12731145609889116,0.10813995083766197,-0.1918852496682928,0.3107184558210516,-0.7529094712487583
1966-02-01,-0.2872916214134661,-0.3260111679201541,-0.005628498241541878,0.18445073586443195,0.7138317091423169,-0.10551163064899728,-0.27859122230765526,0.1502694352004761,-0.16477595629363226
1966-03-01,-0.23791735632670835,-0.08961746226186339,-0.14310939207909598,0.39351708863092505,0.914902122397172,-0.3795400484284358,-0.3389514564128404,0.08293787661687772,-0.10646918724323141
1966-04-01,-0.40408996990443347,-0.09283856421277144,-0.47931060904548284,0.43662171001019684,0.16024473466371236,-0.8312386363299924,0.39568232016616994,0.13826734813532435,-0.068471883905345
1966-05-01,0.2561925455192814,0.30280386192211206,-0.13205121670450484,-0.38464053169540735,0.5646116900862309,0.37344391666241544,-0.08583061313361265,-0.03540095123917537,-0.2685121112856372
1966-06-01,0.10969473232803323,-0.5084522824356522,-0.34194453841163996,-0.12153420273376547,-0.38590791978334127,-0.06461696171048861,0.40865014778094344,0.10331624714461596,-0.24862829981179074
1966-07-01,-0.07806946377315864,-0.369168796401093,-0.2824411978797307,0.08742639228053714,-0.5183794519357514,-0.03352431830630374,0.4312517267934392,0.08714281904854272,-0.0628037108429547
1966-08-01,-0.09737784886573997,0.29962788457455847,0.3207724718820481,-0.0026024910925037184,0.7423606880924158,-0.5803175381760098,-0.07545652516772237,0.05230843212063375,-0.222117202035312
