,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9
1970-01-01,11.268174209270525,80.62328720393158,63.26945919933461,33.286059654885335,45.377709366294226,75.877421327545,24.918297236978027,62.70224443249877,45.162856806434625
1970-02-01,10.053741269524044,78.31456397338015,63.424982401137285,42.98791021296092,47.763708034664454,74.03115070179933,27.50534424466382,57.950407123081185,45.3986653798102
1970-03-01,14.535785562779212,79.28049234283766,63.84122645265496,50.828102465833226,48.486203585923384,74.67290365722666,32.74521778287487,61.843623930504805,54.36257034331261
1970-04-01,12.52191123287966,79.76676610360407,60.41344588428583,47.83443449892404,44.19326724147763,75.07914290281265,29.244230914411226,67.05489987710617,61.26378023083261
1970-05-01,14.655912765727898,79.06153532906615,55.11907515660308,29.70794414929138,43.389498097881834,71.89911648733312,30.97822240013184,69.69576114180981,59.12959757670748
1970-06-01,13.799602893357168,76.57339492783235,43.31744856991789,11.541497588003901,32.83189495201544,62.25709639389866,24.971474449300572,63.53238757101604,42.499783437969754
1970-07-01,14.807227761742187,75.71043581405313,40.73706984783637,7.4891833550907085,31.17355394975625,56.66654772615024,25.45092227660084,54.13199126366663,29.541350867864754
1970-08-01,13.176981083899204,73.19451605088123,39.341311483786384,4.990135105719504,29.626556483610305,53.659665715801765,22.306070181912833,50.924244031725586,23.46339931800318
1970-09-01,9.44509298935862,73.93651839965717,40.619332562595226,5.236205596748423,28.07325798808884,56.128824239063206,17.579114469596558,47.389198355117436,18.593880800184614
1970-10-01,9.161891624311973,77.07146279134277,42.24443608208071,6.827346947842854,28.273786447911423,60.327948169514066,15.241105928044782,48.17950588888511,20.171784893694795
1970-11-01,8.52856475988555,78.93458774346401,52.74355201729912,7.18587896287035,34.947035459764365,68.95012715499865,17.893153623185817,48.15609332258737,24.866346394277834
1970-12-01,8.406703300457357,78.20767802208337,56.73618204091796,7.393628451414047,37.03984877316212,70.67975739559442,16.51833012922332,46.87074650641338,24.463975164943534
1971-01-01,9.723425313957904,79.90080279081332,62.21687400476309,20.24625275067024,45.873338280914105,73.3958774793708,25.034393563942288,49.94843688568051,34.963151034670595
1971-02-01,12.23475543645197,79.05456942333,64.78484957004792,38.63779740479897,52.033824138649734,73.15651882917244,30.995497392242104,49.25032324228008,38.32376814362681
1971-03-01,13.305532438267903,77.36424939632961,66.57765122908228,52.50743318428523,52.53993455350694,75.2338825312819,32.146408832081306,51.59779120793462,49.758620392674814
1971-04-01,13.9402392841453,78.77555904165803,65.25236852789438,57.37439591361395,51.83628809006898,75.50852952893011,33.14591575602692,61.35973615972083,58.65603794567713
1971-05-01,13.236928706695837,79.15481909820399,56.27002456612756,35.0066059959389,44.63543469041227,71.26118032594262,31.015130300635747,65.4360104086691,54.2569546165254
1971-06-01,13.047503850701275,77.43179356973837,48.046927097072405,23.210689537679936,35.37819672021779,64.62251811620537,25.279974346540524,61.63324169305121,45.93299075885094
1971-07-01,12.60032280195516,77.7027161520275,41.182819478875466,12.623163601433866,31.651137896376806,55.80949599111682,26.077725103328316,63.139447905039795,38.805251463098934
1971-08-01,11.939655143273935,73.44198247401677,39.18484866745107,8.989948571504735,29.321423071601128,55.47151500245186,21.906296638551055,58.92892395701013,31.648604646909366
