,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9
1965-01-01,-0.41061288,-0.40214005,1.3628438,-0.70847017,-0.33598557,-0.691198,0.005539703,-1.3256931,0.21019478
1965-02-01,-1.3449199,-0.27830392,-0.57616156,-0.65665436,-0.20009232,-0.4621025,0.015968323,-1.1396137,-0.65339583
1965-03-01,-1.0415227,-0.45525855,-0.31024092,-0.61657107,-0.3688999,-0.62504387,-0.008798599,-1.0030686,-0.2532112
1965-04-01,-0.44222355,0.03747673,0.20954303,-1.3041843,-0.028025817,-1.7082798,-0.4467861,0.84599286,-0.7042335
1965-05-01,-0.25614414,-0.43668365,0.2545147,-1.2999481,0.15446892,-0.048556518,-0.7133583,0.26917952,-0.2512558
1965-06-01,-0.27015725,0.2727642,0.822855,-1.4104226,-0.24799652,-0.8114492,-0.47057533,-0.11796951,-0.9108437
1965-07-01,0.28612557,-0.30176774,1.400646,-1.6049747,-0.44483033,-1.7235963,-0.7984139,0.5129402,-0.83100206
1965-08-01,0.2545147,-0.2382206,1.1435242,-1.9165189,-0.21931954,-1.5655429,-1.2771362,0.88118804,-1.1158241
1965-09-01,-0.6833771,-0.3395706,0.996225,-2.474757,-0.13296051,-0.7612629,-1.0291389,-0.47024935,-1.0239251
1965-10-01,-0.6429676,-0.3715065,-0.19552994,-1.5231781,0.2512558,-1.1881702,-0.677837,-0.3594492,-0.5631264
1965-11-01,-0.09548378,-0.26657256,0.028025817,-0.83067626,0.13165665,-1.1324441,-0.33077127,0.4643835,-0.91670954
1965-12-01,-0.83621633,-0.34739152,-0.621785,-1.09399,-0.093854144,-1.09399,-0.029003907,0.10265312,-0.6094017
1966-01-01,-0.8343605,-0.15590897,-1.0854565,-0.090919875,-0.06597404,0.1756031,-0.15229836,-0.9745146,-0.3774643
1966-02-01,0.49529916,-0.6334839,-0.5550369,-0.8960678,-0.13358955,-0.3105053,-0.102407835,-1.2275798,-0.86751175
1966-03-01,-0.16903839,0.09420166,-0.4116005,-1.111715,-0.1473755,-0.12013207,-0.32855836,-1.2535099,-0.57735634
1966-04-01,-0.7877518,-0.5159775,0.7070074,-1.0342525,-0.13227654,-0.55241126,-0.5074436,-0.69716036,-0.47494888
1966-05-01,-0.19431229,-0.49825287,1.1799866,-1.3578873,0.18249588,-1.0155433,-0.34365654,-0.0052516935,-0.87407607
1966-06-01,0.4063488,-0.6131336,0.35022125,-1.6273639,0.034792326,-1.2630287,-0.9633549,-0.11192646,-0.67451286
1966-07-01,0.52582437,-0.46181983,1.5331619,-1.718612,-0.36794585,-0.8760456,-0.7903778,0.7056944,-0.78873634
1966-08-01,0.6581009,-0.79464453,1.4386317,-1.7314129,-0.29278105,-1.2732036,-0.91838723,0.02986889,-0.5405949
1966-09-01,0.95908797,-0.19299889,1.2111685,-1.958876,-0.21827316,0.0016410828,-1.0345806,-0.8960676,-0.7132435
1966-10-01,0.042341612,-0.5235268,0.6439873,-1.139286,0.100766756,-0.68665695,-0.50055087,-0.8186054,-0.3597397
1966-11-01,0.15590897,-0.0045951842,0.7303116,-1.1885208,0.013785553,0.38993722,-0.2717743,-0.42538604,-0.6334839
1966-12-01,-0.6118206,0.010831451,0.065317534,-0.60788155,-0.09551468,-0.5379688,-0.09912567,-0.98239213,-0.3699154
1967-01-01,-1.1909065,-0.047022246,-0.0104496,-0.567207,-0.2099678,-0.20180435,-0.23152009,-0.76084787,-0.34025878
1967-02-01,-1.1327816,0.19233437,-1.0789016,0.10057564,-0.09894295,-1.0312264,0.14074059,-1.3629951,0.09731026
1967-03-01,-0.48524436,-0.02253151,-0.044083405,-0.29813498,-0.16686401,-0.93783456,0.04310379,-0.7820732,0.08751373
1967-04-01,-1.0491863,-0.8865673,-0.29486924,-0.43593636,0.016327286,-0.45683518,-0.11037178,-0.37715855,-0.3317688
1967-05-01,-0.23805046,-0.25699005,-0.63741416,-0.8803627,0.00065307616,-0.29258385,-0.7317856,-0.37879103,-0.77978706
