,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9
1970-01-01,-0.44279137,-0.011917782,0.047409188,-0.04662341,-0.30017093,-1.1329749,0.38294053,0.01728735,-0.013620305
1970-02-01,0.20784084,0.06653001,-0.123630606,0.19854236,-0.08290062,-0.32780445,-0.08682952,0.16711083,-0.4875813
1970-03-01,0.18885097,0.3001709,-0.051076196,0.12860723,0.06168432,-0.4874503,-0.062077235,-0.35674763,-0.08905594
1970-04-01,0.08106711,-0.027502572,-0.026978707,0.06718485,0.29571813,0.07936458,-0.17588548,0.2432013,0.048456907
1970-05-01,-0.059326984,0.23167641,0.018596983,0.08447218,0.023704624,-0.40363297,-0.013358402,-0.39721566,-0.2244734
1970-06-01,0.38241667,-0.67211044,0.06508942,-0.036932014,0.05880308,-0.45772132,0.42039642,-0.13895345,-0.29047948
1970-07-01,0.15414533,-0.23416474,-0.03169346,0.10424783,-0.22381859,-0.58514994,0.71179265,-0.3990492,-0.3467943
1970-08-01,0.76417845,-1.0208691,-0.018204093,-0.14668038,-0.15624085,-0.08918695,-0.5583022,0.60152054,-0.056314755
1970-09-01,-0.0073340414,0.13227424,0.025930976,-0.16134839,0.16370577,-0.058410265,-0.076614305,0.46571016,-0.19487533
1970-10-01,0.19814941,-0.30148047,0.0020954371,0.1976256,-0.18623169,-0.3652603,-0.21425812,0.5030351,-0.0921991
1970-11-01,0.4162055,-0.2748947,0.013751293,0.045182776,0.09809251,-0.04505186,-0.34168673,-0.30815974,-0.30842167
1970-12-01,0.062470127,-0.13423872,0.0470163,0.3237445,-0.054350328,-0.37246335,0.036801063,0.00117867,-0.06862545
1971-01-01,0.3662297,-0.51119566,-0.04433913,0.108256556,-0.06823621,-0.39746866,0.0015835523,-0.023753107,0.22299132
1971-02-01,-0.16742341,-0.6498275,0.013100195,0.13330531,0.041028094,0.10408177,-0.23306835,0.09314098,-0.015691448
1971-03-01,0.07313079,0.10724888,-0.001295638,-0.053120613,-0.11761387,-0.416759,0.15590677,-0.19391175,-0.07802544
1971-04-01,-0.47880507,0.36608577,-0.04016435,-0.109408215,0.12466784,-0.3000089,-0.22385506,0.17807627,-0.014683771
1971-05-01,0.25351042,-0.10249825,0.036853313,0.0023033381,0.34650746,0.16598384,-0.32261044,0.25336647,-0.12351616
1971-06-01,0.21924838,-0.27280086,-0.02303331,0.25135106,0.013100242,-0.23551579,0.26646668,-0.2808625,-0.49608007
1971-07-01,0.06881199,-0.03541372,-0.03627746,0.12639533,0.18253906,0.041172076,-0.038004972,-0.14122295,-0.36479014
1971-08-01,0.027496051,-0.05902288,-0.019722272,0.05772724,0.3797618,-0.52458376,0.05945475,-0.009213304,0.21075487
1971-09-01,0.37213206,-0.06521307,0.048657883,-0.026056433,0.004174781,-0.40135556,-0.27337667,-0.09760369,-0.12884262
1971-10-01,-0.15720233,-0.62938535,0.005614376,0.35888788,0.24012232,-0.16310468,0.111855544,0.019722272,-0.17562902
1971-11-01,0.26430732,-0.035413645,0.09961909,0.11646223,-0.09789157,0.0857991,-0.06622074,-0.5303421,-0.33196765
1971-12-01,0.16094533,-0.637735,-0.17462134,-0.12250848,-0.12869863,-0.38955098,-0.13316135,0.15086822,-0.2943946
1972-01-01,-0.061158825,0.15848687,-0.061947964,0.17887315,0.16743055,-0.003945732,-0.7289081,-0.103246644,0.38115758
1972-02-01,-0.70786417,0.23069377,-0.11653058,0.032486536,0.40719947,0.021438504,0.1824243,0.42482376,-0.01893952
1972-03-01,0.31368566,-0.62658215,-0.03130281,-0.019991731,0.32565436,-0.517943,0.3874708,0.28816986,-0.41890517
1972-04-01,-0.026831007,0.26554766,0.20530954,0.08036141,0.1182404,-0.10535097,-0.0049979687,0.027225543,0.2863285
1972-05-01,-0.2175413,0.13612776,-0.12336986,-0.031171273,0.08798981,-0.0439291,-0.23003617,0.37800106,-0.11232181
1972-06-01,0.24963328,-0.1199502,-0.062211037,0.046822667,-0.013810063,-0.52399313,0.08825288,-0.07246995,-0.09390841
1972-07-01,0.39996567,-0.43192607,0.05760765,0.14152022,0.122449204,-0.7002357,0.17479591,0.0061816215,-0.16729899
1972-08-01,-0.18426566,-0.011968732,-0.071812294,0.13034065,0.123896025,-0.68221694,0.05747614,0.13218197,-0.23897986
1972-09-01,0.579891,0.1395474,-0.107323885,0.07023404,-0.42561287,-0.6635405,0.8714806,-0.7287766,-0.15006933
1972-10-01,-0.0451128,0.26212806,-0.093250796,0.1974181,0.29014271,-0.65643805,0.38155222,-0.33262515,-0.16835126
1972-11-01,-0.12705255,0.121002436,0.03130281,-0.054188035,-0.15861836,-0.88121337,0.47335625,-0.28067306,-0.412592
1972-12-01,0.29237866,-0.124027535,0.017492723,0.15730314,-0.19610286,-0.28869602,-0.058396865,0.041035604,-0.33407187
1973-01-01,-0.2581927,0.10014661,-0.008449432,-0.517632,0.38174838,-0.418732,0.6069745,0.088095784,-0.41623873
1973-02-01,-0.11108933,0.28118625,0.060115684,0.15915419,-0.35598454,-0.88982284,-0.057899427,-0.21262112,0.024517227
1973-03-01,-0.42870513,0.16455628,-0.012189356,0.11399816,0.092528276,-0.58675116,0.26470286,0.1170455,0.02964232
1973-04-01,-0.4234415,0.4320295,0.0020777346,0.04792633,-0.16691105,-0.46139473,0.7285909,-0.0006925583,0.2315977
1973-05-01,0.025902366,-0.166357,0.11455222,0.031165963,-0.08310924,-0.28215584,0.07230504,-0.019530678,-0.17702267
1973-06-01,-0.36803538,0.45917854,0.03975391,-0.023963165,0.16303262,-0.21095899,0.28506464,-0.48577347,0.085463986
1973-07-01,0.08657217,-0.16912729,-0.0067872526,0.12701862,-0.038784314,-1.2095163,0.38701198,-0.2771693,0.1367147
1973-08-01,-0.4447729,0.31733876,-0.0718895,-0.056929827,0.19724591,-0.08213963,0.30847374,-0.25639197,0.044463433
1973-09-01,-0.22342531,0.08338628,0.02590238,-0.18561062,0.022023965,-0.8158556,0.18062407,-0.0073412894,0.119538784
