,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7,mgv250_cluster8,mgv250_cluster9
1970-01-01,0.44438702,-0.12351105,-0.12468544,-0.24733338,0.6410107,0.083326556,0.16607477,0.10391482,-0.809704
1970-02-01,0.2386803,-0.16440848,0.118050046,-0.52527547,0.49816686,-0.041779194,0.2843073,0.399232,-0.44488952
1970-03-01,0.09950991,0.23862414,-0.20303307,-0.3055021,0.3774899,0.24296352,0.030538904,0.18799992,-0.077147596
1970-04-01,0.22596134,-0.3061988,-0.23649257,-0.31985846,0.2318462,0.36881593,0.1732361,0.2243936,-0.04889118
1970-05-01,0.11951247,-0.1854712,-0.08473885,-0.4220947,0.23877858,0.2227827,-0.1516851,0.42441627,-0.48078063
1970-06-01,0.36047396,-0.1771783,-0.25878605,-0.38779598,-0.09318724,0.2736003,-0.03332621,0.338126,-0.49346778
1970-07-01,0.41039953,-0.18100223,-0.30803218,-0.45150203,-0.18849443,0.5451649,-0.23177582,0.25943843,-0.027088203
1970-08-01,1.1493579,0.40768027,-0.25488377,-0.43254602,-0.06320246,-0.35202676,-0.03330823,0.03960957,-0.4383828
1970-09-01,0.18383017,0.40618607,0.044534493,-0.19528796,-0.21015298,-0.63663524,-0.010854965,0.14826252,-0.08617537
1970-10-01,0.6065607,-0.23713036,0.08294758,-0.37206846,0.14320615,-0.20054527,0.06591975,0.2812251,-0.7266688
1970-11-01,0.70337516,-0.441036,0.0737794,-0.45171568,0.52890563,-0.046890266,-0.06000543,0.39483243,-0.8983042
1970-12-01,0.3927461,-0.40380472,0.025114356,-0.48646456,0.6915619,-0.1917564,0.22315206,0.357158,-0.62614036
1971-01-01,0.9100632,-0.32734406,0.23830508,-0.45314142,0.8509002,-0.75499165,0.11713525,0.38126317,-1.1085185
1971-02-01,0.68038535,-0.03194264,0.33871695,-0.29407868,0.33274496,-0.5106907,0.11163629,0.10957171,-0.7916322
1971-03-01,0.09957212,-0.3047987,0.28287387,-0.41669106,0.6135628,-0.23266198,-0.22537555,0.50310963,-0.810183
1971-04-01,-0.027165905,-0.35510236,0.2803412,-0.35915524,0.40946153,0.091395,-0.22923803,0.47784653,-0.71701497
1971-05-01,0.7445606,-0.08694358,-0.51421183,-0.43070254,0.16565067,0.30929133,0.061063375,0.2533897,0.2063518
1971-06-01,0.53523034,0.3975131,-0.2943128,-0.4542015,-0.05012154,0.43039754,-0.36044016,0.2554263,-0.78548723
1971-07-01,0.3563662,-0.27132294,-0.3578597,-0.5339661,-0.2996065,0.6425877,-0.1933489,0.34689844,0.48790628
1971-08-01,0.19920284,0.23309335,-0.2538586,-0.16309954,-0.18606614,0.2432795,-0.16668727,0.100052275,-0.15846524
1971-09-01,-0.024845278,0.04580979,0.21971516,-0.24025571,-0.1777524,-0.44687676,-0.17245674,0.30729228,-0.39478847
1971-10-01,-0.03880825,-0.11630899,-0.19836561,-0.19742656,0.000368712,0.17492037,-0.091324545,0.21179782,-0.07969294
1971-11-01,0.41211355,0.063995846,-0.04164732,-0.4644882,0.5521371,0.2706579,0.0062602707,0.3129419,-0.54022586
1971-12-01,0.6779465,-0.468034,0.08478754,-0.37593913,0.8369445,-0.29678908,0.39516222,0.24613284,-0.6094716
1972-01-01,0.46853098,-0.286831,-0.029684605,-0.42476287,0.6917556,0.41250244,0.086217195,0.28916183,-0.5605514
1972-02-01,0.34349054,-0.25873995,0.39083013,-0.3041059,0.55425125,-0.31904656,-0.13663965,0.22197445,-0.31754854
1972-03-01,0.91160786,0.5086438,0.054757454,-0.3281194,0.58509207,-0.21407272,0.039026733,0.03559154,-0.8751189
1972-04-01,0.43810788,-0.5557942,0.0067329593,-0.3344677,0.44984463,0.3774307,-0.23521997,0.31181413,-0.36578646
1972-05-01,0.5378474,-0.26094794,-0.12896429,-0.46145427,-0.037031945,0.0058925347,-0.2608415,0.30234882,0.3567638
1972-06-01,0.5925836,-0.61421335,-0.118915595,-0.48220778,-0.15545855,0.33899042,-0.1441098,0.34836948,0.05150921
1972-07-01,0.9364599,-0.22653045,-0.19467747,-0.54861075,0.31161425,0.42197752,-0.12031431,0.08618499,-0.7458278
1972-08-01,0.46543926,-0.79139245,-0.23909748,-0.2465966,-0.43677408,0.35261306,0.014494172,0.1553276,0.4399016
1972-09-01,0.59437525,-0.5641792,-0.5872088,-0.36132726,0.24291229,0.6596178,-0.0023309123,0.11731135,-0.5185303
1972-10-01,-0.0010932134,-0.4282006,-0.3977122,-0.22801314,0.2850919,0.631845,-0.062546246,0.122996815,-0.39842197
1972-11-01,-0.088869564,-0.025314948,-0.5371316,-0.040758137,0.30026275,0.5668921,0.15757963,-0.027754778,-0.25792366
1972-12-01,0.5803071,-0.41762576,0.16824123,-0.5308922,0.433805,-0.10872334,0.06703601,0.27505648,-0.3515397
