,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9
1970-01-01,-0.44685125,-0.35609278,-0.1866246,0.033395983,0.18950579,0.05081427,0.25564295,-0.049504615,0.27764496
1970-02-01,0.5197986,0.42707556,-0.1506093,0.022133028,-0.056838643,0.16252708,-0.2361292,0.02108531,0.12598796
1970-03-01,-0.016108656,0.037193917,-0.18177891,0.07334019,-0.027240634,0.0075959205,-0.1384296,0.1732662,0.2401891
1970-04-01,-0.028419327,-0.007464981,-0.063255884,0.122844815,-0.15087123,-0.17274232,0.022263955,0.12219,-0.0340508
1970-05-01,0.15257378,-0.29440847,0.03614626,-0.119570635,0.13450067,0.13869151,-0.23167641,-0.1155108,-0.118261024
1970-06-01,-0.32898313,-0.41135988,-0.0041908743,0.08748436,-0.020561457,-0.72135305,0.015846705,-0.12166612,0.23639114
1970-07-01,-0.003798008,-0.12310667,0.3727253,0.288777,-0.005369544,-0.40874052,-0.5482179,-0.3268877,0.49779654
1970-08-01,-0.38123798,0.099925995,-0.31680346,0.696077,0.12900014,-0.5086665,0.29322982,0.0980925,0.11472497
1970-09-01,0.12454736,-0.08028132,-0.30409986,0.25119013,0.13541742,0.29047954,-0.038372613,0.13436969,-0.08800824
1970-10-01,0.06482749,-0.35530698,-0.4016685,0.5136432,0.17575452,0.11001034,0.12192805,-0.021347236,0.13227427
1970-11-01,-0.55358744,-0.035098504,-0.6354403,0.24372515,0.15741947,-0.15859814,-0.072030544,-0.00026192665,0.049504615
1970-12-01,-0.51783407,-0.10175948,0.14144179,-0.1654083,0.1372509,0.11145089,-0.14471593,0.031562425,-0.10791488
1971-01-01,-0.2484719,-0.53250146,-0.30332,0.09299703,0.3306721,0.11127968,-0.009357286,-0.16281672,-0.053120565
1971-02-01,-0.39804453,0.052544735,-0.25207087,0.27769542,0.24343336,0.31742787,-0.40596217,-0.114590764,0.043763302
1971-03-01,-0.18311486,-0.2702096,0.15432325,-0.21190652,0.17102239,0.32664123,-0.7317397,-0.13791199,-0.18109946
