,vws_v250-50_cluster1,vws_v250-50_cluster2,vws_v250-50_cluster3,vws_v250-50_cluster4,vws_v250-50_cluster5,vws_v250-50_cluster6,vws_v250-50_cluster7,vws_v250-50_cluster8,vws_v250-50_cluster9
1970-01-01,-0.10812124582653027,9.04925080399008,-5.333791791244144,-1.9748702788923826,-0.287689604686403,-0.7432841108278312,2.4018647601625993,0.9130051143797329,-2.2382424660828697
1970-02-01,2.2373089923343072,5.480170148973671,-5.3925575937003245,0.3608566909951373,-0.5466693907342308,-4.656334889761869,1.5340428006165647,1.9843941775901426,-0.8269687093024045
1970-03-01,-0.5248291868524293,3.6644254631520456,-3.9910982049437544,0.11127944663495554,0.08426750638593927,-1.5322944822457027,3.739373180899449,-1.40900347821443,-0.4527652571861568
1970-04-01,-1.1848918198081113,3.7545427156634856,-0.7943415131857462,0.4804863657605678,0.4017681631411602,-1.778006380614504,3.2845810987106416,1.2045111581868944,-3.2609020986192663
1970-05-01,6.185948999651096,6.8537314865883,-5.1596228767229775,2.0555769564470867,0.18921131219893395,-3.1788362474207505,3.1178643808446997,-0.575072366535906,1.063317965114019
1970-06-01,2.5821769321901673,2.426300915544853,-1.157392050388768,1.8505587116391284,0.01908811958777379,-3.968426757312056,4.22221839196931,-2.846356385500017,-3.0008330464719415
1970-07-01,0.8712405357293196,1.202141136884124,-3.1648095465171746,5.337444402760452,1.3663295697647706,-3.396112903647565,3.866904567374334,-6.355493937702101,0.2832784348554649
1970-08-01,-8.010496528227016,2.1477970987597805,-1.8916335158983248,2.8574302271373027,2.780632569554174,-2.09221059816469,7.684003890361071,3.6810508423542805,-4.500761332285258
1970-09-01,-2.543916502188131,-1.3337856961430732,-0.40635102364778247,0.06789464270708845,0.6097721023172781,-1.4076354404638358,5.726145419855687,5.4351848316038485,3.030208351708792
1970-10-01,-2.471253292743673,3.3063773644509573,-0.6295725251824988,1.5130197560122127,1.4590165800439607,-2.061372710243677,3.9126491098837226,6.230034400849843,-3.6793507049797105
1970-11-01,0.9247507218016893,5.6764504145285795,-3.5233233812745564,1.899427600335553,0.46050591112529127,-2.0709202902595143,2.9560911359814748,8.127698672183149,-5.7972523270728455
1970-12-01,-1.0930416793562965,7.32478416629095,-6.5503568335448845,-0.9708591958431206,-0.46337012911366793,-2.8206430253847223,3.9911550295178206,3.6013834375576823,-1.735933772694056
1971-01-01,-1.8112228565189237,10.089758796022707,-9.825032526931388,0.5083566283089566,-1.125735810947477,-2.69689053816814,3.638925474310854,8.013635219968481,-1.8365696253390122
1971-02-01,-0.5532909082883446,4.141963603167589,-8.429513969346075,-2.970947245334135,-0.4721717508669083,-1.2064790605411975,2.9738592167456144,4.736705915361901,1.8908751164565214
1971-03-01,1.8328356700073039,5.351860107038591,-3.1379984816246407,0.15822313461914433,-1.4797900450976371,-3.5945147932013,1.8187062560148561,6.153294600595174,0.26494473672894114
1971-04-01,5.439574956377227,3.409782268023522,-0.7838599391816858,-5.74819910801375,0.35154287399589856,-2.3619260659661307,2.8478773694252757,7.200700422370213,-2.434121368905372
1971-05-01,-0.8429215699390427,1.835257067850097,0.10971759738388098,1.3759783104439056,1.1280622001923961,-2.5592844197145603,4.179370721147818,0.42055261314318115,-5.920875050903497
1971-06-01,1.8252640242919067,0.8655192498665032,0.3266596697203999,6.686645939506178,1.2860230164166029,-4.744803316823117,3.800464961689541,-1.6310732826708847,-2.331439840801595
1971-07-01,3.2876325819004037,-1.662374473804099,-3.5910574823407146,4.284302364383844,1.4819789793707903,-2.005888326456878,4.3263843127222605,-4.54985068984083,-1.0462563826218378
1971-08-01,0.7999819734507592,-0.9311060643988729,0.06210938997264143,0.6860606100050871,1.0722790586716562,-1.719660978958623,3.9242570908144017,-1.5207720461490746,0.01768434544270614
1971-09-01,0.2059000551018224,-0.00253564929273975,-0.43727834290055945,0.4527498325878914,0.39007441534374443,-2.4142422467919737,4.741658065322002,5.976066759088357,0.7035416349897374
1971-10-01,3.9242705294143967,0.9528892068478614,1.15073740094268,0.14560129620909185,0.1421933185572011,-2.7597942472714134,2.866792043799189,1.4767959232922683,-2.7303168638137296
1971-11-01,5.5048021550046995,6.007856244461135,-4.267612588082228,1.2440906828333826,-1.1775295868608062,-3.3844497088610157,0.9840522959783932,3.3409346461618252,-3.947889387972686
1971-12-01,0.9919292177526668,7.26555132631638,-7.296114157750141,-0.30572491457652196,-1.7559315102553996,-1.6731496595414805,2.346044997555997,4.485814645178483,-2.152465009438531
1972-01-01,-0.15440826893490828,7.043213913128275,-4.851673894294049,-0.9089940792591015,-0.2355351714886061,-1.7046138927180081,2.1408995708477683,5.683000919141408,-6.132104033057341
1972-02-01,-0.10640244977364832,1.406664254430423,-2.798303420437181,-3.4304536237127445,-0.3987969364116213,-0.2731540620142304,2.2803207238754997,8.711352059679866,-1.971122009465811
1972-03-01,-5.0070611584507425,4.662952630166096,-4.264442310208018,3.3067528266311164,-0.040572440237727436,-2.604969617806314,1.8231300712536376,3.197933198085329,-3.6935192502480936
1972-04-01,1.380457259259685,5.03070973131358,-2.7140102534613098,-1.777738453149661,0.5494388690339306,0.28327214501534986,2.585964870054591,1.4618701940530514,-4.713868464829828
1972-05-01,-1.6738961185645833,1.0293024621104243,-2.421339973661067,3.3186833278546106,3.5722432143434397,-0.44674266294012754,2.485573048708437,2.3429267433455596,-3.85172247202286
1972-06-01,1.7123713828192328,1.236895581977032,-4.408682759358039,4.249402161671854,2.3724196785682943,-1.2630034490154487,2.193716078439775,-0.31358220073615306,-3.1469883041571025
1972-07-01,1.559255537608276,5.655736136446532,-4.240541215311661,5.879457586681128,2.5300672936373845,-1.266994054427189,3.487582833499773,0.970719454209227,-6.914851226582831
1972-08-01,4.022731591936278,-5.459798326573613,-3.724467889966028,0.14809165022552495,-0.17976950751587983,-1.2164963270414364,1.5483064004287632,-5.077592582653207,0.44180553246401544
1972-09-01,2.750657242828708,6.1095992553403535,-3.2632670760312297,4.580127524005321,1.3400354605171718,-2.846607376807995,1.476020829125627,-5.235595757183319,-4.390767753331164
1972-10-01,4.50162532187864,5.439383848715897,-3.1364427013952847,2.4428058643832493,1.1808454163805577,-1.1768990869477984,0.7263145355838361,-1.8659511746959911,-0.9124955637036412
1972-11-01,0.3869362387814699,6.538865677011834,-0.8817309503871644,3.000467852198876,0.7794267147427676,-0.7934391751163888,0.4074863284879684,-2.902822133958302,-2.1885419455492503
1972-12-01,-1.7640786717723604,5.257545037147493,-5.02183522650777,3.4231816684281053,0.596161642869231,-3.5739736380334026,2.1073918405483965,2.565766198512831,-4.623774671074562
1973-01-01,0.5033040402463788,6.441655147530506,-6.26696570745888,-1.204633864224255,-1.4192888041371652,-0.6700453277455982,1.6046519573689506,6.209153345259373,-1.1824896327178918
1973-02-01,3.520380077971638,5.297588966223404,-5.646055247094518,-2.400472941429005,-1.6426044810536782,-1.2009640061731774,0.8670254604672543,3.009100254973857,-1.5409799936089053
1973-03-01,2.4015045048634116,4.9472034959829,-5.45375248779622,-2.059561183675564,-0.557704701617523,-1.9408131950604564,2.401661640500311,2.40367443834383,-0.13682798950025105
1973-04-01,5.073784629000463,4.805101063979142,-4.506297489723233,-1.600144649518486,0.3221501602498648,-1.3535419966041364,0.9657482780638061,-3.712455181980752,1.5287311514762123
1973-05-01,2.0434715353051187,2.9162462460878564,-3.8504248975670707,4.587834415589589,0.21802375676808455,-1.834154676964965,2.5072064915338217,-0.557281276434694,-4.011773867276219
