,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8,zgu850_cluster9
1965-01-01,-0.018326534730632133,-0.21649923563924076,2.794019937515259,-0.07776272215760581,-1.2438956986774097,0.32545795234350056,0.19968031875548822,2.4073832913448934,-0.8487823818411145
1965-02-01,0.06921574836823999,-0.18400429931386558,3.0800957679748535,0.1531757965440733,-1.8180360848253423,0.2783764917881061,0.04389990301382157,0.987961731458965,-0.3937816513436181
1965-03-01,-0.1600987973009668,-0.15955755781943273,1.5362217426300049,0.03154051794421555,-1.4633694832975215,0.1850336981125367,0.14680570171725366,0.786989456728885,-0.3069207072257995
1965-04-01,0.007301785233544141,-0.13144922417563362,1.4201076030731201,0.2598230902216222,-1.5844238075343045,0.2231286408809515,0.047664697612485575,-0.02185074416430373,0.8258545505149023
1965-05-01,-0.09670309358980599,-0.053544141869977635,1.5217971801757812,-0.02704675650537604,-1.2838270176540723,0.139078951607912,-0.0753510719345462,-1.4610665409188521,1.281663349696568
1965-06-01,-0.08327429614415983,-0.13576956559332182,0.46462899446487427,0.13560999627455625,-2.140759067101912,0.107133245238891,0.09807728711635835,-2.650671256215949,1.6507184931210108
1965-07-01,-0.1270716428393271,-0.1751937288575191,0.8622339367866516,0.07231844644440283,-2.3201628164811567,0.20210761099289623,0.10354725824248406,-2.8999366258320056,1.8482555236135207
1965-08-01,0.03164372520475853,-0.13568798605079357,1.1686804294586182,0.031309207846032514,-2.0919454368678005,0.14895910444932106,0.05967152575331349,-2.982612973765323,1.572945713996887
1965-09-01,-0.09613523486910798,-0.13357591905188837,2.1388156414031982,0.02415850942972863,-1.6410956328565425,0.1289424987939688,0.11030439167253432,-1.4393541373704608,1.904861841882978
1965-10-01,0.02622936784130771,-0.10207075352374191,1.5978540182113647,0.1324194548006105,-1.7250834540887312,0.20210434419986528,-0.05406483767494078,-1.153774010507684,1.2578954654080525
1965-11-01,0.14493071633141216,-0.16122525090416426,1.7950927019119263,-0.0004206590428210721,-1.6893523660573093,0.15938772509495416,0.09969281092766792,-0.5550517455527657,0.46906716057232445
1965-12-01,0.024969941686566285,-0.1494926806812581,2.429334878921509,-0.05615367623285787,-1.7782868309454485,0.22383142167176956,0.0975991593253228,0.2511494842014815,-0.27101947260754444
1966-01-01,0.007847851460299841,-0.20121392366048454,2.4639389514923096,-0.021194330979101728,-1.8201516433195635,0.2471671272546817,0.0902882382093418,1.692530355955425,-0.5006319178002221
1966-02-01,-0.15293912553205724,-0.08206674649333402,2.5585708618164062,0.02769616312614762,-1.3403734022920781,0.2326022451504683,0.032807857759537234,2.0347752069172107,-0.5064838698932103
1966-03-01,-0.08009258385111646,-0.12349714758773568,2.1511635780334473,0.03658726829851028,-1.3905040242455222,0.23493700875685763,-0.007341370332024751,0.5886525699966833,0.4915815378938402
1966-04-01,-0.015004227255902641,-0.12206173138728935,0.5548966526985168,0.07340402093411671,-1.4933327382261103,0.1743832746377358,0.02988377525921791,-1.303857408071819,1.3940035232475825
1966-05-01,0.07483523566184976,-0.1743202446510433,1.6714229583740234,0.16931399776793943,-1.5840457244352861,0.16829679505183145,-0.001831482495031049,-1.6045460575505306,1.041395217180252
1966-06-01,0.03616421551602643,-0.03517804573861789,0.6722180843353271,0.12119361798804586,-1.700945334001021,0.17367603305058602,-0.049437551849311395,-2.848631457278603,1.4454316880021776
1966-07-01,0.004990434319507785,-0.10651640565238865,0.8194252848625183,0.10322991131555916,-1.9579540599476208,0.16930304849759126,-0.03980931976149159,-3.3157790962018465,1.7698459327220915
1966-08-01,-0.10609751249231944,-0.09728538656326795,1.3801939487457275,0.18475410888100616,-2.0865155891938643,0.15417623023192087,0.019844610604547685,-2.839855771315725,2.051996546132224
1966-09-01,-0.15097341886380825,-0.13616658948563243,1.6391786336898804,-0.0018727181866617486,-1.6568071462891318,0.20390111857499832,0.11692958974069165,-1.6584586156041998,1.1507688888481684
1966-10-01,0.009230631971504632,-0.1272535203276454,2.0101912021636963,0.13062091415176297,-1.836039125919342,0.1926292211581499,0.02695659956624431,-0.9926592833117435,1.476898682968957
1966-11-01,-0.0036619192489036703,-0.09689149536681452,1.682337760925293,0.08304430872644528,-1.3876374472271313,0.2034577612693493,-0.0013312243766361667,-0.5839453323891288,0.41727729673896513
1966-12-01,-0.008764751028360392,-0.13229666011674066,2.0731444358825684,0.05194390432374312,-2.170949090610851,0.25100591473090345,0.09645458190671859,0.10541166718068876,0.34427195787429804
1967-01-01,0.006400299508397172,-0.17194871334035425,2.8613173961639404,-0.002739401441989559,-1.8460162661292336,0.2722626026624288,0.07252851320851234,1.068664616660068,-0.7150556359972272
1967-02-01,-0.15933240014241964,-0.17290294573113726,2.769010543823242,0.016473472524102372,-1.8427884036844426,0.2852916813049561,0.12047580172938685,1.3544492031398572,-0.7164803466626576
1967-03-01,-0.09280868510647519,-0.2137000726456808,2.1730363368988037,-0.006343410488697561,-1.25527869571339,0.31212974244203323,0.121736757216915,1.53208453404276,-0.28785405946629383
1967-04-01,0.06345336393612187,-0.1838200815511026,1.7073694467544556,-0.06406693073856358,-1.1284285648302599,0.2736999438359187,0.06008749467230612,0.1689438561075612,0.852358660527638
1967-05-01,0.1393746988984143,-0.09854836209630415,1.0751900672912598,0.010672493810110753,-1.8662399866364219,0.18302766271890739,-0.005461525532507127,-1.950831789719431,1.3345319245542797
1967-06-01,-0.02599384771977983,-0.14482015405842696,1.8280525207519531,0.1293942747213463,-2.1172420545057817,0.18929627079230088,-0.038351439420254,-2.006374848516364,1.4143415859767368
1967-07-01,-0.146065857715723,-0.15831807750532526,1.4619396924972534,0.01071532957698449,-2.4312217127193105,0.23717817205649155,0.1601696014404297,-2.773905741541009,1.8190630844661166
1967-08-01,0.027514169356081548,-0.13826815663157282,1.602082371711731,0.08841680067748127,-2.18281474980441,0.1813185807221975,0.06953191612997363,-2.189907117893821,2.1623907344681874
1967-09-01,-0.07769786003159314,-0.1519729070451729,1.495832920074463,0.026917431761722753,-1.568267291242426,0.2458444390541468,-0.030138019111848647,-1.3193841043271517,1.8989718386105128
1967-10-01,-0.03035773219336279,-0.13251747633959796,1.6550265550613403,0.018832006371847475,-2.0026285539973867,0.16925717489077494,0.05165289005925578,-1.2107946370777332,1.4775112271308897
1967-11-01,0.07792392518462204,-0.1528560165963118,2.2055397033691406,-0.009029001772108644,-1.6177742318673567,0.24600484623358798,0.0725259980367076,-0.11911693176156596,0.5611221705164228
1967-12-01,-0.058149399673111925,-0.1845567555501194,2.2290725708007812,-0.0297870671395028,-1.2827908450906926,0.2425383203304731,0.19626816914927575,1.0780561127160724,-0.12723722362092563
1968-01-01,0.026770086004966644,-0.2522544626103405,3.0526156425476074,0.14599358321785336,-1.926061375574632,0.33064735814546925,0.11738225449657728,2.382313107189379,-1.096906406538827
1968-02-01,0.07347619388161637,-0.19281903519133345,2.3911945819854736,0.029128725585149656,-1.9926156510006299,0.22308653554855248,0.035564012585147735,0.8652624331022564,-1.1862052338463918
1968-03-01,-0.21518587339215164,-0.16311208598862284,1.9230232238769531,-0.002978312423323641,-1.051206344907934,0.2920975956397179,0.11514267133128259,0.548719026540455,0.34262849284069874
1968-04-01,-0.061715645034138754,-0.19581917687732742,1.625319242477417,0.06750235057408267,-1.4719631184231152,0.1838062388392595,0.04923388361930847,-0.18397220655491478,0.49362006996359137
1968-05-01,-0.10916047161672174,-0.10380103508132765,1.3147526979446411,0.043710748120994854,-1.1693527752702886,0.17714082048489496,-0.021164667221807664,-1.3695912925820601,0.35983853574310026
1968-06-01,-0.10578367904555508,-0.054789303611374275,0.2769116759300232,0.03745567680585502,-1.5245474197647788,0.20908727191197565,-0.03852532755944037,-2.3652975496492887,0.9726808539458682
1968-07-01,-0.0076174872314057705,-0.1257151717672477,0.8306334018707275,0.10601551373406212,-2.27052623575384,0.18004278819530437,-0.005359315583782811,-3.323109840091906,1.4961836593491689
1968-08-01,-0.0030099073561226453,-0.12612588214598108,0.4245508909225464,0.0149884132096673,-1.7943832007321445,0.09865151085437109,0.04039558416773235,-2.6941710396816854,1.8324760454041615
1968-09-01,-0.09046546751406136,-0.1400489201877108,1.0347795486450195,0.14630819550982796,-2.003772421316667,0.18137979965943557,-0.0004259665166178057,-2.2619029409007023,1.685357732432229
1968-10-01,0.03105996131170087,-0.1216817949269269,1.7094669342041016,0.0707045252812971,-1.9878261468627236,0.20757968036028054,0.012880838175694789,-1.087493802371778,1.2293939079557146
1968-11-01,-0.01494648616488387,-0.16776286497079268,1.5327274799346924,0.013250606088428804,-1.5178971669890664,0.1994924858594552,0.02718472312535009,-0.2617725808369486,1.0152178151266915
1968-12-01,-0.02441437142651256,-0.18818230587543208,2.9550728797912598,0.09982082162900727,-2.253333953293887,0.26266839450750595,0.09452877265791738,-0.21262953155919126,-0.3534203661339623
1969-01-01,0.08416965285815844,-0.1977727737666097,2.264674663543701,-0.05247206473262003,-1.634913682937622,0.23423217428036225,0.05880996584892273,1.8019384459445351,-0.8930509643895285
1969-02-01,0.0016216243185648105,-0.21696697100709306,2.3461313247680664,0.1369909005294932,-2.2990405559539795,0.31127502711919636,0.02326343080870086,2.037847355792397,-0.45367708163602005
1969-03-01,-0.05765676589273826,-0.144358938667765,1.8433107137680054,0.038978188197211466,-1.8144505945118992,0.20398299854535323,0.057776256674720396,0.7707972275583368,0.11042587991271699
1969-04-01,0.052223570826576984,-0.16078184067512571,1.297874927520752,0.23345822966334842,-1.5093088150024414,0.22433739251051193,-0.060751310759975065,0.559217874941073,1.2734685625348772
1969-05-01,0.007735951462896859,-0.1111121999250876,0.6480785012245178,-0.04785621151475623,-2.171939340504733,0.11993983091834264,0.033983004189306686,-2.4717716794264946,1.4170290103980472
1969-06-01,0.09222540186672677,-0.06550600299158613,0.6187056303024292,0.1885066620341622,-2.179355512965809,0.18124649157890907,-0.14540801125188027,-2.592729424175463,1.8159787569727215
1969-07-01,-0.010549353390205199,-0.19120669790676664,1.2113744020462036,0.23037423149193867,-2.628902955488725,0.09538444857566784,0.1544547321334962,-3.121085857090197,2.167294919490814
1969-08-01,0.11400317023621828,-0.1127678282472618,1.6177221536636353,0.05379524081945419,-2.5575689294121484,0.161709263920784,0.08598441197987526,-2.9177458662735787,1.5522019139357974
1969-09-01,-0.02098195981688616,-0.1314726143960327,1.9377920627593994,0.09243213156662365,-1.9793649966066533,0.2101515730222066,0.1686195260094058,-2.2590194877825285,1.5238281871591295
1969-10-01,0.05414275361633883,-0.10161637598253126,1.8954112529754639,0.1103146241442992,-1.7022094943306663,0.17670443615852258,-0.028477992201524395,-1.5659213066101074,1.2788307453904832
1969-11-01,-0.18343023955821994,-0.11540176095189275,1.9093477725982666,-0.03503976057809178,-1.605982943014665,0.24034572908511528,0.10174174943277912,-0.08798218087146156,0.9769829256193977
1969-12-01,-0.021010591852955705,-0.21495719558944115,2.6781718730926514,-0.037520664103218526,-1.742491532455791,0.23328480430138415,0.16184375170738466,0.8365075839193243,-0.5263076296874455
1970-01-01,-0.07540885631631061,-0.14600658134834188,2.1533305644989014,0.07550490393054367,-1.5979243950410322,0.2395876516134311,0.031748309040502194,0.891061754603135,0.013039620327098028
1970-02-01,-0.08397748557532707,-0.25790710016567275,2.6347806453704834,0.10657145936816635,-1.7267697236754678,0.2771858125925064,0.19271344427139528,1.3129401363824542,-0.4904622478144509
1970-03-01,-0.06762940027728313,-0.16397320913532065,1.9785010814666748,0.03310467236407912,-1.61895751953125,0.2308693738319935,0.0875291540738075,0.6173352661885714,-0.4000253443207059
1970-04-01,-0.07141515158298539,-0.18969939367191213,1.7379485368728638,0.06004530604523007,-1.9509706984866748,0.20911357341668543,0.06975610049501542,-0.3127187490463257,0.9870204542364392
1970-05-01,-0.04445905547316482,-0.08874496725535301,1.7369205951690674,0.14070654841195238,-1.6745736653154546,0.26829407956355655,0.03171503844280397,-1.3237142249157554,1.0086406554494585
1970-06-01,-0.11236812828517542,-0.1369226450625534,1.4201115369796753,0.07699085952769412,-2.297876097939231,0.1991420029065548,0.09488239884376526,-2.5972794545324227,1.5936407659734997
1970-07-01,-0.09033443042781296,-0.14211830456514618,1.1056609153747559,0.0902853785128803,-2.4183690547943115,0.23322015618666625,0.10970706660901346,-2.8163442486210872,1.9673206976481845
1970-08-01,-0.09413693798705937,-0.058745139397134195,1.1170605421066284,-0.05554418992435578,-1.7752738161520525,0.1632700889156415,0.05463330976424678,-2.747771928184911,1.619710453919002
1970-09-01,-0.009752237919445446,-0.07186578766489582,1.632790207862854,0.09572725411098783,-1.9502654671669006,0.17823299918419275,0.0574517346197559,-1.5420341177990562,1.1765207563127789
1970-10-01,-0.14656338386419343,-0.14310015732257064,1.2611593008041382,0.01887015832385214,-1.760057427666404,0.23391572519754752,0.006133658030340748,-0.014905730801585474,0.9927764534950255
1970-11-01,-0.23457411585784543,-0.10639216218675887,1.9523792266845703,0.02865666468249689,-1.0962343351407484,0.277393693343187,0.06449460742935058,0.22178186397803457,0.3008750932557242
