,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9
1965-01-01,-4.5550696e-06,4.588511e-05,9.766678e-06,-3.8371873e-06,7.7117365e-06,-2.2834138e-05,9.233207e-05,9.1560345e-05,-9.005933e-06
1965-02-01,4.337693e-06,4.6719648e-05,1.199211e-05,-2.230925e-06,3.8441503e-06,-2.3973778e-05,0.00010192477,0.00014564377,-2.4583976e-05
1965-03-01,-4.631438e-07,3.607705e-05,3.9069637e-06,-2.9218863e-06,1.9058716e-06,-2.5239038e-05,4.9232236e-05,-6.717688e-06,-2.6567126e-05
1965-04-01,6.769522e-06,4.7957994e-05,5.782429e-06,-4.1871535e-06,1.7443454e-06,-1.648986e-05,1.0332005e-05,0.00013938923,-4.1095256e-05
1965-05-01,6.5272325e-06,6.2037456e-05,5.441434e-06,-4.7076173e-06,3.207031e-06,-1.3510646e-05,-1.4004188e-05,0.00013526142,-5.9634556e-05
1965-06-01,4.7594513e-06,3.6884667e-05,9.82052e-06,-4.0794694e-06,2.7404094e-06,-4.7211506e-07,-6.0298604e-05,0.00014852428,-4.4864144e-05
1965-07-01,8.582174e-06,7.6116914e-05,1.0134594e-05,-3.621819e-06,2.0135485e-06,-1.668727e-05,-7.939425e-05,0.00010335156,-1.4542602e-05
1965-08-01,7.666873e-06,6.891118e-05,1.2315155e-05,-6.852293e-06,2.457673e-07,-1.4183657e-05,-7.2682065e-05,0.00012580332,-3.653671e-05
1965-09-01,6.6528664e-06,8.662491e-05,1.5132842e-05,-5.9369922e-06,3.969777e-06,-4.001843e-05,-7.191931e-05,0.00012575845,-4.7035726e-05
1965-10-01,7.2002513e-06,4.723114e-05,1.0170486e-05,-5.299873e-06,1.8968931e-06,-2.727603e-05,-7.151551e-05,0.00013931745,-4.7753616e-05
1965-11-01,1.6187187e-06,6.538458e-05,7.011804e-06,-4.1333114e-06,6.150345e-06,-1.6570615e-05,-1.0450676e-05,0.000117610485,-2.551722e-05
1965-12-01,6.0785605e-06,5.0910283e-05,8.1514445e-06,-4.5012275e-06,4.4812696e-06,-2.4996756e-05,4.479034e-05,0.00013981099,-2.8729744e-05
1966-01-01,-1.9413237e-06,4.8829548e-05,6.6291104e-06,-6.096194e-06,2.8897302e-06,-3.5025492e-05,9.2349765e-05,8.342902e-05,-2.1607702e-05
1966-02-01,-5.7621764e-06,4.7436442e-05,8.242179e-06,-4.0024643e-06,5.089365e-06,-4.1314823e-05,8.713581e-05,7.8785335e-05,-3.2850294e-05
1966-03-01,-1.0614713e-06,5.185201e-05,6.6291104e-06,-5.2652213e-06,2.6208836e-06,-2.1192216e-05,9.696085e-05,7.898901e-05,-4.1860658e-05
1966-04-01,5.678885e-07,4.6882462e-05,2.6290327e-06,-4.849735e-06,4.413181e-06,-1.6654449e-05,-2.0320513e-05,6.5066124e-05,-6.78571e-05
1966-05-01,5.195274e-06,6.885439e-05,2.661618e-06,-1.1184966e-06,5.2604482e-06,-5.200047e-06,-5.214192e-05,0.00016890527,-6.969828e-05
1966-06-01,7.5008174e-06,6.978313e-05,3.9569604e-06,-5.49333e-06,-4.015783e-07,-8.800933e-06,-8.297757e-05,0.00016890527,-7.946629e-05
1966-07-01,6.0832754e-06,4.497611e-05,1.01811165e-05,-3.2285207e-06,5.0241906e-06,-8.458766e-06,-8.8272995e-05,0.000117645584,-4.5323046e-05
1966-08-01,7.0201568e-06,6.1701496e-05,1.2022294e-05,-6.0798993e-06,4.812373e-06,-9.6400545e-06,-8.584524e-05,0.00012314468,-9.79351e-05
