,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1980-01-01,-0.04156698269684189,0.028335492326755918,0.03937990157950899,0.027062885499278155,-0.03702195831299293,0.032153312809189094,0.030971606469388346,-0.28045346431194595,-0.005115887138372854
1980-02-01,-0.058019970966375345,0.3687123684332084,0.8740281794295416,0.016154826978040604,-0.0793361353266272,0.0241995201374533,0.02829004208291741,-0.2822260238216471,-0.07706362313470272
1980-03-01,0.03174426061464264,0.14077939558318042,0.6162343963776257,-0.001888919825840052,-0.061701440717293,0.03628928499849171,0.011882504057222465,-0.20996013611844788,-0.07065513875347562
1980-04-01,-0.02247788028467601,0.09896517125176951,1.9042034062727589,-0.31026882426999547,-0.09792528505656961,0.02292691330997554,0.025108525014223115,-0.5461555897917593,-0.024977643695793028
1980-05-01,0.01997264746047367,0.255541261275368,2.3850669860839844,-0.24150260534236,-0.04938442463706216,0.026562932817054796,0.027381037206147596,-0.3505377403108977,0.00347420894710182
1980-06-01,-0.0075702003056512535,0.2472693168967628,1.8650252960839802,-0.19296174492285256,-0.044293997327151335,0.02747193769382461,0.02601752989099293,-0.174736197143618,0.028108241107563492
1980-07-01,-0.03797641343360114,0.42016204445837924,1.785805521073492,-0.18732591468687965,-0.06342854998315561,0.022381510383913672,0.015200371857432282,-0.19032563078022002,-0.010024513472929764
1980-08-01,-0.014614988100617232,0.1790485008951892,1.6026410384043768,-0.10201580700203372,-0.07310945192075402,0.029153596715848717,0.02683563428008573,-0.2207318439081699,0.017927386487741614
1980-09-01,-0.03356773978126759,0.1454153204547065,0.8357590741175329,-0.11960505136752941,-0.06979158412054431,0.03488032743949854,0.021517955750982365,-0.18828036980748808,-0.017887405656988542
1980-10-01,-0.009615461278383308,-0.2246405648782802,0.8086707287897928,-0.18582605664020957,-0.056065610481320305,0.021018003068759006,0.018881841608349936,-0.22945829072516,-0.053611297314041795
1980-11-01,-0.030113521249542363,0.1157363112281724,1.0950072649722806,-0.10878789333396888,-0.05470210316616553,0.0225633113592677,0.019381794290573295,-0.24032089900255926,-0.030431672956411804
1980-12-01,0.00047449285376144346,0.31194501387893425,0.7818096346812452,-0.013933234443039955,-0.04533935293543656,0.01751833429319527,0.020836202093405087,-0.44730130944304325,-0.053429496338687876
1981-01-01,0.02546472167924363,0.33299344792158725,0.6037151020782494,-0.06111904538582036,-0.06281073532847703,0.0233116617522261,0.01680121863957773,-0.19435244420293163,-0.07296087498441683
1981-02-01,0.0028063291139633906,0.06903855353555166,0.28372938625816135,0.013725418743838258,-0.026875139879921628,0.027361464948282954,-0.01580226025525988,-0.1733344782487125,-0.06040135874348107
1981-03-01,-0.007138757215593872,0.2602507803873506,0.6208370548311988,-0.038255599494157355,-0.05522376225231973,0.017467641950321244,0.010957198837672877,-0.25817529203952394,-0.07583162155377376
1981-04-01,-0.0021149507192196326,0.32720069145127806,0.8466007671784702,-0.12909422308166074,-0.09397884093863618,0.03325674808178347,0.016237321992025433,-0.2274172930821301,-0.028823146480556616
