,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9
1980-01-01,2.0955762128502312e-07,3.09928590759421e-06,4.905327374265579e-06,1.1369446892927812e-05,2.574508829264786e-05,1.6348669274608499e-06,4.882393153728779e-06,7.399966525274966e-06,2.082315430921554e-06
1980-02-01,2.022815335587587e-06,3.0810420084979064e-06,1.4373270769555872e-06,1.4632171122665972e-05,3.478515945770606e-05,1.0506676356368821e-06,4.125496977682623e-07,1.0718293117313444e-05,9.21794679031981e-06
1980-03-01,-3.5294306482193783e-07,4.5272279045266055e-06,-1.7834976801699074e-06,5.327407979712077e-06,3.505624902675429e-05,1.456057925776228e-06,3.673439554369945e-06,6.5604482023889085e-06,7.0924693792467715e-06
1980-04-01,-6.243544129183535e-07,9.502047073204756e-06,-5.3040663204255455e-06,2.8190189887311862e-06,5.4051829804685714e-05,3.185845583820276e-06,-5.927745619817987e-06,1.6791680818702005e-05,4.006251722174305e-06
1980-05-01,1.06564073627361e-06,1.166333543208479e-05,-4.471824439974997e-06,1.761735622603825e-06,5.204229712819073e-05,6.458627559407248e-06,-2.7673060673753527e-06,1.2454714406881153e-05,-1.1042924416290638e-06
1980-06-01,-1.1011402814794616e-07,1.8843795816858256e-05,-1.2357734309946106e-05,-7.812155711857237e-06,4.2566823211351116e-05,1.0531411040484621e-05,-1.4150831521824368e-05,9.727204570747042e-06,-3.941775318253713e-06
1980-07-01,6.158545723212486e-07,2.0960669210922672e-05,-1.3689084344334879e-05,1.347325318026092e-07,5.348692662382659e-05,8.512536365432443e-06,-8.957273030047294e-06,1.3782790633479484e-05,-7.043035680668486e-06
1980-08-01,1.0971493637261244e-06,1.6546710142062116e-05,-6.327629089226062e-06,1.232266188067402e-06,5.2262097841974264e-05,9.640395612480288e-06,-7.86708041168072e-06,7.94325836268052e-06,1.6947062671604518e-06
1980-09-01,1.1460421214955045e-06,1.2926897830224857e-05,-4.002033317401036e-06,-1.877820227307386e-06,4.700281850013326e-05,8.419033328032334e-06,-6.685861642412299e-06,4.355229591894306e-06,3.747291901079815e-06
1980-10-01,5.38817432475286e-07,8.809610572454554e-06,-3.795222156364182e-06,7.524257478667804e-06,4.59579257482825e-05,5.253122009495669e-06,-1.0498056726279522e-06,3.5704799360627906e-06,2.8567822471153295e-06
1980-11-01,9.862187682184825e-07,7.344284581447691e-06,-1.0467915342284908e-06,4.3920944579938606e-06,4.0207260476489285e-05,4.0962447136716545e-06,1.1852997562267118e-06,1.5740794420545526e-06,5.96343005181026e-06
1980-12-01,1.2761351959119807e-06,8.463965495167067e-06,-5.256160915512022e-06,7.043226128789694e-06,3.9156977715684404e-05,2.614407390810684e-06,-6.0328449143848386e-06,5.532862259627091e-06,5.221115744847092e-06
1981-01-01,1.5799513469720654e-06,2.3113153304832146e-06,2.345397269754157e-06,5.183319808623031e-06,2.7880979097609507e-05,2.989270136126627e-06,2.28322990594458e-06,4.0406521527560025e-06,1.2001204803013984e-05
1981-02-01,8.20007176149777e-07,-1.426905229290427e-06,6.594227835077689e-06,1.097138777811996e-05,2.9788026588841e-05,6.004128036422845e-07,6.325427441888304e-06,4.259088401200258e-06,9.93907059313106e-06
1981-03-01,9.317603223902016e-07,3.6028339414682667e-06,5.05818473729942e-06,7.169066175187623e-06,3.5590619469804666e-05,4.0878999440057816e-07,-1.767242349151508e-08,1.0313525575021688e-05,1.7444006544762432e-06
1981-04-01,3.6120925039526934e-08,6.6342446377529775e-06,-2.3046795245099045e-06,1.2611825583671722e-06,4.873371456310419e-05,3.4339750635641997e-06,-2.4874410750637885e-06,9.571726691352465e-06,7.907166578351464e-06
1981-05-01,2.2658299715386322e-08,1.537660120665291e-05,-7.900983522904917e-06,-6.567251304442472e-06,5.665828600157752e-05,7.917757222989505e-06,-1.5222932863476898e-05,1.4663278105971756e-05,-3.4574331333374784e-07
1981-06-01,1.8439847641249573e-06,1.604999646729232e-05,-1.1920069460367269e-05,7.971496373700575e-07,3.854529981949082e-05,7.838095499106128e-06,-6.647265974369806e-06,4.933457733170693e-06,-1.0940209400331263e-05
1981-07-01,2.9362291315059203e-06,1.6910119448464235e-05,-9.933524607152883e-06,-3.9692399829780414e-06,4.6937069472655596e-05,8.276651293198196e-06,-5.809310295742232e-06,1.3214828292550919e-05,-7.329884956044775e-06
1981-08-01,2.0141097608208433e-06,1.9886511582003064e-05,-1.7061687523711056e-05,2.2796927984841703e-06,4.846759163061748e-05,7.742368828379933e-06,-8.827757660642047e-06,4.154295322664388e-06,-9.782202475325032e-06
1981-09-01,8.23091933028167e-07,1.6239440751569246e-05,-5.035172348130871e-06,-4.882850888240823e-06,4.1840483990509365e-05,9.680727807270359e-06,-8.648211280424274e-06,4.5189933681637695e-06,6.887397469008726e-06
1981-10-01,-1.0885976823195808e-06,1.3022607503238944e-05,-3.3729277638873923e-06,1.7666415264477457e-06,5.1867757930928146e-05,5.644495911231703e-06,-5.076112444161172e-06,5.752195369630298e-06,3.527516144584454e-06
1981-11-01,-1.5281222570442415e-07,8.076054411331782e-06,-6.458070300940105e-06,6.699773583804079e-06,4.061428267038404e-05,6.361381773391412e-06,1.9058618661234919e-06,1.7336629731255848e-06,-1.25815327277728e-06
1981-12-01,2.5408411832514733e-07,2.9694053886094067e-06,7.232036159170489e-06,5.097869580527108e-06,2.6319803728037832e-05,3.0054313077922526e-06,-4.2771372805341097e-07,7.016608614039951e-06,2.917954624392538e-06
1982-01-01,-7.140110459970716e-07,2.5636768418242163e-06,5.098199253156737e-06,8.374537864233156e-06,3.4355792150916e-05,2.7773856243364976e-06,7.304217747641613e-06,9.726715660051999e-06,1.1505889368352509e-05
1982-02-01,4.4539521939544863e-07,-4.914698667418076e-07,4.47367901862933e-06,1.2744845075442731e-05,2.2477538039981202e-05,2.345397432503376e-06,7.288660003619222e-06,4.669104492635862e-06,1.0043118930194008e-05
1982-03-01,6.99675849515608e-07,5.166254210398206e-06,-5.113018438442217e-06,1.0879329642714279e-05,3.298513950005903e-05,2.2443110983372508e-07,-8.065852054605504e-07,9.75154668850156e-06,4.267891061098188e-06
1982-04-01,1.3343141184717083e-06,1.005915525859883e-05,-1.090539503560502e-05,-4.649500763457227e-06,3.8132584571010915e-05,4.5795260063995756e-06,-2.9599753415069317e-06,4.486407929692987e-06,1.6379621455495779e-06
1982-05-01,2.597598652622226e-07,1.3919810879990588e-05,-3.735891221161893e-06,-4.169027986244172e-06,4.3928264551283024e-05,8.58698366203454e-06,-6.758868791548749e-06,1.2832997811531957e-05,1.7488444984680703e-06
1982-06-01,-1.032451733657539e-06,2.268940214803909e-05,-1.7203003611807035e-05,5.371875379053982e-06,4.89118237001639e-05,6.563733329856826e-06,-2.02048073485403e-05,1.5191033516871518e-05,-5.868939389618434e-06
1982-07-01,1.45293044056628e-07,2.309445355264311e-05,-1.4838113492800038e-05,-1.2341046599702979e-05,5.19759324505208e-05,1.1489617692400987e-05,-2.211193958634165e-05,1.110340240654981e-05,-6.306069112460261e-06
1982-08-01,3.6974401255874785e-07,1.7250907186530076e-05,-8.216313915090373e-06,-1.391274324513641e-05,4.710574916412892e-05,1.1857828433431428e-05,-1.6569635118733393e-05,6.863994662135161e-06,6.248079227959982e-06
1982-09-01,-1.8709861903699955e-06,1.7759811821538695e-05,-1.0148511368405025e-05,-1.4528487764085483e-05,5.3133476060544915e-05,1.2428873610039168e-05,-1.5022798506523506e-05,7.828380868441202e-06,-3.098823871309878e-06
1982-10-01,-2.2256490192633643e-07,1.6652743565945712e-05,-6.819429484086747e-06,3.1154347080418942e-06,4.843483994859345e-05,6.664409861036823e-06,-8.367520620032582e-06,2.6559608503035323e-06,1.2484317217460782e-06
1982-11-01,2.814039692101924e-07,4.940925320859209e-06,5.943845659517756e-06,2.1313009669049613e-07,3.8113230960344795e-05,4.311584921759069e-06,-2.167144690889112e-06,-6.005413481542818e-07,1.0693715682212665e-05
1982-12-01,1.2071291284473247e-06,5.483887601675508e-06,3.264810859737411e-06,6.750251468493622e-06,3.652413209053906e-05,3.0353502096689298e-06,1.1030748901597384e-06,6.556929144480309e-08,6.248351633856506e-06
1983-01-01,3.8755871504544145e-06,3.5799915413787624e-06,9.680728828465163e-08,2.8121381223197826e-07,3.103980780442514e-05,4.011056298664041e-06,-2.2850896804124165e-07,4.5713389460061454e-06,7.3079295142664665e-06
1983-02-01,4.255205260489176e-06,4.912634041193751e-06,-6.703496672339252e-07,2.0176782771962377e-06,3.0279323665789082e-05,1.084468227560826e-06,3.8399235767202646e-06,5.1177494273090755e-06,1.1511578339843496e-05
1983-03-01,2.373398548996369e-06,3.670220636232064e-06,5.4877636844212254e-06,1.77355078536759e-06,3.412772437204588e-05,4.09622323147357e-06,9.729293887021131e-07,-5.201237104431336e-07,5.764468996613712e-06
1983-04-01,1.6208471002150566e-06,8.408522275119214e-06,-7.042368654602099e-07,3.439807635465418e-06,4.2052059575662434e-05,3.580644463680782e-06,3.9559482139857845e-06,5.927231316445143e-06,-5.412918157690133e-06
1983-05-01,1.1068503530852811e-06,9.506451409509456e-06,-4.61035128983041e-06,2.0394327410433897e-06,5.196129733930179e-05,5.74222890582055e-06,2.479194516803481e-06,2.129073235185307e-06,-2.225076744204041e-06
1983-06-01,-1.330234838845718e-07,1.8770845560435328e-05,-1.1784487686557897e-05,-4.1268716018790684e-07,5.783749553445695e-05,6.423008161354525e-06,-1.2975814201529169e-05,6.983096750225205e-06,-3.565393773378945e-07
1983-07-01,1.6751292668136968e-06,1.754378012500414e-05,-1.5847141691537517e-05,-2.2443799267406822e-07,5.4577577194194203e-05,7.667503468554998e-06,-5.029304724319076e-06,4.02109834144132e-06,-8.302594624582333e-06
