,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9
1970-01-01,29.305664,21.901794,17.951141,25.107574,24.301727,28.256012,21.076324,26.237274,16.291931
1970-02-01,29.590302,22.763428,18.916595,25.737762,24.882355,28.32367,21.493713,26.8143,16.601349
1970-03-01,29.525726,22.097046,18.367493,26.108673,24.75061,28.601074,21.727203,27.138184,15.939636
1970-04-01,29.79535,21.954468,17.309052,25.80597,24.501648,28.814941,20.756042,27.308105,14.5289
1970-05-01,29.630066,20.94925,15.635895,25.442291,23.81668,28.693542,18.782288,26.804993,13.166229
1970-06-01,28.879486,20.095886,14.512909,24.085297,22.72519,27.4982,16.976898,25.558014,12.114502
1970-07-01,28.446625,19.589142,13.696228,23.609528,22.1828,26.640717,16.195343,24.906616,11.363434
1970-08-01,28.478119,17.954742,13.955536,22.96228,20.792206,26.256409,15.773834,24.39212,11.545258
1970-09-01,28.612946,17.81836,13.771637,22.67456,20.601593,25.974365,15.766602,24.095612,10.509552
1970-10-01,28.602112,18.275024,14.224152,22.863617,20.978699,26.507446,16.581207,24.665405,11.17334
1970-11-01,28.7984,18.23523,15.761414,23.013428,20.760193,26.847351,18.227997,25.178345,12.746765
1970-12-01,29.116089,19.63565,17.773956,23.953583,22.23291,27.281769,20.064392,25.56009,15.002594
1971-01-01,28.988312,21.607422,19.288452,24.679962,23.632904,27.474792,21.755188,26.064514,16.129944
1971-02-01,28.792145,22.294281,20.299957,24.845001,24.36618,27.776703,22.58731,26.207336,16.78418
1971-03-01,28.780762,21.9039,18.942078,25.178528,24.522339,27.906647,21.269928,26.690094,16.669556
1971-04-01,28.957672,21.119232,17.64151,24.759521,23.697113,27.677856,20.379028,26.170746,15.629883
1971-05-01,29.494293,19.900696,16.262878,23.897736,22.359009,27.0943,18.635223,25.602997,13.686951
1971-06-01,28.71457,19.802368,15.200989,23.610168,21.8461,26.81314,17.441895,25.128632,11.421356
1971-07-01,28.444763,18.440033,14.298706,22.66687,20.85437,26.272064,16.14035,24.035614,10.7612
1971-08-01,28.221924,17.052002,13.9953,21.963196,19.712433,26.005219,15.870544,23.264252,11.370453
1971-09-01,28.150269,17.338623,13.88858,22.347656,19.644226,26.054626,15.72525,23.849335,11.264709
1971-10-01,28.682434,17.840637,14.604065,22.925293,20.233246,26.288849,16.481293,24.457611,11.690155
1971-11-01,29.078735,18.423737,15.480164,23.281067,21.344543,26.775085,17.769012,25.275879,12.411591
1971-12-01,29.079224,20.035095,16.779236,24.395325,22.890686,27.558289,19.189148,26.11493,13.655334
1972-01-01,29.189423,22.586823,17.988037,25.709717,24.499786,27.910126,20.12387,26.846497,15.329041
1972-02-01,29.333832,23.319,18.704926,26.214752,25.29892,28.377838,20.92398,27.54187,15.853668
1972-03-01,29.220032,22.777618,18.264008,25.946472,24.98471,28.3544,20.705414,27.06076,15.845062
1972-04-01,29.724579,22.560516,17.548553,25.628906,24.570068,28.620789,19.944061,26.829773,15.585846
1972-05-01,29.442871,21.34433,15.974182,25.101898,23.4682,27.998596,18.33429,26.336212,13.897644
1972-06-01,28.775726,20.307983,14.773804,23.932587,22.320435,27.361572,16.886658,25.729828,12.909119
1972-07-01,28.123413,18.689636,14.311798,23.185577,21.27835,26.964142,16.487335,25.024414,12.224762
1972-08-01,28.325714,18.136292,13.74176,23.389313,21.02298,26.789612,15.714478,25.10907,11.235748
1972-09-01,28.490692,18.394073,14.16452,23.57486,21.110962,27.081818,15.555237,25.358215,10.051636
1972-10-01,29.224792,18.776672,14.50885,23.48352,21.249176,27.27359,16.32425,25.524658,10.966034
1972-11-01,29.443848,19.786713,15.032532,23.968933,22.039215,27.845062,17.829285,26.009094,11.81778
1972-12-01,29.614105,20.92157,15.878052,24.662872,22.70398,28.330017,18.54663,26.650421,14.040161
1973-01-01,29.372772,21.919952,17.810272,25.014557,23.555359,28.70288,20.572388,26.871826,16.207886
1973-02-01,29.348022,22.33789,18.890839,25.76358,24.43689,28.800934,21.701508,27.338806,16.933594
1973-03-01,29.418884,22.020416,18.683563,25.653381,24.2471,28.932953,21.338867,27.444641,15.960297
1973-04-01,29.555298,21.62091,17.856873,25.63736,23.888367,28.873749,20.30249,27.214539,14.644287
1973-05-01,29.54898,21.00586,16.64087,24.874268,22.996155,28.296082,19.204437,26.487366,13.34964
1973-06-01,29.036377,20.164124,15.588959,23.79129,22.285461,27.456299,17.204468,25.422821,12.371979
1973-07-01,28.618408,18.763672,15.487488,22.899536,20.925781,26.716003,16.457397,24.756805,12.331207
1973-08-01,28.19754,18.203491,14.85788,22.60196,20.674316,26.057281,15.6302185,24.084473,11.367645
1973-09-01,28.107727,18.622406,14.578278,22.317993,20.50055,25.833496,16.25058,23.817017,10.688995
1973-10-01,28.60968,18.376282,15.1467285,22.844696,20.619476,26.423767,16.58603,24.46991,10.595795
1973-11-01,28.374725,19.122894,16.076813,23.522339,21.551514,26.72522,17.816101,25.43106,12.290436
1973-12-01,28.415497,20.057343,17.299622,23.68399,22.55246,27.09317,19.369965,25.554352,14.630707
1974-01-01,28.900055,21.64801,18.450775,24.430206,23.97351,27.368011,20.098358,25.681274,16.657837
1974-02-01,28.896149,22.437042,19.830597,24.973999,24.582428,27.552063,21.223175,25.87268,17.346039
1974-03-01,29.04837,21.94806,19.102264,24.944153,24.330841,27.879517,20.712646,26.305359,17.174225
1974-04-01,29.09195,21.735138,17.703857,25.015594,23.946106,27.658264,19.93045,26.156067,15.253052
1974-05-01,29.008728,20.623077,16.635803,24.517792,22.884918,27.382202,18.695526,25.929932,14.030334
1974-06-01,28.83496,18.819366,15.231506,23.262787,21.292664,26.97937,17.515411,25.052795,12.748901
1974-07-01,28.397858,18.257446,14.366608,22.632355,20.649017,26.357239,16.721466,24.40866,12.738129
1974-08-01,28.253967,17.509521,13.8776245,22.580963,20.265747,25.905945,15.7968445,24.418945,12.440552
1974-09-01,28.057678,17.528625,14.1874695,22.353851,19.972076,25.84085,15.773376,24.163422,12.015686
1974-10-01,28.158508,18.060669,14.454224,22.549133,20.411133,25.955383,16.052856,24.715057,11.351959
1974-11-01,28.546173,18.675934,14.8810425,22.929962,21.06311,26.821747,17.62259,25.166351,12.312775
1974-12-01,28.738037,19.658813,16.716583,23.629425,22.101288,27.181519,19.277985,25.580933,14.37738
1975-01-01,29.003998,21.670776,18.613312,24.821136,23.695282,27.72351,20.962646,26.363312,15.593567
1975-02-01,29.136963,22.591095,19.410583,25.072418,24.08847,28.124237,21.10315,26.649963,16.56668
1975-03-01,29.05539,22.212982,18.642548,25.38736,24.53778,28.22467,20.887665,26.850342,16.11502
1975-04-01,29.149231,21.76178,17.469543,25.221405,23.719788,28.066254,19.94049,26.652313,14.703888
1975-05-01,29.42221,20.087128,16.454468,24.490631,22.294556,27.714996,18.438873,26.105896,13.077332
1975-06-01,29.145905,19.238007,15.18811,23.435028,21.028168,27.203949,17.179108,25.319946,12.690247
1975-07-01,28.431183,18.202667,14.377167,22.773071,20.352081,26.365662,16.511047,24.454346,11.563934
1975-08-01,28.454285,17.867462,14.359741,22.467102,20.099854,25.75418,16.03061,24.282257,11.547882
1975-09-01,28.066254,17.606262,14.578949,22.088501,19.760406,25.450073,15.939148,23.981934,11.056152
1975-10-01,28.287384,18.030579,14.347931,22.600067,20.285614,25.849884,16.135284,24.332214,10.993439
1975-11-01,28.784302,18.501099,15.68927,23.311493,21.360077,26.492035,17.12207,25.104492,13.001892
1975-12-01,28.693298,19.496368,17.073486,23.715088,22.375153,27.054962,19.121094,25.550018,14.803864
1976-01-01,28.618622,21.72815,18.157837,24.43222,24.323822,27.098999,20.227936,25.833496,16.349823
1976-02-01,28.772766,22.160767,18.227966,25.229828,24.901642,27.229767,19.981781,26.453552,17.2807
1976-03-01,28.740448,21.654541,18.193634,24.988647,23.88028,27.505249,20.250305,26.451569,16.970886
1976-04-01,29.255615,21.268677,17.787872,25.112457,23.681366,27.729523,19.82315,26.361084,15.705872
1976-05-01,29.147186,20.320923,15.992798,24.67041,22.424286,27.745941,18.045471,26.239746,14.188263
1976-06-01,28.745422,19.09317,14.441864,23.982697,21.80722,27.002533,16.735687,25.500336,13.438873
1976-07-01,28.484863,18.579529,13.28772,23.512299,21.257233,26.428192,16.148926,24.994629,12.648254
1976-08-01,28.316772,18.486542,12.987366,23.275604,20.675934,25.992126,15.400574,24.688812,11.305664
1976-09-01,28.338165,18.29309,13.507019,23.480469,20.58197,26.245209,15.072357,24.801178,10.978455
1976-10-01,28.92096,18.42685,14.213623,23.72464,21.259735,26.864288,15.57608,25.383484,11.507538
1976-11-01,29.265533,18.953949,14.764557,24.34372,21.807709,27.50476,16.338898,26.042816,12.273315
1976-12-01,29.29837,20.600372,16.457733,25.212402,22.935974,28.187012,18.528809,26.738007,13.779022
1977-01-01,29.618927,22.526947,16.838654,26.037903,24.449799,28.478943,19.553131,27.351105,15.966278
1977-02-01,29.43454,23.382782,17.765533,26.084137,25.098877,28.77478,20.136017,27.665436,16.626038
1977-03-01,29.355713,23.507355,18.216095,26.371674,24.87555,28.61081,20.605072,27.627472,15.839294
1977-04-01,29.571747,22.77362,17.181183,26.258331,24.442017,28.578705,19.646088,27.477142,14.991699
1977-05-01,29.647644,21.528534,15.939514,25.842804,23.680084,28.110626,17.95337,26.964783,13.781158
1977-06-01,29.262787,20.838135,14.319305,25.249207,23.064606,27.74231,16.74524,26.520569,11.742523
1977-07-01,29.057465,19.516663,13.333038,24.489227,21.900269,27.097626,15.767273,25.787811,10.748962
1977-08-01,28.904205,19.051514,14.15387,23.447021,21.238068,26.886475,15.743927,25.02298,9.915497
1977-09-01,28.743622,18.638428,13.608917,23.237793,20.873657,26.905914,15.009216,25.051178,9.75058
1977-10-01,29.09491,19.282623,13.9505005,24.185608,21.786407,27.67807,15.986725,25.755219,10.816589
1977-11-01,29.583435,19.504486,15.35321,24.748535,22.366882,28.220581,16.599274,26.714722,12.677185
1977-12-01,29.407776,20.949554,16.477142,24.897919,23.21933,28.209412,18.064789,26.707397,14.125153
1978-01-01,29.773834,22.182556,17.436523,25.218689,24.052002,28.454407,19.841919,26.815521,16.014648
1978-02-01,29.480957,22.2164,18.838104,25.700531,24.495667,28.50708,20.778564,27.40274,16.605713
1978-03-01,29.339325,21.938019,18.708588,25.741608,24.158813,28.343231,20.800323,27.305115,16.265472
1978-04-01,29.727905,21.752441,17.684937,25.801056,24.329407,28.512878,20.042511,27.080383,14.9808655
1978-05-01,29.471771,21.256073,16.435608,25.192596,23.561432,27.829498,18.77237,26.578217,13.630981
1978-06-01,28.774841,20.617645,14.886139,24.325531,22.401978,27.293518,17.538513,25.823792,12.459473
1978-07-01,28.50998,19.336884,14.081421,23.57544,21.601624,26.755096,16.085205,25.292145,12.139038
1978-08-01,28.510468,17.92273,13.536255,23.04187,20.89264,26.291138,15.18045,24.561401,11.577911
1978-09-01,28.632751,18.091888,13.603424,22.694397,20.202942,26.283875,15.247162,24.36905,10.998901
