,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1980-01-01,1007.6600108056247,1015.1852862584499,1020.1202506656952,1007.3850808275982,1010.4661332744571,1013.3440015621901,1015.0900078109502,1016.8222388624814,1008.5525287927458
1980-02-01,1008.0990952172951,1013.979382534372,1018.6118665691331,1006.5958768196939,1010.6882583297728,1013.0771071158805,1014.7995807360414,1016.2769706388385,1013.0007695645705
1980-03-01,1006.5281487666518,1010.683092630812,1017.0219792223003,1009.8433795664017,1009.0828738860575,1011.595699447225,1019.2891470995529,1014.8133559332703,1015.1956176563716
1980-04-01,1007.8035024434255,1017.2739505382784,1018.521179854043,1013.6160617074603,1010.327233369066,1013.2837350743138,1009.5386033277127,1016.1110943055407,1020.0697416091892
1980-05-01,1009.7463792192483,1019.1163831676407,1018.5762806429586,1014.366235989883,1011.4786102707797,1015.408559246868,1017.5534722487143,1017.6527684620726,1020.862389416401
1980-06-01,1009.7831130785254,1013.6154877409092,1015.577879379473,1016.0181117242458,1011.9481149096639,1015.8694543874841,1009.8118114060854,1017.396779380236,1018.8391573234096
1980-07-01,1010.1963689953917,1008.5749134882426,1020.2413576079991,1016.1110943055407,1012.1748316973892,1016.1897277230555,1008.6799493671127,1019.1427856289961,1018.3426762566189
1980-08-01,1010.6394711729206,1018.9654299646743,1021.7968069617597,1018.1194032682008,1013.261924345368,1016.7768955049364,1015.8929870160835,1019.1146612679871,1022.1469265579938
1980-09-01,1010.3869258903911,1014.9643091362367,1020.430766569896,1016.815351263867,1013.0053612969801,1016.507131225871,1014.5481833866144,1018.9608382322647,1015.4206125444433
1980-10-01,1009.9466935456184,1018.6658194249462,1024.827924318664,1013.6028604767827,1012.891715919842,1016.2367929802542,1019.6828881536784,1020.3395058882547,1015.2432568801215
1980-11-01,1008.9537314120367,1010.697441794592,1020.6448560934949,1011.940079377947,1011.7610018139717,1015.5847669780874,1019.4263251052904,1017.9862430283216,1014.0735130487694
1980-12-01,1007.9079643557445,1013.17697729579,1018.7903701665573,1009.7044796610105,1010.9178449502541,1014.0517023198237,1014.8621430901226,1016.7355699132498,1013.5316886244334
1981-01-01,1007.9868633455663,1019.9096166435232,1023.1680543294981,1008.0720686619719,1011.6320532880382,1014.2854000942274,1020.9793427643325,1018.2607606377703,1014.6867970144813
1981-02-01,1006.504423973418,1016.7470349385044,1023.3118383009324,1004.5706626909345,1010.1809002430074,1011.8370785806387,1021.6090633058917,1016.7204082771276,1011.0682337333863
1981-03-01,1008.3057176155526,1019.0382591499703,1018.2021819827416,1011.9795312190042,1012.1665835151756,1013.6616705514779,1016.174561718905,1016.4028853402103,1016.8828309115255
1981-04-01,1009.0592521325135,1016.3096920253919,1017.4632921295379,1012.0241308768102,1010.9770374181711,1013.7928068587582,1013.0119800138862,1016.3696020134895,1016.9979912219798
1981-05-01,1010.2794188901012,1017.2995381620711,1017.809438727435,1013.7868158599484,1012.4015638018251,1015.5767931709978,1009.9958449464392,1017.7754897341797,1018.7992848641143
1981-06-01,1010.5483481700061,1012.4328501289426,1019.9242613072804,1014.2621017655229,1012.7004480757787,1016.9906688901012,1018.1129826671296,1017.9146140398731,1011.5355316405476
1981-07-01,1010.3539735419561,1012.6165740924421,1021.0838524102361,1015.7565231352906,1012.7197524052768,1017.4127014729221,1016.7410439396945,1019.5601417129537,1018.3626076175362
1981-08-01,1011.0595800684388,1006.9557458837533,1021.6416809660782,1015.1434442570919,1013.2216649722277,1016.8195925907557,1013.5578265721088,1019.3457970888713,1013.1417849880977
1981-09-01,1010.4584831878595,1011.2386443661973,1018.6448502281294,1016.1213083961516,1013.1497729865107,1016.7277306090062,1014.4325123983336,1018.9037945100179,1018.9137795080342
1981-10-01,1010.0490982691927,1017.4592981303313,1022.1582381967864,1014.2068514431661,1012.506739114263,1016.0966787343781,1016.834237254513,1019.1693954572506,1017.5891031045427
1981-11-01,1009.1531111138663,1016.7130859452491,1024.5107037294188,1009.7295783326721,1011.928274895854,1015.3278338871256,1024.1066441430273,1019.0655514778814,1013.081875
1981-12-01,1007.7671933892085,1018.7759865354097,1022.2647448422933,1008.6285658847452,1011.7012826076176,1013.8460601815117,1019.8051069976195,1018.1848746528466,1010.5776374975203
1982-01-01,1008.1967016808326,1015.1333255001297,1021.4353591129661,1007.060328498619,1012.2830780103155,1014.034210455038,1019.6944426090672,1018.1241924106939,1012.2145711130271
1982-02-01,1008.2153307493935,1015.962018582241,1023.385401934903,1009.0091694451651,1011.5721687165246,1013.2716205194331,1019.0544439633467,1017.5917616124701,1015.3718977652481
1982-03-01,1008.436475821342,1019.1061246051609,1021.1847680939375,1009.0860894701906,1010.5277390017244,1013.2764280209972,1018.0448686348863,1016.548533773061,1016.5437262714969
1982-04-01,1009.8462756550136,1013.5059862206829,1015.1152973692645,1012.2962986396167,1011.3636433361819,1014.8737204156685,1020.8500457975372,1015.3112030580014,1018.9763220629301
1982-05-01,1009.8673084743565,1016.8790495055927,1018.4661259594404,1015.0413820327163,1011.6761309378483,1015.493888117437,1010.9748366471854,1017.6536581951078,1019.7184801168877
1982-06-01,1009.8444728419271,1014.9043682381396,1021.0092942868479,1017.0479129980315,1011.9092947637068,1015.9271641959012,1006.3818698403858,1018.7431582370715,1019.8392685936857
1982-07-01,1009.6876281033983,1016.0924220621672,1016.9349367112752,1017.0623355027238,1011.8924685082326,1015.2264708429342,1008.2724198304671,1017.4763815749317,1020.081446484977
1982-08-01,1009.3589151839532,1020.423980971419,1016.7877069758747,1019.1397771161095,1012.0859704461874,1015.6248925350587,1015.8899060587796,1017.4234990577268,1027.4609613858668
1982-09-01,1010.8227994102209,1018.473938149482,1018.648811018876,1017.0497158111181,1012.287284574184,1015.6327047251003,1012.4952090168313,1018.3585581119437,1018.5911210001068
1982-10-01,1010.1064816771703,1009.6635905955778,1021.1060452558253,1015.1164992446554,1011.1599254574031,1015.1074851792227,1010.2627254780035,1018.5051869096486,1016.181360841103
1982-11-01,1007.8024865525766,1019.5273819297149,1019.0850917858179,1014.1063229784994,1009.2723801557995,1013.0775176437826,1022.2412165626479,1015.0473914096715,1017.9397045381717
