,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9
1965-01-01,-0.47483353151215446,3.36756772465176,-0.7730070166113253,1.9510129141429113,3.24585135020907,0.7244228607132321,-0.7824054230814396,2.584328180477943,1.952343706100706
1965-02-01,-0.5744670355130755,3.113156998599017,-0.9632721331447223,1.8261118540688166,3.4526461646670388,0.7350058782668341,-0.9486468201098236,2.7807000242633584,1.793441885993594
1965-03-01,-0.7213070279075986,3.304995982735245,-0.9467796691786057,1.4680182176922996,3.3162752787272134,0.4274558335069626,-0.9832786995431652,2.905898329652386,1.6331767279004294
1965-04-01,-1.1523516405196417,2.9460114461404303,-0.665052482302155,0.3920779105216738,2.3703351853385803,-0.07968256693510782,-1.0558756019758142,2.6742740913673684,1.3784471958402604
1965-05-01,-1.2225638779382857,1.2588891442175263,-0.6891355130344771,-0.3054714628628322,0.9550046353113083,-0.5981623180328853,-0.8410391081934391,1.2434903486275377,0.18833729009779673
1965-06-01,-1.3111217154396906,-0.10773953464296128,-1.3747337587636794,-1.1949132359217083,-0.6540820239082216,-1.1205529882794334,-0.36864892296169116,-0.10583118340115488,-0.4866737694967361
1965-07-01,-1.1664822934165833,-0.8611168574403832,-1.4955656223387517,-1.3231812015412345,-0.9105109033130464,-1.1881847230214921,-0.27572972295076953,-0.4284338818656073,-0.914698082303244
1965-08-01,-1.041134860780504,-0.9379057144677196,-1.9049525260925295,-0.9320883523850214,-0.7446710079435318,-1.578883755774725,-0.59263676404953,-0.48066083295845685,-1.47068632973565
1965-09-01,-1.45187084636991,-0.7389922660809976,-2.1510977880649658,-0.28515805800755817,-0.16689107768119327,-1.9875759170168923,-0.5288855796274932,-0.13966079295417408,-1.2927274855356368
1965-10-01,-1.4015915374907235,-0.5148828719501142,-1.492962396540348,0.06701582007937962,0.015419779256695793,-1.5736311201065305,-0.45342635849247814,-0.027633062851281812,-0.9264230728149414
1965-11-01,-1.7168371450333368,-0.6276220359184124,-0.32701502549704786,0.36114811424225096,0.2667989995744493,-1.6387785710985698,-0.40917522557403735,0.01804208911863374,-1.0822049209049769
1965-12-01,-2.1564138314080616,-0.7615694569216833,-0.13557670144717346,0.7547370498142545,0.46401208355313256,-1.8589795581878177,-0.7485160555528558,0.022380194270316463,-1.2307449938758972
1966-01-01,-2.163784182260907,-0.45989074364856436,-0.37408970402315334,0.9801908144875178,0.7048138550349644,-1.6835644604667785,-1.0439216831456062,0.22508086245736958,-0.9548108729105147
1966-02-01,-2.126168447827536,-0.26265629049804473,-0.5716614813601236,0.9472853607601589,0.7633974154790243,-1.666721086653452,-0.8403173866479294,0.3405699023494014,-0.9057871879093231
1966-03-01,-2.3499465177929593,-0.4912788945215719,-0.4467264594624958,0.6068988924934751,0.41787501365419416,-1.949463098768204,-1.2155896943548452,0.10750042619528594,-1.0902542916555253
1966-04-01,-2.0952074300675165,-0.538445512453715,-0.5173882178220705,-0.23956901970363798,-0.1995017131169637,-1.9423962585509769,-0.9823700396910958,-0.09728074073791504,-1.1818676713913205
1966-05-01,-1.9360288741096618,-0.26338336368401843,-0.9149247859891557,-0.7522576385074191,-0.4080918573197864,-1.6253567877269925,-1.1009468332580898,-0.07106584991201942,-0.9973839161888002
1966-06-01,-0.8298915648271167,0.11422860401648062,-0.4744710303595846,-1.320825493524945,-0.541261216950795,-0.5676359174743532,-0.7625098850416101,0.06798211439156238,-0.1816470826429034
1966-07-01,-1.1056269445116558,-0.6022532505017739,-0.8149631780470717,-1.4746941271282377,-0.8244040466490246,-0.7055902291858007,-0.29658837162930035,-0.26244815484977063,-0.3710595151734731
1966-08-01,-0.2261219989685785,-0.31638149585988784,-1.3210142393247777,-1.1244251614525205,-0.9055808423057435,0.006143364404875134,-0.6676395561384119,-0.6195832917719711,0.28920455111397636
1966-09-01,-0.37208166387346053,0.13690245924172578,-1.5305260063912631,-0.5695272059667678,-0.33194304458678714,0.19943576956552173,-0.8121829058813013,-0.10510190033618313,0.5166832416776627
1966-10-01,-0.6495908257507143,1.5837524776105527,-1.196868639986662,0.13601408591346134,0.6481902939932687,0.08164002072243463,-0.3481230917184249,0.8753290146957209,1.0014031614576067
1966-11-01,-0.7013124605965992,2.1384824205327915,-0.5309701530854284,0.9489391531263079,1.6330124839903817,-0.0012463520443628704,-0.020951495870299965,1.5301807427111966,1.2629947965107267
1966-12-01,-0.65630998403307,2.3064163547975043,-0.011922706854286917,1.2244157374851288,2.008033177209279,0.19202039591849795,-0.38311478884323785,1.8195361266901462,1.5282829602559407
1967-01-01,-0.38342181415784926,2.2652442808504456,-0.560988436378009,2.32094753356207,2.648552826472691,0.7213433347051106,-0.7794925440912662,1.9203854195865582,1.4519407635643369
1967-02-01,-0.4186813911748311,2.386099762386746,-1.0509003677639353,2.679454523419577,3.1542817751566568,0.8935935203991239,-1.0505895251813142,2.097674946726104,1.6944911744859483
1967-03-01,-0.8171677589416504,2.530331192193208,-0.8400991770893477,1.857870344131712,2.7281206751626637,0.4802820937974112,-0.9445665711941927,2.1899591257542736,1.5849771007658944
1967-04-01,-0.2756876604897635,2.2643156625606395,-1.2603839426809014,1.2367865395924402,2.2323067226107156,0.6163692190533593,-1.097330813822539,2.0336274747495295,1.5495663597470237
1967-05-01,-0.8197443352805244,2.7362923931192467,-0.5720701686578905,-0.3922232086696322,1.5008278309352814,-0.27981770949231255,-0.4011316338311071,1.900098058912489,1.0847612978920105
1967-06-01,-0.7410260419996958,2.5226005801448115,-1.3133348446886688,-2.0176957524012007,0.06992436708912017,0.22978874381690745,-1.0404228127521018,1.4978380850803703,1.5695426199171278
1967-07-01,-0.47625099855756003,1.865346343429,-1.5337190639351217,-2.6182263616531616,-0.5788939812826732,-0.13367299818330342,-0.9032150066417197,1.220290454817407,1.03331586671254
1967-08-01,-1.0299957933880033,2.072761676929615,-1.6184653716064743,-2.2641128963894315,0.07325647960579584,-0.32580110525328015,-0.8215622279954994,1.4410890178915894,1.176225287573678
1967-09-01,-0.2808393407908697,2.477148671944936,-1.5593758126570716,-1.6998232357085696,0.7757830241369823,-0.2642331792721673,-0.3674959844869116,2.0189679699179566,1.0957449201553586
1967-10-01,-0.13340806701509994,2.4217547641860113,-0.6150502305460203,-0.5134863985909356,1.6381838965037512,-0.19111960889801147,-0.008506030552899061,2.1984019397217547,1.0669905041891432
1967-11-01,-0.8145230157034737,2.1567531205989696,-0.7414713007578918,0.4828146052738977,1.7069402195158458,0.1895320586978443,-0.6007476863653763,1.709232359756658,1.2485932736169725
1967-12-01,-1.0492173925278678,2.1079360334961503,-0.6388996449691989,1.476548777686225,2.2569807748945934,-0.03411409164231921,-0.8431008458137513,1.791236282866678,1.1499798487103174
1968-01-01,-0.6214075854846409,2.355823693452058,-0.9518106119327636,2.079945518856957,2.449842861720494,0.5369474017430865,-0.7851487398147584,1.791437025423403,1.5251112362695118
1968-02-01,-0.5910396339401366,2.6642907548833774,-1.3851215771589236,2.518853876325819,2.9819180095006548,0.5334931824888501,-1.144876609677854,2.0887009891462913,1.599755741301037
1968-03-01,-0.7870082344327655,2.290851760793615,-1.2948447211658787,1.6727737018040247,2.7029845449659557,0.33249306300329784,-1.2774478870889416,2.0197164865187656,1.3345858407399012
1968-04-01,-1.1819895297761946,1.173633226641902,-0.9777752850292983,0.48465591574472094,0.9537471665276421,-0.3385382660088085,-1.085249600203141,0.8875737955540786,0.5899515889939808
1968-05-01,-1.057733760939704,-0.24286970772125102,-1.2156401200317095,-0.38193249040179783,-0.22862835062874687,-0.8323235407708183,-0.6967839728231016,-0.08398106804600468,-0.5173472184983511
1968-06-01,-1.3844618721613808,-1.2590833284236767,-1.1478238761142532,-0.5665129612362574,-0.6258224684094625,-1.1364538991262043,-0.9332345620445583,-0.6072660655151179,-1.011007645773509
1968-07-01,-1.4656003032411848,-1.6656953979421545,-1.7388747766684582,-0.7239793028150286,-0.694843748259166,-1.955802005434793,-0.9846454858779908,-0.685623104189649,-1.858218132503449
1968-08-01,-2.096823945878044,-1.161988631442741,-2.286418693325531,-0.49935678641001385,-0.4308684477730403,-1.9134365376972016,-1.565816350605177,-0.4780910633228443,-1.2369343212672643
1968-09-01,-2.028650613058181,-0.9213669156586681,-1.9235455594356592,-0.26299208402633667,-0.1794719033771091,-1.9137633225274464,-0.7623909996903462,-0.23273619604699405,-1.4021830899374825
1968-10-01,-1.861625625973656,-0.6245341565873888,-1.5498045778952505,0.16038805719405885,0.23016295735798184,-1.7834256565760052,-0.46493721397026727,0.04525213605827755,-1.0766565799713135
1968-11-01,-1.78974639801752,-0.3844228607636911,-0.3549792825893203,0.3688945420204647,0.4085139622763982,-1.5523212769674877,-0.6866621792964314,0.20631468958324856,-0.9985021182468959
1968-12-01,-1.8179327722579715,-0.5988074259625541,-0.08043805711077288,0.7501285700570969,0.5671653955701798,-1.690279585974557,-0.5843146339706753,0.17876470530474625,-1.1206588101765467
