,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9
1970-01-01,7.87066e-06,-6.8688314e-05,-8.8741275e-05,-2.6286041e-05,-1.3772462e-05,-7.205183e-05,-4.9506536e-05,-1.1214252e-06,-8.613992e-05
1970-02-01,-9.459109e-08,-5.3373642e-05,-6.8370326e-05,-3.3635464e-05,-1.433967e-05,-6.846219e-05,-5.559189e-05,-2.7871283e-07,-7.970613e-05
1970-03-01,1.0682403e-05,-6.0212576e-05,-7.9317484e-05,-3.3505818e-05,-1.6422144e-05,-7.030158e-05,-4.800748e-05,3.9383667e-07,-8.831152e-05
1970-04-01,-4.7376125e-06,-5.723067e-05,-8.025743e-05,-2.7339433e-05,-1.41533e-05,-5.360129e-05,-5.0956973e-05,-5.2215437e-06,-8.23072e-05
1970-05-01,-2.0554673e-05,-5.35276e-05,-7.575216e-05,-3.1358522e-05,-1.4534142e-05,-7.436118e-05,-4.466094e-05,-3.3335455e-06,-8.2598905e-05
1970-06-01,-1.9047517e-05,-5.454858e-05,-7.58494e-05,-3.4226985e-05,-1.6989352e-05,-6.540737e-05,-4.2465024e-05,-4.719157e-06,-9.351365e-05
1970-07-01,-3.9523802e-05,-5.7984253e-05,-7.872596e-05,-3.553967e-05,-1.6867807e-05,-6.9248184e-05,-3.9637078e-05,-2.0370644e-06,-9.152031e-05
1970-08-01,-2.4792544e-05,-5.177735e-05,-7.42369e-05,-2.895193e-05,-1.41533e-05,-7.103895e-05,-4.5082295e-05,-1.2834826e-06,-9.223337e-05
1970-09-01,-1.29783675e-05,-5.4921315e-05,-7.3483316e-05,-3.170695e-05,-1.8431687e-05,-6.774913e-05,-5.1686242e-05,-3.1228665e-06,-9.025624e-05
1970-10-01,-6.074608e-06,-6.2116786e-05,-8.0800324e-05,-3.1074916e-05,-1.7994125e-05,-6.894027e-05,-4.7667152e-05,-5.4241173e-06,-9.024814e-05
1970-11-01,7.181903e-06,-5.0975155e-05,-8.567024e-05,-2.9519138e-05,-1.5830623e-05,-7.0058486e-05,-4.80561e-05,-2.37739e-06,-9.0507434e-05
1970-12-01,3.370303e-05,-5.4670123e-05,-7.815875e-05,-2.5394711e-05,-1.6033197e-05,-6.095071e-05,-4.784542e-05,8.0708924e-07,-8.7574146e-05
1971-01-01,1.4479419e-05,-5.489455e-05,-8.142894e-05,-2.7437007e-05,-1.0611993e-05,-6.148716e-05,-5.0481198e-05,1.2350974e-06,-9.4550145e-05
