,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,-0.07141113,-4.0107117,-0.34881592,0.055847168,-7.4725037,-2.7987366
1965-02-01,0.017700195,-4.3082886,-0.80059814,-0.63442993,-8.784973,-1.0840149
1965-03-01,0.9667053,-4.751404,-1.062561,-0.5890503,-9.541443,0.15588379
1965-04-01,1.5079956,-5.342743,-0.821167,-0.61709595,-9.017609,-0.48535156
1965-05-01,1.2458801,-4.5470886,-0.3652954,-0.16619873,-7.8357544,-0.8078613
1965-06-01,1.2758484,-3.8145752,1.3646545,0.6491394,-5.086426,-0.8607178
1965-07-01,1.0866089,-2.5228882,2.1968079,1.565094,-2.034912,-1.5309448
1965-08-01,0.86465454,-1.7878113,2.807129,1.8431396,-0.26898193,-3.3745117
1965-09-01,0.5206299,-1.2596741,2.2884521,2.0958557,-0.9148865,-3.6696472
1965-10-01,0.4550476,-1.006897,1.8321838,1.7648315,-3.148468,-2.663971
1965-11-01,0.097717285,-1.5967407,0.6395874,1.4489136,-5.58197,-3.5472107
1965-12-01,0.4211731,-2.971283,-0.039886475,0.9385681,-6.6990356,-3.2142944
1966-01-01,0.6885681,-3.8914185,-0.6034241,0.052642822,-8.4104,-2.2227173
1966-02-01,0.46194458,-4.1523438,-1.5915222,-0.57336426,-9.484222,-1.5421143
1966-03-01,0.97372437,-4.483734,-1.8528442,-0.69348145,-9.906403,-2.0752563
1966-04-01,0.97335815,-4.3509827,-1.1567688,-0.448761,-10.004089,-3.1925964
1966-05-01,0.52545166,-3.8729858,0.03982544,0.05041504,-8.200348,-4.040436
1966-06-01,0.3125,-3.4762573,1.169281,0.8934326,-5.5408325,-3.6855469
1966-07-01,0.3295288,-2.7164001,2.1429749,1.6280823,-2.8505554,-3.7910461
1966-08-01,0.43469238,-1.566864,3.0080872,2.199707,-1.4871826,-4.7096252
1966-09-01,0.39294434,-0.7326355,2.9603271,2.2311096,-1.6343079,-5.2662354
1966-10-01,0.03378296,-0.8930969,2.256195,2.1185303,-3.0545044,-4.970337
1966-11-01,-0.2741394,-1.228241,0.6270447,1.5675659,-5.731079,-5.5409546
1966-12-01,-0.5421753,-2.683899,-0.70806885,0.7019348,-7.30777,-4.94162
1967-01-01,-0.37173462,-3.6861877,-0.9411621,0.25131226,-8.200623,-3.4548035
1967-02-01,0.051086426,-4.627594,-1.3161621,-0.22235107,-8.44989,-1.5856018
1967-03-01,0.5772095,-5.425171,-1.2513123,-0.58621216,-8.728607,-0.99438477
1967-04-01,0.84713745,-4.834717,-1.0835266,-0.60324097,-8.848328,-2.1462708
1967-05-01,0.82632446,-4.67572,-0.27148438,-0.29901123,-7.05365,-3.2999573
1967-06-01,0.42739868,-3.8706665,1.3864746,0.9517822,-4.6088867,-4.0229187
1967-07-01,-0.02444458,-2.7168884,2.7110596,1.6883545,-1.8544617,-5.238556
1967-08-01,-0.27261353,-1.5517273,3.1199646,2.1112976,-0.17095947,-6.029114
