,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6
1965-01-01,-24.164931839063897,-27.119325524250492,-52.3655351536878,1.2380169791183866,-14.035954328999969,-43.44473796532017
1965-02-01,-31.48923795222296,-22.24964475847919,-50.99391582491511,8.29541093740197,-19.014539435576086,-42.311920785731296
1965-03-01,-30.432901023167947,-26.474485143743003,-46.800898995634626,8.238960578661663,-28.01097393775053,-45.98621894410234
1965-04-01,-26.949938213581003,-23.900771081136238,-61.037364530384586,12.390489456485863,-13.417781592143085,-42.71191607171489
1965-05-01,-27.468766785244636,-24.056866135820865,-53.941094159816295,3.1864080098280336,-19.75884472525469,-29.796069421833995
1965-06-01,-25.518329838257706,-20.89023915047437,-39.43050541326901,-5.165487731329484,-18.47654249566038,-28.177383393313306
1965-07-01,-25.205875236900432,-22.919160318337106,-36.47199836054287,-7.4028771494731656,-17.513115764747777,-23.366158226597097
1965-08-01,-23.460052513978138,-22.393348287784622,-35.10127907472391,-6.805946281024544,-14.194578758638789,-24.989178573030806
1965-09-01,-18.556607981046128,-25.25699088041407,-41.06581594200555,-11.649194365086368,-10.867147046907963,-22.70422554589314
1965-10-01,-16.936098072359123,-30.737348387410833,-44.261888352270724,-17.185139054881553,-10.215127961154716,-26.302829789443493
1965-11-01,-20.197231632023275,-39.6046045921437,-47.88821784977399,-25.71183868467363,-11.63153342929893,-26.124095005347467
1965-12-01,-16.391072903852006,-44.80569207646597,-44.489129486973454,-34.06206606621003,-11.637726387660829,-45.220044912395686
1966-01-01,-27.932291372085096,-47.684501511950785,-45.41456741491909,-38.07434981371368,-27.56053057285985,-44.967144517251896
1966-02-01,-35.21182310826887,-42.76880911150799,-44.882128817234275,-32.540505731379156,-35.46774899392811,-39.24389319134723
1966-03-01,-38.804790203001915,-48.76451489972502,-68.872409755313,-28.703428154477862,-10.240359940830032,-26.274780780874494
1966-04-01,-32.67803952121879,-45.361256277457024,-54.37438443064285,-26.73511377195961,-33.274018124090055,-35.570491838659116
1966-05-01,-26.990759870784203,-40.29176576569705,-63.514690709969145,-16.19221856487861,-10.214103753888176,-32.30367907710713
1966-06-01,-30.433645366229555,-23.45925190026551,-44.408177285469,-2.2079699683161538,-17.522772380091336,-26.0093834261148
1966-07-01,-28.02958946698964,-19.019227028438543,-39.499976738708796,2.401712234163801,-21.240086698730423,-24.211995775810344
1966-08-01,-23.586507279523385,-10.479281809129995,-31.049965087310323,10.564184053819975,-18.5383460946364,-28.08786085556813
1966-09-01,-19.677252150332368,-6.613038832301258,-32.465230873857315,11.635677632737416,-15.560420402530303,-31.55219340519146
1966-10-01,-15.833144783312575,-3.64020933711012,-34.50881230101657,12.033067670020857,-14.811302673359814,-35.95112197200484
1966-11-01,-19.91832951869679,-7.142871483399606,-33.70315476147258,3.877113720686997,-9.790238025669028,-28.693626580975366
1966-12-01,-23.084492244453916,-8.569582476808682,-38.882873144922115,7.7271081986132035,-4.160555665378096,-35.71171975850862
1967-01-01,-20.406295177388174,-13.983723504766045,-41.441724841432716,4.109124682440261,-16.88506196210043,-41.22643376543744
1967-02-01,-23.58880835308166,-12.50759215830537,-48.99882133817537,8.337427588298773,-16.87116497989793,-52.463029100263455
1967-03-01,-25.013296937272663,-17.149146789056942,-60.38244883015429,11.096667511986164,-13.230201955398995,-36.230202394785955
1967-04-01,-27.791233690669852,-13.37493098028698,-61.77132125891108,16.614661055520234,-17.291104630398213,-45.11098664600239
1967-05-01,-25.673050920243853,-12.495734872505503,-45.52155863981797,18.764598364125874,-17.552641025145103,-39.11030625375138
1967-06-01,-22.34600525078795,-10.940433858820409,-39.084877631026714,19.645639467372582,-14.122033311993642,-24.63578805348835
1967-07-01,-22.334713829360645,-4.51364350131735,-26.371331242241983,15.02735781687109,-17.670042058662105,-27.15929627129744
1967-08-01,-22.06862263614847,-7.118119316920312,-22.783973264931248,14.450178954406994,-16.497216278871043,-26.191864201307688
1967-09-01,-20.277998273100877,-4.437652829928977,-30.23519542629431,17.527284036658465,-11.901845021513791,-24.33767690337112
1967-10-01,-19.520336345374083,-8.53120713461798,-38.938794745219525,8.962616586091201,-5.5113381673671675,-21.73287179596866
1967-11-01,-20.595710630693258,-15.657437678357093,-41.71372754721703,0.9954383738554575,-7.7265447472758995,-47.09482887149134
1967-12-01,-20.840410434581205,-28.14048597961685,-49.11640019014209,-7.843663682767324,-10.389474527401827,-41.91391778992386
1968-01-01,-26.192307749524527,-29.40199957497572,-47.88960712181184,-10.840993680775243,-16.04408149546857,-38.57628663062061
1968-02-01,-36.205231325492555,-19.7105239747096,-49.111405702748094,-2.875753540230304,-23.605738901658622,-40.09845066678203
1968-03-01,-35.44076421300914,-15.98882967503177,-49.104511589019225,3.548667967162343,-8.948655726943871,-38.547557860288016
1968-04-01,-32.47400742451537,-32.096394272497285,-67.94360026474257,-6.11877839124828,-18.003787410853608,-41.69950965581617
1968-05-01,-28.12582201634045,-28.274859223252374,-60.0894787278679,-6.347509696837793,-22.93216892702041,-40.46584376749243
1968-06-01,-24.39050162062241,-20.765190647445483,-40.60640401022278,-6.594213624056417,-15.723119090248804,-25.162635364019028
1968-07-01,-23.0606999145943,-24.79271609990692,-34.25801355764698,-10.53799173581754,-20.900999027013725,-22.940541585169633
1968-08-01,-21.511774768950932,-24.747772761465832,-31.830653180159832,-12.738822949139754,-17.092123167043958,-21.14051207907199
1968-09-01,-18.16645949746942,-24.34894519091157,-39.15126582825102,-12.808461529452185,-15.346313836955146,-26.59570994458018
1968-10-01,-16.165870962283478,-29.326990636432576,-45.874131592040705,-15.859674593260682,-16.943497610747336,-27.0401737495809
1968-11-01,-18.357533818746763,-31.667190230023248,-41.4767420831242,-21.725531224574322,-17.696946572797415,-37.97620849328741
1968-12-01,-16.357323579364774,-36.125558315424456,-44.121247988819434,-26.285054874271527,-13.289637385963035,-43.30309240617497
1969-01-01,-21.6143736780542,-44.11751203025008,-47.95750145441603,-36.093717830048774,-16.678669534848005,-35.85541237925265
1969-02-01,-35.372729804672986,-44.631112632124186,-52.344650858817914,-30.403349843713965,-17.132764341764027,-36.8295452776354
1969-03-01,-41.406495829662326,-38.67847358187308,-43.7818377834487,-28.72452102265168,-30.099130271536016,-45.72646069980244
1969-04-01,-31.924735183869064,-36.843615840461545,-69.90401828194548,-10.715100993276309,-10.069691744878616,-26.58740412080475
1969-05-01,-32.62140308382431,-25.91012585338488,-56.10906017678839,3.8379796573572196,-22.166888246064584,-23.501093236906517
1969-06-01,-26.035960424108954,-13.028543554101425,-37.50770459809088,12.026100308986098,-14.748529314115107,-29.197704192900662
1969-07-01,-19.439971505191213,-5.640207374673262,-29.116369501583183,13.74952081949658,-16.800197930928793,-26.633394445814126
1969-08-01,-23.296568171356185,-2.6704988131512204,-27.51967898213245,17.186136433191066,-17.74636707306398,-26.33095293710724
1969-09-01,-22.062756195178608,-4.196892092697228,-27.393878798965034,13.03538044767689,-13.52551618358335,-25.95339306863328
1969-10-01,-15.318603290878528,-5.704570028051641,-32.933286484309114,13.438004320993167,-9.5690537065314,-31.08765087006162
1969-11-01,-26.836733370183385,-5.437549270854318,-34.164766570657086,11.866568680354481,-11.695148773607128,-31.13592373536728
1969-12-01,-25.288235612436683,-14.096721964989595,-41.86634331774015,4.8522766455591055,-1.1446785817756546,-45.275719598379716
1970-01-01,-32.36817960418899,-12.656179344119721,-32.14356152762223,2.753260103522076,-32.17169453394332,-50.91241439425152
1970-02-01,-24.610961145747787,-21.84970789016687,-41.96364423558334,2.435487043378421,-5.341015354961483,-35.55096693638639
1970-03-01,-37.37508649958507,-20.15218242882455,-49.76303286521464,4.787442540330866,-17.749326249676134,-42.95932351597885
1970-04-01,-28.705714248603694,-25.31249880180829,-49.90695937363694,3.7194006330736067,-26.484161913126268,-51.80622231681298
1970-05-01,-32.1322797764879,-20.253822206239,-51.96615187213813,3.44947679590232,-15.564066233404365,-20.980505319127506
1970-06-01,-27.81783060602933,-21.52825605044922,-41.75115912843085,-5.872561675889873,-16.093404527993155,-27.03136075853164
1970-07-01,-27.207145501199253,-23.147668238331484,-34.21161351941821,-6.661026836986968,-21.73271895743365,-24.16811268974345
1970-08-01,-24.046009687714985,-26.797294488869593,-34.68473171530658,-8.980183828569434,-18.141902926379363,-27.955732492808025
1970-09-01,-19.97748477651106,-28.83358509618158,-44.971762311409556,-14.167669643218453,-11.070897088667277,-23.446302965397997
1970-10-01,-26.31824115973164,-32.95885675128455,-50.42357692279615,-19.90156634719567,-10.686167780239327,-29.12443928389377
1970-11-01,-26.671767899189593,-38.411385099395474,-53.785641485940204,-24.413583804777957,-7.6200823776755735,-26.8401088490963
1970-12-01,-18.299188387952903,-49.3895086777641,-58.70772920907561,-32.90996625023676,-12.945927517202929,-44.890946248861
