,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6
1965-01-01,8.509835e-05,7.1733302e-06,5.173189e-05,3.7146816e-05,7.695039e-05,8.725341e-05
1965-02-01,9.930344e-05,-2.4777546e-07,6.257191e-05,2.8110477e-05,0.00010034437,8.036174e-05
1965-03-01,9.5390984e-05,3.3550168e-07,4.990129e-05,3.3835586e-05,7.958861e-05,9.205424e-05
1965-04-01,9.502307e-05,4.364614e-06,6.4914e-05,3.6922484e-05,7.395323e-05,7.491481e-05
1965-05-01,9.01325e-05,-7.5029675e-07,6.6816385e-05,3.834927e-05,7.6438904e-05,7.6359545e-05
1965-06-01,7.358532e-05,-9.656578e-07,6.403459e-05,3.591745e-05,8.2567814e-05,8.2551276e-05
1965-07-01,7.740804e-05,-6.9645466e-07,6.8395726e-05,3.770318e-05,8.122179e-05,8.632913e-05
1965-08-01,8.090772e-05,2.3007015e-06,6.492297e-05,4.6694648e-05,8.560087e-05,7.334444e-05
1965-09-01,9.836122e-05,1.026463e-06,6.5281914e-05,4.1265663e-05,7.389939e-05,6.922559e-05
1965-10-01,8.163457e-05,-7.143972e-07,5.2485666e-05,4.5788325e-05,8.121281e-05,8.8734036e-05
1965-11-01,8.055775e-05,2.2019958e-06,6.336158e-05,3.9174836e-05,7.9346326e-05,8.0756574e-05
1965-12-01,9.111061e-05,-2.029119e-07,6.208734e-05,4.0646493e-05,6.9340844e-05,8.247051e-05
1966-01-01,9.231632e-05,-8.385541e-08,4.8691923e-05,3.98938e-05,8.769707e-05,9.555978e-05
1966-02-01,9.6650416e-05,5.366357e-06,5.9233887e-05,4.2737036e-05,9.348131e-05,7.9290614e-05
1966-03-01,8.9676745e-05,1.1463126e-06,6.500182e-05,3.190179e-05,9.097209e-05,9.4834715e-05
1966-04-01,9.7000724e-05,2.8001123e-06,6.5205495e-05,3.7441612e-05,7.981097e-05,8.4480125e-05
1966-05-01,6.716714e-05,1.7980565e-06,6.355169e-05,4.043149e-05,7.8091995e-05,8.5335545e-05
1966-06-01,7.985985e-05,-2.6093621e-06,6.469224e-05,3.4256213e-05,7.574572e-05,7.982015e-05
1966-07-01,8.3322244e-05,-1.0533222e-06,7.281461e-05,4.0235966e-05,8.805554e-05,8.4520856e-05
1966-08-01,7.3741605e-05,5.353031e-07,6.280219e-05,3.872066e-05,8.45687e-05,8.05941e-05
1966-09-01,7.736693e-05,1.1544616e-06,6.351911e-05,4.2093438e-05,9.041811e-05,8.392615e-05
1966-10-01,7.504509e-05,2.686058e-06,6.426861e-05,4.1580188e-05,8.50901e-05,7.757978e-05
1966-11-01,8.961972e-05,7.0038623e-06,7.1421506e-05,4.074107e-05,8.636915e-05,8.241084e-05
1966-12-01,8.812886e-05,-1.0533222e-06,7.299383e-05,3.910356e-05,7.717956e-05,8.6443506e-05
1967-01-01,7.655482e-05,1.9760519e-06,5.5844033e-05,3.1474974e-05,8.7807515e-05,8.375883e-05
1967-02-01,8.565001e-05,-3.798672e-06,5.501793e-05,3.507616e-05,7.925771e-05,9.036768e-05
1967-03-01,8.912287e-05,-2.2155291e-07,6.259726e-05,4.233467e-05,7.1124974e-05,6.7180554e-05
1967-04-01,0.00011081819,1.0216172e-06,6.230852e-05,4.340139e-05,9.221876e-05,7.0075934e-05
1967-05-01,8.246589e-05,2.2647873e-06,5.432817e-05,4.1348154e-05,8.608312e-05,7.99812e-05
1967-06-01,7.819099e-05,-3.819623e-07,6.271756e-05,3.916659e-05,8.172801e-05,7.9989215e-05
1967-07-01,7.2504496e-05,-6.3059633e-07,6.4818916e-05,3.9800205e-05,8.924317e-05,8.642964e-05
1967-08-01,7.2777184e-05,1.1041266e-08,7.056157e-05,4.151658e-05,8.8794026e-05,7.2209376e-05
1967-09-01,8.1391154e-05,8.322604e-08,6.662352e-05,3.9302937e-05,7.986727e-05,9.220436e-05
1967-10-01,7.216763e-05,4.31246e-08,5.5138236e-05,4.2783813e-05,6.787669e-05,7.7791614e-05
1967-11-01,7.957853e-05,1.8637656e-06,5.8290272e-05,3.618298e-05,8.692527e-05,8.136071e-05
1967-12-01,9.584401e-05,3.1470372e-06,7.714635e-05,3.3087086e-05,8.0781596e-05,7.498445e-05
1968-01-01,8.810407e-05,-1.8142091e-06,6.295978e-05,4.112937e-05,7.861232e-05,8.622959e-05
1968-02-01,9.8386794e-05,2.3174944e-06,5.848377e-05,3.0167339e-05,8.8829904e-05,9.625176e-05
1968-03-01,8.2502076e-05,4.6718196e-06,6.875719e-05,3.255888e-05,7.979414e-05,8.2228165e-05
1968-04-01,8.102248e-05,-1.4140678e-06,7.099985e-05,4.1510906e-05,9.497163e-05,8.3270395e-05
1968-05-01,9.762373e-05,3.446985e-07,5.5022072e-05,3.5908914e-05,7.731884e-05,8.321457e-05
1968-06-01,8.169249e-05,3.819223e-07,5.7971956e-05,4.1641182e-05,8.094803e-05,7.823605e-05
1968-07-01,7.8575096e-05,-2.0840744e-06,6.760329e-05,3.817018e-05,8.5228625e-05,7.529547e-05
1968-08-01,8.246485e-05,1.7219354e-06,6.11731e-05,3.9007686e-05,7.4787706e-05,6.84e-05
1968-09-01,9.3296614e-05,2.196517e-06,5.814877e-05,3.7155867e-05,7.57648e-05,7.557464e-05
1968-10-01,7.849135e-05,1.4334582e-06,6.0921848e-05,3.9761446e-05,8.96395e-05,8.90492e-05
1968-11-01,7.152143e-05,7.323928e-06,5.613875e-05,3.9612558e-05,8.240902e-05,8.3642626e-05
1968-12-01,9.099812e-05,4.57876e-06,5.4584707e-05,3.350806e-05,8.3144165e-05,8.247011e-05
1969-01-01,8.279539e-05,7.634997e-06,6.219431e-05,4.1163e-05,8.614462e-05,8.204231e-05
1969-02-01,0.00010697121,2.9558578e-07,6.301582e-05,3.285764e-05,0.000111412766,0.000100593956
1969-03-01,9.580411e-05,7.8307494e-07,6.12103e-05,2.8154278e-05,0.000109354485,9.961898e-05
