,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1965-01-01,1.022583,-2.9167175,0.7451782,1.1498413,-6.3785095,-1.7047424
1965-02-01,1.1579285,-3.1680603,0.33963013,0.50579834,-7.644745,0.05621338
1965-03-01,2.200348,-3.5177612,0.17108154,0.6445923,-8.3078,1.3895264
1965-04-01,2.8981934,-3.9525452,0.56903076,0.7731018,-7.627411,0.9048462
1965-05-01,2.6487122,-3.1442566,1.0375366,1.2366333,-6.4329224,0.5949707
1965-06-01,2.529419,-2.5610046,2.618225,1.90271,-3.8328552,0.39285278
1965-07-01,2.1676025,-1.4418945,3.2778015,2.6460876,-0.95391846,-0.44995117
1965-08-01,1.9186096,-0.7338562,3.861084,2.8970947,0.78497314,-2.3205566
1965-09-01,1.6464233,-0.13388062,3.4142456,3.2216492,0.21090698,-2.5438538
1965-10-01,1.6751709,0.21322632,3.0523071,2.9849548,-1.9283447,-1.4438477
1965-11-01,1.3917542,-0.30270386,1.9336243,2.7429504,-4.2879333,-2.2531738
1965-12-01,1.6547546,-1.7377014,1.1936951,2.1721497,-5.465454,-1.9807129
1966-01-01,1.8875122,-2.6924744,0.59552,1.2515869,-7.2114563,-1.0237732
1966-02-01,1.6853943,-2.928894,-0.3680725,0.65008545,-8.260773,-0.31866455
1966-03-01,2.2843323,-3.1731262,-0.5422363,0.61712646,-8.595795,-0.76464844
1966-04-01,2.3843384,-2.9400024,0.25421143,0.96221924,-8.593109,-1.7816162
1966-05-01,1.9308777,-2.4675598,1.4452515,1.4558411,-6.794922,-2.6350098
1966-06-01,1.6296082,-2.1591492,2.4863892,2.2105408,-4.2237244,-2.3684387
1966-07-01,1.5169067,-1.5290222,3.3303528,2.8154602,-1.6631775,-2.6036682
1966-08-01,1.5121155,-0.48944092,4.0855103,3.2771301,-0.40975952,-3.6322021
1966-09-01,1.4786682,0.35308838,4.046051,3.3168335,-0.548584,-4.1805115
1966-10-01,1.2158203,0.28894043,3.4382324,3.3005676,-1.872467,-3.7882996
1966-11-01,0.9992981,0.045196533,1.9004822,2.8410034,-4.4576416,-4.267517
1966-12-01,0.7000122,-1.4417114,0.53411865,1.9441223,-6.0655823,-3.6994324
1967-01-01,0.76297,-2.5514832,0.19354248,1.3860168,-7.065918,-2.3200989
1967-02-01,1.1546326,-3.5240479,-0.21261597,0.88119507,-7.346344,-0.48205566
1967-03-01,1.7818604,-4.22052,-0.046661377,0.6184387,-7.5239563,0.21026611
1967-04-01,2.2232056,-3.4586487,0.2925415,0.77282715,-7.4722595,-0.77020264
1967-05-01,2.2548523,-3.2471924,1.1570435,1.1295166,-5.625122,-1.8714294
1967-06-01,1.6974182,-2.600647,2.6564941,2.2218018,-3.3388672,-2.7528992
1967-07-01,1.1006775,-1.5917664,3.8361816,2.8134766,-0.7293396,-4.113434
1967-08-01,0.74954224,-0.52957153,4.1421204,3.1334534,0.8511963,-5.006958
1967-09-01,1.2579956,0.17974854,3.6965332,3.4981995,0.8583374,-5.45105
1967-10-01,0.8674927,0.54196167,2.8642883,3.625061,-0.96551514,-4.327057
1967-11-01,0.8595276,-0.44210815,1.9863892,3.0381165,-2.8711243,-3.9629211
1967-12-01,0.85580444,-1.4770508,1.5559387,2.2435913,-5.0494385,-4.2155457
