,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6
1965-01-01,0.37965393,-0.19455223,-0.43603173,0.07951546,-0.17174073,0.06908722
1965-02-01,-0.038780022,-0.3213211,-0.396274,-0.06485061,-0.34054795,0.03095894
1965-03-01,0.2274662,-0.22779235,-0.32653484,0.033239745,-0.25418893,-0.0042366027
1965-04-01,0.54748344,-0.28645134,-0.36010092,0.040409468,0.04627533,0.019227218
1965-05-01,-0.08147049,0.19259682,-0.3995331,-0.29883462,-0.022159958,0.047252655
1965-06-01,-0.17174034,-0.28971022,0.20172158,-0.06843567,0.45004463,0.042365264
1965-07-01,-0.6960865,-0.19944039,0.16652603,-0.045298003,0.4057247,0.10917053
1965-08-01,-0.23626518,-0.24832305,0.1893383,-0.032262422,0.2708088,0.13621902
1965-09-01,0.33044586,0.014664841,-0.12383537,-0.06582832,0.3301197,0.015642166
1965-10-01,0.20432873,-0.2284443,0.11080017,-0.15283927,0.6797924,0.02281189
1965-11-01,-0.013361359,-0.42136687,-0.057355117,-0.058984756,0.28286666,0.046601485
1965-12-01,0.38584557,-0.39562225,-0.43668365,0.082774356,0.009776306,-0.18347244
1966-01-01,0.028884124,-0.15197067,-0.14409295,0.0045951842,-0.43588942,-0.028227996
1966-02-01,0.0328228,0.09321747,-0.07056923,-0.1808548,-0.28555983,0.1595192
1966-03-01,0.22286797,-0.22615032,-0.14803162,0.051532365,0.11520882,-0.07122612
1966-04-01,0.35711402,-0.042341612,-0.35612947,0.10733108,-0.29081154,-0.015426636
1966-05-01,0.08796577,-0.47068176,-0.20678481,-0.30820808,0.5231983,-0.039715957
1966-06-01,-0.33774835,-0.026914597,0.07614937,-0.11159821,0.3892807,-0.025930023
1966-07-01,-0.4867649,-0.42801172,0.0032821656,0.007221222,0.04135704,0.06794357
1966-08-01,-0.17658767,-0.15459594,0.17658767,0.007220459,0.0049236296,0.08730964
1966-09-01,-0.19693795,-0.3357792,0.037418365,-0.018052673,0.27571335,0.08960648
1966-10-01,0.25930136,-0.23731041,0.11488037,-0.12472725,0.052516937,-0.053173445
1966-11-01,0.44573632,-0.14803162,0.06827202,-0.057440184,0.26028633,-0.09420204
1966-12-01,0.31641388,-0.57046354,-0.14048234,0.09682808,0.13490257,-0.07122612
1967-01-01,-0.080329895,-0.09110584,-0.1952732,-0.04865532,-0.11167832,-0.0045715333
1967-02-01,0.67953837,-0.39087313,-0.058124922,0.0829422,-0.122780606,-0.4855713
1967-03-01,0.18710975,-0.4120987,-0.23478547,-0.059757613,-0.23249932,-0.0078372955
1967-04-01,0.47120303,-0.36148435,-0.3343811,0.0078372955,0.35038185,0.020898819
1967-05-01,-0.22139683,-0.46891746,0.08522797,-0.1374752,0.4382225,0.024817657
1967-06-01,-0.37617913,-0.023511123,-0.047022246,-0.035593033,0.13159713,0.10220871
1967-07-01,-0.38303643,-0.11592331,0.2618885,-0.09502411,0.11298408,0.09404526
1967-08-01,-0.14302635,0.071186446,0.20049782,0.0022857666,0.42809945,0.052246857
1967-09-01,-0.028082658,-0.23739739,0.24033622,-0.035593413,0.20245743,0.095351025
