,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6
1965-01-01,1.4303014,1.2347715,-0.33403054,0.84371185,0.8251362,0.28188896
1965-02-01,1.9188004,0.3441326,-0.2965538,1.0675933,-1.3657767,0.18705674
1965-03-01,1.3608882,2.0722911,-0.8965046,1.7741082,0.84501535,-1.3595848
1965-04-01,0.84892577,0.2955761,0.089292146,1.1699207,0.9183388,-0.11308174
1965-05-01,0.549765,0.368248,0.50707436,0.4210411,1.2761586,1.1790457
1965-06-01,1.0623795,-0.10982247,0.46079865,0.37867624,0.81503373,1.1431983
1965-07-01,1.158189,-0.37378806,0.16848144,0.6661053,-0.25614434,0.95125294
1965-08-01,1.4635414,-0.0013034821,0.19064179,0.41159058,-0.07560463,1.0744369
1965-09-01,0.5109848,0.43863907,0.3467396,0.082774356,0.82057416,1.574016
1965-10-01,0.7355183,0.5370556,0.42267075,0.2261631,1.1308146,0.89031315
1965-11-01,0.83197975,0.23985024,-0.24278298,1.079977,1.2992961,0.16554871
1965-12-01,1.1725277,0.5624744,-0.44776383,1.292453,1.885886,-0.0736496
1966-01-01,1.5686108,1.8229891,0.11586533,1.4333801,0.16772537,-1.1957417
1966-02-01,1.7379776,2.1551576,0.21302108,0.8809692,0.07811852,-0.6728714
1966-03-01,0.3387329,-0.18643455,-0.09551506,1.470142,-0.52287024,-0.18938904
1966-04-01,1.2653263,1.7251766,0.075164795,0.93742484,1.7117188,-0.3781208
1966-05-01,1.0785637,-0.90919685,0.40831795,0.15886307,1.2636852,2.0048285
1966-06-01,0.34726754,0.04496765,0.28917044,0.8563522,0.42276,0.6282322
1966-07-01,0.3141163,0.3364357,0.42308885,0.6922371,-0.7562416,0.9705757
1966-08-01,1.3270336,0.5514263,0.1956253,0.48446733,0.4673996,0.79070586
1966-09-01,1.1793301,0.6587578,0.3328251,-0.04923439,0.6075535,0.21302128
1966-10-01,0.86619914,0.54453313,0.51564944,0.060394287,-0.055470657,1.1593082
1966-11-01,0.29737625,-0.21334954,-0.26291198,0.9246235,-0.52483976,-0.007549286
1966-12-01,0.859306,-0.5488003,-0.44540787,0.8665268,0.24650078,0.2202423
1967-01-01,1.2905023,0.5639418,0.19037513,0.82648313,0.39022025,0.83399355
1967-02-01,1.9429375,0.88264847,-0.029715728,1.0491863,1.532798,-0.239357
1967-03-01,1.4632441,0.3040123,0.17502746,0.52312356,0.98191833,0.02938881
1967-04-01,1.6186788,0.110698506,0.28899154,0.06302299,-0.89571035,-0.0
1967-05-01,1.6784366,0.013061905,0.2099678,0.4499775,0.32523805,0.35723916
1967-06-01,-0.39446527,-0.19168167,0.14465943,0.77031785,0.070206836,0.8728523
1967-07-01,1.0400429,0.3030327,0.10873947,0.41895637,0.43920174,0.5724319
1967-08-01,0.5642681,0.16653748,0.109391786,0.8398712,0.22662163,1.2549089
1967-09-01,0.5417366,-0.2625416,0.39348525,0.3647499,0.16425171,0.07837067
1967-10-01,0.1900486,0.6191273,0.21486588,0.5884323,1.1014335,0.9313038
1967-11-01,1.274175,-0.28997117,-0.5218174,1.221275,-0.17992553,-0.25894967
1967-12-01,1.5932086,0.52475625,0.13159752,0.9809383,-0.633169,0.243602
1968-01-01,1.0200016,0.348267,-0.026985932,0.91570437,0.07585297,0.4212021
1968-02-01,0.21844177,0.9488899,0.30778733,1.7708721,-0.027715301,-0.65058404
1968-03-01,0.13456574,-0.18379708,0.028809357,1.5228916,-0.32748032,-0.54300463
1968-04-01,0.49523163,-0.020057296,-0.15681115,0.888718,0.5357107,0.061265755
1968-05-01,1.2869453,0.7712921,0.4580349,0.3139866,0.8351105,-0.23849908
1968-06-01,-0.20750122,0.35227814,0.022245025,0.2888237,0.76873934,1.4787655
1968-07-01,0.71586114,0.46459883,0.10794449,0.47371522,0.47736207,1.0178139
1968-08-01,0.852615,0.6090107,0.24615708,0.3457138,0.7891613,1.761755
1968-09-01,0.26366156,0.73956525,0.2129715,0.40187454,1.243549,0.59223557
1968-10-01,1.1910355,1.055011,-0.0,0.19109039,0.96493566,0.28918877
1968-11-01,1.7515438,1.1965053,-0.27204895,0.9109634,1.8500068,0.1703041
1968-12-01,1.5272678,0.84131014,-0.14623566,1.1709782,0.5889538,-0.20677185
1969-01-01,1.6307738,0.4050396,0.592466,0.9159004,0.32277125,-0.56924474
1969-02-01,-0.17349358,-0.06004257,0.44451523,2.0908802,-1.8099064,-1.613192
1969-03-01,-0.059710693,1.2559211,-0.24614182,2.4338863,-1.2104744,-1.8308055
1969-04-01,0.34167957,-0.63326836,0.08757591,1.046601,1.1733208,0.5728939
1969-05-01,-0.37518424,0.19870491,0.40570337,1.1282063,0.767618,1.5810144
1969-06-01,-0.2322094,-0.8386078,0.32542497,1.0008224,0.012937164,1.6423842
1969-07-01,0.85121346,-0.27400702,0.3582657,0.57223016,0.21827659,1.3866221
1969-08-01,0.47702447,0.008956527,0.5284424,0.44650537,0.30684814,1.1802871
1969-09-01,0.90130424,0.032177735,0.38082352,0.14728737,0.26704103,0.72250307
1969-10-01,0.63260496,0.13401794,-0.08326378,0.42726517,0.89865035,1.1613786
1969-11-01,0.672744,-0.6989502,0.034167863,1.0393028,-1.0552261,-0.8352903
1969-12-01,1.4277561,-0.94144326,-0.053076554,1.7528496,-0.09056167,-1.2844498
1970-01-01,1.6296917,2.2626657,0.034943007,1.8952614,0.33212814,-0.80170023
1970-02-01,0.44760782,-0.67590445,-0.030284118,1.5474918,0.07254906,0.41565973
1970-03-01,0.82399786,-0.3550911,0.041599274,1.9974289,-2.2633314,-0.37472612
1970-04-01,1.0912311,1.2399902,0.15275268,1.1870762,0.2599121,-0.2782158
1970-05-01,0.29319113,-0.043596268,0.24160843,1.2276767,0.10849114,1.1314993
1970-06-01,0.13877487,-0.5001892,0.28087845,0.7145084,0.18037453,0.66625327
1970-07-01,0.4951973,0.4406193,0.5038498,0.46691018,-0.046591185,0.8829025
1970-08-01,1.0938934,0.8689251,0.703859,0.29918212,0.39669037,0.8652643
1970-09-01,0.78872186,0.57040864,0.2579155,0.24227409,0.5457821,1.8140595
1970-10-01,0.169059,0.14975739,0.075876996,0.67557144,-0.32547227,0.66026306
1970-11-01,0.67490596,-0.2725582,-0.040267944,1.0393155,-0.10549583,-0.34377593
1970-12-01,2.2300522,0.7790705,0.26490402,0.5940369,0.04226456,0.024959564
1971-01-01,1.9554844,2.2612023,-0.06467094,1.3290241,1.3113861,0.3465454
1971-02-01,1.6030595,-0.0026130676,0.08394203,1.1036549,0.3667961,0.028416062
1971-03-01,1.3992474,0.22046967,0.14502029,1.1421963,0.62580717,-0.5702816
1971-04-01,1.0546615,-0.46772233,0.3612438,0.70125693,0.08557491,-0.45073813
1971-05-01,1.1023487,0.29363328,0.56995505,0.29526597,0.72901994,-0.5689751
1971-06-01,0.44420546,-0.22308235,0.15318528,0.104192354,0.37104225,0.7352257
1971-07-01,1.3342499,0.29167327,0.08492203,0.18715401,-0.3233555,0.96255416
1971-08-01,0.85999525,-0.0117584225,0.32139587,0.23941383,0.3272751,1.1288046
1971-09-01,-0.74633104,0.50626373,0.18192863,1.002729,-1.0206932,1.3809566
1971-10-01,0.61012954,0.5173687,0.2812214,0.02678299,0.3465458,0.51116294
1971-11-01,1.2385498,-0.5320667,-0.2286354,0.91519433,-0.22928849,0.06336441
1971-12-01,2.4849384,0.12574959,-0.13685456,0.37365532,0.4004383,1.3574398
1972-01-01,2.3343577,1.0920064,0.21031037,0.5563324,1.2681738,1.6770309
1972-02-01,1.4101975,1.1545544,0.065703966,0.94453126,1.8827502,0.3115921
1972-03-01,1.2027566,0.12595654,0.23269005,0.68745345,-0.07115555,-0.3239296
1972-04-01,1.2546889,-0.1299736,-0.24187088,0.26798058,0.7517227,0.33913612
1972-05-01,-0.029839516,-1.5413189,0.20256348,0.45419008,0.6294964,-0.07574616
1972-06-01,0.8119755,-0.3425789,0.19079971,0.6756897,-1.0638889,0.0869358
1972-07-01,0.99847186,0.34430045,0.052793123,0.14030266,-0.13513795,1.1163946
1972-08-01,0.7910305,0.2369934,-0.059391785,0.13886757,-0.028691482,1.2412035
1972-09-01,0.8489876,-0.16382942,0.45533752,-0.02582245,0.5084171,0.64900666
1972-10-01,0.99617636,0.4570591,0.2593731,0.38504297,-0.3956585,1.1095088
1972-11-01,1.384375,0.50927794,-0.23957558,1.0053574,0.5279274,-0.3379883
1972-12-01,1.4882393,0.7310646,-0.2516262,0.09210052,1.5496393,1.1534065
1973-01-01,1.6902485,1.3009751,-0.7858734,1.4930633,-0.0073266984,-0.33034056
1973-02-01,-0.05956955,-0.3516838,-0.37907943,1.9670718,0.8913147,-1.0238327
1973-03-01,0.4402418,0.33830452,0.32524377,0.7387272,0.57594585,-0.003822708
1973-04-01,0.86551154,0.45680675,-0.0019115448,1.0961444,-1.7316602,-1.3796577
1973-05-01,0.6358341,0.3357563,0.019750595,1.3121243,0.2889286,0.14908333
1973-06-01,0.6224548,-0.7912884,0.14207534,0.23636703,0.228722,1.258289
1973-07-01,0.07326736,0.20132598,-0.20100784,0.96394503,-0.23636703,1.2127358
1973-08-01,1.0945518,0.46923026,0.29912224,0.40902367,0.6441166,0.5692562
1973-09-01,0.48675042,0.27969056,0.023573304,0.45648804,1.1729164,1.6472433
1973-10-01,0.43801212,0.71387976,0.05606575,0.66609687,0.591555,0.61449087
1973-11-01,2.0785656,-0.13315544,-0.06371079,0.58072436,-0.8763424,0.33830452
1973-12-01,1.0165062,-0.52338445,0.083142474,0.29689255,0.7068714,0.49121055
1974-01-01,2.173467,1.7951152,-0.0447052,0.3536976,2.7283387,2.1902318
1974-02-01,1.8602012,1.1567501,-0.37276345,1.221178,1.0370972,-0.44508058
1974-03-01,1.8671042,1.2737725,0.118666455,0.6613754,1.272129,0.5423809
1974-04-01,1.2300535,0.16994591,0.484198,0.28072318,0.6995064,0.24292068
1974-05-01,0.877013,0.08382263,0.67846906,-0.10321693,0.7093681,1.295468
1974-06-01,1.1524765,-0.008875275,-0.09565582,1.0341389,0.61864245,0.74815637
1974-07-01,0.83263624,0.82343215,0.3168823,0.59366035,-0.6235733,0.73895264
1974-08-01,0.9529465,0.4352192,0.25804138,0.16271439,0.6219295,0.6386944
1974-09-01,0.6870152,-0.44573823,0.21267852,0.06640053,0.8599197,1.7073482
1974-10-01,0.8572899,-0.35238305,0.21037789,0.61272585,-0.6028641,0.68635786
1974-11-01,1.3115749,0.12261085,0.3569851,0.44836807,0.3599434,0.14594993
1974-12-01,1.4483204,1.0055405,-0.60878146,1.491711,0.65677375,-0.77149546
1975-01-01,2.5449276,0.058271408,0.15137824,0.4592018,1.4380932,0.4300663
1975-02-01,1.8792433,1.8206555,-0.20489883,1.3320019,1.0143604,0.46331865
1975-03-01,1.8827273,0.6777185,-0.035786055,0.8059784,1.0403292,-1.1369202
1975-04-01,1.869426,0.5744772,-0.008234024,0.96970713,-0.63686526,-1.0789654
1975-05-01,0.5874615,0.5668766,0.17291299,0.5314072,0.6457325,0.008233642
1975-06-01,0.50765574,0.3876297,0.21313247,0.78919333,0.27235413,0.73123896
1975-07-01,0.60677946,0.27425423,0.013301087,0.30782357,0.002533722,0.64731634
1975-08-01,0.64731634,0.4604683,0.21851654,0.45793495,0.5241234,1.4285923
1975-09-01,0.92061996,-0.15296173,0.381929,0.038002778,0.93392104,1.8168552
1975-10-01,1.023228,0.5760609,0.25145262,0.039902877,0.836064,1.2328775
1975-11-01,0.9237873,-0.0848732,0.019001389,0.21218261,0.21439973,1.0482464
1975-12-01,1.4121246,-0.683102,0.07030525,0.2159832,-1.3126835,0.6884861
1976-01-01,1.6998165,-0.10024643,-0.092173,1.2396247,-0.3081402,-0.1621437
1976-02-01,1.5820774,1.0936283,0.0494503,0.680196,0.9092823,0.8433483
1976-03-01,1.5820774,0.71921766,0.11572075,0.115384296,0.7555485,0.8961628
1976-04-01,0.108319856,-0.74478376,0.10428314,1.255099,0.5456368,0.47499314
1976-05-01,0.823501,-0.060551453,0.39156684,0.08174477,0.73267365,0.28661078
1976-06-01,0.5429455,0.33471528,0.31587678,0.45009956,0.48710364,0.5066147
1976-07-01,1.1111209,0.13489532,0.44942778,0.5971058,0.5691845,0.26911774
1976-08-01,0.64453775,-0.06862488,0.3326973,0.7454567,-0.27887344,0.7848152
1976-09-01,0.7821239,-0.015137863,0.2859375,0.4605282,-0.86420554,1.1158307
1976-10-01,1.1595623,-0.0188385,0.21630326,0.34884414,2.1199772,0.2724821
1976-11-01,2.24108,1.0196205,-0.21865845,0.96848834,0.9580601,-0.6038334
1976-12-01,1.8700336,1.3119503,-0.4544731,1.1249135,0.75655806,-0.1046196
1977-01-01,1.2500912,1.3088272,-0.39876938,2.206147,1.0179771,-1.8841591
1977-02-01,1.573848,2.5026588,-0.45679855,1.7589028,2.1159198,-0.64786756
1977-03-01,2.0172005,1.694505,-0.09978104,0.9401333,1.4535449,-0.5771011
1977-04-01,0.87502825,0.14082527,0.35454026,0.80072325,0.539595,0.5933773
1977-05-01,0.24060631,0.16134796,0.2292839,1.0852047,1.0055927,0.49041215
1977-06-01,1.0459293,-0.15674782,0.118888095,0.44512177,0.052721024,-0.0031845092
1977-07-01,0.5526867,0.28766593,0.25652847,0.353479,0.31915703,1.5497875
1977-08-01,1.2097542,-0.05449028,0.17833099,0.4773201,0.8042618,1.7610257
1977-09-01,0.9411949,0.37223205,0.08456574,0.5594093,0.99462396,1.3537639
1977-10-01,0.90121233,0.4861664,-0.03149109,0.43309134,1.3774707,0.1305645
1977-11-01,0.660606,0.4575058,-0.24202117,0.48581237,-0.16983986,0.36975518
1977-12-01,1.2766289,1.2936122,0.25617486,0.95428693,0.25759012,-0.15816346
1978-01-01,1.6170635,-0.49855193,-0.26491928,1.2701855,0.9253479,-1.227676
1978-02-01,0.60363543,1.5449669,0.29620665,2.3193214,0.019724274,-1.578975
1978-03-01,1.000845,0.6454651,-0.40197068,1.5327247,1.593598,0.25471726
1978-04-01,1.4126774,1.0576378,0.043190002,0.6988567,1.0552574,-0.15031357
1978-05-01,1.2137327,0.42169493,0.2560776,0.46284372,0.9216072,-1.4232199
1978-06-01,0.67709196,-0.6662098,0.14351273,0.74306715,0.34245682,0.91752625
1978-07-01,0.9879219,0.70225793,-0.022785187,0.4437996,-0.106443785,0.7791149
1978-08-01,0.39550894,0.34211692,0.36796266,0.8501911,0.43665847,1.4643692
1978-09-01,0.19826469,0.16085625,0.27750245,0.30742913,0.47372627,1.7418716
1978-10-01,1.0627391,0.53630066,0.15915528,0.16017571,-0.5060341,0.5482031
1978-11-01,1.5912178,0.6866142,-0.0034008026,0.25607795,0.5050133,0.4937908
1978-12-01,2.1724086,2.020054,-0.22172967,0.83998907,1.9329948,0.72572327
1979-01-01,1.7502991,0.5452776,-0.17333527,1.2704312,-0.38353768,-0.9537899
1979-02-01,1.8802261,1.9239315,0.20990524,1.5644767,0.12279167,-1.0857979
1979-03-01,0.15073928,-0.46767807,0.09870911,0.98560256,-0.15936165,-0.09008674
1979-04-01,1.1961021,0.47778684,0.5223843,0.9781696,-0.5173298,-0.6484461
1979-05-01,0.47689477,-0.1920662,0.7007736,-0.043110657,0.9427891,0.34607562
1979-06-01,0.7016659,0.23517723,0.42516175,0.9308964,-0.32853395,0.30088368
1979-07-01,1.361707,0.45370406,0.011000442,0.5084103,-0.044002533,-0.14390087
1979-08-01,0.44597396,0.20217475,0.12071037,0.19712028,-0.1849308,1.4253328
1979-09-01,0.70672,0.021704102,0.36569864,0.0050540925,-0.19890442,1.1381258
1979-10-01,1.028416,0.48670617,0.12160225,0.52327615,1.3414898,0.6273367
1979-11-01,1.103934,0.7266405,-0.24617767,0.14033318,0.3561844,1.2641875
1979-12-01,1.4333603,1.2424837,0.18106537,0.74745256,1.2302936,0.3160469
1980-01-01,1.2836968,0.6462374,0.19785538,1.4575799,0.16915627,0.15024872
1980-02-01,1.215831,1.0990089,-0.09183731,2.1082063,1.2273109,-0.79817426
