,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6
1965-01-01,-1.1142994777020609e-05,-3.003665215038979e-06,-1.1707625697668202e-05,-1.258149717165446e-06,-2.0372803995743134e-05,-6.650803167455402e-07
1965-02-01,7.330656317631216e-06,-4.141013330529229e-06,-2.157980481891119e-06,-7.15127415870401e-06,2.4769648261162516e-05,-5.61025730099109e-06
1965-03-01,1.5633188098057195e-05,-2.9360391685274586e-06,-2.2442174988956298e-05,-7.641812636074384e-06,-1.207082637255405e-05,8.956340025179088e-06
1965-04-01,9.225052349921858e-06,-4.009460068097116e-06,-4.442419514602721e-06,1.119538137808127e-06,-3.199769665560209e-05,-1.2019250682308612e-05
1965-05-01,-3.7882223084527014e-06,-3.525175682722428e-06,-3.2483335550804276e-06,-3.7658929066062474e-06,-2.2583341443922026e-05,-2.0314473658800125e-05
1965-06-01,-2.5131988835244895e-05,-2.0820455765769267e-06,-2.771563726235078e-06,-6.137665641526601e-06,-1.5486589185203166e-05,-9.047289495356381e-06
1965-07-01,-3.105587682004498e-05,3.0722556123062253e-07,3.4364749059450863e-06,-1.22032204601126e-05,-4.673706614486819e-06,-6.90754137287834e-06
1965-08-01,-2.4539787223465136e-05,4.49832581440345e-08,-2.5164300656315925e-06,-7.058050804127041e-06,-4.276823220120711e-06,-1.0335718922992693e-05
1965-09-01,-1.9874623249475115e-06,-1.006920520927376e-06,-5.390121018803363e-06,-2.7804146840593037e-06,-1.7896351447805417e-05,-2.5401432674912296e-05
1965-10-01,-2.784501153063354e-05,-3.332780790068569e-06,-5.271067493595183e-06,1.900776840397771e-07,-3.398622010176633e-06,-1.8770266735248464e-07
1965-11-01,-1.6424624042228124e-05,-3.687715522561072e-06,-4.432232254416971e-07,-3.929725365893531e-06,-2.0035315893162692e-05,-4.347784138814199e-06
1965-12-01,-5.4408008847615765e-06,-3.709613573060865e-06,-1.2519861978516393e-05,-5.0136695672454034e-06,-3.991378836745266e-05,-6.8907255291717365e-06
1966-01-01,9.932440408129181e-06,-3.483172566944018e-06,-1.790985927929047e-05,-1.2173331452249368e-05,-1.2188097518319833e-06,6.325703283187513e-06
1966-02-01,8.931838660934117e-06,-2.2065420312739026e-06,-2.321661507748478e-05,-1.240377880637791e-05,6.267123882385339e-06,1.8699630149343398e-06
1966-03-01,7.675071782254828e-07,-4.344537323717057e-06,2.5776771775888522e-06,-5.0622541541040895e-06,-3.0402401175389208e-06,4.356593308330048e-06
1966-04-01,8.234422789110943e-06,-2.7991243300864062e-06,-1.8048106486436582e-05,-5.223463861736267e-06,-1.888788468678222e-05,-2.2621997695572575e-06
1966-05-01,-3.994071787104097e-05,-3.165364417653098e-06,5.428132547368637e-06,-2.373774564502683e-06,-2.3909947336759678e-05,-8.681637850446242e-06
1966-06-01,-2.449714461257573e-05,-1.0016934406203237e-06,4.994555357531199e-06,-9.542540956553913e-06,-1.0903850548053269e-05,-6.692771332346442e-06
