,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6
1965-01-01,-1.3220685,0.32113472,0.48184928,-0.8702427,0.60959685,-0.5142275
1965-02-01,-0.39295587,0.1632165,-0.1548275,-0.4859701,0.33864847,0.087127306
1965-03-01,-0.37087974,0.52217513,0.56662166,0.19456482,0.5926716,-0.2846354
1965-04-01,-1.4582046,0.7093809,0.622548,-0.2241467,0.30862498,-1.3238343
1965-05-01,-0.6737647,0.5053971,0.5391001,1.0053488,0.18352656,-1.037433
1965-06-01,0.061224557,-0.024283743,-0.14040443,0.1039052,-0.74955964,-0.16027299
1965-07-01,0.37117404,-0.594732,-0.17793402,-0.8182901,-1.0405235,-0.840219
1965-08-01,0.10935064,-0.44564432,-0.39472204,-0.26079312,-1.1525233,-0.5492552
1965-09-01,-0.86479723,0.025019694,-0.29611504,0.47478485,-0.27948436,-0.007064438
1965-10-01,-1.0530335,0.35027522,-0.013245678,-0.98224247,-0.38015175,0.47640365
1965-11-01,-0.83830583,0.31981015,0.29979438,-0.46433544,0.13849124,-1.1339793
1965-12-01,-0.9662005,0.39987305,0.15835968,0.14231768,0.4070846,-1.2629042
1966-01-01,-0.010560656,0.14278622,0.024159383,-0.52745533,1.1269549,-0.44962454
1966-02-01,0.5517595,0.28687438,0.23262434,-0.24376373,1.0797935,0.11052551
1966-03-01,-0.9291953,0.3351931,0.49837738,-0.8361745,0.33996716,-0.40911788
1966-04-01,-0.8112917,0.492446,0.079422094,0.019674683,0.5801141,-0.7712191
1966-05-01,-0.10763216,0.7440218,0.62626284,0.82691574,-1.0696669,-0.37642318
1966-06-01,-0.3249217,-0.025895309,-0.3111784,0.57389337,-0.4358813,0.49389267
1966-07-01,0.004484749,-0.46293396,-0.035443306,-0.8519432,-1.2763959,0.10285811
1966-08-01,0.043110706,-0.24607834,-0.10256877,0.06076002,-0.85454714,-0.2387003
1966-09-01,-0.07971144,-0.2734204,-0.3662965,-0.5381607,-0.37020245,0.49374795
1966-10-01,-0.82677114,-0.089838125,-0.10039878,-0.22322102,-0.6253948,-0.37613386
1966-11-01,-0.91964734,0.1513215,-0.020398045,-0.3858265,-0.56072885,-0.6699523
1966-12-01,-0.89143723,0.68601024,0.006220722,-0.47407332,0.26285973,-0.6537496
1967-01-01,-0.5222322,0.51723623,-0.11756883,-0.40416375,-0.064779475,0.05928401
1967-02-01,-0.86361486,0.8058294,0.034304716,-0.54987586,-0.015154076,-0.39816865
1967-03-01,-0.71323985,0.58651197,0.6141555,-0.035637,0.51190746,-1.0442978
1967-04-01,-0.9640312,0.40832695,0.64679515,0.48276502,-0.63380605,-1.2158216
1967-05-01,-0.5863455,0.1350543,0.6439642,0.642965,-0.43413886,-0.78468037
1967-06-01,-0.7215663,0.04796009,0.14870958,0.7423824,-0.35603708,0.10591187
1967-07-01,0.35004205,-0.3252294,0.07377195,-0.90424776,-1.1159048,-0.62647873
1967-08-01,0.355704,-0.47477165,-0.06894262,-0.08776031,-1.20583,-0.48676163
1967-09-01,-0.24030009,-0.4597841,-0.10091603,-0.17035826,-0.06011667,-0.2727731
1967-10-01,-0.76003426,0.16669464,-0.3227315,0.308077,0.23413849,0.5114078
1967-11-01,-1.0829322,0.47910136,0.2929229,-1.0128238,-0.7140726,-0.13588692
1967-12-01,-0.9000843,-0.1335555,0.645463,0.21165714,0.7853465,-0.67677027
1968-01-01,-0.36679363,0.26854792,0.26175278,-0.6060378,0.70768106,-0.90445584
1968-02-01,-1.3297157,0.48669887,0.32743874,-1.250581,0.7165998,-0.712636
1968-03-01,-0.75284016,0.8005474,0.5028373,-0.40275115,-0.3339507,-0.674555
1968-04-01,-0.003680706,0.6889946,0.9582504,0.60617936,0.12570934,-1.6248777
1968-05-01,-0.761051,1.0471529,0.52789414,0.11112817,0.12485993,-0.0842309
1968-06-01,-0.5205328,0.22791901,0.039071847,0.31229135,-0.24278319,-0.10192642
1968-07-01,0.20682573,-0.16732931,0.2708129,-0.3956728,-0.77195144,0.043035604
1968-08-01,-0.3363574,-0.4198804,-0.3690587,0.43644342,-0.24349098,-0.23867783
1968-09-01,-0.66238046,-0.63463384,-0.12556775,0.779879,0.5538004,-0.105182454
1968-10-01,0.06143894,0.064128734,-0.2752015,-0.39907044,1.2644545,0.5368127
1968-11-01,-0.19394341,0.6772448,-0.11395945,-0.17044362,0.3563179,0.32786345
1968-12-01,-1.1390282,0.5007137,0.09371567,-0.36155587,0.54445726,-0.4218623
1969-01-01,-0.510116,0.7328469,0.6385156,-0.31463963,0.5169296,-0.8686658
1969-02-01,-0.44546184,0.012113142,0.21788569,0.14460102,0.13627318,-1.1925417
1969-03-01,-0.4527298,0.7519252,0.26179594,-0.59036577,0.48831224,-0.02937441
1969-04-01,-1.266432,0.32296747,0.54569834,-0.18835981,-0.53964186,-0.2533167
1969-05-01,-0.42986622,0.1777608,0.3200906,-0.12749113,-0.5488779,0.27587748
1969-06-01,-0.074496076,-0.25059122,0.00030288697,0.59960204,-1.6486027,0.69166213
1969-07-01,-0.18714851,-0.3877729,-0.1903282,-0.3434085,-0.98707217,-0.3798994
1969-08-01,-0.735421,-0.31615382,-0.1565628,-0.8427738,-0.3474966,0.21697724
1969-09-01,-1.3062541,-0.7560134,-0.17200705,0.10417328,-0.74844253,0.41745013
