,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6
1965-01-01,0.0005047468481019937,-1.0951864652857303e-05,-2.8872394670627387e-06,0.00011896757617554007,-0.003021415856589253,-0.008069542673183605
1965-02-01,0.0006685972558833392,4.3820962880861865e-06,-3.556070365560571e-06,8.25661724472108e-05,-0.0035038259132610015,-0.001785383210517466
1965-03-01,0.0009328408590850553,-6.175980759715319e-06,-3.440769311245515e-06,8.518568392901216e-05,-0.002587377336264278,0.0027623987989500165
1965-04-01,0.00021992751239200255,-1.2722649685950078e-05,-1.8618674766600586e-06,8.634607790251418e-05,-0.002332033424560602,-0.004123883991269395
1965-05-01,0.0006244691446357007,-9.895837690778478e-06,-3.369814347899832e-06,0.00010229695514378061,-0.00038596332766852964,0.021030698553659022
1965-06-01,0.0009428217059134371,-9.76757591264617e-06,-3.2354608323561164e-06,7.809151914746812e-05,0.0004861737276466253,0.03770620096474886
1965-07-01,0.001176000348225768,-1.3745794385152903e-05,-3.112074918101156e-06,0.00012684195856612254,-0.00046216679644809727,0.035823555663228035
1965-08-01,0.0007810828330028535,-7.513634483086806e-06,-2.839380798938362e-06,0.00011085818035401948,-0.0006183887307997793,0.03250245354138315
1965-09-01,0.0008528124453732743,-4.385133309634638e-06,-3.236464781709727e-06,7.568700463404336e-05,-0.0005448758505129566,0.023785571102052927
1965-10-01,0.0005909636196780151,-4.6534330953985354e-06,-2.4024811408057516e-06,4.28366244401938e-05,-0.0016949745865228276,0.005474197678267956
1965-11-01,0.0007227624986886179,-9.453137115283597e-06,-3.1621333826597365e-06,0.00010441589589997118,-0.0019335339554042246,-0.0007973983883857727
1965-12-01,0.0007411761803918385,-1.4964468932645748e-05,-3.5155772589988057e-06,0.0001005923877528403,-0.0026772771282897643,0.006960213795537129
1966-01-01,0.0010745842051359691,-2.6872684533304025e-06,-4.3590891146741845e-06,7.780960610640857e-05,-0.002063824892199288,0.015879508282523602
1966-02-01,0.0011063286884953932,-5.0698912949699174e-06,-4.436849995160954e-06,9.605543406602617e-05,-0.0034246976914194724,0.005737554238294251
1966-03-01,0.0003180206736682781,-7.357275074965296e-06,-2.600998386291422e-06,0.00010670491974451579,-0.0015491634258069098,0.00782720890128985
1966-04-01,0.0007796963992794709,-7.754632158910773e-06,-3.145581017844562e-06,7.56647599094625e-05,-0.0012305677955737337,0.005302514909999445
1966-05-01,0.0004217421519570052,-1.5083874074397372e-05,-2.3005401132024578e-06,6.0225606072587354e-05,0.0003451413855752132,0.013683130964636803
1966-06-01,0.0007287894342360751,-7.734656661986137e-06,-3.096718644120515e-06,6.953936614687943e-05,-8.112002281753425e-05,0.012452964438125491
1966-07-01,0.0008192715280789083,-4.648243219302849e-06,-3.168512479338869e-06,9.25134600038291e-05,0.0005079775595125587,0.03106025978922844
1966-08-01,0.0008977487076273454,-1.1069980384398818e-05,-2.9959253709454077e-06,0.00010841480010033896,1.6216836229432374e-05,0.028348190244287252
