,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1011.9994,1017.3582,1019.207,1020.33435,1017.84564,1020.35297
1965-02-01,1012.68835,1013.3904,1017.0593,1018.51917,1019.3043,1011.5479
1965-03-01,1013.863,1014.9272,1020.0491,1017.2497,1016.6909,1017.5442
1965-04-01,1012.3144,1017.7278,1018.4906,1016.3095,1016.81305,1028.2668
1965-05-01,1012.3219,1018.97186,1016.2308,1016.5793,1019.7446,1021.8457
1965-06-01,1014.397,1024.0479,1017.66956,1015.6559,1020.3257,1024.007
1965-07-01,1013.7141,1026.732,1017.6919,1016.2469,1020.3468,1026.5546
1965-08-01,1012.7715,1021.24854,1015.5926,1016.1303,1019.1511,1023.5065
1965-09-01,1012.0539,1018.3424,1016.73615,1014.5898,1019.37866,1021.9164
1965-10-01,1011.2241,1021.0544,1013.6378,1018.13586,1017.23047,1018.4832
1965-11-01,1010.91095,1019.1437,1019.55237,1018.7914,1018.12225,1021.6937
1965-12-01,1011.6744,1017.79913,1023.9133,1020.7505,1018.21094,1023.44946
1966-01-01,1012.618,1010.5982,1019.9709,1021.08685,1016.8045,1007.52576
1966-02-01,1013.2326,1015.03766,1018.8599,1020.06726,1021.23016,1009.36646
1966-03-01,1012.0703,1018.8092,1018.31165,1020.3583,1019.54846,1021.96564
1966-04-01,1012.31445,1016.1041,1017.5143,1015.99585,1019.62415,1015.76306
1966-05-01,1012.60046,1027.1517,1015.9458,1015.28296,1019.76935,1025.8254
1966-06-01,1012.7701,1025.0211,1017.1425,1017.1287,1020.2951,1024.451
1966-07-01,1013.16565,1023.4571,1016.2569,1015.3569,1018.1621,1027.6667
1966-08-01,1013.3616,1022.1765,1015.3875,1016.111,1019.7074,1021.61633
1966-09-01,1012.68677,1019.8683,1015.0996,1014.4118,1015.2492,1020.307
1966-10-01,1011.08453,1017.59186,1015.9546,1017.6594,1015.85443,1013.47797
1966-11-01,1009.6099,1017.75024,1018.8148,1021.64014,1017.75525,1023.49774
1966-12-01,1010.3097,1015.71985,1021.8298,1020.0986,1018.9713,1025.0863
1967-01-01,1012.68396,1018.2717,1023.2979,1021.7771,1020.70825,1017.21313
1967-02-01,1012.914,1020.8208,1018.723,1020.9521,1018.0693,1022.33575
1967-03-01,1012.2537,1018.62146,1020.57623,1019.8274,1020.6125,1025.815
