,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1209.1804304100162,2479.6312285632625,1592.8088188171387,1185.175412200218,1817.2397068568637,3290.0762742565526
1965-02-01,1208.391926112209,2471.5519602705795,1588.1617546081543,1182.9820499863736,1819.0378461565288,3265.649217174899
1965-03-01,1209.6126438040721,2474.0493402248476,1593.577480316162,1182.4555862781613,1815.6145368303569,3282.4435326360885
1965-04-01,1208.7722086394315,2482.408923637576,1591.907024383545,1180.5726517078488,1814.8014613560267,3311.7927797379034
1965-05-01,1208.7999293798478,2483.673840034299,1589.1345024108887,1180.3209171738736,1819.4791521344864,3294.0788022933466
1965-06-01,1211.177052063134,2494.997796779726,1590.6614303588867,1180.418147597202,1821.823011125837,3301.6975648941534
1965-07-01,1210.84858386784,2500.436475800305,1589.7687911987305,1181.485411178234,1821.8693324497767,3308.2121818296373
1965-08-01,1209.7621435197268,2489.53544802782,1588.059425354004,1180.8908861736918,1819.3537030901225,3298.644035093246
1965-09-01,1209.3471627246793,2484.9131514386436,1589.1536712646484,1179.8498109329578,1819.698769705636,3294.6608020413305
1965-10-01,1208.871714881041,2487.672238233613,1586.068344116211,1182.3536717614463,1816.6890825544083,3283.456519342238
1965-11-01,1208.5367644316825,2484.850032155107,1592.6753997802734,1183.6134089980014,1817.5240652901784,3293.64013671875
1965-12-01,1209.2266510665274,2481.8475490663113,1598.5048294067383,1184.62283112282,1818.1497846330913,3300.0291393649195
1966-01-01,1208.8733755034307,2463.158137623857,1591.434097290039,1185.8508442723473,1815.1980808803012,3254.928687310988
1966-02-01,1209.512584021666,2475.5637564310214,1590.6439781188965,1185.3073474972748,1822.9645865304128,3260.626417590726
1966-03-01,1208.152563418295,2483.88984494093,1592.234230041504,1184.0742953988008,1819.8788234165736,3294.3900815902216
1966-04-01,1208.4155972646927,2477.518965558308,1588.3539199829102,1180.8261605196221,1819.3258013044083,3277.0962622857865
1966-05-01,1209.2602276858963,2500.5320479230186,1589.220142364502,1180.5649158566498,1821.6048104422432,3306.3795520413305
1966-06-01,1209.8187503496047,2498.289824695122,1589.2841339111328,1181.2478708666424,1822.1430097307475,3302.7540637600805
1966-07-01,1210.1354630864034,2494.121123523247,1588.3913040161133,1180.0408651662428,1818.27643258231,3310.1708196824598
1966-08-01,1209.9516729750894,2491.0887183212653,1587.026309967041,1181.1778933502908,1820.1082502092631,3294.3638955393144
1966-09-01,1209.7213708700028,2485.661650866997,1587.9706382751465,1179.7342699627543,1814.2073495047432,3290.456267326109
1966-10-01,1208.3926835890884,2480.535442073171,1586.131191253662,1181.3174225563228,1815.1412963867185,3272.7515435987902
1966-11-01,1207.30526726115,2482.7157369474085,1591.7842864990234,1185.484917219295,1816.9536045619418,3297.995881111391
1966-12-01,1207.4568500382234,2478.7334163014484,1596.3772773742676,1185.1074928461119,1818.1824820382253,3302.5906470514115
1967-01-01,1209.1088051443166,2482.0492628144057,1597.1301078796387,1185.5513461800508,1822.0727103097097,3283.475617439516
1967-02-01,1209.1713115537364,2487.3691465796496,1593.2021141052246,1185.2806623591932,1818.6343601771762,3296.0018034904233
1967-03-01,1208.5439313283114,2484.44541372904,1595.2410697937012,1184.0483199718387,1820.902143205915,3305.8932396673385
1967-04-01,1208.5398234729264,2474.0262659584605,1585.5659484863281,1181.7192609920057,1816.265433175223,3292.6978326612902
1967-05-01,1209.6271232659606,2494.2320288681403,1588.8240814208984,1180.2318484284158,1818.1348528180802,3298.3422064012098
1967-06-01,1209.9517603762679,2499.5531035632625,1590.092658996582,1179.0757290152617,1820.5169677734373,3306.5807711693546
1967-07-01,1210.7893550026104,2501.7595988948174,1589.5543098449707,1182.4516828670057,1823.9933558872767,3303.831038936492
1967-08-01,1210.4791973541915,2498.1680521150915,1587.6730918884277,1182.0822782294695,1822.994450160435,3299.682814075101
1967-09-01,1209.629410263462,2485.1086128048782,1589.263916015625,1180.4750664289609,1816.0646711077006,3293.0345104586695
1967-10-01,1209.2096224036022,2488.4521484375,1591.277027130127,1182.1785150572312,1818.2956150599887,3297.7596159904233
