,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6
1965-01-01,55.99428,92.435486,78.63347,13.711868,31.301012,30.619593
1965-02-01,48.18908,91.686905,77.87178,26.757122,44.827847,40.575527
1965-03-01,36.975143,91.94736,79.896385,10.163902,26.232954,35.14055
1965-04-01,53.18179,78.500786,87.781845,7.5086594,21.682514,35.145462
1965-05-01,62.78718,90.06362,88.258514,16.503067,25.29764,22.129696
1965-06-01,68.19595,88.41086,86.41573,26.481934,26.36072,46.288967
1965-07-01,74.065,85.9014,83.89645,37.297832,20.743923,48.623158
1965-08-01,75.64898,88.8564,80.64988,40.087395,21.445,52.94591
1965-09-01,75.52776,89.73602,79.5999,46.084213,36.30355,51.430737
1965-10-01,65.149216,87.08569,79.78828,18.401543,45.235714,32.891537
1965-11-01,50.066257,86.818695,83.02174,17.151726,29.988953,36.639343
1965-12-01,23.80212,88.75812,69.372055,21.009285,27.253445,23.913507
1966-01-01,19.019562,91.15296,78.6046,11.371365,38.91407,36.7603
1966-02-01,30.405676,87.61368,72.75887,9.974365,39.513252,38.81065
1966-03-01,50.02604,86.843765,85.24486,9.609928,34.42595,37.61393
1966-04-01,52.363674,90.36828,81.1425,10.885448,29.213877,32.14905
1966-05-01,62.318314,90.880455,84.72611,31.357801,23.90167,47.039974
1966-06-01,67.33832,91.297424,83.412834,25.072128,30.950686,36.885056
1966-07-01,69.515076,88.91547,84.89191,28.741096,16.39793,48.82275
1966-08-01,80.54825,88.321205,82.339226,35.04483,21.575527,53.893642
1966-09-01,76.62155,86.93734,78.90501,44.201653,28.961071,51.426323
1966-10-01,69.12109,90.52095,80.09352,35.92965,46.222458,38.49054
1966-11-01,54.47969,88.48373,83.599976,43.554867,35.39449,25.579382
1966-12-01,33.59202,92.00166,76.48037,26.84341,29.153137,34.989014
1967-01-01,25.557854,91.64809,68.92323,18.74918,39.66503,36.398354
1967-02-01,48.69484,92.04164,82.15547,9.437298,23.282665,30.243355
1967-03-01,40.08561,84.17729,84.57423,17.436768,23.637371,28.174234
1967-04-01,60.425484,87.68889,85.95758,14.838966,37.126347,23.657642
1967-05-01,64.271515,91.54674,84.5168,13.068813,28.946144,23.18132
1967-06-01,67.656425,87.867935,87.018326,25.900736,20.738914,45.076836
1967-07-01,79.405655,88.01319,84.24317,30.790617,19.85046,47.21183
1967-08-01,81.979805,87.44735,80.500175,44.61403,17.142868,54.648838
1967-09-01,77.52571,87.59768,78.77731,52.623634,29.572792,42.350662
1967-10-01,68.701965,90.15325,80.496796,35.438957,32.033775,31.680761
1967-11-01,58.447575,84.99143,82.14027,23.87722,43.103992,24.606903
1967-12-01,64.239426,90.95219,81.976425,25.557854,33.962704,32.99655
1968-01-01,37.987022,89.34387,75.08461,18.29221,24.26697,27.774242
1968-02-01,57.499954,91.72605,79.57373,14.128227,39.308487,38.173737
1968-03-01,51.20972,92.051186,85.86075,13.751587,36.65751,25.281004
1968-04-01,68.32277,88.23648,87.4993,12.059917,35.770634,28.833345
1968-05-01,70.31543,89.88953,85.94444,8.967915,27.107876,34.33006
1968-06-01,71.32946,91.97232,85.68208,20.127132,28.026947,45.807972
1968-07-01,74.81098,88.86744,86.414444,38.80469,17.34095,51.09383
1968-08-01,76.72155,89.055756,82.42429,33.3627,27.02096,47.3757
1968-09-01,71.47432,89.38895,79.24216,45.26232,27.136848,49.044834
1968-10-01,70.97214,90.52209,81.26057,35.799606,34.63749,38.661438
1968-11-01,64.28272,87.25947,77.83055,21.714176,42.495457,28.155712
1968-12-01,52.27043,90.308014,70.875565,19.850285,33.356262,28.754477
1969-01-01,37.35629,87.79494,80.18953,15.581203,42.135777,36.933487
1969-02-01,48.54798,92.420685,81.6802,26.512196,51.576103,33.21351
1969-03-01,62.861378,92.305374,72.9969,16.991653,38.308846,37.896072
1969-04-01,57.4385,86.235756,85.955,20.806889,26.405243,36.4405
1969-05-01,62.07761,90.21643,84.69161,14.64703,26.689339,42.058907
1969-06-01,67.55397,90.88489,85.13113,19.662151,29.944738,33.993935
1969-07-01,76.82217,85.420235,82.54418,36.40206,24.227734,50.77061
1969-08-01,79.91045,91.16731,83.16585,37.891056,19.937893,55.023685
1969-09-01,75.81947,87.51084,80.610664,47.318012,27.195696,53.771996
1969-10-01,71.73017,80.3767,83.6087,36.96357,41.41384,39.72598
1969-11-01,56.287075,83.02046,80.05918,31.358532,30.653305,28.74151
1969-12-01,49.056007,91.354485,70.61719,46.997154,19.857677,29.379889
1970-01-01,42.082157,90.47433,76.61749,11.947311,44.685383,38.949352
1970-02-01,50.418102,90.75401,84.55956,25.820694,27.756975,25.850483
1970-03-01,47.24558,91.32828,82.2112,26.360205,41.42018,32.003555
1970-04-01,59.04697,92.751526,82.48427,9.190178,29.979563,19.425995
1970-05-01,64.6324,91.14954,82.88641,18.381725,18.909653,27.421022
1970-06-01,60.90051,89.7478,83.81319,25.352345,32.485146,39.416046
1970-07-01,70.54551,89.56742,85.83387,26.20133,20.361038,46.125183
1970-08-01,80.25175,90.212845,83.87607,38.30889,26.570381,54.7193
1970-09-01,74.81857,89.14872,82.49089,41.400322,25.18685,49.80412
1970-10-01,59.08338,88.86241,83.92075,38.962593,28.961775,36.700287
1970-11-01,64.75818,79.09329,79.03206,16.27995,38.904667,19.752018
1970-12-01,53.676685,92.97991,80.04323,17.491367,32.364334,25.809109
1971-01-01,31.96734,91.65979,81.278275,8.499466,31.849003,35.547874
1971-02-01,50.831913,90.74184,84.65425,16.74923,27.9422,29.331812
1971-03-01,60.376617,89.003975,83.13278,11.812897,31.15927,25.000685
1971-04-01,69.36176,85.8055,84.326294,11.939686,42.147682,20.887638
