,vws_v500-200_cluster1,vws_v500-200_cluster2,vws_v500-200_cluster3,vws_v500-200_cluster4,vws_v500-200_cluster5,vws_v500-200_cluster6
1965-01-01,9.40314461695025,0.39294226838874824,3.551368217507179,-1.6883361217735746,4.066353911195075,13.123170039977232
1965-02-01,-4.516056239588413,-0.364006958085441,7.032515641286358,-3.0905914839184803,5.008580993960505,20.699927552900977
1965-03-01,0.46749617977006575,2.0258569845148333,1.680744967323526,-1.9416522364105642,2.298037359865707,3.1219350541918396
1965-04-01,5.125635576278244,-2.019479054107019,-1.3371451648494888,0.4703532078871112,3.59033816924454,5.635852784301598
1965-05-01,0.28483234972478266,-0.9357896314446,-4.845822615352567,-0.3686470148407931,-1.0013599430234945,0.7714995521186745
1965-06-01,-5.9227063227426555,1.998324726385442,-4.105745454895448,-2.114840134848255,-0.9519403140760261,-11.013258401103093
1965-07-01,-3.223875870528938,2.2246858153326263,-3.9740124564755788,-1.1866684674966865,-0.2657825564088824,-8.560967701813869
1965-08-01,-2.9585066163545677,1.251461865499213,-1.0468606324568959,-2.3842886282551623,-0.7739567209846185,-10.68699713823654
1965-09-01,-6.009050787513295,-1.8681365921841495,-2.0776527719031925,-2.267500574735528,-0.3415914889300341,-8.433309963118736
1965-10-01,-4.574965710156776,-6.788681497290492,6.226309648367414,-0.1959572760331293,0.49092813659487766,1.2569103657971847
1965-11-01,2.3520148141010533,-4.095708624522098,-3.5864345809095104,-1.13130201167793,0.00699102892115016,5.689264623916388
1965-12-01,3.62473019006077,-4.2529753689348615,-4.945931086324268,-0.3306068319316593,0.3085033923577544,-1.6928336260713848
1966-01-01,3.5354170055265937,0.9225982338076211,5.729954052324942,-1.515397840779739,-2.236737629366431,1.8738842392858177
1966-02-01,1.1651061456208116,-1.1188609644188092,9.121754808508161,-1.3289380782388431,-0.20545214918399896,5.897672309683837
1966-03-01,2.9209688322896303,0.0010437449195516535,3.565212186999257,1.1541204642831804,1.8020314769239834,6.8543504850642165
1966-04-01,3.8736402982092724,-1.6240146595559415,3.092104825290961,0.416873094274886,1.3769901824285522,0.7297050249634495
1966-05-01,-0.06400203469197141,2.1868970976587385,-0.7106489270896139,-2.8102640887571413,-0.2817696962243632,-6.8176668004795316
1966-06-01,-6.2289156013964355,-1.9301949732057997,-0.8446604051794078,-3.9882510903792734,-0.6566718402893945,-9.290782958096846
1966-07-01,-4.46471092557122,-1.8405604189192748,-5.409957855864382,-0.33570337169757014,0.1650936584081611,-5.794707985051763
1966-08-01,-3.589673566622403,-1.0176913763719995,-3.135043811762532,-1.0861462726373468,-0.05994143187844977,-7.411553836747783
1966-09-01,-4.241678168692131,0.24435601723436884,1.6735032193538015,-1.980262300330416,-0.847493315721535,-7.480180207493678
1966-10-01,-4.058846988986208,-1.1749775963558093,-0.4025877654464122,-1.478836081158043,-1.2995722129542457,-1.2465711504048564
1966-11-01,4.872541360381578,-8.554131427471788,-1.4374609121580433,2.6426624349112533,-0.775952774782913,15.280128287838174
1966-12-01,5.78283776512548,-2.048198816883481,4.3878242331421715,0.6137882487349978,0.6613722775617342,17.372311850234375
1967-01-01,0.26226158477959804,1.5296945663325658,5.65876786439189,-0.7378771927974738,3.4418714716271204,16.357094377286856
1967-02-01,2.180718739834687,5.498458806238593,3.810534034294941,-0.5699866949458093,1.0670496418033462,17.565097076024614
1967-03-01,6.648771828931428,1.8954518098299276,-2.6054985729481706,-0.11268839388366671,5.488936257184973,4.777633054527989
1967-04-01,5.960079013490344,2.6823507281227448,-4.830581394040675,0.1363128274015787,3.6302874953684188,4.987829201371707
1967-05-01,0.41640065025406225,-1.0029853816916,-3.833658118702555,-0.9763016564278763,0.04995931414072744,1.2978586968760693
1967-06-01,-4.201658244607845,3.1844162167971573,-5.94712987280785,-3.6067287403686503,-1.2395474206117754,-9.000847752113796
1967-07-01,-2.898776998123164,0.21160288360083915,-2.9931336352575446,0.5325809376894689,0.7864278374772982,-6.938499361529938
1967-08-01,-2.3805922548079206,3.4477202423844377,-2.3262358600903483,-1.0350509768026857,1.687019770729261,-6.682635483792596
1967-09-01,-5.365585448093881,0.20105228849014756,-1.229927501211594,-2.658475914111542,0.5311192123127484,-9.866281077175376
1967-10-01,-3.2608313388020522,-3.390366498828474,0.8384417277566197,0.9551541259665565,-0.4074836889127364,-2.660396263997609
1967-11-01,2.1038610934098014,-4.529327171419165,0.9934019486405621,0.10801419009887182,0.12451030452507132,9.042516885370663
1967-12-01,5.21146015916411,1.4830503720953456,3.6845288875581863,-5.0004521301638825,2.731462823726787,6.289273890296544
1968-01-01,9.32172524366166,-3.616425220826702,2.6144859132991534,-0.22703789515098968,1.0534520420100517,4.499168487385422
1968-02-01,12.177344610139528,-8.344002003329871,8.197970676967396,3.61148855934214,-1.2085253858509177,13.546556013734147
1968-03-01,5.347995794719652,0.623622959182474,2.372458874626626,1.6753139951256026,3.173378536483764,8.598041467885304
1968-04-01,5.886542548957276,1.805881603595015,-0.49061740828393896,-1.754863305207031,3.799323154332252,7.19646401343126
1968-05-01,-3.696193627749371,4.073545646264259,1.3289032972398809,-2.152496003303982,-0.35044700712396426,-1.8999647020592383
1968-06-01,-7.3185367945223545,3.061036307832693,0.05100808736803188,-3.4477339101218702,0.05770619005410503,-8.193117955571719
1968-07-01,-2.542333259835118,3.1315048626125006,-2.789639986733561,-1.2114777452581211,-0.2733287584791406,-5.0650310725723715
1968-08-01,-3.5240017015680345,3.0387180124451234,-0.2589306011534284,-0.7399699468031757,-0.31866878018604955,-4.549034787403674
1968-09-01,-4.9974307029471055,-2.6069791840062684,-1.018712743146575,-0.5334497901838654,-0.15263097202918402,-6.736541485378474
1968-10-01,-3.7183521980333203,-4.138985346018578,2.768115999054181,-0.3941272257882155,-0.12638575635133797,-1.4000487603692398
1968-11-01,0.9112494931781272,2.1344800043891876,5.822682152132316,-3.661268451056636,0.37074377190476043,12.80813011197707
1968-12-01,5.694606622059253,-1.4332125029707972,2.8634634014938474,0.17165453597146152,0.7149882284175724,4.688989146551223
1969-01-01,12.828648023043959,-5.444371518832839,0.1509449450554915,1.7708213773269619,4.465633903492464,3.2746649687103124
1969-02-01,9.211148607294732,-4.812431643186113,-1.5327764525263003,0.28764321567203094,3.9479809758526954,0.45643954720526997
1969-03-01,1.7284738370926254,1.3642988899550494,6.245158142965038,0.9220594750477604,-1.9303992699433667,6.0037213176420146
1969-04-01,3.6587473533820485,2.9064692764596853,2.4914983800860946,0.2621763365576197,-1.1727726553318656,10.074465711229852
1969-05-01,-4.406413411782665,0.15385234207544243,1.7743674448832316,-1.57865369823062,-2.1517809437822937,0.025650108107141367
1969-06-01,-7.674511729743238,-1.728157262798654,0.9986552487667216,-3.015484786133145,-1.518351184706235,-6.114151765832081
