,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,0.029364407,0.02542454,0.038715005,0.0025208592,0.05904472,-0.2055037
1965-02-01,0.021011949,0.027578354,0.031623244,-0.09203577,0.016809404,0.031623244
1965-03-01,0.031097949,0.012922049,0.034039736,-0.21175498,0.05510485,-0.14645839
1965-04-01,0.061618745,-0.009193659,0.027315676,-0.18743289,0.08940786,0.049483955
1965-05-01,-0.014919579,-0.03446132,-0.00073611736,-0.41069156,0.038399816,0.06650418
1965-06-01,-0.024848044,-0.039714456,0.0004196167,-0.214329,0.038977683,0.054159284
1965-07-01,0.0077739954,-0.028577805,-0.0025746822,-0.32947797,0.06172383,-0.04055494
1965-08-01,0.02337581,-0.028998017,0.00556767,-0.37628347,0.045123875,-0.022536635
1965-09-01,-0.007617712,-0.012030363,0.014025211,-0.40932578,0.03277898,-0.048749864
1965-10-01,0.0044119954,0.003151238,0.0017853975,-0.49090713,-0.037245452,0.035668194
1965-11-01,-0.009141147,0.012764454,-0.0033626556,-0.3193919,0.004096806,-0.43984658
1965-12-01,0.024163783,0.016441703,0.020118892,-0.30846536,0.050061822,-0.43806046
1966-01-01,-0.004800737,0.029484212,0.0104724765,-0.37723935,-0.040635824,-0.2741109
1966-02-01,0.06832832,0.028891504,0.036095023,-0.2284736,-0.0117762685,-0.18771464
1966-03-01,0.026338398,0.017949522,0.015533149,-0.15288258,0.015852273,0.14674604
1966-04-01,-0.016973734,-0.013463199,0.02196157,-0.08709377,0.060486555,-0.16651452
1966-05-01,-0.021487296,-0.011821866,0.010107756,-0.49988103,0.035639107,-0.024313986
1966-06-01,-0.011411548,-0.013599932,-0.0023843646,-0.3629691,0.058799684,0.06609434
1966-07-01,-0.01022619,-0.016928136,-0.0019284487,-0.028645217,0.06582081,0.0350464
1966-08-01,0.004636705,-0.027596593,0.006095648,-0.33807606,0.041930735,-0.01154834
1966-09-01,0.030122459,-0.019070983,0.015487552,-0.12466133,-0.0058493614,0.036414146
1966-10-01,-0.012916088,0.015122831,-0.023538947,-0.16181856,0.007736981,-0.11381048
1966-11-01,-0.03393382,0.01325357,-0.043872833,-0.054586887,0.034134567,-0.19035894
1966-12-01,0.02857238,0.022691011,0.0051382184,-0.105558395,0.04749292,-0.111257374
1967-01-01,0.014716029,0.018534958,0.025702,-0.046805263,0.0016897917,-0.05758202
1967-02-01,0.034699976,0.014925301,0.037158728,-0.15289819,0.059287608,-0.03247118
1967-03-01,-0.007151246,-0.008511424,0.022510827,-0.07604885,0.034647703,0.06436205
1967-04-01,0.04385495,0.00566566,0.012414217,-0.20479369,0.0481447,0.04312253
1967-05-01,0.013355851,-0.0011351109,0.007025838,-0.3774823,0.03825736,0.032188892
1967-06-01,0.0029454231,-0.017927885,0.01717478,-0.34321666,0.07236612,0.01979047
1967-07-01,0.026329756,-0.043666482,0.00566566,-0.098753095,0.053689957,0.05792743
1967-08-01,0.0074443817,-0.045654416,0.027114451,0.032973647,0.035066187,-0.031111121
1967-09-01,0.019999743,-0.013899803,0.021464527,-0.029960155,0.022092283,0.010269284
1967-10-01,0.01874423,0.02204001,0.020941377,-0.084994555,0.02502191,0.0014282465
1967-11-01,0.028788507,0.00932765,0.015971541,-0.03597629,0.034856915,-0.11742926
1967-12-01,0.04102999,0.012309551,0.034019887,0.087641776,0.06211257,-0.031529546
1968-01-01,0.021083474,0.025286555,0.041243464,-0.014847457,0.06058517,-0.31166822
1968-02-01,0.0049405694,0.0056101084,0.020711511,-0.004135132,-0.008598596,-0.08298975
1968-03-01,0.061440676,0.0002911389,0.02420789,-0.1440649,0.053518027,0.024579853
1968-04-01,0.07676527,-0.011537045,0.016210854,-0.3504632,0.03893736,-0.024406731
1968-05-01,0.0092924535,-0.023662806,0.021009088,-0.24694788,0.07356644,0.04243374
1968-06-01,0.01911211,-0.027531147,0.008808911,-0.31512743,0.03521779,-0.005846143
1968-07-01,0.007916242,-0.019273728,0.0149461925,-0.088569105,0.027890265,0.0024856627
1968-08-01,0.00676316,-0.03697884,0.018256605,-0.20778096,0.042954475,-0.034747094
1968-09-01,0.004233867,-0.026043326,0.00036552548,-0.16805607,0.04901734,0.07631892
1968-10-01,-0.01510784,-0.004655868,0.01955846,-0.1593895,-0.013322443,0.059729666
1968-11-01,-0.01715359,0.01208213,0.037040383,-0.21083099,0.017996222,0.012342513
1968-12-01,0.044219106,0.016917557,0.031944573,-0.011016309,0.016024858,-0.15042537
1969-01-01,0.040518045,0.021522224,0.015360057,-0.0039922595,-0.038164318,-0.008779407
1969-02-01,0.03664756,0.020605564,0.024119496,-0.05624348,-0.043664455,-0.082267225
1969-03-01,0.023712099,0.033846617,0.028804779,-0.22033066,-0.006436765,-0.2376967
1969-04-01,0.004970908,0.009197891,0.026614964,-0.54269916,0.09292203,-0.08929515
1969-05-01,-0.026603878,0.0050727725,0.009758055,-0.3571208,0.03389752,0.030638158
1969-06-01,-0.028640985,-0.030678034,0.015818417,-0.4106961,0.040110648,0.071736336
1969-07-01,0.01541096,-0.03546518,0.019841611,-0.14327794,0.03506887,0.043268085
1969-08-01,-1.9907951e-05,-0.058025897,0.006702423,-0.19058913,0.040314317,0.03043449
1969-09-01,0.010369182,-0.034395754,0.019485116,-0.14893085,0.054115593,0.079375446
1969-10-01,-0.004858017,-0.007353425,0.007262647,-0.39450127,0.016684175,0.02259171
1969-11-01,0.005531132,0.0053274035,-0.008117318,-0.333898,0.055541515,-0.052372992
1969-12-01,0.027175128,0.007160783,0.029110372,-0.05206746,0.06404638,-0.50811964
1970-01-01,-0.015074611,0.0012711287,0.03279507,-0.10780519,-0.065054834,-0.1378023
1970-02-01,0.013216078,0.015281796,0.027900338,0.03257054,0.049275517,-0.065908015
1970-03-01,0.02143389,0.019053876,0.035983384,-0.14435858,0.028035045,-0.068198204
1970-04-01,0.05623591,-0.001468122,0.027900338,-0.7896109,0.038318455,0.09153193
1970-05-01,0.026642978,-0.008114159,0.031133533,-0.4332829,0.07581484,0.07680279
1970-06-01,-0.003399074,-0.020642936,0.014653087,-0.3275296,0.049679637,0.059109867
1970-07-01,0.012901783,-0.039952457,0.009623647,-0.048125327,0.008950055,0.02668786
1970-08-01,0.01788634,-0.047676265,-0.010763645,-0.042377353,0.038093925,-0.008608162
1970-09-01,-0.007799864,-0.043904126,0.0041900277,-0.32088345,0.025520325,0.024756908
