,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,67.25575862786708,45.643746512276785,24.140355851915146,25.750248396216925,30.02622392442491,342.1648297991071
1965-02-01,69.05060792580629,44.84741755894252,23.54778077867296,25.58685283565042,28.633750431121342,364.151736668178
1965-03-01,70.69108425042567,45.27224586123512,23.29896503024631,25.769114853748725,28.003580608065167,381.2762941632952
1965-04-01,72.85078488863431,45.522584461030505,24.448587629530163,26.201214622612575,28.97601354689825,381.93727220807756
1965-05-01,73.23306646102513,46.99290502639044,26.09098646375868,26.55548114872458,31.07484181722005,377.5961739676339
1965-06-01,72.57980933556189,48.170516604468936,28.659623463948567,26.726093004696335,34.49301946730841,369.00896344866067
1965-07-01,71.2960952367538,49.05162811279297,30.40103488498264,26.733321760168028,38.44516088092138,363.9939989362444
1965-08-01,70.71850116436298,49.30091857910156,31.193648444281685,27.071136206238712,41.08663891989087,343.8155310494559
1965-09-01,70.32480973463792,50.34539358956473,30.626082950168186,27.465943954697806,39.926547095889134,335.8728408813476
1965-10-01,70.41453826121794,50.831425984700516,29.07044940524631,27.472762486443447,37.22264426095145,349.35594286237443
1965-11-01,70.05841670892177,49.914821443103605,27.28660159640842,27.087611289479625,34.21020810566251,346.6055188860212
1965-12-01,69.88780192839793,47.89679027739025,25.543505350748696,26.59903770715148,32.18345944843595,344.2614419119698
1966-01-01,70.89778215457231,46.78826468331473,24.017293718126083,26.223714627213216,29.747390747070312,359.4700949532645
1966-02-01,70.91131943922777,46.58866519019717,22.937768300374348,26.0417593184428,28.09545426141648,370.81764766148154
1966-03-01,70.78978220621744,46.32952372233073,22.922946082221138,26.068123860574847,27.58834475562686,358.6127417428153
1966-04-01,72.22320850078876,47.24242800757998,23.882194095187717,26.589884350647278,28.157512725345672,346.2462833949497
1966-05-01,71.86650985326523,48.10356140136719,25.916131337483723,26.806234235140547,30.549467177618116,329.76311274937217
1966-06-01,70.85194709973457,48.97906167166573,28.21418974134657,27.049336840758972,34.164673941476,330.3415843418666
1966-07-01,70.62812707363031,49.449751717703684,30.15338685777452,27.12995922146131,37.92808169410342,332.0242200578962
1966-08-01,69.60950509095802,49.66406504313151,31.266131930881077,27.30763114277442,40.077721126495845,319.3221773420061
1966-09-01,69.16186992938702,50.57861146472749,30.868420071072048,27.610045581606766,39.33552030533079,315.4957635062081
1966-10-01,68.56205280010516,50.97874777657645,29.68847486707899,27.62346507316858,37.67609066433377,318.97433144705633
1966-11-01,68.31769209641676,50.34116109212239,27.49516593085395,27.328567888269472,34.17804960220579,320.3174318586077
1966-12-01,67.10487267909906,48.414272126697355,25.20522223578559,26.75443102966002,31.66376446920728,321.145875113351
1967-01-01,67.15607765393379,47.18148731050037,24.060919019911022,26.176736342847047,29.61292266845703,340.11031559535434
1967-02-01,68.60262552897136,45.84090641566685,23.691719902886284,25.902361845850347,28.923143659319198,363.5182244437081
1967-03-01,69.38617412860577,44.72054072788783,23.67120107014974,25.903580056962056,28.91259571862599,365.0350843157087
1967-04-01,71.14570813301282,45.797845749627974,24.204415215386284,26.352554589659725,29.261107671828498,356.3165664672851
1967-05-01,71.54406034029446,46.58529190790085,25.788415273030598,26.570120768331403,31.66492401607453,337.415041242327
1967-06-01,70.12991293882712,48.412194024948846,28.353023529052734,26.741872241149597,34.63826860700335,328.53205544607977
1967-07-01,68.4909918369391,48.77018519810267,30.36290062798394,26.81840676159116,38.74142661927238,312.87157876150945
1967-08-01,68.66431114001152,49.11703563871838,31.07995563083225,26.9658879419068,41.21079823327443,303.31508091517856
1967-09-01,68.201050391564,50.01032874697731,30.449947781032986,27.353803356688225,40.69092160179501,295.6411634172712
1967-10-01,67.88764855800531,50.452379499162944,29.122609032524956,27.40146023544235,38.03393046061198,307.03847067696705
1967-11-01,67.48316349127353,49.39637683686756,26.99570337931315,26.99795631907094,35.337239220028835,316.1136627197265
1967-12-01,67.47174874330177,47.47669583275204,25.331206851535374,26.429592305092356,32.15557885548425,314.6050861903599
1968-01-01,66.75549042530548,45.359024774460565,24.16290071275499,25.958313294990578,29.71047598218161,325.7025854928153
1968-02-01,67.7895766038161,44.84139397030785,23.178736368815105,25.76482571549152,29.0333732726082,352.8536932809012
1968-03-01,68.20935469407301,44.548463367280505,22.694390614827473,25.831319339311303,28.799102419898624,349.4035448346819
1968-04-01,70.3289080888797,45.08211953299386,24.185924530029297,26.292798986387012,29.603849138532365,345.1034273420061
1968-05-01,70.88896922576122,46.40960511707124,26.00372314453125,26.75658662115509,30.79895746140253,322.72881099155967
