,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,0.014208722859621048,0.018068170921208385,0.005063394376312393,0.25208592414855957,0.06609918549656868,-20.55037021636963
1965-02-01,0.035282881376711095,0.017380378304574732,0.01871913978194137,-9.203577041625977,-0.0022963025063897176,3.1623244285583496
1965-03-01,0.004559481277357082,0.0029436615594209004,0.01295476246729912,-21.17549777030945,0.04245491698384285,-14.645838737487793
1965-04-01,0.015484673801708867,-0.006507118264263949,-0.005810792337220356,-18.74328851699829,0.10920745631059012,4.948395490646362
1965-05-01,0.0034976627904216985,-0.004735344853729773,-0.03921778771622353,-41.06915593147278,0.049964323018987976,6.650418043136597
1965-06-01,-0.008594095581085296,-0.006204072194985854,-0.01880393127899572,-21.432900428771973,0.0481295802940925,5.415927991271019
1965-07-01,-0.01027702001502385,0.0015268473548647494,-0.009940280747341821,-32.94779658317566,0.05886468415458997,-4.055494070053101
1965-08-01,0.0006782414857298136,-0.003061679979929557,-0.005503511991366804,-37.62834668159485,0.042223737885554634,-2.2536635398864746
1965-09-01,-0.0039142716952876465,-0.004215351602910325,-0.012350967644814805,-40.93257784843445,0.04152561537921429,-4.874986782670021
1965-10-01,-0.015300711163797893,0.008219369099093363,-0.009787553008720577,-49.09071326255798,-0.004818127490580082,3.566819429397583
1965-11-01,-0.008713058825280215,0.01875024064270875,-0.010881189960073754,-31.93919062614441,0.025788655815025173,-43.984657526016235
1965-12-01,-0.013757529794364362,0.017730576361757882,0.007481924089861203,-30.84653615951538,0.07294759154319763,-43.80604922771454
1966-01-01,0.00891633445044627,0.006744090634851883,0.018076256037237174,-37.72393465042114,-0.010678234199682873,-27.411091327667236
1966-02-01,0.04477837701907029,0.006349465678422115,0.015377919058723141,-22.847360372543335,-0.008684720378369093,-18.771463632583618
1966-03-01,0.000935795676038676,0.00699724448331369,0.0028722407109287367,-15.288257598876953,0.04300829954445362,14.674603939056396
1966-04-01,0.031073195104663436,0.0033032500747746476,-0.00536764773678588,-8.70937705039978,0.06712609281142554,-16.651451587677002
1966-05-01,-0.009400028156468997,0.0007394978848214332,-0.036878265014075366,-49.98810291290283,0.03895909835894903,-2.431398630142212
1966-06-01,-0.007379828398493497,-0.007031176788493608,-0.02642057940782792,-36.29691004753113,0.046784533187747,6.609433889389038
1966-07-01,-0.03339558135013323,0.008338120749566512,-0.027787519701154353,-2.8645217418670654,0.07070926328500113,3.5046398639678955
1966-08-01,-0.017538705740023305,0.0035683158038852685,-0.010881869657241914,-33.807605504989624,0.045168769235412284,-1.1548340320587158
1966-09-01,-0.012761545745102135,-0.004292633541179105,-0.0038578539682799073,-12.466132640838623,0.02804545064767202,3.6414146423339844
1966-10-01,-0.02063283243694821,0.002046552701638295,-0.0023567579671680684,-16.181856393814087,0.021277175595362983,-11.38104796409607
1966-11-01,0.004789393672065155,0.017395557071536016,-0.006113766157722855,-5.458688735961914,0.05101054596404235,-19.03589367866516
1966-12-01,0.019724203928096876,0.01144935640928825,-0.006865736014811868,-10.555839538574219,0.07544767111539841,-11.125737428665161
1967-01-01,0.020334159804357065,0.012661303928605495,0.012293917287784407,-4.680526256561279,0.012138158393402895,-5.758202075958252
1967-02-01,-0.006862903466901263,0.010959833435919837,0.006678426286661959,-15.289819240570068,0.10544456541538239,-3.2471179962158203
1967-03-01,0.02228341291885118,0.00560209408808404,-0.0035630752253963285,-7.604885101318359,0.061133336275815964,6.43620491027832
1967-04-01,0.03175090847385896,-0.0033562253706921367,-0.015314684500057534,-20.479369163513184,0.06829388439655304,4.312252998352051
1967-05-01,-0.022126797183945373,0.01156142232223199,-0.0382496823882123,-37.74822950363159,0.030930396169424057,3.2188892364501953
1967-06-01,-0.018519730735066776,5.995001023014386e-05,-0.03247455157055314,-34.32166576385498,0.06437512735525767,1.9790470600128174
1967-07-01,-0.0038289096886040394,0.007445585633365389,-0.012408033477134971,-9.875309467315674,0.052055806542436286,5.792742595076561
1967-08-01,-0.0006424943520058248,0.0034545289683872117,-0.0004770065915871815,3.2973647117614746,0.046348534524440765,-3.111112117767334
1967-09-01,-0.014008324895356153,-0.009950446502233926,-0.004487572589432858,-2.9960155487060547,0.02558919135481119,1.026928424835205
1967-10-01,-0.01659853182531692,0.008229522977788478,-0.009508250046513943,-8.499455451965332,0.04751786900063356,0.14282464981079102
1967-11-01,-0.006880221661885042,0.02800405252342805,-0.011021071992605085,-3.5976290702819824,0.01662543509155512,-11.742925643920898
1967-12-01,0.04747343828549256,0.009158459038306505,0.003355493522193058,8.764177560806274,0.09113581230243048,-3.152954578399658
1968-01-01,0.021783680327840754,0.012961386565644389,0.0026903268563220777,-1.484745740890503,0.07254657646020254,-31.166821718215942
1968-02-01,-0.021985867941701733,0.008640656522355782,0.012341603247755501,-0.41351318359375,0.02804179054995378,-8.298975229263306
1968-03-01,0.029055706250506477,-0.0003973116131069568,-0.005562958610524613,-14.406490325927734,0.08681438863277435,2.457985281944275
1968-04-01,0.02834988959334992,-0.017632987015904523,-0.022760423762447024,-35.04632115364075,0.059660294403632484,-2.4406732991337776
1968-05-01,-0.01119344646262156,-0.03761076995243247,-0.0327680874279285,-24.694788455963135,0.07371784498294195,4.243373870849609
1968-06-01,-0.015661143068526243,-0.01957114988890214,-0.030315835328106895,-31.5127432346344,0.050648177663485214,-0.5846142768859863
1968-07-01,0.0028448402755767914,0.00012978002464828582,-0.019372160916766485,-8.856910467147827,0.04731869945923488,0.24856626987457275
1968-08-01,-0.0016359008244566015,0.001454925931727466,-0.007995624042837973,-20.778095722198486,0.054852018753687545,-3.474709391593933
1968-09-01,-0.018417379642660554,-0.005819145530366745,-0.005262614467207447,-16.805607080459595,0.05128573626279831,7.631891965866089
1968-10-01,0.001247105821086144,-0.0039766262768982695,-0.006443470806242471,-15.938949584960938,0.0074708826529483,5.972966179251671
1968-11-01,-0.0011495091933505358,0.017930963225901507,-0.009429361297184205,-21.083098649978638,-0.004402883738900225,1.2342512607574463
1968-12-01,0.019823115419697116,0.0153050261686962,0.005362993742088716,-1.1016309261322021,0.052619551618893944,-15.042537450790405
1969-01-01,0.018697458545903902,0.019879051922963787,-0.0014072706750837194,-0.39922595024108887,-0.04413856814304988,-0.8779406547546387
1969-02-01,-0.0025544907092242626,0.019154870787110083,0.0038497546410943607,-5.624347925186157,-0.04787947361667951,-8.226722478866577
1969-03-01,0.010177242645138019,0.0011058834691842396,0.008056477370511097,-22.03306555747986,0.004419379401952028,-23.769670724868774
1969-04-01,-0.00788569702087222,0.0025392184630991556,-0.0365250375510818,-54.26991581916809,0.10082571456829707,-8.92951413989067
1969-05-01,-0.030249437770328007,0.0021557028118807534,-0.03608941571809441,-35.71208119392395,0.04983080240587394,3.0638158321380615
