,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,26.447266,22.507965,26.16986,26.574524,19.046173,23.71994
1965-02-01,26.840454,22.514465,26.022156,26.188324,18.03778,25.738739
1965-03-01,27.979584,22.261475,25.950317,26.423828,17.471436,27.168762
1965-04-01,29.042877,22.192139,26.713715,26.917786,18.517273,27.04953
1965-05-01,28.69162,22.898651,27.080444,27.279541,19.609985,26.637878
1965-06-01,28.269989,23.179565,28.358795,27.64328,21.907715,26.133423
1965-07-01,27.638306,24.028809,28.748505,28.11679,24.516785,25.020752
1965-08-01,27.308472,24.656006,29.250946,28.286957,26.174835,23.069305
1965-09-01,27.116882,25.336578,28.884705,28.692108,25.681366,22.926605
1965-10-01,27.339417,25.877472,28.716553,28.6492,23.7359,24.220398
1965-11-01,27.181244,25.486786,27.723114,28.53244,21.501556,23.536316
1965-12-01,27.431244,24.038788,26.970184,27.948639,20.311035,23.795776
1966-01-01,27.730774,23.150787,26.438782,27.094849,18.631805,24.819489
1966-02-01,27.678314,23.064026,25.624847,26.643005,17.732147,25.674255
1966-03-01,28.348541,22.891083,25.521973,26.681335,17.468414,25.29956
1966-04-01,28.661194,23.336853,26.531067,27.239075,17.683746,24.49524
1966-05-01,28.04898,23.650543,27.563354,27.573944,19.323181,23.483093
1966-06-01,27.538635,23.749878,28.395416,28.119568,21.685303,23.540588
1966-07-01,27.180084,24.134155,28.99353,28.478638,24.0,23.05951
1966-08-01,26.92038,24.918823,29.493774,28.685394,24.998505,21.776062
1966-09-01,26.851776,25.726196,29.419159,28.689941,24.824524,21.192596
1966-10-01,26.771606,25.844727,28.994019,28.856354,23.68332,21.767487
1966-11-01,26.659637,25.705536,27.560822,28.501343,21.202698,21.392822
1966-12-01,26.377747,24.236023,26.211853,27.621857,19.612152,21.978302
1967-01-01,26.403412,23.088959,25.833984,27.026459,18.574524,23.320343
1967-02-01,26.927277,22.248596,25.560028,26.65384,18.4263,25.290588
1967-03-01,27.711578,21.709198,25.883057,26.548157,18.405762,26.139984
1967-04-01,28.340607,22.658752,26.409943,26.890228,18.645142,25.347198
1967-05-01,28.340607,22.838562,27.242798,27.215271,20.460632,24.214325
1967-06-01,27.463165,23.1651,28.422241,27.987549,22.42688,23.012848
1967-07-01,26.513123,23.820679,29.248627,28.225922,24.683105,21.299011
1967-08-01,25.977234,24.69812,29.369812,28.361145,26.078888,20.220734
1967-09-01,26.54715,25.468903,28.985687,28.787354,26.147491,19.838104
1967-10-01,26.190063,25.864532,28.18686,28.947632,24.357056,20.995514
1967-11-01,26.287231,24.985596,27.414093,28.46582,22.55658,21.464783
1967-12-01,26.303772,23.970917,27.003906,27.691559,20.39853,21.232422
1968-01-01,26.275726,22.89853,26.375153,26.677856,18.727478,22.240204
1968-02-01,26.898438,22.558716,25.69159,26.127838,18.632996,24.70337
1968-03-01,27.25357,22.252563,25.232605,26.333588,18.448517,24.757263
1968-04-01,28.120148,22.405396,26.060577,26.424103,19.208221,24.975891
1968-05-01,27.930695,22.839172,27.245178,27.38861,19.909088,23.200226
1968-06-01,27.257538,23.172546,28.243774,27.893097,21.147095,22.197174
1968-07-01,27.26892,23.97876,29.042572,28.167603,23.604828,21.763885
1968-08-01,27.138336,24.977875,29.56488,28.609802,24.977875,21.828674
1968-09-01,26.969177,25.557068,29.361603,28.849182,24.919495,21.801971
1968-10-01,26.69812,26.228241,28.778961,28.593475,22.580505,22.462769
1968-11-01,26.775787,25.894867,27.715057,28.123108,20.881989,22.488495
1968-12-01,27.139801,24.71524,26.556671,27.676971,19.66922,22.80011
1969-01-01,27.217651,23.962708,25.944489,27.204834,18.577301,23.933472
1969-02-01,27.371979,23.46637,25.721436,26.71463,17.817902,24.667725
1969-03-01,28.373383,24.005249,25.775787,27.502228,17.15747,26.7659
1969-04-01,29.228119,23.672485,26.944855,27.824738,18.157867,27.020752
1969-05-01,29.125061,23.785278,27.881653,28.381592,19.320251,25.757843
1969-06-01,28.24057,24.086273,28.985596,28.615387,21.443573,25.195343
1969-07-01,27.35556,24.399567,29.909058,29.041992,24.365204,22.894653
1969-08-01,26.906403,25.376862,29.989563,28.868195,25.71222,22.095795
1969-09-01,27.124847,25.450195,29.546051,28.998932,25.9245,21.45279
1969-10-01,26.763855,25.831665,29.017914,29.254272,23.565826,21.848114
1969-11-01,26.757202,25.682983,27.852936,28.81076,21.357422,22.976685
1969-12-01,26.972046,24.59134,26.72232,27.95343,19.697662,23.360748
1970-01-01,26.98941,23.954102,26.029633,27.267822,18.025513,24.552795
1970-02-01,27.495636,22.873962,25.172668,26.8768,17.337463,25.730011
1970-03-01,27.928009,23.092468,25.596222,26.761078,17.177307,25.645813
1970-04-01,28.753448,23.215393,26.73111,27.209442,17.559052,25.704712
1970-05-01,28.2901,23.448364,27.136108,27.454315,19.528717,23.345062
1970-06-01,27.242523,23.468018,28.409424,28.37741,21.840332,21.565002
1970-07-01,26.423767,23.995422,29.281372,28.608826,24.186554,20.032349
1970-08-01,26.232635,24.691742,29.530884,28.66565,25.850891,19.575714
1970-09-01,26.280151,25.228455,29.341827,28.576263,25.674744,20.542725
1970-10-01,26.278625,25.575562,28.808228,28.8237,23.32544,20.919281
1970-11-01,26.102997,25.292511,27.778198,28.454895,21.08252,20.808228
1970-12-01,25.944916,24.010406,26.311157,27.711548,19.72345,20.857819
1971-01-01,26.118378,23.44461,26.226593,26.995483,18.321442,22.544312
1971-02-01,26.362488,22.240417,26.012634,26.409424,17.573334,24.321228
1971-03-01,27.071075,21.85202,25.994843,26.39212,17.815948,25.620789
1971-04-01,27.92395,22.194458,26.23993,26.742981,18.511688,26.017578
1971-05-01,27.502441,22.603119,27.479736,27.505402,19.9758,24.371613
1971-06-01,26.993011,22.915894,28.512451,27.950623,22.420776,23.17334
1971-07-01,26.819061,24.162598,29.317902,27.99759,24.05835,21.938019
1971-08-01,26.297272,24.661682,29.460205,28.38794,25.673157,20.923065
1971-09-01,26.16681,25.27243,28.843536,28.256012,24.82129,20.519348
1971-10-01,26.301208,25.759644,28.527771,28.355316,22.674255,21.338623
1971-11-01,26.265137,25.081696,27.987183,28.07663,20.804474,21.571869
1971-12-01,26.237976,23.934296,27.145203,27.285034,19.16394,21.71762
1972-01-01,26.452911,22.703033,26.737,26.758514,17.997131,23.628906
1972-02-01,26.730286,21.824982,26.053589,26.270233,17.630798,25.925903
1972-03-01,27.822601,21.259705,26.31662,26.27359,17.61264,27.133942
1972-04-01,28.630829,22.143494,26.688202,26.912018,18.188446,26.781952
1972-05-01,28.626526,22.4859,27.799164,27.333344,20.112885,26.583466
1972-06-01,28.224792,23.353424,28.1875,27.69635,22.951233,26.239624
1972-07-01,27.75708,23.705414,29.029694,28.1875,25.459137,24.970856
1972-08-01,27.484955,24.391205,29.233887,28.108124,26.544739,24.900055
1972-09-01,27.529907,25.06601,29.234833,28.416565,25.324738,24.1344
1972-10-01,27.773804,25.844116,28.859436,28.643738,22.816376,24.506958
1972-11-01,27.567688,24.84317,28.398865,28.020111,21.901031,24.639893
1972-12-01,27.82309,23.497864,27.4003,27.669098,20.012451,25.403168
1973-01-01,27.944153,22.6044,26.624756,26.976685,18.354462,26.239319
1973-02-01,27.598022,21.726746,26.003876,26.975708,17.8331,25.886871
1973-03-01,28.460144,21.917023,26.275726,26.907257,17.86853,26.5
1973-04-01,28.450928,22.317017,26.5961,27.13153,18.149109,25.398071
1973-05-01,28.237335,23.050995,27.399475,27.635895,19.601532,24.346619
1973-06-01,27.467926,23.271881,28.723755,28.225708,22.02478,22.595673
1973-07-01,26.948517,24.032532,29.195587,28.851898,24.286407,21.104431
1973-08-01,26.207275,24.721863,29.28247,28.580536,25.361664,19.388916
1973-09-01,26.078644,25.260193,29.09607,28.490753,25.42331,19.33551
1973-10-01,26.086884,25.588837,28.77472,28.71695,23.653412,20.283539
1973-11-01,25.935425,25.07669,28.037842,28.161621,21.493744,20.72528
1973-12-01,25.724274,23.738861,26.480072,27.038818,19.569977,21.407806
1974-01-01,25.839386,22.396912,26.25055,26.549622,18.567291,23.41748
1974-02-01,26.421356,21.697449,25.926025,26.223145,18.10962,25.46054
1974-03-01,27.05719,21.377838,25.772339,26.181519,17.482117,26.347443
1974-04-01,28.151154,21.471802,26.387604,26.62204,18.159058,26.448303
1974-05-01,28.060608,22.18106,27.282349,27.052795,19.865356,25.49823
1974-06-01,27.563324,23.318115,28.349396,27.503601,21.843811,24.285309
1974-07-01,26.840363,23.674438,28.914734,28.00824,23.89618,22.213379
1974-08-01,26.687653,24.522217,29.38562,28.338623,25.260834,21.124786
1974-09-01,26.510956,25.233429,28.479614,28.31662,25.39444,21.537415
1974-10-01,26.27356,25.315643,27.957336,28.435547,23.306854,20.698456
1974-11-01,25.88147,24.35971,27.075806,28.003357,21.955414,21.221191
1974-12-01,25.857971,23.145325,26.458557,27.230957,20.298553,20.982819
1975-01-01,26.260529,22.332733,26.060638,26.473633,18.650085,23.350616
1975-02-01,26.77774,21.649567,26.15445,25.974823,17.741577,25.219055
1975-03-01,27.415161,21.4393,26.305786,26.258636,18.332794,26.734344
1975-04-01,28.110107,21.802795,26.701813,26.874847,18.720825,26.099304
1975-05-01,27.889923,22.083313,27.680115,27.28363,19.826416,24.15683
1975-06-01,27.190277,22.739136,28.70462,27.61789,21.22525,22.906982
1975-07-01,26.82251,23.682068,29.083221,28.252472,24.762207,22.200714
1975-08-01,26.597626,24.903656,29.268494,28.473602,26.153503,20.59491
1975-09-01,26.174255,24.90979,28.92337,28.437286,25.20868,19.952759
1975-10-01,26.159637,25.2016,28.508972,28.456635,23.915436,20.451569
