,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.01029551,0.038715005,0.0025208592,0.029364407,0.03356695,0.0051473975,0.05904472
1965-02-01,0.008772075,0.031623244,-0.09203577,0.021011949,0.0358783,0.015548646,0.016809404
1965-03-01,0.0069335103,0.034039736,-0.21175498,0.031097949,0.020434082,0.020171404,0.05510485
1965-04-01,0.005882859,0.027315676,-0.18743289,0.061618745,0.027841032,-0.009666443,0.08940786
1965-05-01,0.01533854,-0.00073611736,-0.41069156,-0.014919579,0.005935371,0.008509457,0.038399816
1965-06-01,0.026580274,0.0004196167,-0.214329,-0.024848044,0.034407437,-0.00089371204,0.038977683
1965-07-01,0.011556268,-0.0025746822,-0.32947797,0.0077739954,0.034985304,-0.048014402,0.06172383
1965-08-01,-0.002732277,0.00556767,-0.37628347,0.02337581,0.031045437,-0.025846124,0.045123875
1965-09-01,-0.031519532,0.014025211,-0.40932578,-0.007617712,0.04528147,0.009139836,0.03277898
1965-10-01,0.002468288,0.0017853975,-0.49090713,0.0044119954,0.03283149,0.021957457,-0.037245452
1965-11-01,0.0037816167,-0.0033626556,-0.3193919,-0.009141147,0.032936573,0.021589756,0.004096806
1965-12-01,0.008667052,0.020118892,-0.30846536,0.024163783,0.04827577,0.02847141,0.050061822
1966-01-01,0.01931727,0.0104724765,-0.37723935,-0.004800737,0.029256225,0.034909606,-0.040635824
1966-02-01,0.022736609,0.036095023,-0.2284736,0.06832832,0.03974235,0.047584116,-0.0117762685
1966-03-01,0.0019012094,0.015533149,-0.15288258,0.026338398,0.025335371,0.014074206,0.015852273
1966-04-01,0.033222735,0.02196157,-0.08709377,-0.016973734,0.036003828,0.005092621,0.060486555
1966-05-01,0.009195924,0.010107756,-0.49988103,-0.021487296,0.035274327,0.020274699,0.035639107
1966-06-01,0.006642759,-0.0023843646,-0.3629691,-0.011411548,0.042933762,-0.0009254813,0.058799684
1966-07-01,0.024833858,-0.0019284487,-0.028645217,-0.01022619,0.043252885,-0.046836317,0.06582081
1966-08-01,0.009378254,0.006095648,-0.33807606,0.004636705,0.04316169,-0.031517506,0.041930735
1966-09-01,-0.005256653,0.015487552,-0.12466133,0.030122459,0.030715168,-0.008174539,-0.0058493614
