,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,2263.923611111111,1250.6505292727625,3921.2181678185093,3172.8897094726562,2083.860685387436,1884.4311749493634,1185.175412200218
1965-02-01,2260.2110460069443,1249.9452492042824,3893.541541466346,3164.884567260742,2072.494444555166,1886.4062273943864,1182.9820499863736
1965-03-01,2265.2128092447915,1250.932933666088,3910.5245736929087,3164.034080505371,2084.7864267777422,1882.6219346788193,1182.4555862781613
1965-04-01,2261.1947970920137,1250.0914773823304,3948.953481820913,3177.115058898926,2085.904242067921,1881.9096317997685,1180.5726517078488
1965-05-01,2257.8682454427085,1250.2229516300156,3926.4432466947114,3179.342842102051,2083.8289221938776,1886.7630570023148,1180.3209171738736
1965-06-01,2259.6354166666665,1252.804904513889,3935.6342022235576,3194.837760925293,2088.246746452487,1889.0536838107637,1180.418147597202
1965-07-01,2257.91015625,1252.5053198543596,3944.324669471154,3202.606201171875,2089.5213847257655,1888.993665907118,1181.485411178234
1965-08-01,2256.7374674479165,1251.4492308063273,3933.3399846003604,3189.2059326171875,2082.2018993144134,1886.5761085792824,1180.8908861736918
1965-09-01,2257.9659016927085,1251.0710690345293,3927.6921198918267,3182.9574584960938,2081.3545071348854,1887.1511953848378,1179.8498109329578
1965-10-01,2253.7565104166665,1250.5583285108025,3913.36176945613,3185.756301879883,2080.10216537787,1883.8408293547452,1182.3536717614463
1965-11-01,2264.7960069444443,1250.2415635850696,3926.788095327524,3183.45947265625,2079.7273596938776,1884.9633110894097,1183.6134089980014
1965-12-01,2272.9371473524307,1250.8372667100696,3933.507127028245,3176.862907409668,2085.756387515944,1885.489343713831,1184.62283112282
1966-01-01,2263.872612847222,1250.5116705246915,3877.4261474609375,3151.736259460449,2074.832215601084,1882.373951099537,1185.8508442723473
1966-02-01,2260.9004720052085,1251.018081476659,3882.6190655048076,3168.258476257324,2080.674151985013,1890.4954698350693,1185.3073474972748
1966-03-01,2265.2157931857637,1249.5493646315588,3928.797325721154,3181.3756942749023,2079.8253896285078,1887.235966435185,1184.0742953988008
1966-04-01,2256.776801215278,1249.8097511574074,3904.2543851412256,3171.4282989501953,2080.632174744898,1886.6923014322915,1180.8261605196221
1966-05-01,2258.1278483072915,1250.6642433449074,3942.6739032451924,3203.481674194336,2086.829609773597,1888.7248851634836,1180.5649158566498
1966-06-01,2257.423366970486,1251.331169222608,3937.5152587890625,3200.277328491211,2087.4089455117987,1889.4127739800347,1181.2478708666424
1966-07-01,2255.345458984375,1251.7448368778935,3947.3060021033652,3194.359588623047,2087.729940609056,1885.260913990162,1180.0408651662428
1966-08-01,2254.6445041232637,1251.6454173900463,3926.9721397986777,3190.323257446289,2083.5935008769134,1887.3128255208333,1181.1778933502908
1966-09-01,2256.6548665364585,1251.4886248553241,3922.454364483173,3183.27693939209,2081.020183952487,1881.1755145037614,1179.7342699627543
1966-10-01,2254.4209798177085,1250.1010018807872,3900.975388746995,3177.458381652832,2075.9553870376276,1882.2873716001156,1181.3174225563228
1966-11-01,2264.214545355903,1248.981677396798,3934.576181265024,3182.763671875,2075.5622708067604,1884.4870108145253,1185.484917219295
1966-12-01,2271.4686414930557,1249.0245225694446,3939.1240046574517,3175.1415252685547,2078.841228874362,1885.667249891493,1185.1074928461119
1967-01-01,2273.3500162760415,1250.6246081693673,3914.666043795072,3178.8209915161133,2080.558683434311,1889.4508644386574,1185.5513461800508
1967-02-01,2264.12841796875,1250.4288284866898,3927.9686560997593,3183.693504333496,2087.15857680963,1885.7285111038773,1185.2806623591932
1967-03-01,2268.6385091145835,1249.828182267554,3941.7630709134614,3180.789566040039,2084.491963289222,1888.3976689091435,1184.0483199718387
1967-04-01,2252.1797688802085,1249.9049509307486,3926.3876108022837,3166.9164657592773,2078.1573860012754,1883.565040870949,1181.7192609920057
1967-05-01,2256.7820909288193,1250.9539116753472,3931.694852388822,3193.4619903564453,2087.368712133291,1885.0880940755208,1180.2318484284158
1967-06-01,2258.634033203125,1251.5075231481483,3942.4710787259614,3202.5142669677734,2087.797452965561,1887.7227783203123,1179.0757290152617
1967-07-01,2258.4617784288193,1252.4741542486497,3938.7638972355767,3205.2974700927734,2087.985167211416,1891.2640606915509,1182.4516828670057
1967-08-01,2255.766059027778,1252.1688729745372,3934.1620812049277,3201.4537811279297,2084.4603246572065,1890.3668438946759,1182.0822782294695
1967-09-01,2258.9283582899307,1251.3504894868827,3926.0704627403843,3183.091163635254,2080.2332041214922,1883.27715838397,1180.4750664289609
1967-10-01,2261.8138292100693,1250.8684775270062,3931.5382737379805,3188.124465942383,2082.2284309231504,1885.624638310185,1182.1785150572312
1967-11-01,2257.3206922743057,1249.3874180169753,3932.8589806189902,3183.772087097168,2079.5225805165815,1882.8301323784722,1183.9664902797965
1967-12-01,2269.740668402778,1251.1994839891977,3923.2447697566104,3158.957290649414,2077.2381218112246,1885.8977141203702,1183.8799764943678
1968-01-01,2275.761990017361,1251.0866669077932,3936.6654616135816,3181.5406799316406,2082.149832589286,1890.908474392361,1188.1481081940408
