,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,31.90965323612608,65.72769909370237,24.618536949157715,342.1648297991071,24.587963473412298,30.637347508990576,64.06403983511576
1965-02-01,30.544833479256468,66.93704186416254,24.340012550354004,364.151736668178,24.10919025380124,29.381797427222843,65.76647874785633
1965-03-01,29.731928069016032,68.87127946062786,24.32182216644287,381.2762941632952,23.990641358078165,29.358191717238654,67.28053674465274
1965-04-01,30.516052246093754,69.26268600836033,24.646002769470215,381.93727220807756,25.139630225396925,30.204806252131387,69.34166419796827
1965-05-01,33.108178500471446,68.73778366461033,25.17853355407715,377.5961739676339,26.419212997600596,32.22281743609716,69.7599131886552
1965-06-01,37.41004549223801,65.31004556795446,25.725025177001953,369.00896344866067,28.575257332094253,34.767723083496094,69.10351543891721
1965-07-01,42.05611327598835,62.40805183968893,26.165075302124023,363.9939989362444,29.91962432861328,37.00243631998698,67.95241193073552
1965-08-01,45.05856283779802,61.66152954101563,26.64004898071289,343.8155310494559,30.498205205445647,38.77859569731213,67.45206786365044
1965-09-01,43.49069266483702,62.661775728551355,27.18953514099121,335.8728408813476,30.183209655105426,38.18750230092851,67.05174329804211
1965-10-01,40.240679116084664,64.47404070598324,27.211660385131836,349.35594286237443,28.993577854607693,36.636864192902095,67.12412485262243
1965-11-01,36.95673120432887,65.54654284221371,26.69247817993164,346.6055188860212,27.495782093335222,34.09966362847222,66.79466526682785
1965-12-01,34.52982080393824,65.79881063321741,25.842815399169922,344.2614419119698,25.950538471180906,32.2364988781157,66.62444603152392
1966-01-01,31.61089009252088,67.30937957763672,25.142745971679688,359.4700949532645,24.648785334761424,30.740311032249814,67.50104950695504
1966-02-01,29.76369200081661,68.13012099847562,24.951226234436035,370.81764766148154,23.72156778971354,29.772373986622643,67.507636837843
1966-03-01,29.02347301614696,69.15435791015625,24.82371711730957,358.6127417428153,23.760582298360845,29.506038484119234,67.38258920064787
1966-04-01,29.722808969431913,70.32883341719464,25.252713203430176,346.2462833949497,24.64684312061597,30.645119197784908,68.82463315638101
1966-05-01,32.69830243340854,69.4258945744212,25.623533248901367,329.76311274937217,26.3799072593771,31.72514476473369,68.52784505704554
1966-06-01,37.36045113925277,67.17254359547685,26.150634765625,330.3415843418666,28.190159541304393,33.82090008448041,67.48266452696265
1966-07-01,41.73614238870555,64.32010836717559,26.520134925842285,332.0242200578962,29.7300297726867,35.96756344749814,67.36484620629288
1966-08-01,44.19256407639076,62.35441347447838,26.93757438659668,319.3221773420061,30.63665615615024,38.05511716812376,66.41563322485948
1966-09-01,42.93783122095569,62.71467441465797,27.379910469055176,315.4957635062081,30.402320943852907,38.899473160032244,65.9769942120808
1966-10-01,40.798072157234984,64.36791303681164,27.349413871765137,318.97433144705633,29.54889933268229,37.27940150669643,65.37911484881145
1966-11-01,37.18426145356277,66.36249263112138,26.92954158782959,320.3174318586077,27.565484405845723,34.23468271891276,65.18483976038492
1966-12-01,34.41548511899751,67.59761252054355,25.95875072479248,321.145875113351,25.43445915304204,31.748450748504155,63.99136520013577
1967-01-01,31.82878823115908,68.22958690364187,25.12324333190918,340.11031559535434,24.48019007200836,30.29210226876395,63.97514808468703
1967-02-01,30.840219300368737,68.90046654677973,24.480530738830566,363.5182244437081,24.25634527719149,29.759437318832155,65.33443637010528
1967-03-01,30.519853789230876,68.75028377626,24.30185031890869,365.0350843157087,24.35445067703083,29.77551051548549,66.05154363120475
1967-04-01,30.617345612624597,69.49144223841226,24.85008144378662,356.3165664672851,24.881920763241347,30.637665400429377,67.7855933584818
