,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,-6.6763916,2.035492,-0.5027466,-1.7047424,0.7451782,-5.4644165,1.022583
1965-02-01,-7.6183167,1.95578,-1.0853882,0.05621338,0.33963013,-6.8099976,1.1579285
1965-03-01,-8.426056,2.7626953,-1.3712158,1.3895264,0.17108154,-7.2160645,2.200348
1965-04-01,-8.391327,3.167633,-1.3764038,0.9048462,0.56903076,-7.048126,2.8981934
1965-05-01,-7.2232666,2.7160645,-0.95928955,0.5949707,1.0375366,-5.489868,2.6487122
1965-06-01,-4.4420776,1.8518372,-0.26428223,0.39285278,2.618225,-3.6482239,2.529419
1965-07-01,-1.3695374,0.9975281,0.23660278,-0.44995117,3.2778015,-1.8540344,2.1676025
1965-08-01,0.7505493,0.72610474,0.9850769,-2.3205566,3.861084,-0.24038696,1.9186096
1965-09-01,-0.2975464,0.8206482,1.5850525,-2.5438538,3.4142456,-0.9501648,1.6464233
1965-10-01,-1.7846375,1.2749939,1.3932495,-1.4438477,3.0523071,-2.2731018,1.6751709
1965-11-01,-3.7166138,2.2000732,0.8798218,-2.2531738,1.9336243,-4.2030945,1.3917542
1965-12-01,-5.075775,2.428131,0.1508789,-1.9807129,1.1936951,-5.2349243,1.6547546
1966-01-01,-7.0919495,2.4311218,-0.62438965,-1.0237732,0.59552,-6.2658997,1.8875122
1966-02-01,-8.448364,2.7207336,-1.2752991,-0.31866455,-0.3680725,-7.4085083,1.6853943
1966-03-01,-9.104645,3.0508423,-1.5215759,-0.76464844,-0.5422363,-7.6643677,2.2843323
1966-04-01,-9.191223,3.2945862,-1.013092,-1.7816162,0.25421143,-6.887085,2.3843384
1966-05-01,-7.140869,2.9082031,-0.70910645,-2.6350098,1.4452515,-6.1953125,1.9308777
1966-06-01,-3.8772888,2.205017,-0.14752197,-2.3684387,2.4863892,-4.65036,1.6296082
1966-07-01,-1.1452637,1.4755554,0.782135,-2.6036682,3.3303528,-2.636444,1.5169067
1966-08-01,0.493927,1.1560669,1.4939575,-3.6322021,4.0855103,-1.004303,1.5121155
1966-09-01,-0.65701294,1.1312256,1.8331909,-4.1805115,4.046051,-0.620697,1.4786682
1966-10-01,-1.7120972,1.5310059,1.5622559,-3.7882996,3.4382324,-1.965271,1.2158203
1966-11-01,-3.9745178,2.6054993,1.449646,-4.267517,1.9004822,-3.836853,0.9992981
1966-12-01,-5.3752136,2.9849548,0.6208496,-3.6994324,0.53411865,-5.5264893,0.7000122
1967-01-01,-7.1655884,3.1273804,-0.37390137,-2.3200989,0.19354248,-6.3797913,0.76297
1967-02-01,-7.7730713,3.2025146,-1.315918,-0.48205566,-0.21261597,-6.672241,1.1546326
1967-03-01,-7.914612,2.7659912,-1.6032104,0.21026611,-0.046661377,-6.998596,1.7818604
1967-04-01,-8.546509,3.0540771,-1.0717163,-0.77020264,0.2925415,-6.4340515,2.2232056
1967-05-01,-6.5566406,2.8438416,-1.1387329,-1.8714294,1.1570435,-6.296234,2.2548523
1967-06-01,-4.3204956,2.028473,-0.4396057,-2.7528992,2.6564941,-4.275421,1.6974182
1967-07-01,-0.7393799,1.1387329,0.1395874,-4.113434,3.8361816,-2.1091309,1.1006775
1967-08-01,1.7401733,0.56521606,0.83166504,-5.006958,4.1421204,-0.630249,0.74954224
1967-09-01,0.6164551,0.8358154,1.6691895,-5.45105,3.6965332,-0.23544312,1.2579956
1967-10-01,-1.5224304,1.5175781,1.5871887,-4.327057,2.8642883,-1.0681763,0.8674927
1967-11-01,-2.839569,2.1145935,0.90960693,-3.9629211,1.9863892,-3.1230164,0.8595276
1967-12-01,-4.8676453,2.223053,0.6529541,-4.2155457,1.5559387,-4.8355713,0.85580444
1968-01-01,-6.9319763,2.4394226,-0.20922852,-3.2297974,0.90515137,-5.827484,0.8057251
1968-02-01,-7.3215027,2.5168152,-1.1863403,-0.8865967,0.101623535,-6.664154,1.3084717
1968-03-01,-7.654602,2.590271,-1.1524658,-0.86361694,-0.38827515,-6.8746033,1.6326904
1968-04-01,-7.9579773,2.9793396,-1.1457214,-1.0126648,0.072021484,-6.6269836,2.1315918
1968-05-01,-7.5713196,3.001007,-0.7352905,-2.7538147,1.2911377,-5.768463,1.976654
1968-06-01,-5.6459045,2.3875732,-0.1918335,-3.6358032,2.410797,-4.3208313,1.4245605
1968-07-01,-2.5620422,2.2326965,0.4526062,-3.853485,3.4252014,-2.5308838,1.6515503
1968-08-01,-1.1477051,1.5429688,1.142334,-3.6083984,4.1278076,-0.5803833,1.7012634
1968-09-01,-1.3769226,1.1985168,1.4952698,-3.663025,3.8966064,-0.15426636,1.5041809
1968-10-01,-3.3881226,1.7662354,1.5990295,-3.225891,3.0903015,-1.7311707,1.0094604
1968-11-01,-5.003601,2.3369446,1.2032776,-3.2877808,1.9387817,-3.6166992,0.9995117
1968-12-01,-6.1202393,2.4375,0.35668945,-3.039795,0.71676636,-5.3897095,1.2998962
1969-01-01,-7.358368,2.6438293,-0.39419556,-2.0252686,-0.014251709,-6.2380066,1.2589111
1969-02-01,-8.055908,3.0184631,-0.6036072,-1.4404297,-0.38671875,-7.474457,1.2638245
1969-03-01,-9.331787,3.3213196,-0.61605835,0.530426,-0.45968628,-8.088379,2.137909
1969-04-01,-9.262878,3.5922546,-1.0245361,0.5229492,0.447052,-8.016907,2.7303162
1969-05-01,-7.8912964,3.1512756,-0.6338196,-0.63742065,1.4863892,-7.287781,2.7297974
1969-06-01,-5.329712,2.5179138,0.073638916,-0.82214355,2.9681091,-5.1871643,2.2230835
1969-07-01,-1.4028015,1.464508,0.799469,-2.7344055,4.279999,-2.9277344,1.7265015
1969-08-01,0.51657104,0.9611206,1.389801,-3.312622,4.5811462,-1.15448,1.4979858
1969-09-01,-0.29382324,0.9649658,1.6495056,-4.0558777,4.037384,-1.3224182,1.6161804
1969-10-01,-2.1316528,1.4176025,1.447876,-3.7739868,3.395813,-2.1449585,1.1417542
1969-11-01,-4.467041,1.9351501,1.2019043,-2.731903,2.1443481,-3.8030396,1.0486145
1969-12-01,-5.429291,2.617279,0.56936646,-2.363037,0.99853516,-5.815399,1.2482605
1970-01-01,-7.6526794,2.9760742,-0.17700195,-1.2798462,0.19699097,-7.1009827,1.1567688
1970-02-01,-8.453735,2.8780823,-0.9858093,-0.17068481,-0.72802734,-7.6138,1.5949402
1970-03-01,-8.816101,2.73938,-1.2402039,-0.39926147,-0.44885254,-8.036621,1.8829346
1970-04-01,-9.203705,3.0181274,-1.1618652,-0.5590515,0.4673462,-7.611145,2.489685
1970-05-01,-7.635132,2.7616882,-0.5432739,-2.7763672,1.014679,-6.427948,2.1686707
1970-06-01,-4.858856,2.3667908,-0.035736084,-4.181122,2.6632996,-4.621765,1.4963989
1970-07-01,-1.3207092,1.6897888,0.6721802,-5.4098206,3.839203,-2.922577,0.9815979
1970-08-01,0.7607422,1.3191528,1.2990112,-5.6864624,4.2687073,-1.0291443,0.970459
1970-09-01,-0.0043640137,1.4399414,1.3970642,-4.690094,4.109009,-0.35098267,1.0473328
1970-10-01,-2.394928,2.0914307,1.4793091,-4.5148926,3.374054,-2.1263123,0.8444519
1970-11-01,-4.008667,2.5635376,1.5149231,-4.613037,2.3569336,-3.8258057,0.6817322
1970-12-01,-5.4433594,2.8562317,0.36590576,-4.566742,0.8865967,-5.4707336,0.5203552
