,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7
1965-01-01,-4.756108373583273e-06,-9.850644144333071e-06,-1.934180983091278e-06,-9.74383099624179e-06,3.084393418768221e-05,-2.145180486776452e-05,4.200275389334622e-06
1965-02-01,-4.9359320664704486e-06,1.2300216541108157e-05,-8.894775814007756e-06,-3.7087160034052556e-06,2.0669758019461627e-05,2.5362913018195992e-05,-3.6010518393279356e-06
1965-03-01,-3.5628789652056728e-06,1.2025114604815219e-05,-9.70686778028784e-06,-2.1208367411729764e-05,-7.770988271918861e-06,-1.1589593971924234e-05,1.9566853196643617e-05
1965-04-01,-4.929579880509752e-06,5.4145291667535075e-06,-2.427156498427239e-06,-1.3755879990640096e-06,3.659377918146284e-05,-3.052285036473121e-05,-8.054989255311817e-06
1965-05-01,-2.5991846277340598e-06,-4.382642752413328e-06,-4.036781651648083e-06,7.488773144982525e-07,-1.119718311721434e-06,-2.1511823433684185e-05,-2.157443818957646e-05
1965-06-01,-1.3155405234711996e-06,-2.874441431938774e-05,-6.335944074080486e-06,-1.1330319915169352e-06,-1.735671405965279e-05,-1.104321401928448e-05,-1.4409433986103343e-05
1965-07-01,2.51310184179952e-07,-2.950759557683745e-05,-7.566245728624111e-06,-3.250990057370485e-06,-4.06848617525871e-05,3.311630886552545e-06,-1.4200439023704307e-05
1965-08-01,1.652944234347976e-06,-2.530797145381156e-05,-4.453155869491667e-06,-5.149643098551155e-06,-3.154012964452184e-05,-1.4636581605979395e-06,-1.6333602497584447e-05
1965-09-01,-1.7788775523114476e-06,-1.8449184658998597e-06,-3.363853242914939e-06,-3.845337681150963e-06,1.2488828815548912e-05,-1.633937144005257e-05,-3.443857839675215e-05
1965-10-01,-3.2870693123482473e-06,-3.352795020974655e-05,-1.310766338236753e-06,-5.185511140116931e-06,3.097630139693917e-05,2.2143629192012463e-06,-1.6126122041580104e-06
1965-11-01,-3.718775702733044e-06,-1.8039647531825012e-05,-5.037499172516927e-06,1.2040673432425575e-06,-1.019790910764381e-05,-1.7885827724563165e-05,5.069558685887465e-07
1965-12-01,-3.751467202738449e-06,-1.1023542659434801e-05,-5.139584018195007e-06,-9.073940804826211e-06,-1.8541662224639106e-05,-4.148184719573086e-05,-1.5776648702423857e-06
1966-01-01,-3.777454370859072e-06,1.566810674881304e-05,-1.1763456811577098e-05,-2.188975585876543e-05,-4.3662982664370376e-05,-1.2197224761065525e-07,1.6417939348131135e-05
1966-02-01,-2.4732156079488754e-06,5.3392053208275074e-06,-1.2486417868076501e-05,-2.6359102526864626e-05,-2.852896484130594e-05,6.257591343859935e-06,5.626823266262047e-06
1966-03-01,-4.147625267525951e-06,2.662377230283002e-06,-1.0863369659875056e-05,3.7627459066355448e-06,3.5064135772699956e-05,6.951749279930178e-07,9.22875840289002e-06
1966-04-01,-4.008131593180955e-06,7.2889810730379795e-06,-7.478687987273336e-06,-1.753565587409555e-05,-1.6148671225632173e-05,-2.422544437447666e-05,3.1454950875859535e-06
1966-05-01,-2.785685316675851e-06,-4.182714393310663e-05,-5.147549818960346e-06,9.591195982329114e-06,1.9870378764608173e-05,-1.4597875027296443e-05,-1.6834964417680368e-05
1966-06-01,6.949132033926154e-08,-2.5892133837462298e-05,-8.484577472745799e-06,6.361851587390036e-07,3.6343237752589626e-06,-4.292792255000677e-06,-1.0750172014408946e-05
1966-07-01,7.711753255912557e-07,-6.2315080463627556e-06,-7.51296921642153e-06,-8.58005465762626e-06,-2.559569825929689e-05,1.6421933347980183e-05,-1.2815467411912875e-05
1966-08-01,-1.6927642295635199e-06,-3.303656234897466e-05,-4.6627465997276746e-06,-9.026377969572945e-06,-3.5514556527362266e-05,-1.4423730034549306e-05,-9.690830151869347e-06
1966-09-01,-1.3338009382830306e-06,-2.5236218385139688e-05,-3.6276842136819753e-06,-7.91227935286309e-06,-6.4553627713134376e-06,-2.3191124556534405e-06,5.109969784509461e-06
