,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1019.5418,1011.9994,1020.35297,1013.8617,1022.06836,1017.84564,1020.33435
1965-02-01,1018.14703,1012.68835,1011.5479,1012.0893,1015.4766,1019.3043,1018.51917
1965-03-01,1020.95953,1013.863,1017.5442,1010.6983,1022.8845,1016.6909,1017.2497
1965-04-01,1017.3055,1012.3144,1028.2668,1015.1244,1023.1506,1016.81305,1016.3095
1965-05-01,1016.8732,1012.3219,1021.8457,1016.4584,1022.0144,1019.7446,1016.5793
1965-06-01,1017.7179,1014.397,1024.007,1021.9443,1023.77814,1020.3257,1015.6559
1965-07-01,1017.0692,1013.7141,1026.5546,1024.9354,1024.113,1020.3468,1016.2469
1965-08-01,1016.4763,1012.7715,1023.5065,1020.1049,1020.6023,1019.1511,1016.1303
1965-09-01,1017.0072,1012.0539,1021.9164,1017.8599,1020.6178,1019.37866,1014.5898
1965-10-01,1015.28314,1011.2241,1018.4832,1019.2534,1020.2693,1017.23047,1018.13586
1965-11-01,1020.1788,1010.91095,1021.6937,1018.35486,1019.5188,1018.12225,1018.7914
1965-12-01,1023.7583,1011.6744,1023.44946,1015.2633,1022.20294,1018.21094,1020.7505
1966-01-01,1020.50037,1012.618,1007.52576,1007.13586,1016.89844,1016.8045,1021.08685
1966-02-01,1019.0027,1013.2326,1009.36646,1012.67114,1020.4723,1021.23016,1020.06726
1966-03-01,1020.1743,1012.0703,1021.96564,1017.677,1019.20166,1019.54846,1020.3583
1966-04-01,1017.29083,1012.31445,1015.76306,1013.7621,1020.2844,1019.62415,1015.99585
1966-05-01,1016.6506,1012.60046,1025.8254,1025.6771,1022.37805,1019.76935,1015.28296
1966-06-01,1017.23517,1012.7701,1024.451,1024.2827,1023.31,1020.2951,1017.1287
1966-07-01,1015.56213,1013.16565,1027.6667,1022.3317,1023.68677,1018.1621,1015.3569
1966-08-01,1015.6861,1013.3616,1021.61633,1020.4459,1021.42487,1019.7074,1016.111
1966-09-01,1016.4059,1012.68677,1020.307,1018.4907,1020.41846,1015.2492,1014.4118
1966-10-01,1015.7969,1011.08453,1013.47797,1016.9629,1017.2809,1015.85443,1017.6594
1966-11-01,1019.2724,1009.6099,1023.49774,1018.93634,1017.0211,1017.75525,1021.64014
1966-12-01,1022.4288,1010.3097,1025.0863,1015.3837,1018.0225,1018.9713,1020.0986
1967-01-01,1023.8066,1012.68396,1017.21313,1016.68195,1018.258,1020.70825,1021.7771
1967-02-01,1019.34344,1012.914,1022.33575,1017.7929,1023.42346,1018.0693,1020.9521
1967-03-01,1022.0898,1012.2537,1025.815,1016.80023,1022.0535,1020.6125,1019.8274
1967-04-01,1013.79193,1012.277,1022.4947,1011.8031,1018.9009,1018.3922,1017.5404
1967-05-01,1016.49335,1013.07654,1022.84656,1021.489,1023.7891,1018.07587,1015.72424
1967-06-01,1017.13763,1013.2964,1025.6938,1025.619,1023.43,1018.6266,1014.609
1967-07-01,1017.2908,1013.6853,1024.4958,1026.4397,1023.3872,1022.0419,1017.6942
1967-08-01,1015.9165,1013.7187,1023.49963,1025.0052,1021.6763,1021.33154,1016.72845
1967-09-01,1017.7921,1012.46484,1021.47235,1018.3588,1019.80347,1016.2473,1015.6473
1967-10-01,1018.59827,1011.8256,1023.1216,1020.41077,1020.72284,1017.7472,1018.1527
1967-11-01,1016.01154,1010.0284,1023.6172,1018.1332,1020.0081,1016.98096,1019.7382
1967-12-01,1021.38525,1012.4352,1020.3013,1008.86743,1018.02,1019.52124,1018.5598
1968-01-01,1024.6879,1012.64795,1023.613,1017.3666,1019.76953,1021.1828,1023.1028
1968-02-01,1016.47925,1012.4118,1014.71313,1006.58826,1017.91547,1011.09296,1020.40784
1968-03-01,1015.9383,1012.9707,1025.032,1017.2621,1021.87836,1018.4793,1020.6283
1968-04-01,1015.9218,1011.75415,1017.2556,1017.21704,1020.0809,1016.5694,1016.5329
1968-05-01,1015.82166,1013.06445,1023.3203,1017.4431,1022.7679,1017.37946,1014.3045
1968-06-01,1016.3039,1013.8437,1022.9425,1020.9724,1022.4165,1018.6124,1014.48346
1968-07-01,1016.6832,1014.2952,1023.9071,1022.56177,1023.2659,1021.24146,1018.4571
1968-08-01,1015.67633,1013.48096,1022.9138,1018.56525,1021.7288,1018.4836,1017.851
1968-09-01,1018.5223,1012.1964,1020.71344,1015.34216,1020.4172,1016.3075,1015.6785
1968-10-01,1019.3938,1011.25256,1014.24084,1017.43024,1018.4099,1017.6686,1017.041
1968-11-01,1014.1808,1011.12805,1014.7933,1015.24915,1018.6833,1016.80054,1018.4357
1968-12-01,1017.3688,1011.9409,1018.93585,1013.4001,1019.75885,1017.9226,1020.5402
1969-01-01,1017.69946,1010.7429,1009.3371,1013.7779,1013.8596,1018.4819,1018.99915
1969-02-01,1012.5006,1010.86084,1009.3933,1009.6834,1012.56055,1010.54944,1017.6171
1969-03-01,1014.5185,1012.05383,1009.43884,1007.4341,1016.74725,1014.01373,1017.55096
1969-04-01,1017.68634,1011.209,1026.2015,1022.1314,1023.36,1019.0977,1014.9478
1969-05-01,1016.64307,1011.7805,1021.42944,1021.6934,1023.46295,1018.7159,1014.8242
1969-06-01,1015.1069,1012.5493,1022.8334,1022.19446,1022.73047,1016.0279,1012.7021
1969-07-01,1017.7569,1013.8259,1025.4584,1021.2754,1022.4372,1018.1992,1015.07697
1969-08-01,1014.4885,1012.0863,1022.2675,1020.05865,1020.35126,1017.9453,1013.4478
1969-09-01,1017.43555,1011.0019,1024.1519,1020.2246,1020.67944,1016.37665,1015.24915
1969-10-01,1016.6668,1010.23065,1018.3134,1016.2469,1017.3706,1015.65656,1015.6859
1969-11-01,1016.4253,1010.14575,1018.2903,1017.0106,1014.1847,1016.4422,1020.31946
1969-12-01,1019.72925,1011.05054,1028.3068,1014.4455,1018.8993,1014.0717,1017.1479
1970-01-01,1015.9636,1012.7686,1005.65015,1006.4939,1018.06757,1016.3563,1021.8039
1970-02-01,1021.57336,1012.4947,1028.5071,1022.52405,1021.00055,1019.02423,1022.1783
1970-03-01,1015.3593,1012.3645,1016.9143,1010.9943,1016.6481,1017.06464,1015.24695
1970-04-01,1019.8365,1012.5,1022.7047,1011.7698,1021.5574,1016.8674,1014.509
1970-05-01,1015.87976,1011.9748,1023.5413,1024.4177,1022.284,1020.42,1017.7087
1970-06-01,1017.1401,1013.2861,1025.419,1026.2247,1024.939,1019.1152,1015.9701
1970-07-01,1015.919,1013.61884,1024.069,1023.52234,1022.8223,1019.7349,1016.71643
1970-08-01,1014.78766,1011.94977,1022.3512,1022.7564,1021.0564,1017.1585,1013.866
1970-09-01,1016.269,1011.63007,1021.2311,1020.05396,1019.97375,1018.3225,1015.9927
1970-10-01,1017.36945,1010.19336,1018.092,1016.46326,1016.0658,1017.05804,1015.94696
1970-11-01,1019.18585,1009.90814,1019.80084,1018.15674,1019.032,1015.9071,1019.86804
1970-12-01,1018.1407,1010.80835,1019.6969,1012.26056,1019.1496,1017.4003,1019.09674
1971-01-01,1019.42346,1011.78174,1014.7204,1011.822,1020.9254,1016.0918,1019.1616
1971-02-01,1019.64484,1011.95514,1022.27374,1018.2299,1020.23486,1019.856,1017.0236
1971-03-01,1013.44305,1011.8732,1022.9419,1017.0818,1021.89935,1014.7742,1017.41907
1971-04-01,1011.5673,1012.00635,1016.6287,1015.1613,1021.0937,1015.41156,1016.3939
1971-05-01,1014.4734,1012.4422,1024.3959,1019.41187,1023.47046,1016.1193,1014.71783
1971-06-01,1017.2514,1013.5486,1024.584,1019.9226,1023.86597,1017.7064,1016.4777
1971-07-01,1015.80896,1013.09235,1023.79626,1024.0387,1022.05615,1020.5087,1016.3011
1971-08-01,1014.9988,1012.48376,1025.6924,1023.4013,1022.1937,1018.25104,1015.5824
1971-09-01,1016.9743,1011.8758,1017.29297,1018.7681,1018.5083,1015.1306,1013.86096
1971-10-01,1021.0515,1011.45984,1017.28595,1018.8276,1017.6412,1017.41907,1016.18524
1971-11-01,1017.71216,1010.9107,1025.9695,1015.0647,1017.2994,1017.117,1019.5047
1971-12-01,1021.7132,1011.4457,1021.13336,1016.0906,1017.9182,1022.0229,1018.6305
1972-01-01,1018.0825,1011.66486,1020.1711,1020.4073,1022.7715,1021.12103,1019.2087
1972-02-01,1017.00757,1012.69104,1021.201,1018.7912,1023.17896,1017.29626,1019.8161
1972-03-01,1016.1658,1011.5567,1020.183,1016.20703,1020.7329,1016.60693,1015.9895
1972-04-01,1015.40076,1011.91296,1023.97205,1016.91693,1021.19916,1017.41565,1015.78955
1972-05-01,1017.0376,1011.9161,1027.0511,1023.76263,1022.7315,1017.57874,1014.219
1972-06-01,1015.91455,1012.8679,1027.188,1025.3245,1023.31714,1015.3695,1013.1154
1972-07-01,1016.0795,1013.1891,1022.1872,1020.2642,1022.7321,1020.9791,1018.02435
1972-08-01,1015.4483,1012.0542,1022.93085,1020.92914,1021.3466,1018.3643,1016.7195
1972-09-01,1014.70526,1011.90735,1016.76385,1018.69116,1018.8274,1017.0363,1015.8652
1972-10-01,1015.9564,1010.8962,1016.64136,1018.9899,1017.955,1016.7976,1017.38873
1972-11-01,1019.01807,1010.93304,1022.4746,1012.18665,1019.7667,1016.6557,1017.53314
