,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7
1965-01-01,31.768722534179688,6.644758224487305,24.542264938354492,38.31897735595703,16.321861267089844,13.030439376831055,28.36650276184082
1965-02-01,36.30827713012695,3.366373062133789,36.52336120605469,39.74308776855469,30.422826766967773,15.236669540405273,18.519943237304688
1965-03-01,40.95537185668945,6.791406631469727,32.45470428466797,28.707050323486328,24.18216323852539,24.81600570678711,29.034563064575195
1965-04-01,28.056915283203125,4.257663726806641,27.294347763061523,36.65208435058594,22.84604263305664,10.00461483001709,18.56393814086914
1965-05-01,12.158702850341797,5.075630187988281,24.167497634887695,24.301111221313477,21.434967041015625,9.559782981872559,13.564888000488281
1965-06-01,10.382638931274414,4.863807678222656,12.507396697998047,10.286503791809082,17.17404556274414,5.8398284912109375,-5.285825729370117
1965-07-01,10.760663032531738,2.5027828216552734,-2.3105125427246094,4.348911285400391,19.37701416015625,4.790483474731445,-13.890769958496094
1965-08-01,13.38076400756836,0.3340301513671875,-1.3752269744873047,4.293510437011719,17.291362762451172,4.777448654174805,-17.307659149169922
1965-09-01,15.45338249206543,2.2437057495117188,4.738340377807617,17.661239624023438,17.52111053466797,3.5065040588378906,-8.645681381225586
1965-10-01,22.823230743408203,2.4734535217285156,23.26154327392578,23.11652374267578,4.899654388427734,5.2597551345825195,6.589357376098633
1965-11-01,29.872085571289062,1.820058822631836,27.18191909790039,26.52363395690918,17.328838348388672,16.590715408325195,18.41891860961914
1965-12-01,31.146289825439453,10.814435005187988,31.861600875854492,30.069242477416992,11.176163673400879,10.258804321289062,28.883028030395508
1966-01-01,39.407283782958984,10.327754974365234,37.094905853271484,25.42304801940918,18.251224517822266,24.625450134277344,36.42039489746094
1966-02-01,41.05171585083008,4.687124252319336,41.47185134887695,17.712928771972656,26.78684425354004,33.868404388427734,31.7037296295166
1966-03-01,21.640199661254883,5.911420822143555,44.22734069824219,40.211448669433594,31.82189178466797,16.15876007080078,19.621585845947266
1966-04-01,28.291776657104492,5.970502853393555,34.38044357299805,22.85793113708496,22.45913314819336,26.84592628479004,19.262174606323242
1966-05-01,22.688892364501953,4.915243148803711,19.42136573791504,27.425251007080078,27.060914993286133,3.9436817169189453,7.152130126953125
