,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7
1965-01-01,43.61243,53.466805,45.686172,27.585964,27.753044,17.384327,34.16756
1965-02-01,56.328438,55.011467,32.17572,30.658905,16.201672,23.482706,19.70869
1965-03-01,50.03186,54.031925,23.710392,25.71206,26.832472,34.37887,17.361397
1965-04-01,35.669632,65.770035,23.276314,53.922176,47.14238,25.312382,18.742252
1965-05-01,42.338043,54.814903,38.034943,53.27188,58.82807,47.926994,29.82515
1965-06-01,30.657267,59.900978,27.982368,67.76351,55.209667,60.400578,68.228714
1965-07-01,19.312286,57.419365,28.477053,55.424248,44.02521,55.394764,64.22373
1965-08-01,26.54418,48.377453,34.92433,68.02396,32.401768,63.914146,72.35162
1965-09-01,38.50178,61.498055,37.993996,42.759018,39.41416,76.78905,72.45646
1965-10-01,42.760654,42.852386,38.12831,33.938236,40.34948,65.56036,61.234333
1965-11-01,52.185867,63.091858,43.732006,31.282993,48.7198,32.43944,29.68264
1965-12-01,45.392967,63.801125,63.126255,18.820877,29.554874,22.855341,17.784008
1966-01-01,66.5799,57.35905,39.769344,33.18654,20.081676,28.977488,25.23793
1966-02-01,56.15412,49.618923,41.126945,30.535362,22.757477,23.404266,22.356926
1966-03-01,50.508667,60.81133,41.71792,33.972866,35.94114,32.367386,45.86131
1966-04-01,53.041653,53.51279,22.929846,39.36387,33.037155,21.458973,33.80214
1966-05-01,41.077698,46.6542,38.341156,47.36337,47.844357,52.632896,38.907505
1966-06-01,28.555597,52.414562,41.04815,62.452927,61.658394,66.17278,71.915085
1966-07-01,24.197157,58.565624,29.440418,51.59869,50.557915,47.181152,58.389977
1966-08-01,23.722736,47.606327,42.619156,40.70177,35.27301,65.63599,59.757423
1966-09-01,33.702003,54.249866,31.786259,55.499123,33.541126,51.431248,67.01164
1966-10-01,55.494198,60.305717,37.283966,41.23693,41.45362,48.960644,57.856457
1966-11-01,56.39215,54.082424,43.441597,36.65031,52.501568,25.853529,29.002111
1966-12-01,44.075253,64.01244,47.975685,22.870747,38.04567,22.191128,25.759958
1967-01-01,59.95592,61.73621,36.21087,26.56961,29.116741,20.195034,28.838043
1967-02-01,40.501125,67.087204,34.254913,38.47592,23.481976,24.958231,20.715267
1967-03-01,36.984467,61.008217,21.716892,30.444355,62.96586,23.108692,17.328667
1967-04-01,48.35027,58.528652,30.341322,53.976585,58.744854,25.703115,29.471447
1967-05-01,33.42051,59.359676,19.179897,72.36896,52.52398,26.05951,24.140718
1967-06-01,27.272268,53.7891,34.17891,70.13093,66.78149,67.68176,65.64136
1967-07-01,14.752823,54.283997,36.802044,47.620586,64.48096,64.49954,47.831722
1967-08-01,17.244213,49.265747,51.42777,50.387295,41.191956,45.904484,56.66222
1967-09-01,38.855965,43.267834,48.524242,58.097935,28.121874,37.649963,62.771614
1967-10-01,41.264587,44.288036,45.38087,35.07412,38.59078,30.057556,58.14692
1967-11-01,40.07041,62.624664,47.308105,23.708313,41.413227,25.361921,22.706692
1967-12-01,52.988476,54.579586,35.373085,42.44694,22.652641,15.077126,23.1847
1968-01-01,60.04148,62.974136,56.09479,28.883244,30.816347,15.427158,29.552828
1968-02-01,52.030605,56.79496,26.784351,44.370617,35.93159,32.662537,18.116764
1968-03-01,46.622417,55.768047,23.172455,46.474335,32.668976,29.679985,25.844357
1968-04-01,51.911495,64.377686,42.645145,39.06705,65.2034,37.61843,33.76027
1968-05-01,46.9556,55.98373,26.227436,72.16,53.74481,44.85027,53.400356
1968-06-01,31.817507,47.13748,24.98967,82.69792,65.91484,61.147263,80.534645
1968-07-01,18.21656,45.28003,42.01741,71.55802,51.604065,53.31505,57.85406
1968-08-01,26.745722,47.874672,43.758976,56.577667,37.0422,58.765083,64.19098
1968-09-01,33.00055,49.71442,34.207733,58.126083,28.42934,51.26927,68.97948
1968-10-01,52.421734,50.330887,33.460884,53.249058,38.093254,49.461716,55.6087
1968-11-01,53.62087,56.733795,41.806557,58.608955,27.009693,29.726662,41.858063
1968-12-01,46.517796,61.57058,36.406418,50.070137,29.863476,12.658684,21.809141
1969-01-01,58.113644,63.22903,27.173971,32.433083,49.386898,22.675236,19.924522
1969-02-01,63.508114,60.91616,27.290953,28.228468,48.197037,16.777748,24.96304
1969-03-01,58.670135,46.330364,27.381193,46.586052,20.084953,30.750233,24.829348
1969-04-01,46.22341,48.639893,48.959084,61.387424,43.73507,41.95028,27.755531
1969-05-01,37.871002,54.33684,42.29955,55.5501,42.129093,68.66361,48.40426
1969-06-01,30.594816,54.159702,17.168797,63.122078,63.09701,70.19438,70.59045
1969-07-01,28.825068,37.239307,32.180737,45.30595,46.890198,56.313812,62.141113
1969-08-01,26.520552,45.862442,44.761154,49.612503,54.74962,72.17303,70.71745
1969-09-01,38.051487,57.896393,41.19492,47.97812,34.667408,69.80668,71.49788
1969-10-01,43.10003,51.2519,32.08381,63.264126,43.965687,60.85934,66.76686
1969-11-01,57.32653,57.77941,40.053524,41.13977,43.11173,51.886936,33.97221
1969-12-01,40.081932,49.124527,48.250515,34.4535,35.64169,34.590534,45.210693
1970-01-01,67.510345,60.946846,34.45784,36.107815,28.730082,20.447094,24.875721
1970-02-01,41.98617,57.408577,42.626633,33.09251,30.447912,22.595211,23.368069
1970-03-01,49.18848,66.26749,36.0532,32.34613,37.04782,20.99157,28.991564
1970-04-01,44.69862,63.306793,34.255936,50.20627,50.259228,47.58153,20.602661
1970-05-01,41.876945,52.501675,29.986183,66.93939,54.006016,68.87402,38.487625
1970-06-01,30.08217,62.212875,29.559208,51.75033,65.49132,52.644,61.421814
1970-07-01,19.038738,56.425545,37.671738,49.406933,63.464012,55.66758,63.61627
1970-08-01,16.02509,50.504158,42.530647,51.705647,57.744534,54.8368,63.270386
1970-09-01,32.19884,47.561672,32.571205,57.511185,43.61298,67.97704,76.968346
1970-10-01,42.509132,54.07056,41.208347,49.855423,35.149605,42.937763,55.351486
1970-11-01,35.97873,60.342793,42.747444,38.43466,41.2249,51.33163,42.820263
1970-12-01,53.28943,67.12309,45.799156,42.730896,38.765656,12.617561,29.49301
1971-01-01,60.114586,59.02758,45.942913,27.595642,26.4968,14.098488,24.47155
1971-02-01,38.156353,57.495964,39.88407,42.507767,35.179337,41.564453,12.543205
1971-03-01,44.99622,62.82619,24.461409,52.3331,26.386915,52.870686,55.455498
1971-04-01,42.905037,60.73501,26.579636,50.896152,41.045464,52.199547,36.807312
1971-05-01,38.1124,62.246338,35.848785,72.986244,46.8017,49.369606,43.538986
1971-06-01,26.660782,64.08901,21.002594,68.64329,57.71235,71.40222,62.242958
1971-07-01,23.340588,41.22804,33.936802,50.238537,55.37266,56.06578,61.827087
1971-08-01,22.175816,53.384605,45.937843,54.549377,42.850945,60.614983,60.25152
1971-09-01,51.261307,50.363636,27.713978,70.81899,53.04988,64.08225,71.948265
1971-10-01,62.08405,53.316986,39.160526,37.47507,47.775444,54.485138,46.02406
1971-11-01,47.182068,56.698036,47.908993,41.76055,54.258606,27.730885,45.90403
1971-12-01,53.310223,59.22368,63.125412,38.027874,32.64186,24.992233,28.726603
1972-01-01,46.49068,52.24098,38.924927,39.67581,53.414444,22.416788,23.819418
1972-02-01,42.837013,61.3979,44.424927,41.392124,27.144775,40.35681,26.666939
1972-03-01,46.602825,56.76093,41.34499,36.890053,55.225025,41.562782,28.243475
1972-04-01,52.265358,66.624855,26.619804,62.345448,61.160606,61.83023,33.919014
1972-05-01,42.72812,52.232853,33.039726,58.371597,54.53427,65.68218,57.07461
1972-06-01,37.03958,55.673607,31.323412,68.70848,64.624115,72.3589,63.973995
1972-07-01,21.009281,57.94902,38.721764,51.3877,52.647305,51.87041,63.445774
1972-08-01,21.19944,49.568993,45.707287,37.956245,40.563225,43.028797,73.73715
1972-09-01,42.42906,53.175526,39.84159,53.42257,40.998802,42.864643,73.8493
1972-10-01,41.89109,62.438087,35.758846,49.499104,57.51832,51.73876,57.95552
1972-11-01,34.48136,60.74128,56.68129,45.03929,39.39301,55.852386,40.57135
1972-12-01,52.003685,50.342632,42.065,43.70167,25.337446,33.005592,25.66088
1973-01-01,54.924095,68.05871,47.642418,34.481533,18.95747,21.690151,20.612843
1973-02-01,35.312508,54.352596,27.07833,33.279415,24.389988,13.878033,15.03088
1973-03-01,46.221886,60.52741,29.722332,38.726715,45.525574,40.413292,14.022549
