,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7
1965-01-01,0.014990616,-0.07202034,-0.16913338,-0.06387329,0.01042862,0.054096602,0.095158
1965-02-01,-0.09548378,-0.34869498,0.06550255,0.13361207,0.19650765,0.12742043,-0.25288543
1965-03-01,0.13328628,-0.09450646,-0.25484085,-0.2013958,0.13817444,0.09548378,-0.23202857
1965-04-01,-0.08472939,0.16261558,-0.61168253,0.14534378,0.13915214,0.0084728245,0.43700904
1965-05-01,-0.29818305,-0.06419907,-0.3711807,-0.1492546,0.118621446,0.19259682,0.06810951
1965-06-01,-0.20367698,0.17011109,-0.15218735,0.08831406,0.14436646,0.11536255,-0.16000862
1965-07-01,0.024115372,-0.21475716,-0.1570755,0.1459957,-0.0058654784,0.08342628,-0.0573555
1965-08-01,-0.0736496,0.1935749,0.0423645,0.09320259,0.005540085,-0.004888153,0.085055545
1965-09-01,-0.1244873,0.15805359,-0.35586435,-0.01108017,0.03910599,-0.02281189,0.021508407
1965-10-01,-0.022159958,0.1688076,0.020530319,0.07039108,0.024766922,0.0032585145,-0.53021204
1965-11-01,-0.1385006,-0.099394225,-0.03519554,0.18151703,0.25777358,0.012057495,-0.11080017
1965-12-01,-0.10851936,0.13296013,-0.15772744,-0.10917091,0.111126326,0.04627533,0.3832386
1966-01-01,0.19464035,-0.35974008,0.16871032,-0.40240994,0.07910347,0.11225472,-0.39486083
1966-02-01,0.08172913,-0.15197067,-0.1345745,-0.4861086,0.20317459,0.045295715,-0.734907
1966-03-01,-0.060065843,-0.1526268,-0.10634651,-0.019037247,0.13194847,0.12308617,0.116521835
1966-04-01,-0.08337059,0.010503387,-0.36761743,-0.39453238,0.064661026,0.2747284,-0.119147494
1966-05-01,-0.024617385,-0.120788954,-0.030853653,-0.060394287,-0.043982696,0.124399185,0.2737438
1966-06-01,-0.17658767,-0.20350227,-0.08369865,0.08074455,0.027571106,-0.05415802,0.04496765
1966-07-01,-0.035120774,-0.012800979,-0.18183938,0.38895264,-0.119147494,0.1079876,-0.047264863
1966-08-01,0.023960877,0.30787963,-0.08730888,-0.0009845734,-0.06925659,-0.020350266,-0.09157638
1966-09-01,0.063019946,0.05350151,-0.18643455,-0.11159821,0.08796539,-0.07024117,-0.056455612
1966-10-01,0.015755082,-0.056455612,0.21203652,0.01936531,0.0827137,-0.08008804,-0.03413582
1966-11-01,-0.13785668,0.07713394,0.21203652,0.2917965,0.22910461,0.06269226,0.34037438
1966-12-01,-0.04693718,0.08172913,-0.33381003,0.014442062,0.12735328,0.116521835,0.47921562
1967-01-01,-0.06759453,-0.14629173,-0.03591957,-0.031021882,-0.021224976,0.025470352,-0.047675323
1967-02-01,0.08130951,0.2142128,-0.23543815,-0.12147446,-0.104494095,0.092738345,-0.10841294
1967-03-01,-0.01567421,-0.28997117,-0.522797,-0.0091434475,0.11167832,0.06661491,-0.018286515
1967-04-01,-0.16229248,0.26319465,-0.41503754,0.056818772,0.34025878,0.12408676,0.10416756
1967-05-01,0.07771759,0.044410326,0.041797638,0.08130951,-0.06432877,0.09763642,-0.021878432
1967-06-01,-0.034287263,-0.06890068,0.028735733,0.07510491,0.042124175,0.03951187,-0.005551529
1967-07-01,-0.16294555,0.4388752,0.14041404,0.090452574,0.032327272,0.0084903715,-0.24294853
1967-08-01,0.11494331,0.18221168,-0.12376022,0.07804413,0.03951187,0.094371416,-0.057798386
1967-09-01,-0.4845913,0.14139366,-0.03951187,0.09469795,-0.037225723,-0.040164948,0.028735733
1967-10-01,-0.19592628,0.10482063,-0.23054008,0.09731026,0.07379913,-0.0035919189,-0.06073723
1967-11-01,-0.13192368,0.27168465,-0.035593033,0.34711608,0.029715728,-0.14792442,0.02122574
1967-12-01,-0.003918457,0.26711312,-0.46499863,-0.068574145,0.23021355,0.035593413,0.4924286
1968-01-01,-0.19400787,-0.056160737,-0.1378479,-0.09153366,0.21370086,0.026621247,0.43214265
1968-02-01,0.24506302,0.15170594,-0.17577438,0.1728569,0.063453674,0.1524353,-0.33149147
1968-03-01,0.095910266,0.1608223,-0.050689697,0.29319993,0.3916626,0.091898344,0.016775131
1968-04-01,-0.0929924,0.17832717,-0.06600647,-0.26657906,0.16264649,-0.04777298,-0.28517762
1968-05-01,-0.07694702,0.4912197,-0.42010802,-0.20421943,0.09663925,-0.11669693,0.03610306
1968-06-01,-0.13784866,0.08132286,-0.22792283,-0.084970094,-0.0083877565,-0.035373688,0.0798645
1968-07-01,-0.09992142,0.11195602,-0.17869186,0.14149475,0.04850235,0.06454773,-0.19838409
1968-08-01,0.006199646,-0.022610474,-0.397863,-0.09992142,0.00036468505,-0.17066917,0.21771201
1968-09-01,-0.120707706,0.0904396,-0.23849869,-0.117061235,0.009481812,0.025892258,0.14842376
1968-10-01,-0.026621247,-0.14149475,0.16702232,-0.3282093,0.13274232,-0.053971864,-0.5761898
1968-11-01,0.012763595,0.33623236,-0.00036468505,-0.06673584,-0.013493347,-0.01896286,-0.2556385
1968-12-01,0.080229186,0.22135925,-0.030997466,0.024798203,0.1126854,0.005105591,0.36613578
1969-01-01,-0.033172607,-0.31812707,0.32310295,-0.063028336,0.09421082,0.063027956,-0.485981
1969-02-01,0.33106422,-0.092883684,0.10947037,0.20633468,0.26173323,0.06037445,-0.56028825
1969-03-01,0.34698716,-0.13766709,-0.17913322,-0.3287422,0.16719094,0.10018158,-0.27566567
1969-04-01,0.03848038,0.14596024,-0.13468131,0.1204174,0.06800423,0.107811354,0.2487957
1969-05-01,-0.0898983,-0.13335457,-0.030187225,0.01559105,-0.08127327,0.10482597,-0.21296921
1969-06-01,0.08226852,0.25476685,-0.13567658,0.043788146,0.05573044,0.1330227,-0.11112861
1969-07-01,0.046441652,0.06203308,-0.1542534,0.26173323,0.09918594,0.0013271332,-0.11577301
1969-08-01,0.11046524,0.14032058,-0.017913055,-0.036489867,0.043788146,0.17448883,0.089566424
