,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7
1965-01-01,0.02766881,-0.12701158,-0.03841255,0.17131108,0.14069882,-0.3613133,-0.18058309
1965-02-01,0.011332464,0.13437033,-0.15379731,-0.08904054,0.20074598,-0.19014943,-0.15762386
1965-03-01,-0.035910558,0.039001226,-0.016189193,0.03267274,0.09183687,0.09433885,0.004415226
1965-04-01,0.074911796,-0.06637569,-0.105965614,0.09934275,0.042386245,-0.13216266,-0.28198633
1965-05-01,-0.020015717,0.03900125,-0.13230984,0.01824963,-0.086685754,-0.008977652,-0.011185264
1965-06-01,0.027816009,0.03635211,0.0070643662,-0.03605776,-0.02501967,-0.03488033,0.03178971
1965-07-01,0.09831254,0.058722615,0.002060437,-0.011038089,0.05254128,-0.037087966,-0.025019657
1965-08-01,0.087421656,0.06931917,0.009271979,-0.005739808,0.025902713,0.0073587177,-0.023842264
1965-09-01,0.052099753,0.0026491403,0.01663072,-0.03267274,-0.047684528,0.029876422,0.00044151544
1965-10-01,0.005151105,0.0298764,0.005592632,-0.011185264,0.13495901,-0.18073027,0.024578119
1965-11-01,0.006475687,0.016777873,0.056073487,0.26079315,0.15335579,-0.028404688,-0.31289294
1965-12-01,0.063579395,-0.05504327,0.020457257,0.24357376,-0.14128749,-0.21163687,-0.35248294
1966-01-01,-0.042676736,-0.00028932095,0.011573339,0.06061542,0.0049186707,-0.32984048,0.049620725
1966-02-01,-0.094178155,0.054394744,-0.004484677,0.10256882,0.051212072,-0.0076673506,0.1864756
1966-03-01,0.02502737,-0.014900684,0.001012659,0.21917033,0.013164664,-0.046727397,-0.21323891
1966-04-01,-0.0039060116,-0.00057868956,0.0054973126,0.1977596,0.12557082,-0.10141146,-0.026329374
1966-05-01,-0.01851735,0.019096041,-0.0013020039,0.027342081,0.06336407,-0.049186755,-0.09099545
1966-06-01,0.048174046,0.02039802,-0.036311366,-0.01851735,-0.016781354,-0.021410655,-0.039494086
1966-07-01,-0.08274944,0.027920699,0.009114027,-0.014322018,0.016058017,-0.03689008,-0.0742141
1966-08-01,0.0881021,-0.018083358,-0.044846725,0.009547996,-0.002025342,-0.014321995,0.0063653467
1966-09-01,0.005063343,0.0067993165,-0.02387004,0.001012659,0.06958475,-0.0049186707,-0.047016717
1966-10-01,0.04340007,0.026184702,-0.087234095,-0.20325693,0.13367221,0.088102125,-0.011139369
1966-11-01,0.013743353,0.025750708,0.10878947,0.08535347,0.21642165,-0.19313025,-0.4535306
1966-12-01,0.026040029,-0.11327414,-0.0014466762,0.046293426,0.1886456,-0.25866434,-0.42228264
1967-01-01,-0.07610334,0.03880105,-0.059950124,0.08309752,0.09741894,-0.29408866,0.043796897
1967-02-01,0.04879273,-0.050124954,0.06877611,0.19966723,0.06777692,-0.35037512,-0.03680272
1967-03-01,-0.06544554,-0.011157381,-0.015986705,0.22647825,0.063280664,-0.14171544,-0.02214824
1967-04-01,0.07910085,-0.07893431,-0.11507092,0.08709421,-0.05961709,0.029975068,-0.35487142
1967-05-01,0.0013322234,-0.0018318177,-0.021648645,-0.032972574,0.017152404,-0.038634527,0.054454662
1967-06-01,0.0014987469,0.039800216,-0.057618715,-0.019816851,-0.03896758,-0.018817674,-0.034804367
1967-07-01,0.056952596,0.0021648766,-0.016985869,0.0028309822,0.04396341,-0.027810192,-0.04479606
1967-08-01,-0.031473804,0.062115002,0.010990846,-0.019317245,0.030141568,-0.015653646,-0.036303114
1967-09-01,-0.0024979352,0.009492111,-0.0026644468,-0.08776031,-0.020816017,-0.009325576,0.03930063
