,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7
1965-01-01,64.31118249893188,28.22238697725184,50.88580511753855,39.17924669053819,79.75279756648813,59.23198012054944,43.649796516664566
1965-02-01,57.640914122263595,32.650074678308826,56.42705181844873,35.77991061740451,73.44763978512701,69.86341007420275,30.45276928973454
1965-03-01,57.08341598510742,24.270286560058594,54.649387933070365,27.730125851101345,75.79235602281764,58.44697170570249,27.401241179435484
1965-04-01,63.55719566345215,28.928801592658548,45.67934173384523,39.865777757432724,77.76665145051693,54.50800911324923,40.379981584446405
1965-05-01,92.75713761647543,34.37201331643497,45.77509188184551,43.94547780354818,85.5733951408706,59.29419720759157,52.87734000913558
1965-06-01,99.47717984517416,32.02084709616268,49.96269325804866,53.247765435112846,83.8785776835002,77.72553866026831,55.61065263645623
1965-07-01,96.66470686594646,40.655562456916364,49.727964712903386,55.47096252441406,80.2039209240211,86.7044605192591,59.71235870033182
1965-08-01,95.91541290283203,45.48637390136719,52.20493241852405,63.433494567871094,76.93252335051577,90.55765495925654,60.37337600543935
1965-09-01,100.91342131296794,49.28109561695772,55.14016244925705,67.37486521402995,75.57662232907232,86.09831763095544,63.82374917307207
1965-10-01,108.87234210968018,40.33955742331112,53.40484170352711,63.64959716796875,74.4015836430167,72.35992931928791,59.36248123004872
1965-11-01,93.13696225484213,42.13537328383502,48.020817875082976,37.16306898328993,76.98834356433618,63.0035650534708,56.11161262758316
1965-12-01,69.28105354309082,37.87765054141774,47.16865315156824,20.97008599175347,78.14017198756784,57.19151106037077,45.09440596385669
1966-01-01,88.8020674387614,28.20433448342716,54.36508328306908,15.482941733466253,78.67269230459979,71.01267204910029,25.928503467190648
1966-02-01,62.329912185668945,24.766331840963925,53.28874276354422,18.947955237494575,76.53836233173303,68.96832575563525,21.019666938371554
1966-03-01,70.15237013498943,28.245887756347656,48.14542383929483,37.05653296576606,79.66907752488189,61.54127277311731,35.917159049741684
1966-04-01,66.01942777633667,30.000785378848807,49.688148498535156,33.98820665147569,79.83072703470013,63.84189793320953,37.56703202442456
1966-05-01,92.94870694478354,29.70004811006434,43.75443427391301,46.95622338189019,85.06465614912753,71.83822881980021,54.67096554335727
1966-06-01,104.7046979268392,32.27189905503217,46.99365329119115,49.954113430447045,83.09153025735638,76.88930073722464,60.71408999863491
1966-07-01,99.88115628560385,38.11052210190717,50.12908761018242,50.26700337727864,82.79369605515532,88.9362397741099,60.973842169648854
1966-08-01,91.42745335896811,41.05470096363741,49.09471250047871,59.653519524468315,81.62993471065681,88.1818052198066,61.060562954154065
1966-09-01,100.817076365153,48.482508939855244,51.71778809790518,63.951237996419266,74.67132614044372,87.93551960929496,58.93596936297673
1966-10-01,109.37260786692302,45.20656810087316,54.1117848913654,57.23440806070963,72.7024969226586,73.8665096095351,58.79908325851604
1966-11-01,84.24057960510254,52.95166015625,49.76129718855316,41.883553398980034,76.28011417959979,48.51350315281602,56.56348197690902
1966-12-01,69.96873219807944,39.26033917595358,46.92781735089869,32.23499510023329,79.18579649782467,60.960338154777155,48.59987484511508
