,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7
1965-01-01,1.2904974,0.5455284,0.80819017,-0.64687806,1.4658226,2.02569,-0.36564103
1965-02-01,1.5674984,-1.9416122,1.1594925,-0.8186188,2.692447,2.6187978,1.2523692
1965-03-01,1.136029,1.0011132,0.07690887,1.0183849,0.6374275,3.251988,0.75865614
1965-04-01,1.355674,0.65339583,0.2714607,-2.812698,2.901338,0.9923145,0.7658256
1965-05-01,1.232816,0.60158044,1.1122392,-1.6271347,1.6584198,-1.3556741,1.0610756
1965-06-01,0.34054795,-0.32914218,2.3105118,-1.112891,1.0092602,0.23235473,1.166988
1965-07-01,0.13687095,-2.6882105,2.7856498,0.8811882,0.7492054,-0.8945492,1.1660103
1965-08-01,-0.3972519,-1.5648911,2.9674926,1.1425464,0.2890583,-0.13687095,1.0874722
1965-09-01,0.63579786,0.2470192,1.4964558,-0.36564103,0.90237045,0.5367298,0.63710177
1965-10-01,1.3181973,1.0796511,1.5665207,-1.1995761,2.357439,2.28216,0.7048855
1965-11-01,0.4904545,1.5085137,0.5562828,-0.65861,1.219129,0.23039933,1.3012516
1965-12-01,1.4127038,2.3626533,1.1783936,-0.6680605,1.1464573,0.8629387,0.987426
1966-01-01,1.2682804,1.2781273,-0.20350341,1.61883,0.38304406,3.1723428,1.1130276
1966-02-01,1.4760498,1.3290031,0.79398805,2.7016609,-0.39945564,2.4988143,1.7763803
1966-03-01,1.4396164,-0.8409252,-0.5143364,-1.8571247,2.4321837,-0.42308807,1.9152215
1966-04-01,0.7181667,2.1902778,0.89705276,1.2032907,1.4159839,0.898365,1.6024187
1966-05-01,0.93742484,-0.5799824,2.083932,-3.321687,2.2913733,0.18315239,1.3450863
1966-06-01,0.5225418,-0.35809898,0.63709414,-0.31674176,0.8566799,0.88293856,0.8629166
1966-07-01,0.35777092,-1.693338,2.027476,1.20526,0.41061553,0.021991348,0.7621498
1966-08-01,0.186763,-0.30623856,2.2066898,0.6787796,-0.070897676,0.3669613,0.8819534
1966-09-01,0.06334839,0.16542797,1.1277981,0.13424607,1.0444279,3.079125,0.7145569
1966-10-01,1.0418015,-0.20022011,1.3473839,-0.22155514,1.6762702,2.0589862,0.34825173
1966-11-01,-0.019365693,-0.96729356,-0.6489105,0.31838304,1.4514328,-0.09912567,0.4286682
1966-12-01,0.95777476,-0.3915783,0.15459594,-1.7898378,1.921458,0.22582245,1.6749573
1967-01-01,2.3808331,0.31250268,1.5484718,-0.9388145,2.6691713,2.4164264,-0.09208546
1967-02-01,1.1109028,1.9364064,1.878608,-1.3672402,2.7586448,2.4000988,0.86860734
1967-03-01,1.487735,1.0580027,0.4787136,-3.1805396,2.8386478,0.8960369,-0.50581664
1967-04-01,1.203315,-2.0180426,0.58549345,-2.099352,2.9790618,0.7464798,0.833667
1967-05-01,0.9580803,-0.89734304,1.3006248,-1.5399821,1.9680812,0.8650154,0.8757912
1967-06-01,0.43267098,-1.3264223,0.6994575,-0.39413872,1.6448025,0.19853897,1.2712364
1967-07-01,-0.038858794,0.40654737,1.8746895,0.23609161,0.8235443,-0.018613052,0.6955387
1967-08-01,-0.17372131,-0.8401979,2.4307942,0.45814133,0.09894333,-0.89636344,0.9904083
1967-09-01,0.28409347,-0.6410061,0.7817465,0.46761113,0.8042782,1.6542723,0.5894119
1967-10-01,0.052900314,1.1187401,0.66549665,-1.3371983,2.321402,0.7350508,0.82027894
1967-11-01,0.12408676,-0.74419403,0.31282958,-0.94469225,2.4183853,2.2554405,0.5988819
1967-12-01,0.20604916,-0.72329503,0.735051,-0.9988983,1.0779221,1.9445702,0.09633064
1968-01-01,2.234377,0.004740524,1.347847,-0.99848616,1.6964779,1.1443565,-0.54227483
1968-02-01,1.0528233,-0.20239563,-1.6556336,0.727166,1.6662095,2.1618056,1.3208606
1968-03-01,0.77785647,-2.1982734,-1.2289616,-0.5586853,1.9801967,1.6366711,1.0878319
1968-04-01,0.9095047,0.82271194,-0.3055996,-1.6552696,2.385353,0.54336894,0.55212134
1968-05-01,0.8770485,0.41719094,2.1078339,-0.62651557,2.706269,1.8055165,0.8398514
