,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7
1965-01-01,8.696492e-05,8.725341e-05,7.1733302e-06,7.695039e-05,5.9782175e-05,4.6195182e-05,7.495967e-05
1965-02-01,9.328228e-05,8.036174e-05,-2.4777546e-07,0.00010034437,4.1117248e-05,4.4759418e-05,8.859943e-05
1965-03-01,9.0545356e-05,9.205424e-05,3.3550168e-07,7.958861e-05,4.998309e-05,3.8325405e-05,8.1860315e-05
1965-04-01,8.8319925e-05,7.491481e-05,4.364614e-06,7.395323e-05,4.7533318e-05,4.6760517e-05,8.481261e-05
1965-05-01,9.058125e-05,7.6359545e-05,-7.5029675e-07,7.6438904e-05,3.539214e-05,5.3634238e-05,7.759789e-05
1965-06-01,8.006428e-05,8.2551276e-05,-9.656578e-07,8.2567814e-05,3.2179614e-05,5.718775e-05,7.2599636e-05
1965-07-01,0.00010367362,8.632913e-05,-6.9645466e-07,8.122179e-05,2.5539211e-05,5.0852443e-05,6.263005e-05
1965-08-01,8.81943e-05,7.334444e-05,2.3007015e-06,8.560087e-05,3.803933e-05,4.9829465e-05,7.597369e-05
1965-09-01,9.876511e-05,6.922559e-05,1.026463e-06,7.389939e-05,4.1673604e-05,5.387652e-05,8.677781e-05
1965-10-01,9.669222e-05,8.8734036e-05,-7.143972e-07,8.121281e-05,4.4365665e-05,5.9045273e-05,6.189422e-05
1965-11-01,9.138887e-05,8.0756574e-05,2.2019958e-06,7.9346326e-05,4.4751523e-05,6.0202856e-05,7.270732e-05
1965-12-01,7.79914e-05,8.247051e-05,-2.029119e-07,6.9340844e-05,5.222647e-05,5.2045925e-05,7.476226e-05
1966-01-01,8.201164e-05,9.555978e-05,-8.385541e-08,8.769707e-05,5.5353164e-05,4.041148e-05,8.487932e-05
1966-02-01,8.1482096e-05,7.9290614e-05,5.366357e-06,9.348131e-05,4.6513884e-05,4.4802604e-05,8.6573855e-05
1966-03-01,9.4158524e-05,9.4834715e-05,1.1463126e-06,9.097209e-05,4.7809226e-05,4.364576e-05,8.39017e-05
1966-04-01,9.226847e-05,8.4480125e-05,2.8001123e-06,7.981097e-05,5.5670887e-05,5.3258984e-05,8.361657e-05
1966-05-01,9.274913e-05,8.5335545e-05,1.7980565e-06,7.8091995e-05,3.1645966e-05,5.7845635e-05,6.375466e-05
1966-06-01,9.8451885e-05,7.982015e-05,-2.6093621e-06,7.574572e-05,2.5772122e-05,5.057869e-05,7.672438e-05
1966-07-01,8.9799985e-05,8.4520856e-05,-1.0533222e-06,8.805554e-05,2.1486903e-05,3.742975e-05,7.15593e-05
1966-08-01,8.723374e-05,8.05941e-05,5.353031e-07,8.45687e-05,3.0529856e-05,4.3759814e-05,6.483004e-05
1966-09-01,8.6696054e-05,8.392615e-05,1.1544616e-06,9.041811e-05,3.3307915e-05,4.9201877e-05,7.2936105e-05
1966-10-01,9.881035e-05,7.757978e-05,2.686058e-06,8.50901e-05,4.0061615e-05,5.136078e-05,6.6597895e-05
1966-11-01,0.00010413022,8.241084e-05,7.0038623e-06,8.636915e-05,4.3043347e-05,5.3723354e-05,8.316035e-05
1966-12-01,7.139636e-05,8.6443506e-05,-1.0533222e-06,7.717956e-05,4.78744e-05,5.337304e-05,8.8586115e-05
1967-01-01,9.0042995e-05,8.375883e-05,1.9760519e-06,8.7807515e-05,4.3924723e-05,4.4208748e-05,7.532933e-05
1967-02-01,9.00029e-05,9.036768e-05,-3.798672e-06,7.925771e-05,6.067945e-05,4.388793e-05,6.8391644e-05
1967-03-01,8.22792e-05,6.7180554e-05,-2.2155291e-07,7.1124974e-05,5.149603e-05,5.3199674e-05,7.899468e-05
1967-04-01,9.5617215e-05,7.0075934e-05,1.0216172e-06,9.221876e-05,5.5073153e-05,5.311947e-05,9.169105e-05
1967-05-01,9.770253e-05,7.99812e-05,2.2647873e-06,8.608312e-05,2.8661805e-05,5.0729373e-05,6.6659224e-05
1967-06-01,9.3948955e-05,7.9989215e-05,-3.819623e-07,8.172801e-05,2.5196972e-05,5.416213e-05,7.090204e-05
1967-07-01,8.791758e-05,8.642964e-05,-6.3059633e-07,8.924317e-05,3.6329355e-05,4.391199e-05,6.860819e-05
1967-08-01,9.3130875e-05,7.2209376e-05,1.1041266e-08,8.8794026e-05,3.4428507e-05,4.9847127e-05,7.176023e-05
1967-09-01,8.879181e-05,9.220436e-05,8.322604e-08,7.986727e-05,3.6104782e-05,5.4402743e-05,6.745325e-05
1967-10-01,8.6337546e-05,7.7791614e-05,4.31246e-08,6.787669e-05,4.3780357e-05,5.4322536e-05,7.492029e-05
1967-11-01,0.000108113076,8.136071e-05,1.8637656e-06,8.692527e-05,5.3757798e-05,5.158756e-05,6.82954e-05
1967-12-01,9.736567e-05,7.498445e-05,3.1470372e-06,8.0781596e-05,5.223391e-05,4.8226993e-05,9.189156e-05
1968-01-01,7.7758734e-05,8.622959e-05,-1.8142091e-06,7.861232e-05,5.6646484e-05,4.6766636e-05,7.9408564e-05
1968-02-01,9.168927e-05,9.625176e-05,2.3174944e-06,8.8829904e-05,5.7558438e-05,3.9796712e-05,9.239923e-05
1968-03-01,9.829627e-05,8.2228165e-05,4.6718196e-06,7.979414e-05,4.0724542e-05,6.558263e-05,8.130691e-05
1968-04-01,9.213594e-05,8.3270395e-05,-1.4140678e-06,9.497163e-05,5.719552e-05,6.10694e-05,7.9790094e-05
1968-05-01,9.612806e-05,8.321457e-05,3.446985e-07,7.731884e-05,5.3287153e-05,4.5966353e-05,7.9864534e-05
1968-06-01,8.5091575e-05,7.823605e-05,3.819223e-07,8.094803e-05,4.320915e-05,5.2750158e-05,7.3611154e-05
1968-07-01,8.690618e-05,7.529547e-05,-2.0840744e-06,8.5228625e-05,2.4597884e-05,5.14939e-05,7.201989e-05
1968-08-01,9.302928e-05,6.84e-05,1.7219354e-06,7.4787706e-05,2.711971e-05,4.8683596e-05,8.297262e-05
1968-09-01,8.724118e-05,7.557464e-05,2.196517e-06,7.57648e-05,3.2284337e-05,4.3993557e-05,9.520022e-05
1968-10-01,8.192766e-05,8.90492e-05,1.4334582e-06,8.96395e-05,4.7368765e-05,4.943735e-05,7.009362e-05
1968-11-01,8.7669236e-05,8.3642626e-05,7.323928e-06,8.240902e-05,5.492494e-05,5.0004997e-05,6.391468e-05
1968-12-01,9.175441e-05,8.247011e-05,4.57876e-06,8.3144165e-05,5.826567e-05,5.3224747e-05,7.746369e-05
1969-01-01,8.1916995e-05,8.204231e-05,7.634997e-06,8.614462e-05,4.950845e-05,4.6113393e-05,7.7817414e-05
1969-02-01,9.305701e-05,0.000100593956,2.9558578e-07,0.000111412766,4.1329473e-05,5.0284132e-05,9.821971e-05
1969-03-01,0.00010009851,9.961898e-05,7.8307494e-07,0.000109354485,3.8368435e-05,3.5253233e-05,9.319135e-05
1969-04-01,9.11883e-05,8.276452e-05,-1.410619e-06,7.256716e-05,5.2830594e-05,5.329031e-05,7.084813e-05
1969-05-01,9.550348e-05,7.7691024e-05,-3.2071039e-06,8.4032166e-05,3.909064e-05,5.4048625e-05,7.375501e-05
1969-06-01,8.952723e-05,6.816695e-05,1.1712618e-06,8.7110566e-05,3.5732384e-05,6.428588e-05,7.09023e-05
1969-07-01,7.466786e-05,7.650841e-05,3.4072582e-07,9.47208e-05,3.245538e-05,4.9977196e-05,6.320178e-05
1969-08-01,8.274753e-05,8.5508895e-05,1.0268195e-06,8.722793e-05,3.3367167e-05,4.4199554e-05,6.496216e-05
1969-09-01,0.000112475296,8.729635e-05,2.1552696e-06,8.4041196e-05,3.4703244e-05,5.6413843e-05,8.42992e-05
1969-10-01,9.879854e-05,6.8428744e-05,2.4170658e-06,9.568675e-05,4.7080033e-05,5.682911e-05,7.02162e-05
1969-11-01,0.00010300538,9.267678e-05,3.915644e-06,9.983943e-05,3.501921e-05,4.5842567e-05,8.954422e-05
1969-12-01,0.00010009851,9.265872e-05,5.323942e-06,7.636777e-05,4.9652885e-05,5.272157e-05,8.796439e-05
1970-01-01,9.0152585e-05,9.458738e-05,6.8681366e-06,0.000102911414,4.2852385e-05,3.299816e-05,8.868839e-05
1970-02-01,8.222785e-05,8.765121e-05,1.0906952e-06,8.02149e-05,5.2997344e-05,5.407407e-05,7.587755e-05
1970-03-01,9.96169e-05,8.324318e-05,-3.1633826e-06,9.957298e-05,3.552727e-05,4.9074515e-05,8.370505e-05
1970-04-01,9.17975e-05,8.0909515e-05,-1.9641375e-06,8.738606e-05,4.7900558e-05,5.2283303e-05,9.360692e-05
1970-05-01,9.8741766e-05,7.243377e-05,3.66745e-06,8.519825e-05,4.31603e-05,5.418751e-05,7.563446e-05
1970-06-01,9.224316e-05,7.772504e-05,1.2446544e-06,8.967111e-05,2.677603e-05,5.183764e-05,7.045664e-05
1970-07-01,9.3742216e-05,7.642045e-05,4.3435284e-07,9.0092464e-05,2.4782687e-05,4.3410517e-05,7.673647e-05
1970-08-01,0.000106585474,8.184136e-05,-1.6157064e-06,8.879598e-05,3.360686e-05,4.779424e-05,7.471882e-05
1970-09-01,9.269692e-05,6.640514e-05,-1.4096076e-07,7.91372e-05,3.8079717e-05,5.0800456e-05,7.2125855e-05
1970-10-01,0.00010793867,7.6217875e-05,4.80187e-06,8.6057174e-05,3.3882363e-05,5.3822874e-05,8.778086e-05
1970-11-01,8.2163024e-05,9.184857e-05,5.3528747e-06,7.794607e-05,5.193585e-05,5.3936317e-05,8.414261e-05
1970-12-01,0.00010537813,7.391663e-05,2.4357942e-06,8.8018096e-05,5.784294e-05,4.4569246e-05,7.598288e-05
1971-01-01,8.702026e-05,8.2233215e-05,4.900132e-06,7.863325e-05,4.745925e-05,4.2004835e-05,7.193462e-05
1971-02-01,9.1829585e-05,8.09065e-05,8.122079e-07,8.233974e-05,4.336303e-05,5.256877e-05,7.866768e-05
1971-03-01,0.00010134044,9.744892e-05,-1.1778575e-06,7.939611e-05,4.6223748e-05,4.6242018e-05,6.6345856e-05
1971-04-01,0.00010008006,7.581525e-05,2.7110618e-06,0.00010102149,4.9921953e-05,4.4293414e-05,8.0765545e-05
1971-05-01,0.00010890269,8.4637875e-05,-1.5012447e-06,8.128667e-05,4.4573655e-05,5.1009883e-05,8.146206e-05
1971-06-01,0.00010120777,8.001097e-05,6.629525e-07,8.9072804e-05,2.3827215e-05,5.7386387e-05,7.1246395e-05
1971-07-01,9.891919e-05,7.678541e-05,-1.4680772e-06,8.233974e-05,3.4714536e-05,6.052903e-05,6.8559806e-05
1971-08-01,9.734373e-05,8.721667e-05,4.4736225e-07,7.4877e-05,3.123192e-05,5.4111068e-05,7.7200006e-05
1971-09-01,9.464055e-05,7.493631e-05,3.2832068e-06,8.72237e-05,3.0692947e-05,4.8928607e-05,7.3593015e-05
1971-10-01,9.241831e-05,9.213379e-05,1.1190095e-06,8.726516e-05,3.2691303e-05,5.625039e-05,7.251506e-05
1971-11-01,0.0001024101,8.079871e-05,6.550228e-06,7.020864e-05,5.5228797e-05,5.363843e-05,8.510223e-05
1971-12-01,0.0001074516,6.4173364e-05,-9.0422327e-07,7.978583e-05,5.0062918e-05,5.5918714e-05,7.3012576e-05
1972-01-01,0.00010679625,7.398968e-05,4.677364e-06,8.172502e-05,5.847301e-05,4.8253973e-05,5.6868215e-05
1972-02-01,9.812851e-05,9.0674184e-05,2.721572e-07,8.120781e-05,4.9903367e-05,4.488318e-05,6.531302e-05
1972-03-01,0.00010002792,8.782061e-05,2.1269807e-06,8.4551844e-05,6.4001826e-05,5.786696e-05,7.3454634e-05
1972-04-01,9.935912e-05,7.838597e-05,-1.1129305e-07,8.1689344e-05,5.5958302e-05,4.8146965e-05,6.7693974e-05
1972-05-01,9.554246e-05,9.5873045e-05,-1.7253478e-06,7.4412725e-05,3.986234e-05,5.9525602e-05,7.5550226e-05
1972-06-01,9.913618e-05,8.4619256e-05,-7.622657e-07,8.326773e-05,2.794866e-05,4.569467e-05,7.495276e-05
1972-07-01,0.00010305093,8.107012e-05,3.0008887e-06,8.529199e-05,2.838561e-05,5.2320323e-05,7.8029276e-05
1972-08-01,0.00010519112,7.489034e-05,1.939712e-06,8.357092e-05,2.768113e-05,4.8958453e-05,6.8826484e-05
1972-09-01,0.00010021519,8.261283e-05,3.0454758e-06,9.376354e-05,3.2273605e-05,5.2133055e-05,6.702517e-05
1972-10-01,0.000102328624,7.914395e-05,-1.1457159e-06,0.00010428611,3.16048e-05,4.9868027e-05,7.601394e-05
1972-11-01,9.5426534e-05,7.585342e-05,5.1232346e-06,7.048014e-05,5.809848e-05,5.318531e-05,8.955951e-05
1972-12-01,8.767729e-05,7.2830415e-05,-1.4132384e-06,7.855041e-05,5.4620683e-05,5.3845197e-05,6.614234e-05
1973-01-01,9.3940325e-05,8.462507e-05,-1.1477823e-07,8.972113e-05,4.5678313e-05,4.0946823e-05,8.225379e-05
