,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7
1965-01-01,-0.12141893,-0.32245928,-0.13746098,0.023842286,-0.15732947,0.11126389,0.22164473
1965-02-01,-0.23768678,0.16704305,0.027374458,-0.03635206,0.059016943,-0.22046737,-0.072409846
1965-03-01,-0.22944501,-0.3776497,0.059164237,0.043563653,0.11067519,-0.147616,-0.007947421
1965-04-01,-0.18131895,-0.602238,-0.078444004,0.21001796,-0.38235933,-0.2144332,0.7915043
1965-05-01,-0.11788676,-0.36440402,-0.26741603,-0.027227258,-0.1301022,0.26829904,0.5071632
1965-06-01,-0.12715876,-0.23856983,0.31863275,-0.12657006,-0.007358742,-0.10110889,0.59914726
1965-07-01,-0.026491404,-0.121566154,-0.039442778,-0.21619931,-0.07638359,-0.06549265,0.9086553
1965-08-01,-0.061371755,-0.3978126,-0.122890666,-0.07756095,0.07285142,-0.06034155,0.51893723
1965-09-01,-0.10699584,-0.15821251,0.46404114,-0.026344229,-0.19485894,-0.10022583,0.59296596
1965-10-01,-0.15350299,-0.2150219,0.1730772,-0.0045624017,0.8007763,0.016925072,0.17631502
1965-11-01,-0.04621277,-0.29390743,-0.24460396,0.41635656,-0.129072,0.254759,0.4237153
1965-12-01,-0.16012582,-0.14231771,-0.42400962,0.20310077,-0.4427008,0.14408378,0.1988327
1966-01-01,-0.21801296,-0.0037613392,-0.21020094,-0.21381764,-0.058445454,0.22915229,-0.5027174
1966-02-01,-0.24173832,-0.010416031,-0.06538944,0.1209415,-0.011428642,-0.10329213,-0.12152014
1966-03-01,-0.13989285,-0.36701983,-0.09388878,0.071465395,0.085064076,0.04123006,0.18965825
1966-04-01,-0.15580621,-0.13873553,-0.2936737,0.40709257,-0.22047229,-0.1082108,0.25099698
1966-05-01,-0.12441351,-0.2556263,0.25446904,-0.24564433,0.008101368,0.11081481,0.53468865
1966-06-01,-0.10227947,-0.10633011,-0.19515562,-0.37078118,0.050344087,-0.22683759,0.67602825
1966-07-01,-0.059024096,-0.4986667,-0.074792765,-0.19819362,-0.25041828,-0.0027486563,0.90358925
1966-08-01,-0.05989208,-0.08911476,-0.16260555,-0.04079609,-0.12571554,-0.07869878,0.83805525
1966-09-01,-0.13945885,-0.25519237,0.28672972,-0.031248044,0.028499413,-0.18372694,0.35645917
1966-10-01,-0.24622302,0.252733,0.048318766,-0.26994836,-0.2274163,0.25880903,0.42401853
1966-11-01,-0.022857333,-0.07884345,-0.21309432,0.19862759,-0.39841262,0.55913746,0.92210656
1966-12-01,-0.1361315,-0.21251564,-0.19906163,0.22539096,-0.40405458,0.18517356,0.18141222
1967-01-01,-0.06228151,0.3788514,0.0068276403,-0.24096613,-0.6201507,-0.1257287,0.059783585
1967-02-01,-0.19233996,-0.5800174,-0.16802683,-0.14371374,0.021981716,-0.1024148,0.35337263
1967-03-01,-0.07560377,-0.322898,-0.28959236,0.21532083,-0.20399694,-0.028476298,0.45062503
1967-04-01,-0.06894264,-0.48792735,-0.22597866,0.24446325,-0.14421329,-0.14504597,0.3490429
1967-05-01,-0.105578825,-0.2589512,-0.25428843,-0.30058324,0.4666117,-0.08276447,0.5646968
1967-06-01,-0.12106593,-0.23330589,-0.19450483,-0.19916764,-0.06827655,-0.1783516,0.65462196
1967-07-01,-0.008825993,-0.05495429,-0.14754386,-0.22714433,0.09159045,-0.105412304,0.9830154
1967-08-01,-0.09991686,-0.29908442,-0.10158215,-0.090924345,-0.048626184,-0.04579526,0.8609503
1967-09-01,-0.12839316,-0.4379689,0.07227316,0.00632807,0.09325576,-0.14920922,0.61415565
1967-10-01,-0.13538735,-0.4141554,-0.024812687,-0.11124077,-0.32472977,0.00016653538,0.8452967
1967-11-01,-0.008159876,-0.4301421,-0.1398836,0.16369711,0.24279794,0.07926737,0.9625324
1967-12-01,-0.09675281,-0.500417,-0.20749402,0.16769378,-0.693423,-0.07843474,0.3104084
1968-01-01,-0.10348368,-0.41520876,-0.3851971,0.28171343,-0.40444985,0.14397113,0.071773246
1968-02-01,-0.16860336,-0.35617638,-0.00084939005,-0.17299187,0.121179245,0.32177615,0.37019128
1968-03-01,-0.1577029,-0.38335678,-0.2995506,0.46687984,-0.23244897,-0.06766784,0.78681564
1968-04-01,-0.17907913,-0.25637338,-0.26854792,0.340038,-0.04360187,-0.19493434,0.44083196
1968-05-01,-0.09385729,-0.5896162,0.25410834,-0.055634856,-0.147935,-0.21064802,0.53412306
1968-06-01,-0.10277585,-0.14920902,-0.20272045,-0.20144634,-0.33833924,-0.24264164,0.6813501
1968-07-01,-0.042186238,-0.35051376,-0.093998864,-0.13137189,0.12514296,-0.042752482,0.6945156
1968-08-01,-0.027888203,-0.29544517,-0.057899904,0.04968915,-0.23612967,0.039496493,0.8321163
1968-09-01,-0.12585087,-0.3788267,-0.06950818,0.13774228,-0.334517,-0.04360185,0.4381423
1968-10-01,-0.051246356,-0.080125526,-0.06596909,0.020951545,-0.08932724,-0.09484825,-0.053653
1968-11-01,-0.17794664,-0.23117486,-0.19719939,-0.17582315,0.37472135,0.105182454,0.19323559
1968-12-01,-0.12754963,-0.12641712,-0.2886501,-0.21220525,-0.55365896,0.088760994,0.45130777
1969-01-01,-0.10523318,0.31267124,-0.15550284,0.08554931,0.031191349,0.03633952,-0.12976234
1969-02-01,-0.20652957,-0.017715525,-0.38958988,0.031948484,0.34386265,0.027406048,0.22712192
1969-03-01,-0.28571945,-0.14338967,-0.13687885,0.1209803,0.04693854,-0.049664,0.25922188
