,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5
1965-01-01,-0.8959982,0.7276307,-1.6062622,0.459773,0.15232563
1965-02-01,-0.4753736,-1.0461162,-0.76648486,0.43490058,0.30523986
1965-03-01,0.24637003,-0.10066728,-0.16189194,0.6680249,0.27124256
1965-04-01,0.5708897,-0.59870577,-0.079768516,0.57501066,0.13422307
1965-05-01,-0.07255702,-0.20516121,-0.25372878,0.21310863,-0.026932906
1965-06-01,0.6530131,-0.9965183,-0.2415133,-0.39972588,-0.33570498
1965-07-01,0.42680588,-0.9130704,-0.4583013,-0.28831488,-0.52188075
1965-08-01,0.41930008,0.0952219,-0.06151905,-0.7218908,-0.61003816
1965-09-01,0.011185264,0.100520134,-0.5839883,-0.0011774063,0.08565559
1965-10-01,-0.7073205,0.12524548,-0.9064476,0.49377036,0.46933937
1965-11-01,0.23400739,0.19618356,-0.44078755,0.5769239,-0.48111334
1965-12-01,-1.1594404,-0.28228062,-0.43916863,0.7366082,-0.5209977
1966-01-01,-1.0876055,-0.3299852,-0.953644,0.27399907,0.1148655
1966-02-01,-1.3815687,0.50546587,-1.1114756,0.42372924,-0.2180129
1966-03-01,-0.7380904,-0.17417888,-0.98330057,0.45772594,0.1857523
1966-04-01,-0.6061541,-0.22119565,-0.6468056,0.36673054,-0.07580547
1966-05-01,0.5721574,-0.21786824,-0.67964494,-0.072912216,0.05352669
1966-06-01,-0.13150215,-0.28861037,-0.23754291,-0.13859081,-0.10965729
1966-07-01,0.10126679,-0.27804977,-0.13960353,-0.1471262,-0.61541283
1966-08-01,-0.3318658,0.14061618,-0.6495542,-0.49707538,-0.19110489
1966-09-01,-0.41548318,0.112695456,-0.2725524,0.09475684,-0.025605965
1966-10-01,-1.3620386,0.094033435,-0.43052864,0.5665154,0.09866281
1966-11-01,-1.0470988,0.01186266,-0.8089771,0.5539294,0.06365347
1966-12-01,-1.6066701,-0.05381603,-0.9238426,0.5239834,-0.46553785
