,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5
1965-01-01,-9.63097e-05,-8.208139e-05,-3.074173e-05,7.541239e-06,-7.0232636e-05
1965-02-01,-7.77704e-05,-8.2673636e-05,-3.2159543e-05,-1.1541051e-06,-6.610482e-05
1965-03-01,-8.328912e-05,-7.567429e-05,-1.8250581e-05,2.4173569e-06,-7.717815e-05
1965-04-01,-8.144057e-05,-9.55327e-05,-1.952482e-05,2.457673e-07,-8.098292e-05
1965-05-01,-7.8380595e-05,-8.524007e-05,-2.0341407e-05,-1.70149e-06,-8.829634e-05
1965-06-01,-8.7910485e-05,-8.1749364e-05,-1.6976343e-05,-1.414337e-06,-8.123418e-05
1965-07-01,-9.938762e-05,-0.00010530487,-1.9560712e-05,6.316259e-07,-7.53296e-05
1965-08-01,-7.890107e-05,-8.740269e-05,-1.1287126e-05,1.941764e-06,-8.7695116e-05
1965-09-01,-7.238628e-05,-0.000107000866,-1.06500065e-05,-1.8496212e-07,-7.0448004e-05
1965-10-01,-7.788705e-05,-7.8007404e-05,-1.5755939e-05,-1.8091669e-06,-7.655e-05
1965-11-01,-9.202035e-05,-7.818688e-05,-2.3589824e-05,4.615875e-06,-8.7461805e-05
1965-12-01,-7.537447e-05,-8.4908046e-05,-2.217201e-05,3.8262006e-06,-8.169183e-05
1966-01-01,-8.5992055e-05,-8.2338884e-05,-2.4464023e-05,1.03522325e-07,-8.30592e-05
1966-02-01,-8.539734e-05,-7.9104604e-05,-2.5490519e-05,5.1056595e-06,-6.608942e-05
1966-03-01,-8.216306e-05,-7.763818e-05,-1.7759206e-05,-8.0891914e-07,-7.795116e-05
1966-04-01,-8.929966e-05,-8.563834e-05,-1.8883462e-05,-5.56367e-07,-8.12832e-05
1966-05-01,-9.184146e-05,-8.73899e-05,-1.3604336e-05,-8.931282e-06,-9.279464e-05
1966-06-01,-0.00010797213,-9.1862494e-05,-1.4264226e-05,-2.2509048e-06,-7.869252e-05
1966-07-01,-9.441585e-05,-9.9096855e-05,-1.0940332e-05,-8.170646e-07,-9.2208065e-05
1966-08-01,-9.382113e-05,-7.916163e-05,-1.6325366e-05,-1.490298e-07,-8.139726e-05
1966-09-01,-0.000106986365,-0.00011051867,-1.41012915e-05,-2.1531414e-06,-7.5393065e-05
1966-10-01,-9.185776e-05,-7.978079e-05,-1.6406835e-05,-4.830472e-07,-7.87577e-05
1966-11-01,-8.677415e-05,-8.998058e-05,-1.6920085e-05,1.2193377e-05,-7.95072e-05
1966-12-01,-7.155593e-05,-8.5385785e-05,-1.637425e-05,1.1826771e-05,-7.029317e-05
1967-01-01,-7.858762e-05,-7.718685e-05,-2.1432259e-05,-2.0550942e-07,-7.602107e-05
1967-02-01,-8.2052444e-05,-7.445188e-05,-2.5843508e-05,2.6096677e-06,-7.239582e-05
1967-03-01,-9.4251554e-05,-8.531958e-05,-2.5041461e-05,-3.9510633e-06,-7.2877054e-05
1967-04-01,-7.843522e-05,-8.353103e-05,-1.9972535e-05,-1.2642122e-06,-8.6191e-05
1967-05-01,-8.523656e-05,-8.169434e-05,-1.6058557e-05,-4.600719e-06,-8.4739295e-05
1967-06-01,-9.218228e-05,-9.026019e-05,-2.6846063e-05,-4.929556e-06,-8.124238e-05
1967-07-01,-9.94087e-05,-9.096599e-05,-1.3660441e-05,-8.712086e-07,-6.7615634e-05
1967-08-01,-0.000101101024,-9.0974005e-05,-2.6517226e-05,8.4516796e-07,-7.641407e-05
1967-09-01,-0.00010231211,-8.03068e-05,-2.0983114e-05,-2.6758098e-06,-8.6672226e-05
1967-10-01,-6.7118366e-05,-8.967469e-05,-1.45186295e-05,5.804941e-07,-9.150054e-05
1967-11-01,-8.5982465e-05,-8.072387e-05,-1.700497e-05,1.56028e-05,-9.026539e-05
1967-12-01,-9.2912145e-05,-8.274502e-05,-2.7824559e-05,6.074504e-06,-7.2155206e-05
1968-01-01,-6.5523775e-05,-8.259453e-05,-2.5445783e-05,-1.8218998e-08,-6.45839e-05
1968-02-01,-7.6364835e-05,-7.932825e-05,-1.526542e-05,1.7870698e-06,-7.659748e-05
1968-03-01,-8.243211e-05,-7.1046234e-05,-1.7703494e-05,2.2802706e-06,-6.889241e-05
1968-04-01,-7.039062e-05,-7.271195e-05,-2.2989092e-05,-5.2014584e-06,-8.1901686e-05
1968-05-01,-8.4767824e-05,-6.766829e-05,-1.6707794e-05,-5.3224285e-06,-7.133049e-05
1968-06-01,-0.00011268473,-8.710776e-05,-1.9946148e-05,-5.0711824e-06,-7.424315e-05
1968-07-01,-9.4138595e-05,-7.331681e-05,-1.7889606e-05,-2.2515742e-06,-7.7621095e-05
1968-08-01,-8.628464e-05,-9.7502154e-05,-1.5777228e-05,-1.4885081e-06,-0.00010257881
1968-09-01,-8.527964e-05,-9.247711e-05,-1.4195271e-05,9.2164555e-07,-9.623237e-05
1968-10-01,-7.950084e-05,-8.52001e-05,-1.2259699e-05,-9.860087e-07,-8.48888e-05
1968-11-01,-7.971487e-05,-7.928172e-05,-2.2105056e-05,4.885849e-06,-7.8802914e-05
1968-12-01,-0.00010034545,-8.712637e-05,-2.1649079e-05,9.575888e-06,-7.642998e-05
1969-01-01,-7.532142e-05,-8.7517124e-05,-1.7608954e-05,2.7962233e-06,-8.158655e-05
1969-02-01,-8.715656e-05,-7.192652e-05,-2.64018e-05,-9.863288e-07,-7.76415e-05
1969-03-01,-7.125901e-05,-7.498687e-05,-2.4262268e-05,2.0379084e-06,-8.149627e-05
1969-04-01,-7.6278346e-05,-8.153185e-05,-2.2339393e-05,-4.100839e-06,-7.6720695e-05
1969-05-01,-9.258212e-05,-9.955087e-05,-1.4837491e-05,-1.7897764e-06,-9.701466e-05
1969-06-01,-8.376219e-05,-9.447738e-05,-1.2345883e-05,-1.6453414e-06,-9.251893e-05
1969-07-01,-7.956437e-05,-0.00010138346,-1.2138249e-05,2.7330316e-06,-9.509178e-05
1969-08-01,-7.92123e-05,-0.00010251191,-1.6462453e-05,3.768364e-07,-0.00010014722
1969-09-01,-0.00011030323,-9.3899616e-05,-1.0477177e-05,-2.9120565e-07,-7.570058e-05
1969-10-01,-7.37416e-05,-9.1778136e-05,-1.0603564e-05,-6.7938527e-07,-9.6879245e-05
1969-11-01,-7.422909e-05,-9.185939e-05,-1.4070147e-05,3.5906487e-06,-7.284786e-05
1969-12-01,-8.487258e-05,-8.468247e-05,-1.43048655e-05,5.811431e-06,-8.3978855e-05
1970-01-01,-8.223672e-05,-7.0828275e-05,-1.8999965e-05,9.218009e-06,-7.05846e-05
1970-02-01,-7.796644e-05,-7.276489e-05,-2.4720683e-05,5.061167e-06,-6.917468e-05
1970-03-01,-8.6547516e-05,-7.4304466e-05,-1.8894623e-05,5.8147452e-06,-8.1855884e-05
1970-04-01,-8.13697e-05,-8.119202e-05,-1.8149147e-05,-4.2086685e-06,-8.215569e-05
1970-05-01,-9.680592e-05,-8.561625e-05,-1.7103861e-05,-2.077577e-06,-7.9279125e-05
1970-06-01,-9.199274e-05,-9.988564e-05,-2.458293e-05,-5.866277e-07,-7.626481e-05
1970-07-01,-8.453798e-05,-0.00010282703,-1.6658194e-05,1.2689634e-06,-8.038924e-05
1970-08-01,-9.67411e-05,-0.000111724126,-1.7711585e-05,-1.5184705e-06,-9.1303984e-05
1970-09-01,-8.602893e-05,-7.2659546e-05,-1.9291672e-05,-2.0694752e-06,-7.950601e-05
1970-10-01,-8.414903e-05,-8.024396e-05,-1.6018059e-05,1.3499921e-06,-6.715704e-05
1970-11-01,-8.168572e-05,-8.529214e-05,-1.9948015e-05,7.637922e-06,-7.243209e-05
1970-12-01,-6.427237e-05,-7.423153e-05,-1.5110521e-05,-1.0971162e-06,-7.203504e-05
1971-01-01,-6.4762906e-05,-7.784716e-05,-1.968708e-05,-5.310867e-07,-5.9149257e-05
1971-02-01,-7.3892326e-05,-8.904128e-05,-1.4148065e-05,3.893183e-07,-6.5277e-05
1971-03-01,-8.018591e-05,-6.715885e-05,-2.9388653e-05,3.9760926e-07,-7.205981e-05
1971-04-01,-9.13137e-05,-6.495319e-05,-2.9712037e-05,-3.5695848e-07,-6.93981e-05
1971-05-01,-8.1670165e-05,-9.113914e-05,-1.5292355e-05,-1.8743813e-06,-9.521091e-05
1971-06-01,-8.770671e-05,-8.66532e-05,-2.0217767e-05,5.054062e-07,-6.0293547e-05
1971-07-01,-9.8569144e-05,-9.311262e-05,-1.4985553e-05,5.8003207e-07,-9.1802925e-05
1971-08-01,-8.9754816e-05,-9.042603e-05,-1.8783261e-05,-1.3519893e-06,-8.055076e-05
1971-09-01,-8.610636e-05,-7.3071e-05,-2.3617462e-05,-1.7453567e-07,-8.117265e-05
1971-10-01,-8.9049994e-05,-7.476256e-05,-2.3716964e-05,9.5316864e-07,-8.675313e-05
1971-11-01,-9.461389e-05,-8.1835584e-05,-2.394914e-05,4.7260037e-06,-5.9431186e-05
1971-12-01,-8.329539e-05,-9.3386254e-05,-2.3617462e-05,-4.013702e-06,-8.149604e-05
1972-01-01,-7.8519384e-05,-7.278283e-05,-2.086185e-05,2.2429085e-06,-6.714967e-05
1972-02-01,-7.462247e-05,-6.892158e-05,-2.352816e-05,7.985727e-06,-7.1768896e-05
1972-03-01,-7.718177e-05,-8.646217e-05,-2.6872198e-05,3.4200057e-06,-7.309759e-05
1972-04-01,-9.2154136e-05,-7.335355e-05,-2.4089959e-05,-8.984134e-06,-7.983916e-05
1972-05-01,-7.420335e-05,-7.919446e-05,-2.137906e-05,-2.0463776e-06,-8.206852e-05
1972-06-01,-7.6762655e-05,-9.386363e-05,-1.3558476e-05,-7.56263e-08,-0.00010312257
1972-07-01,-8.8845765e-05,-9.595031e-05,-1.7482145e-05,1.2441524e-06,-6.937902e-05
1972-08-01,-9.578353e-05,-9.684206e-05,-1.0776244e-05,4.1483145e-07,-9.115538e-05
1972-09-01,-7.252688e-05,-7.8391895e-05,-1.5770003e-05,-2.2782333e-06,-6.935227e-05
1972-10-01,-7.797543e-05,-8.304679e-05,-1.9568824e-05,-1.8412757e-06,-6.981598e-05
1972-11-01,-0.00010596723,-7.526188e-05,-1.985418e-05,2.144814e-06,-9.1458576e-05
1972-12-01,-7.5549884e-05,-7.966709e-05,-1.7508899e-05,-2.224726e-06,-8.102518e-05
1973-01-01,-8.134195e-05,-7.1954615e-05,-3.6960155e-05,-4.3176115e-06,-7.465282e-05
1973-02-01,-7.377686e-05,-6.417716e-05,-2.3794235e-05,1.3982353e-06,-7.055616e-05
1973-03-01,-8.102342e-05,-8.176712e-05,-1.9564866e-05,-4.2291285e-06,-6.972444e-05
1973-04-01,-7.8572506e-05,-7.329067e-05,-2.1520287e-05,-2.6807174e-06,-8.456264e-05
1973-05-01,-7.839555e-05,-8.764223e-05,-1.8175719e-05,1.5044134e-06,-7.615698e-05
1973-06-01,-0.00010116161,-6.948601e-05,-2.2918282e-05,-6.1668543e-06,-8.104996e-05
1973-07-01,-9.522456e-05,-8.4271116e-05,-1.9051678e-05,5.3113035e-07,-8.5155465e-05
1973-08-01,-9.50299e-05,-7.61309e-05,-2.0909769e-05,-8.049319e-07,-7.6749806e-05
1973-09-01,-9.7710865e-05,-7.988248e-05,-2.2352002e-05,-2.521454e-06,-7.8439785e-05
1973-10-01,-8.150122e-05,-7.9891324e-05,-2.0909769e-05,5.468348e-06,-6.6362176e-05
1973-11-01,-7.633395e-05,-7.555578e-05,-2.4997576e-05,-1.5481637e-06,-6.73974e-05
1973-12-01,-7.8510566e-05,-6.887549e-05,-2.9917099e-05,7.7157565e-06,-6.3344996e-05
1974-01-01,-7.35139e-05,-6.412837e-05,-3.3246863e-05,5.695507e-06,-6.965328e-05
1974-02-01,-7.8537545e-05,-7.902972e-05,-2.1358084e-05,-1.3957542e-06,-7.753605e-05
1974-03-01,-8.983673e-05,-7.307726e-05,-2.5105632e-05,5.671278e-06,-7.371581e-05
1974-04-01,-8.1743965e-05,-7.8254365e-05,-2.3118786e-05,-6.096343e-06,-7.244779e-05
1974-05-01,-9.436771e-05,-7.669558e-05,-2.3482235e-05,-3.80259e-06,-9.542574e-05
1974-06-01,-9.818794e-05,-0.00010107079,-1.1157326e-05,-2.429566e-06,-7.848909e-05
1974-07-01,-0.000102646234,-9.438336e-05,-1.3047253e-05,-1.7349739e-06,-8.681607e-05
