,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,-0.0418318005783173,-0.05035113196733386,0.012615824045359525,37.780559062957764,0.7603223746021589
1965-02-01,-0.05115799295405547,-0.03306055008325466,0.016404369999321527,77.3419976234436,4.31069682041804
1965-03-01,-0.033098612523948155,-0.01723284854791885,0.008456705938697906,29.5803964138031,1.2605523069699607
1965-04-01,-0.013834138856812691,-0.04819692653972049,0.009306291823354568,158.55038166046143,1.5686418861150742
1965-05-01,-0.023801789696638785,-0.026980326186085857,0.011622130988019942,238.57154846191406,-0.4097911839683851
1965-06-01,0.0007880550886814793,-0.015298721142286479,0.014165198391456755,171.50462865829468,2.8589318195978803
1965-07-01,0.0018334798126791916,-0.025158345179502356,0.012708520208826029,185.32567024230957,-9.475040435791016
1965-08-01,-0.008668144146213308,-0.019011120203622552,0.014488288677736171,167.633056640625,-24.623395999272667
1965-09-01,-0.005887278627293806,-0.015854335195103358,0.013881283400607937,108.20423364639282,-3.0768948296705885
1965-10-01,-0.009620494092814624,-0.04836138511119887,0.01519391628663469,155.8345079421997,-4.84521488348643
1965-11-01,0.01529101321163277,-0.06584612176168797,0.005875511488320454,146.67826890945435,2.6298952599366507
1965-12-01,-0.009082172570439678,-0.02740987165029659,0.009552928907847015,183.49757194519043,5.489958822727203
1966-01-01,-0.01372764139280965,-0.1040215062540631,0.009024508638991176,38.418757915496826,2.611385782559713
1966-02-01,-0.024829106793428462,-0.04645215217457261,0.011791822603588242,66.14763140678406,4.731104771296184
1966-03-01,-0.026048977900548685,-0.034720032627499384,0.011238574984203144,80.54548501968384,0.8677095174789429
1966-04-01,-0.007017769288116446,-0.040965328036352645,0.012019085012848882,152.6578664779663,2.5289845963319144
1966-05-01,-0.025728129063888144,-0.01638929771129475,0.010577097689725368,172.3990797996521,6.325489779313406
1966-06-01,0.003928752460827431,-0.03385552486707998,0.012061609566091043,212.4833106994629,-15.7514621814092
1966-07-01,-0.0029252715952073536,-0.04217948244754658,0.009894610084744118,212.78419494628906,-9.080340464909872
1966-08-01,-0.02534386100402723,-0.018779937784339108,0.012611459586241467,176.2561321258545,-6.762581070264181
1966-09-01,-0.007166642171796411,-0.009291222708862882,0.01314507609462006,108.0919861793518,-7.756054898103079
1966-10-01,-0.017576685640960932,-0.002009422399190276,0.01594199519038864,121.43667936325073,-5.221752822399139
1966-11-01,-0.016697017708793283,-0.025002110402944477,0.012346453004480212,109.30017232894897,0.251222945128878
1966-12-01,-0.01259874956758722,-0.024511283913324047,0.006126149041595769,176.53424739837646,1.7318446189165115
1967-01-01,-0.05675029882695526,-0.019621610814748808,0.013875981915978445,73.01105260848999,2.8061645726362867
1967-02-01,-0.04158918124934038,-0.03183386830049892,0.013372493912836639,13.45674991607666,1.2399562944968543
1967-03-01,-0.05675467662513256,-0.04835485718971075,0.015156359855442555,50.00333786010742,2.4596539636452994
1967-04-01,-0.017085855749125283,-0.05186607324799826,0.016649721212956586,73.09998273849487,4.498396813869476
