,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,-0.071023166,0.028313816,0.040711224,0.3778056,-0.082107306
1965-02-01,-0.057785273,0.02510935,0.040028334,0.77342,0.03924036
1965-03-01,-0.04255116,0.028051138,0.025844812,0.29580396,-0.023954988
1965-04-01,0.01901573,0.01938343,0.034722626,1.5855038,-0.11320597
1965-05-01,-0.014551878,0.021957457,0.05599785,2.3857155,-0.20434803
1965-06-01,0.018805623,0.031360626,0.03792703,1.7150464,-0.081109226
1965-07-01,0.032306194,0.011083484,0.043075144,1.8532567,-0.582522
1965-08-01,0.024846733,0.005304992,0.02679038,1.6763306,-1.0568285
1965-09-01,0.034722626,0.020486593,0.016284108,1.0820423,-0.24731874
1965-10-01,0.02306062,0.0076164007,0.028734028,1.5583451,-0.32937288
1965-11-01,0.020854354,-0.048749864,0.029942274,1.4667827,-0.032675207
1965-12-01,-0.038978994,0.0006297231,0.03319919,1.8349757,-0.0012089014
1966-01-01,-0.071683764,-0.033021986,0.035365522,0.38418758,-0.012870491
1966-02-01,-0.08499652,0.016946495,0.037553906,0.6614763,0.06153518
1966-03-01,-0.07296032,0.021551251,0.029575408,0.80545485,-0.08517891
1966-04-01,0.017584741,0.023010194,0.02592802,1.5265787,-0.091561735
1966-05-01,-0.00037837029,0.028937101,0.03955996,1.7239908,0.028754711
1966-06-01,0.03253883,0.01361829,0.020958543,2.124833,-0.8599186
1966-07-01,0.028253198,-0.0039801,0.024332345,2.127842,-0.5408679
1966-08-01,0.019362867,0.02971214,0.041748345,1.7625613,-0.5029812
1966-09-01,0.03144467,0.020320296,0.04411912,1.0809199,-0.29517424
1966-10-01,0.023238122,0.020411432,0.018086255,1.2143668,-0.34992987
1966-11-01,0.010882795,0.025016189,0.0323565,1.0930017,-0.028326094
1966-12-01,-0.017475247,0.02670312,0.04069978,1.7653425,-0.14804989
1967-01-01,-0.1781658,0.026695967,0.019162714,0.7301105,0.0050902367
1967-02-01,-0.033779144,0.022196949,0.02988708,0.1345675,-0.016306162
1967-03-01,-0.08007705,0.02988708,0.02292931,0.5000334,0.0040439367
1967-04-01,-0.006837368,0.026800573,0.040402234,0.7309998,0.047569215
1967-05-01,-0.010080814,0.03265977,0.036217093,2.727356,-0.21211767
1967-06-01,0.023923278,0.034019887,0.025649667,1.6245236,-0.35305166
1967-07-01,0.031665802,0.029154718,0.02031362,1.6034935,-0.4777161
1967-08-01,0.0019514561,0.018587291,0.020052075,2.1840746,-0.39757097
1967-09-01,0.029677868,0.022353888,0.03234583,1.2623535,-0.5036638
1967-10-01,0.0054564476,0.016860902,0.0384143,1.6684675,-0.21232688
1967-11-01,0.02517885,0.016703963,0.039408267,0.85838455,-0.03665638
1967-12-01,0.0036777258,-0.013585925,0.029468596,0.51305956,-0.066893935
1968-01-01,-0.18033063,-0.013768792,0.039904445,0.20323023,0.03462267
1968-02-01,-0.14867717,0.02160421,0.029675633,0.6039382,0.11879626
1968-03-01,0.0040850937,0.033246428,0.0223853,0.7044035,-0.13052571
1968-04-01,0.009738803,0.0051265657,0.02852258,0.7258282,-0.048695445
1968-05-01,-0.0004155934,0.005684495,0.027667075,1.0100024,0.0033039749
1968-06-01,0.02614206,0.022422522,0.029898822,1.53234,-0.32219458
1968-07-01,0.018293798,0.021343827,0.033581197,1.6727905,-0.06770241
1968-08-01,0.029898822,0.020265162,0.029973209,1.5056708,-0.36333287
1968-09-01,0.028262228,0.010631502,0.03462267,1.4469762,-0.37865746
1968-10-01,0.01185897,0.020376742,0.0223853,1.2219429,-0.49783212
1968-11-01,0.010259539,-0.0055113733,0.034362286,0.84641623,-0.14744973
1968-12-01,-0.00569734,-0.040066063,0.034585476,1.0870717,-0.002349764
