,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5
1965-01-01,-7.2000425e-05,-8.556706e-05,-2.622326e-05,8.923162e-06,-8.29249e-05
1965-02-01,-6.9810885e-05,-9.9179895e-05,-2.3369681e-05,2.3276225e-06,-8.3095394e-05
1965-03-01,-8.157517e-05,-9.224336e-05,-2.9005056e-05,1.4751422e-06,-7.202206e-05
1965-04-01,-9.042307e-05,-8.720922e-05,-2.2508222e-05,6.49134e-06,-8.50247e-05
1965-05-01,-8.375574e-05,-9.354453e-05,-2.7667997e-05,1.2149103e-06,-8.280824e-05
1965-06-01,-7.854212e-05,-9.29074e-05,-1.9959738e-05,-2.2085442e-07,-7.921883e-05
1965-07-01,-8.0184276e-05,-9.69096e-05,-2.0785305e-05,1.3136159e-06,-9.413283e-05
1965-08-01,-9.2944625e-05,-9.268307e-05,-2.1072457e-05,3.153189e-06,-8.788726e-05
1965-09-01,-8.075858e-05,-8.654517e-05,-1.8784212e-05,1.3854078e-06,-9.694154e-05
1965-10-01,-8.581068e-05,-9.073581e-05,-3.2773936e-05,1.2777236e-06,-7.95688e-05
1965-11-01,-8.197001e-05,-9.1274225e-05,-2.5873294e-05,5.1094175e-06,-7.597939e-05
1965-12-01,-8.354038e-05,-8.578243e-05,-2.1978787e-05,6.769522e-06,-7.7370285e-05
1966-01-01,-7.7584555e-05,-8.8167246e-05,-2.6207777e-05,7.389717e-07,-7.5821445e-05
1966-02-01,-7.0016176e-05,-8.4818916e-05,-2.4236251e-05,5.7085235e-06,-8.19071e-05
1966-03-01,-7.355189e-05,-8.5837266e-05,-2.592264e-05,3.3052165e-06,-7.5023054e-05
1966-04-01,-8.1747574e-05,-9.1124544e-05,-2.6590678e-05,3.7777318e-06,-8.790314e-05
1966-05-01,-8.6814885e-05,-9.489651e-05,-2.2313608e-05,-2.0716725e-06,-9.010278e-05
1966-06-01,-7.4399155e-05,-9.5352734e-05,-2.1466341e-05,1.4314501e-06,-8.350387e-05
1966-07-01,-8.722223e-05,-0.00010107178,-2.1710744e-05,4.649337e-08,-9.1886934e-05
1966-08-01,-7.991454e-05,-8.876197e-05,-2.9727198e-05,6.2787876e-08,-8.491327e-05
1966-09-01,-7.164554e-05,-8.981291e-05,-2.5776e-05,1.1166776e-07,-0.00010292585
1966-10-01,-7.488797e-05,-8.6839325e-05,-2.3030527e-05,2.0750485e-06,-7.7972196e-05
1966-11-01,-7.941759e-05,-8.661121e-05,-2.3584507e-05,1.17127165e-05,-8.404156e-05
1966-12-01,-7.39185e-05,-9.30146e-05,-3.0044925e-05,1.39204985e-05,-8.4424464e-05
1967-01-01,-7.2010844e-05,-9.071067e-05,-2.9710245e-05,2.9385046e-06,-7.537423e-05
1967-02-01,-6.889891e-05,-8.614703e-05,-3.1266212e-05,7.863066e-06,-7.227031e-05
1967-03-01,-8.018369e-05,-7.828699e-05,-3.4739067e-05,2.2808308e-06,-8.829517e-05
1967-04-01,-7.321391e-05,-8.569789e-05,-2.806605e-05,2.4011351e-06,-8.5183245e-05
1967-05-01,-8.440244e-05,-8.4021616e-05,-2.5828343e-05,8.612078e-07,-7.878292e-05
1967-06-01,-7.760912e-05,-8.427827e-05,-3.057645e-05,-1.1278644e-06,-8.782999e-05
1967-07-01,-6.6027584e-05,-8.741427e-05,-2.7560764e-05,4.4414628e-07,-8.824705e-05
1967-08-01,-7.549974e-05,-9.491339e-05,-2.4368623e-05,1.0697404e-06,-8.09725e-05
1967-09-01,-8.01516e-05,-9.482517e-05,-2.877185e-05,7.0882015e-07,-8.44614e-05
1967-10-01,-8.5886226e-05,-8.4061714e-05,-2.5323057e-05,-3.7585705e-06,-8.3715495e-05
1967-11-01,-8.1009784e-05,-8.247366e-05,-2.309337e-05,1.4455874e-05,-7.851824e-05
