,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5
1965-01-01,0.06440017267922374,-0.33104235275847016,-0.2112240771796689,-1.4094237271729888,0.07456026192921311
1965-02-01,-0.5556474222201053,-1.4465346199567202,-0.22457701754363546,-1.389135218955375,-0.8728948991690109
1965-03-01,-0.2596209539431278,-0.9442709019926728,-0.15759412311466345,-1.4604153933825792,-0.5150575246383895
1965-04-01,-0.7773716629387062,-0.7198718239049443,-0.2770325990887471,-0.04706365970877913,-0.5684835252477162
1965-05-01,-0.3394700325677328,-0.7251481907289536,-0.26056503076513066,-0.2577270473445858,-0.34428532443829435
1965-06-01,-0.3361364112836178,-1.0940429128584315,-0.28871518099702986,-0.8516338225957509,-0.011439542216596318
1965-07-01,-0.9670825414011411,-0.3877669084267538,-0.4200640302824687,-0.28023382833412097,0.5026304454945806
1965-08-01,-0.7412574414999407,0.05224709261636265,-0.3130795467779579,-0.17786861674205676,0.3445654440281996
1965-09-01,-0.7738894391282696,-0.9835453795605019,-0.22883762672812824,-1.3533989588419595,-0.2165173416707053
1965-10-01,-0.16625180979755436,-1.0062209406837088,-0.21773100148953767,-0.9070556711506198,-0.4617016262082911
1965-11-01,0.5271801672806249,-0.6310447684076966,-0.26642972265415077,-0.4786225858035388,-0.4203382267880795
1965-12-01,-0.00901259133748919,-0.8559733140664023,-0.22702492459351759,-0.31803717484345306,-1.2654177288510906
1966-01-01,1.0124510275983365,-1.2563333648150086,-0.1519175111708871,-1.7206256991034155,-1.5442487019211497
1966-02-01,-0.17046429440988417,-0.4006306533930732,-0.0940888200000108,-1.8519199109292244,-1.2026282388772536
1966-03-01,-0.15956721851758868,-0.7195491771228978,-0.19934812605560545,-1.7139652290859737,-0.7999977069114571
1966-04-01,-0.37284638280066373,-1.2344402856514103,-0.2587798348886062,-0.6485492528021872,-0.18003099222681415
1966-05-01,-0.8494488894939423,-0.40350799433520584,-0.39139219843053136,-0.3425631370093371,1.4741986545164192
1966-06-01,-0.4343122174249631,-0.3886797633327422,-0.2931647361761116,0.11224554734187082,-0.2265702210255523
1966-07-01,-1.2399604387372454,-0.08231995047115889,-0.4031311451311571,0.5501750218975651,0.3580006200875809
1966-08-01,-1.0831203833918706,-0.10384577708166154,-0.3716528920613858,0.01652023276767215,0.925381859736656
1966-09-01,-1.3130255670190971,0.07065609250156606,-0.24365266919674644,-0.7002350983318981,0.10809868351737065
1966-10-01,-0.7681963181941308,-0.2569463165079961,-0.2123619626480974,-1.092108037020709,-0.42652305382401196
1966-11-01,-0.37835278661451605,-0.4954835674801811,-0.25362187788922747,-0.6609528988331287,-0.19735722844280412
1966-12-01,0.46997426129947195,-0.9502217417857686,-0.29277723753847273,-1.0367069695446942,-0.5083683266568539
1967-01-01,-0.9922183841188377,-1.3630361830601927,-0.2227740345455437,-1.4172125507045434,-0.6491045898465968
1967-02-01,0.05752243728281181,-1.2519532051242765,-0.20271539239280195,-1.9364721066242938,-1.2383337341137786
1967-03-01,-0.2322623871754263,-1.0030208308188642,-0.18003916659628053,-1.8174156949326796,-0.8969997292134299
1967-04-01,-0.3150156934127629,-1.465378921540057,-0.16123301529112352,-0.8932101565438347,-1.0459025404346523
1967-05-01,-0.4462194011033138,-1.08494333556441,-0.30651662768010635,-0.6207498612704577,-1.168654036166063
1967-06-01,-0.685537759667245,-0.9487091273557945,-0.2573342091987381,-1.0918061609740728,-0.7708081558569153
