,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5
1965-01-01,6.8141327,2.081871,6.47015,4.912384,6.1982346
1965-02-01,6.421009,2.4094772,5.96072,4.9779053,5.908306
1965-03-01,6.443939,2.7747574,6.2883263,4.7649612,5.733036
1965-04-01,5.57251,2.0802345,5.767433,4.2997627,5.2711105
1965-05-01,3.7641258,1.9213448,4.9975624,3.2923737,3.8394737
1965-06-01,3.639637,1.713314,5.261284,2.4831886,3.2612534
1965-07-01,3.829647,1.5364075,5.3890495,2.7829475,3.354618
1965-08-01,3.7166252,1.5069237,4.972992,2.5421562,3.0401192
1965-09-01,4.17527,1.2759628,5.6773415,2.6076775,3.4185028
1965-10-01,4.979542,1.5331306,6.727318,3.0564995,3.9213753
1965-11-01,6.321087,2.1277351,8.032825,4.014744,5.1417084
1965-12-01,8.876411,2.5749168,11.549671,5.220333,7.092598
1966-01-01,9.675594,2.5264397,12.151123,5.6208496,7.553009
1966-02-01,10.048237,2.5051003,13.183685,6.0164757,8.158756
1966-03-01,8.539608,2.439434,10.502956,4.8443756,6.5779
1966-04-01,6.4925385,2.5970268,6.3021126,4.496357,5.5814514
1966-05-01,4.583359,2.8202858,3.8873253,4.3798027,4.7146873
1966-06-01,3.9891014,2.3360138,3.2142677,3.8873253,4.2205696
1966-07-01,3.1256218,2.739849,2.605236,3.8889656,3.662426
1966-08-01,2.6709023,2.1308136,2.2851257,3.120697,3.0665245
1966-09-01,2.7759628,1.4741783,2.3064651,2.7693977,3.1092072
1966-10-01,3.3718605,2.1061897,2.9532547,3.1387558,3.419468
1966-11-01,4.3157806,2.4148102,4.2714577,4.089241,4.611267
1966-12-01,5.108673,2.9269905,5.095539,4.921528,5.4550476
1967-01-01,5.7399063,2.6472054,5.5726852,4.7298355,5.6030884
1967-02-01,5.201088,2.7265892,4.851452,4.718014,5.121704
1967-03-01,4.538971,2.4630928,4.120079,3.9410362,4.336281
1967-04-01,4.0710983,2.5441704,3.8616524,4.0423813,4.336281
1967-05-01,4.121769,1.9563713,3.9967766,3.3954659,3.699501
1967-06-01,3.3042564,2.1252785,3.4866753,2.5407906,3.045826
1967-07-01,2.5458603,1.584774,3.0981865,1.9546814,2.1134567
1967-08-01,2.7924652,1.7215881,3.2839851,2.1894646,2.2941856
1967-09-01,3.4748535,1.4564056,4.3058777,2.702942,2.9174576
1967-10-01,4.3768196,1.8533363,5.96793,3.7957764,4.049137
1967-11-01,5.32777,2.5323448,6.312504,4.4562073,5.062584
1967-12-01,7.21278,2.4478912,7.8444977,5.121704,6.238182
1968-01-01,8.853638,2.952919,9.730858,6.0915985,7.654499
1968-02-01,7.258545,2.4925766,8.023094,5.381775,6.6179314
1968-03-01,5.4622536,2.1336403,6.215534,3.9283218,4.770134
1968-04-01,5.021229,2.5118942,5.8485527,3.7142487,4.4739723
1968-05-01,4.9890366,3.1412392,6.046528,3.6820564,4.2920876
1968-06-01,4.337158,2.196415,5.1773567,2.9239464,3.5114403
1968-07-01,3.7029839,1.8841591,4.298527,2.5344276,3.0462723
1968-08-01,3.8478432,1.3143654,4.803936,2.4314156,2.978672
1968-09-01,4.314621,1.3014908,5.5395126,2.4957962,3.279663
1968-10-01,5.225643,1.8567963,6.862587,3.1106567,3.9572945
1968-11-01,7.945835,2.2785034,10.253971,4.539963,6.027214
1968-12-01,9.394455,2.8032265,12.082451,5.6537933,7.2633705
1969-01-01,9.464794,2.8336716,10.480854,5.482445,6.82605
1969-02-01,8.632561,2.9590073,10.449104,5.529236,6.956398
1969-03-01,7.7702484,2.7501144,8.228146,5.233444,6.3480988
1969-04-01,4.8357086,2.0382042,4.5432587,3.7193832,4.3878403
1969-05-01,4.204014,2.1134071,3.4937744,3.714367,4.275875
1969-06-01,3.6124268,1.6304436,3.055935,3.0425644,3.5221863
1969-07-01,2.960678,1.9546471,2.623108,3.1896286,3.2180367
1969-08-01,3.0275269,1.7373962,2.9105453,3.309948,3.3300018
1969-09-01,3.2915688,1.9245682,3.269844,3.3199768,3.5472527
1969-10-01,3.8196487,1.381443,4.125469,2.9556656,3.5221863
1969-11-01,5.271881,2.1200905,5.425625,4.5633125,5.215061
1969-12-01,6.4249725,2.4125404,6.891224,4.937649,6.1141396
1970-01-01,9.135563,3.2869987,9.643631,7.205902,8.713554
1970-02-01,8.670525,3.303547,9.3325,6.5191,7.8860817
1970-03-01,6.9626236,2.413189,7.642807,4.880707,6.126877
1970-04-01,6.6481857,2.497589,7.1330833,4.4917946,5.6999016
1970-05-01,4.6605988,2.7210083,6.0424767,3.4955215,4.091301
1970-06-01,4.185631,2.3420258,5.40036,2.7359009,3.4822807
1970-07-01,3.5865402,1.7363167,4.3891907,2.3039627,2.9013977
1970-08-01,3.7834816,1.6304016,4.5248947,2.3420258,2.9626274
1970-09-01,4.807888,1.4615974,6.138462,3.0834389,3.6725998
1970-10-01,6.2509995,1.7528648,8.227001,3.9340782,4.8575363
1970-11-01,6.8567085,2.3354073,8.872429,4.3941536,5.4119453
1970-12-01,6.4545555,2.2112846,8.498409,4.117779,5.120674
1971-01-01,8.38282,2.6248932,10.218731,5.6931953,7.020256
1971-02-01,7.5679893,2.4186478,8.627949,4.8648376,6.181759
1971-03-01,5.752365,2.4389343,5.723625,4.377968,5.226612
1971-04-01,4.5673065,2.883541,3.9367409,4.3813477,4.6839523
1971-05-01,4.051697,3.1354294,3.3754845,4.0956497,4.350918
1971-06-01,3.8555946,3.2013626,3.1895294,4.163269,4.051697
1971-07-01,2.8818512,2.229309,2.5217705,3.1455727,3.0931664
1971-08-01,2.9190445,2.4693642,2.6654663,3.1202164,3.1658592
1971-09-01,3.6628761,2.146473,3.1929092,3.4515572,3.679779
1971-10-01,4.080433,2.1684494,3.823475,3.7135887,3.9316673
1971-11-01,4.4134674,2.7026558,4.232582,3.8420715,4.276535
1971-12-01,4.802288,2.2901688,4.661976,4.5706863,4.8496246
1972-01-01,5.82251,2.3118706,5.6177216,4.9302216,5.703865
1972-02-01,6.196327,2.324871,5.892399,5.0878754,5.8826447
1972-03-01,5.6095963,2.4061356,5.5835915,4.5710297,5.2634087
1972-04-01,5.372303,2.2371063,5.266659,4.2979813,4.8603325
1972-05-01,3.7843895,2.1330872,4.7384377,3.1895294,3.4788322
1972-06-01,3.6738663,1.572361,5.768875,2.4321404,2.945736
1972-07-01,4.0509377,1.4927216,5.5819664,2.5897942,3.0578804
1972-08-01,5.278034,1.1676598,6.6692886,3.0595055,4.0476875
1972-09-01,4.980606,1.4780922,6.381611,3.009121,3.8461494
1972-10-01,6.8253174,1.8454094,8.426235,4.5076447,5.406433
1972-11-01,7.7744904,2.357376,9.578571,4.8001976,6.2077065
1972-12-01,8.414856,2.128212,10.971451,4.590534,6.2288322
1973-01-01,8.369968,2.5038986,8.939827,5.5075493,7.1744194
1973-02-01,10.55743,3.201851,11.286583,6.583214,8.527622
1973-03-01,6.7425117,2.3544579,6.1841507,4.8637924,6.287613
1973-04-01,5.3991623,2.2805557,4.738983,4.1116486,5.064148
1973-05-01,4.507427,2.9046059,4.1773376,4.6026764,4.7209206
1973-06-01,3.3200912,2.4726982,3.2412643,3.0655441,3.1919975
1973-07-01,3.2478333,2.2214355,3.1049576,3.274109,3.259327
1973-08-01,3.9227905,2.2427826,3.535225,3.6551094,4.0311813
1973-09-01,4.7422676,2.2936935,4.2791557,4.216751,4.615814
1973-10-01,4.2578087,1.9718132,4.440098,3.4728203,3.9884834
1973-11-01,4.0837326,2.9571571,4.325142,3.853817,3.9227905
1973-12-01,4.8933525,3.0261307,4.724205,4.837517,4.8145256
1974-01-01,5.587158,3.5313683,5.4533005,5.0682526,5.4219017
1974-02-01,5.3822403,2.536522,5.4004173,4.326252,4.980667
1974-03-01,6.509289,3.3942032,6.7505646,5.2781296,6.0234337
1974-04-01,5.324402,2.7298737,5.8813133,4.0767136,4.884819
1974-05-01,4.013916,2.1118164,4.8220215,3.0802193,3.4966621
1974-06-01,3.250431,1.7879105,4.549347,2.5761833,2.9628868
1974-07-01,3.3925514,1.4491348,4.693119,2.4307594,2.8091965
1974-08-01,3.923027,1.3351097,5.2252464,2.614193,3.0008926
1974-09-01,4.747654,1.7465973,6.069706,2.9579277,3.6883621
1974-10-01,5.8631363,2.1118164,7.6462517,3.562767,4.465065
1974-11-01,6.429966,2.4852943,8.254398,3.8470078,4.9376984
1974-12-01,7.3950653,2.787712,8.667538,4.9426575,5.9953423
1975-01-01,6.968464,2.7902832,8.022064,4.8727875,6.051502
1975-02-01,6.8927345,2.4429245,7.37344,4.3723297,5.276119
1975-03-01,6.100891,2.470913,6.8318253,4.067772,4.948517
1975-04-01,5.0818634,2.5005455,5.727192,3.5804825,4.281784
1975-05-01,3.968998,2.212452,3.664444,3.3911629,3.76157
1975-06-01,3.241356,1.9177704,2.9186897,2.9450302,3.1261177
1975-07-01,2.991127,1.853569,2.370491,3.1672745,3.191967
1975-08-01,3.6809044,2.168003,3.0042953,3.6430397,3.6776123
1975-09-01,4.082588,1.8832016,3.4175034,3.926197,4.1418533
1975-10-01,3.7368774,2.168003,3.401043,3.0059433,3.3928108
1975-11-01,4.2521515,2.3029938,3.926197,3.763218,4.079296
1975-12-01,4.4661636,2.839672,4.087528,4.1550255,4.238983
1976-01-01,5.0919685,2.8451004,4.808239,4.5835533,4.8656425
1976-02-01,5.223171,3.0041885,4.937805,4.7213173,4.982086
1976-03-01,5.188732,2.3596497,5.000126,4.2686653,4.941082
1976-04-01,5.2100525,2.7630997,4.9738846,4.1997833,4.800041
1976-05-01,3.6487274,2.218605,3.6700478,3.3584366,3.5355606
1976-06-01,2.7319374,1.9742355,3.1255493,2.4186897,2.5515327
1976-07-01,2.3432465,1.6626282,2.9549866,1.9922752,2.0431175
1976-08-01,2.3481674,1.3526573,3.1173515,1.8167915,1.9545555
1976-09-01,2.941864,1.3149376,3.8668518,2.1661224,2.572853
