,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5
1965-01-01,-0.85153276,1.8516681,-1.3996681,1.2119596,-1.9689863
1965-02-01,-0.6266731,0.031285096,-1.4879827,-0.39790344,-0.0876625
1965-03-01,0.006843567,-0.50283813,0.26168442,0.8052576,-1.1660101
1965-04-01,-0.33403015,1.8894707,0.62634736,1.807674,-2.3343015
1965-05-01,0.08961792,1.7262032,1.1533005,0.31219596,-0.07332382
1965-06-01,-0.3561905,1.9158676,2.9045975,1.269315,-0.15609817
1965-07-01,-0.18770905,-0.20204774,2.4796455,3.6316426,-2.2766204
1965-08-01,-0.43375054,4.1234,2.201667,2.0797863,-1.431279
1965-09-01,-0.65991366,4.504031,1.691008,0.79417723,0.14469185
1965-10-01,-0.23463592,3.297612,-0.0335659,0.02281189,0.020530319
1965-11-01,-0.34445876,1.3905433,2.285419,0.50740016,-1.1562332
1965-12-01,-0.2597286,0.7967846,0.56182253,-0.38551942,-1.4635414
1966-01-01,-0.20908204,1.603075,-1.7822883,-0.6000042,-0.2277914
1966-02-01,-0.8714504,0.55142653,0.098797224,-0.4116003,-0.42013437
1966-03-01,-0.16739693,0.10372047,-1.604388,0.6403767,1.3112781
1966-04-01,0.09059143,1.06445,2.1138008,-0.0656456,-0.59934807
1966-05-01,-0.17757225,2.7604134,0.90854037,1.3319569,-0.97254527
1966-06-01,-0.008205414,2.779779,0.8730915,2.1006713,0.071554184
1966-07-01,-0.13982621,0.1762596,3.5612946,2.940612,-0.5317322
1966-08-01,-0.50481796,2.7200418,0.50416106,2.79816,-1.3539486
1966-09-01,-0.2717743,3.2435684,1.7218945,2.1650047,2.022553
1966-10-01,0.11356735,3.7539659,0.19890729,1.1481483,0.0997818
1966-11-01,-0.18774757,1.8065777,-0.1696951,0.64070475,0.37352562
1966-12-01,-0.398143,0.5688225,-0.8442074,0.25798875,-0.9590877
1967-01-01,-0.65178186,-0.81407434,-1.4318959,-0.4378956,-1.1605377
1967-02-01,-0.01534729,-1.2147442,-1.780645,-0.68672216,0.13845463
1967-03-01,0.3317688,-0.040491484,-1.2823387,0.11984177,0.046369173
1967-04-01,0.09469795,-0.528022,-0.62859726,0.09665718,-1.05637
1967-05-01,-0.15543517,1.302584,-0.43071175,0.6351284,-1.1069844
1967-06-01,-0.4761013,1.9079971,-2.0657172,2.856934,-0.8104824
1967-07-01,-0.22335586,1.9426101,-0.33372802,2.8370152,-1.829953
1967-08-01,-0.23021393,-1.2402138,0.7775017,3.782034,-2.0732284
1967-09-01,-0.7079483,1.0811875,0.20343705,2.9728572,-0.9195484
1967-10-01,-0.4803463,3.0446973,1.8198296,-0.50418437,-2.1166584
1967-11-01,-0.089472964,0.5162662,1.469775,-0.5211643,-0.85815775
1967-12-01,-0.14171982,-0.61227,-0.9198742,0.9391407,-0.78566515
1968-01-01,-0.6199516,0.11523781,1.4587085,-1.6209896,-1.3996308
1968-02-01,0.30888137,-1.6862671,-1.5341969,-1.2785584,-0.41026193
1968-03-01,-0.6560539,0.27022552,-2.3911877,-1.3128376,0.1280014
1968-04-01,-0.18744393,0.98608667,-0.07038269,1.3299774,-0.82781714
1968-05-01,-0.2428749,1.0411533,-0.37014732,1.8890274,-1.1830124
1968-06-01,-0.30669326,-1.3996315,0.53024065,2.9440384,-0.6013527
1968-07-01,-0.08715744,1.5564423,-2.2803257,3.0315607,0.45329362
1968-08-01,-0.0043754578,1.4072891,2.201191,3.6803215,0.06819458
1968-09-01,-0.31945723,2.2252603,3.2893872,1.1461804,-1.5772285
1968-10-01,-0.17431565,2.1742053,0.07184143,0.0900753,0.6137516
1968-11-01,-0.38035813,0.47480926,0.8409454,0.15608177,-0.23193474
1968-12-01,-0.0831459,0.5900475,-0.06308899,2.9447677,-2.3113236
1969-01-01,-0.030519104,2.0560486,-0.17183495,-0.50323105,-0.9258522
1969-02-01,-0.48067397,-0.47238007,-1.7206717,0.28196868,-0.0013267517
1969-03-01,-0.15591164,0.83097804,-1.085413,-1.1680136,-0.94144326
1969-04-01,-0.34035262,0.49128875,0.50289917,0.90296286,-0.27566567
1969-05-01,-0.4494911,1.2108063,0.18808976,2.0407891,-0.5354088
1969-06-01,-0.34035262,1.4098427,2.186086,2.4401894,0.07563362
1969-07-01,-0.33570862,3.034314,3.2744842,2.3718534,-1.3332138
1969-08-01,-0.3546173,1.2731712,3.0628421,1.7080657,-1.2005227
1969-09-01,0.041466523,2.5625968,1.3103244,1.9210355,-2.3267379
1969-10-01,-0.4312458,5.2787843,2.5008957,-0.16818619,-1.6725708
1969-11-01,-0.24514695,3.3773205,-0.81704557,1.2346907,-1.4552898
1969-12-01,-0.25410384,1.1968734,-0.1330227,0.3552807,-1.1769699
1970-01-01,-0.31582108,-0.43562737,-0.19202194,0.8699234,0.11248398
1970-02-01,-0.34377593,0.778405,-2.204427,-0.100170895,-0.49020538
1970-03-01,-0.6955391,0.3288006,0.6003601,1.8952612,-2.1724787
1970-04-01,-0.6642563,0.15341797,-0.38870317,0.48321646,-1.5454948
1970-05-01,0.08885574,0.7890549,0.6665863,2.054004,-0.25558585
1970-06-01,-0.0019966126,0.5158302,-0.74612427,3.081006,-1.7075657
1970-07-01,-0.6016914,-0.4406189,1.6456658,2.3052635,-2.1415286
1970-08-01,-0.24992828,2.06066,-0.6842247,3.9089973,0.3793846
1970-09-01,-0.23228988,0.95678294,-1.1820843,0.40234795,0.44527817
1970-10-01,-0.011647796,0.33345947,-1.6286933,0.18470077,1.4769394
1970-11-01,-0.11947288,1.2519703,-1.0606143,1.1607853,2.2613347
1970-12-01,-0.30783424,-0.7278204,-1.1704361,-0.9168472,-0.8792416
1971-01-01,-0.15547219,-0.06173172,-4.2581677,0.3272751,0.09308739
1971-02-01,-0.16167755,1.3620126,-3.1728039,-0.08492164,1.4096997
1971-03-01,-0.37659532,-1.6334355,-1.8555381,0.1727829,1.0295117
1971-04-01,0.5281471,-0.1306488,-0.56930196,1.4867824,0.9227066
1971-05-01,-0.4004383,3.5288215,1.7007195,1.0118742,-1.8267959
1971-06-01,-0.12705573,-2.393811,-0.8577095,2.878191,-0.5252077
1971-07-01,-0.50463027,1.6438873,3.6963775,2.395444,-2.7782447
1971-08-01,-0.16625062,2.067842,0.19499359,3.1133587,-1.2294044
1971-09-01,-0.24006729,-0.90964127,-0.96157455,1.5485138,1.3927155
1971-10-01,0.05193291,-0.54774475,-0.09080048,1.1386036,-0.5392529
1971-11-01,0.21099778,0.15220566,-1.1679993,1.7441603,-0.62482756
1971-12-01,-0.4311405,1.281337,-0.88677824,-0.378228,0.25639802
1972-01-01,-0.46279716,-0.023814011,-0.6309307,-0.20227662,-1.1284453
1972-02-01,-0.3170433,0.4602154,-1.3585526,0.578138,-0.070294574
1972-03-01,-0.01319809,-1.108074,-2.4953182,-0.6309307,0.04963665
1972-04-01,-0.07287674,-0.044472504,-0.65158844,1.6555119,-0.67454207
1972-05-01,-0.28261337,1.1749252,3.0972705,0.4716919,-2.188891
1972-06-01,-0.6401123,1.8236458,2.1596253,1.1031964,0.0071727755
1972-07-01,-0.49349746,1.8615189,0.24072342,2.848226,-0.028691864
1972-08-01,-0.025248718,3.3262305,2.6611564,2.274392,-0.71757966
1972-09-01,-0.39479828,1.0567154,1.5100448,0.6972084,-0.75000155
1972-10-01,0.15292664,3.4579246,1.6446091,0.81369704,-1.6400182
1972-11-01,0.058818053,3.536827,2.8654416,0.43984374,-0.89776343
1972-12-01,-0.36180267,-0.72159654,-1.3166625,0.39192885,0.07804146
1973-01-01,-0.13347396,-1.078943,-1.5555,-0.5405865,0.5628851
1973-02-01,-0.46668166,1.7714794,-1.2824987,0.06052532,2.3200297
1973-03-01,-0.41316453,0.40010414,0.575309,-0.7642113,0.21215725
1973-04-01,-0.2236248,1.5863994,2.4808993,0.22394332,-1.2515991
1973-05-01,0.062436678,-0.9142502,0.7122879,0.5447277,-1.5309712
1973-06-01,-0.30804175,-0.80307466,1.9963787,1.8816993,-1.3047981
1973-07-01,-0.41794318,1.4468727,1.2834549,2.855838,-2.4601932
1973-08-01,-0.3555065,1.1445649,1.9884144,2.4614677,-0.4685932
1973-09-01,-0.11276817,0.33034056,0.8419384,1.5612339,0.5507801
1973-10-01,-0.07836418,1.6395981,-0.73713416,0.104485705,0.4905735
1973-11-01,0.32651788,-0.7785465,-2.2566376,-1.4086468,0.10576
1973-12-01,-0.0070079803,-0.90819776,-1.816396,0.30836028,-0.0028671264
1974-01-01,0.19591446,-1.8164818,-3.3305454,-0.84447,-1.3884943
1974-02-01,-0.2948578,0.07856293,-2.9367442,-1.2478043,0.78825986
1974-03-01,-0.065085605,1.1906074,-2.1593323,0.8934485,1.2612816
1974-04-01,0.06344223,0.93519557,0.21300773,1.1031692,-0.8839159
1974-05-01,-0.40760726,1.271143,1.3171631,0.63935167,-1.5137352
1974-06-01,-0.3356182,1.5088036,-0.28696823,1.4394451,-1.7270714
1974-07-01,0.08710937,0.71758574,0.15482482,3.0485077,1.8592151
1974-08-01,-0.5285751,1.108429,1.9144386,3.218782,0.5440239
1974-09-01,-0.5131248,0.63376313,1.3717296,2.6635816,0.518713
1974-10-01,-0.0742897,-1.1150029,-0.08349381,1.59427,-0.021037674
1974-11-01,-0.1390461,0.91054153,-0.8467709,0.9654373,2.4791725
1974-12-01,0.0072319033,1.8598725,-2.6639106,0.22418384,-0.029912949
1975-01-01,-0.6324318,-0.8889515,-0.60234606,2.1655319,0.30148965
1975-02-01,-0.3455101,-0.82751334,-1.1806233,-0.6156467,-0.5789108
1975-03-01,-0.23751831,-0.19508132,-0.9795246,-0.89813536,1.1543381
1975-04-01,-0.34645995,1.5821877,0.0867733,-0.00031661987,-0.2910387
