,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,1.544900729449613e-05,6.689394983884602e-08,4.69174107666982e-06,2.473806724835513e-06,-1.8799488463602604e-06
1965-02-01,7.391212133562045e-06,8.244396483221223e-06,8.237623065432682e-06,2.1684414694832275e-06,7.4210867885892485e-06
1965-03-01,5.864857437125848e-06,3.070938703331194e-06,6.659103406049692e-06,3.1055515038838068e-06,2.468193486838829e-06
1965-04-01,-9.752942500390896e-07,1.4324036875542653e-06,1.1337087626799886e-05,2.585666048947711e-06,-6.261865257303572e-06
1965-05-01,-2.0916497820316612e-06,1.6727680814083953e-06,8.725382079772264e-06,3.788793046879969e-06,-4.3873225403215874e-06
1965-06-01,4.082930541029016e-06,3.2195450293747363e-06,1.0261366300061134e-05,4.013639930079747e-06,-8.217977479739282e-06
1965-07-01,7.016423727404081e-06,-1.6352029544233684e-06,1.4136545816707086e-05,4.031780465233625e-06,-1.3813794627732395e-05
1965-08-01,5.276837773755304e-07,-3.422304275404344e-06,1.1027503490147139e-05,4.332417039454786e-06,-1.062046810058208e-05
1965-09-01,9.906340150528673e-06,4.532718724083286e-06,9.140499292621496e-06,3.939370808202747e-06,-1.071677366191682e-05
1965-10-01,6.579092003353014e-06,3.54289040627476e-06,6.491389963099179e-06,3.0515270387514524e-06,2.3448972841702592e-06
1965-11-01,5.22942213508845e-07,1.0215372283808491e-06,7.852377577978493e-06,2.4612189981111506e-06,-5.340099862774545e-06
1965-12-01,2.8078826936076725e-06,8.356051399164858e-06,7.953528453491258e-06,2.9820221420600496e-06,-7.537231583779098e-07
1966-01-01,8.315970789178545e-06,1.1255852351078411e-05,2.3682338212110986e-06,2.964546949434718e-06,6.912846658169784e-06
1966-02-01,1.2791685166073302e-05,5.774957362764572e-06,2.892016726508262e-06,3.240671989343272e-06,1.6723137278718307e-06
1966-03-01,8.801477011538258e-06,3.1077527674406647e-06,5.160218896901229e-06,2.6356004209289347e-06,5.671462848651162e-06
1966-04-01,4.459153495573494e-06,5.215210615313333e-06,6.365512340736082e-06,3.1440004170087977e-06,-7.912146355933223e-06
1966-05-01,-6.328795920078272e-07,-4.549057443049655e-06,1.318405615644905e-05,5.213006493623884e-06,-8.910053149751113e-06
1966-06-01,4.651705191798483e-06,-7.647930961202537e-07,8.159977107365336e-06,4.04997425495036e-06,-3.9830084319938056e-06
1966-07-01,-1.6584664308538777e-06,-5.462321170754778e-06,1.3063973100741447e-05,5.136262040022778e-06,-1.0710270934921451e-05
1966-08-01,3.1655286205166605e-06,-6.349223839778632e-06,1.089779738165053e-05,5.500371679816106e-06,-8.835543757042205e-06
1966-09-01,9.27106109309917e-06,-5.3409626223190175e-06,7.844050929417169e-06,5.299002096758769e-06,-1.211979701700227e-05
1966-10-01,6.006149832453382e-06,1.3668645314700787e-07,7.412124690700345e-06,4.090167588940925e-06,-9.402796563271821e-07
1966-11-01,7.060865856912738e-07,1.936986355094878e-06,6.29530449607697e-06,1.9956756793532028e-06,1.0824059770552403e-07
1966-12-01,9.236626546656848e-06,6.186406927873897e-06,4.322235742429369e-06,3.021134302227705e-06,3.3213744743566364e-08
1967-01-01,9.800071079792505e-06,6.4891433007810645e-06,7.566555581089595e-06,2.4902706359742027e-06,3.218598790931217e-06
1967-02-01,1.2516944767221025e-05,1.2305517700312791e-05,4.40254597259184e-06,3.2453575234588543e-06,7.187796673976446e-06
1967-03-01,1.0213066640349816e-05,7.772866957885845e-06,5.190955279704587e-06,1.553615545784835e-06,5.456434122683738e-06
1967-04-01,5.3383467658070576e-06,8.620568715323807e-06,5.46559568486414e-06,2.762519582208736e-06,3.153173697106647e-06
1967-05-01,4.72090427568841e-06,5.44360401560167e-06,4.6691425661355206e-06,4.058866477358504e-06,1.8949222835608837e-06
1967-06-01,1.4710322877937487e-05,1.4980907901583517e-06,7.40222935091729e-06,3.882982302793725e-06,1.237955911177855e-06
1967-07-01,1.902254840196723e-05,-7.734721835989861e-07,7.5079863679613495e-06,5.098707125000847e-06,-5.600901351473869e-06
1967-08-01,1.0190158144197132e-05,-3.4564613705746573e-06,8.631345473926699e-06,5.263863439214727e-06,2.5824581659345687e-06
1967-09-01,8.893707552871139e-06,-4.7453318535878455e-06,6.984555751507002e-06,5.57142142560464e-06,-3.8300394292709315e-06
1967-10-01,-2.3029610031842728e-06,7.837910884887065e-06,1.2221122839643309e-05,2.731672750433929e-06,-8.652768947670243e-06
1967-11-01,9.10217211544238e-07,5.618263485671747e-06,6.151893088407718e-06,2.4583610967977606e-06,3.3231653022495e-06
1967-12-01,9.3468632880295e-06,1.1682585421579929e-06,4.589857880140241e-06,3.0210065890918235e-06,2.4394001735652666e-06
1968-01-01,1.3236614760994838e-05,1.0177492444003096e-05,4.859869687109198e-06,2.309694203283364e-06,-3.510240916716932e-06
1968-02-01,8.791722082509965e-06,1.519418195105548e-05,6.089197276993712e-06,1.2529081264541934e-06,5.261143833579386e-07
1968-03-01,1.753014538208893e-05,1.1648250767541106e-05,3.011665854059541e-07,2.7569561617773227e-06,7.3075556698108495e-06
1968-04-01,3.1176673593635267e-06,-1.0209268529669735e-06,4.922086002062379e-06,2.664132370603401e-06,4.185864980454298e-06
1968-05-01,7.089733787181199e-06,-4.145734412820791e-06,5.085764497967912e-06,5.087202287706367e-06,3.5995331210203955e-06
1968-06-01,5.996794004060671e-06,-6.924332521177004e-06,4.785129152908595e-06,4.495858404946914e-06,1.6712829805533469e-07
1968-07-01,9.772874794802383e-06,-7.303790302889743e-06,4.935849173917433e-06,7.168534576714702e-06,5.533343668708178e-06
1968-08-01,-3.6729498506965203e-07,-6.345771293421717e-06,9.665501489253224e-06,6.140898924720452e-06,-1.362232037344013e-05
1968-09-01,-9.352088694102253e-06,1.480342853704536e-06,1.6243075712995003e-05,4.03714605949401e-06,-8.48859650739567e-06
1968-10-01,2.256815964516902e-06,5.6482291084476685e-06,5.1987645128001566e-06,3.0181291770746548e-06,-4.968611187585236e-08
1968-11-01,5.206864347871344e-06,-4.760129347748777e-08,5.9704911887790396e-06,4.285584411058964e-06,-7.646109148020476e-07
1968-12-01,9.822885634716122e-06,-4.3777066440344315e-06,1.076004898204102e-05,2.6279748978203556e-06,-4.73972603762838e-06
1969-01-01,6.090932090860167e-06,7.560600726867199e-06,6.053386952374954e-06,2.3059303938172486e-06,1.1113861930912401e-06
1969-02-01,8.850747690303251e-06,2.498274327351553e-06,4.901084861775128e-06,1.677316852798761e-06,5.296239841056735e-06
