,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5
1965-01-01,-14.343926548734405,-27.499874764560037,-3.3716948524898984,-35.35298787741219,-25.23468442431163
1965-02-01,-13.075908610074805,-28.48324225350413,3.1867667222306073,-32.81130239450068,-29.900583626727197
1965-03-01,-12.41722245286548,-26.758163610349918,7.168531088499864,-29.424524879371123,-25.307411584868845
1965-04-01,-10.793789860300821,-28.56344663564689,9.140383606548578,-36.79598780561967,-23.026251785253454
1965-05-01,-12.296253692688142,-31.34380704465838,3.259638129635407,-31.535818043283527,-21.793774073365597
1965-06-01,-11.634835393527664,-29.47624984226312,-0.7971513216852777,-32.65841338641484,-24.406808233133813
1965-07-01,-8.774266462991262,-29.769216970665603,-3.7186156966064683,-42.012756279723256,-30.45052231006439
1965-08-01,-12.05968504189521,-34.508225413992356,-4.730785187343374,-35.15462416733166,-20.568142747556724
1965-09-01,-18.717548785924937,-32.678782352764294,-10.590637720462198,-30.813773464377,-22.879849683830912
1965-10-01,-23.90131720656066,-37.16797623211201,-18.301279830472232,-34.098115183410016,-31.38647329271944
1965-11-01,-25.372120769450557,-31.032039081637773,-23.97751178894986,-38.33986363310997,-34.24397929773285
1965-12-01,-28.359316009781054,-30.428967628103834,-31.460561069871915,-33.502943038491644,-24.32624791008519
1966-01-01,-30.93530039226848,-33.38420862955449,-35.119500744164775,-26.4999278814989,-25.24078477460321
1966-02-01,-29.56919873502341,-31.522600615660398,-29.881285943797337,-27.392568490203175,-22.875674818954487
1966-03-01,-27.790585667125477,-33.69502905606275,-30.75429196713706,-24.535192801762168,-21.06563343170493
1966-04-01,-23.978336452459363,-29.78476840855363,-24.719317343785654,-30.304475618067965,-21.845453542204247
1966-05-01,-21.777180947029763,-33.084458718868774,-14.986693091949338,-30.989371114775334,-12.9863736846887
1966-06-01,-9.509917889062862,-31.79796248632833,4.944828354861157,-31.856785621484413,-20.767883319666012
1966-07-01,-3.610558321566194,-27.559255021694714,5.379385184835919,-30.628523408818204,-25.536465362397422
1966-08-01,-3.8439023883590933,-30.562480790904527,8.636238328656995,-28.185650457698433,-15.407762610769751
1966-09-01,-5.3685490480934375,-35.21145871262504,10.944739888989345,-28.348565046089227,-13.564433697223137
1966-10-01,-9.60027615410966,-32.622133610369005,5.774802783730282,-28.899660915497048,-19.620199387292214
1966-11-01,-13.934326960497751,-31.947417468759934,1.0855047221721283,-27.33433430784792,-26.585542440015132
1966-12-01,-10.306195157252228,-26.247434718060106,5.019190981975084,-30.177811561534803,-26.80301823451649
1967-01-01,-8.832606381758005,-22.90212764946918,-3.474471179099088,-25.817630439539617,-30.011977681866362
1967-02-01,-9.884737952516014,-26.22663025956042,-0.5514203917093857,-23.99382174102507,-24.118340203854505
1967-03-01,-6.56323249549244,-24.109626618334154,1.3820732246064709,-21.0932306043634,-25.078259688020857
1967-04-01,-7.956991752549406,-22.336595056948266,5.914525852601178,-26.4035696382066,-22.159558848243233
1967-05-01,-11.002452016288805,-24.77902852251688,9.484965107130801,-25.296181969782683,-21.591214898209614
1967-06-01,-3.961718558996485,-25.981978314563776,18.57611279738173,-24.085841486997968,-19.007744330737257
1967-07-01,-9.310155650850815,-27.09029121680022,12.475590579076856,-30.182112401906416,-23.06575367085657
1967-08-01,-8.781055374656956,-26.870251995452374,10.460399517099967,-30.657254590339218,-23.797457529491044
1967-09-01,-7.98304890620346,-32.419064418126446,17.613756604427703,-32.2822792973946,-40.349006604265185
1967-10-01,-13.474129118755796,-33.692383222587424,6.540606815497606,-45.73228179814543,-31.79227614530462
1967-11-01,-16.161623661853003,-33.97969915665008,-2.834996818896522,-31.709826776714735,-28.675336598980046
1967-12-01,-19.134040191057306,-29.287227622182716,-11.85828429702361,-29.8226765325363,-29.11581224164939
1968-01-01,-18.8525517865251,-26.48175367186472,-12.870315054854732,-32.097627379627035,-27.608656869702923
1968-02-01,-15.869177454181134,-28.52821808568822,-6.358242560507341,-29.439582591600313,-28.60085209108546
1968-03-01,-17.362202081969574,-28.709760589188804,-5.512807643408547,-20.719475369738486,-23.651451472134124
1968-04-01,-19.870615822575697,-29.097319324614617,-12.067314978177809,-25.556282605900897,-26.47784791458133
1968-05-01,-18.089549664759687,-28.458381203984235,-13.104782744111924,-24.090238398647415,-27.674237842478327
1968-06-01,-16.124785702378006,-30.42820971829063,-11.029061576388662,-21.527641435981234,-25.432434772821313
1968-07-01,-21.484546226493904,-30.673173697378957,-18.26822113419004,-22.08171542222545,-23.95741536862117
1968-08-01,-22.380457659162776,-38.34206163827984,-18.336273031213356,-30.496235085247466,-23.29510541440119
1968-09-01,-20.484154796079917,-37.04631947567648,-16.963387569015165,-39.39202055662,-29.39369598744187
1968-10-01,-24.433179817191434,-40.47224495211573,-18.948835208218448,-27.281116068499877,-35.24450488406866
1968-11-01,-24.68240055332154,-30.871804909228146,-24.907178710104855,-32.27412320821417,-37.81573001843948
1968-12-01,-25.80719555949356,-30.17409994524096,-34.04093431254238,-40.44894514359089,-28.706193324215967
1969-01-01,-28.161995385024117,-29.16294663134567,-36.34608007085996,-32.41942454138742,-29.07942628759867
